VAR1	nFn/Hb=1448.8	nFn	VAR4	VAR5	VAR6	VAR7	VAR8
1.420000000000000e+0	3.030000000000000e-12	4.370000000000000e-9	4.370000000000000e-9	4.272000000000001e-9			
1.430000000000000e+0	2.650000000000000e-12	3.830000000000001e-9	3.830000000000001e-9	3.738000000000001e-9			
1.440000000000000e+0	2.320000000000000e-12	3.360000000000000e-9	3.360000000000000e-9	3.266000000000000e-9			
1.450000000000000e+0	2.020000000000000e-12	2.920000000000000e-9	2.920000000000000e-9	2.850000000000000e-9			
1.460000000000000e+0	1.760000000000000e-12	2.540000000000000e-9	2.540000000000000e-9	2.484000000000000e-9			
1.480000000000000e+0	1.530000000000000e-12	2.220000000000000e-9	2.220000000000000e-9	2.161000000000000e-9			
1.490000000000000e+0	1.330000000000000e-12	1.920000000000000e-9	1.920000000000000e-9	1.878000000000000e-9			
1.500000000000000e+0	1.160000000000000e-12	1.670000000000000e-9	1.670000000000000e-9	1.630000000000000e-9			
1.510000000000000e+0	1.000000000000000e-12	1.450000000000000e-9	1.450000000000000e-9	1.413000000000000e-9			
1.520000000000000e+0	8.670000000000000e-13	1.250000000000000e-9	1.250000000000000e-9	1.222000000000000e-9			
1.540000000000000e+0	7.490000000000000e-13	1.080000000000000e-9	1.080000000000000e-9	1.056000000000000e-9			
1.550000000000000e+0	6.459999999999999e-13	9.340000000000002e-10	9.340000000000002e-10	9.113000000000002e-10			
1.560000000000000e+0	5.570000000000000e-13	8.050000000000000e-10	8.050000000000000e-10	7.852000000000000e-10			
1.570000000000000e+0	4.789999999999999e-13	6.920000000000000e-10	6.920000000000000e-10	6.755000000000000e-10			
1.590000000000000e+0	4.110000000000000e-13	5.950000000000001e-10	5.950000000000001e-10	5.803000000000000e-10			
1.600000000000000e+0	3.530000000000000e-13	5.100000000000000e-10	5.100000000000000e-10	4.978000000000000e-10			
1.610000000000000e+0	3.020000000000000e-13	4.370000000000000e-10	4.370000000000000e-10	4.263000000000000e-10			
1.620000000000000e+0	2.580000000000000e-13	3.740000000000000e-10	3.740000000000000e-10	3.645000000000000e-10			
1.640000000000000e+0	2.210000000000000e-13	3.190000000000000e-10	3.190000000000000e-10	3.113000000000000e-10			
1.650000000000000e+0	1.880000000000000e-13	2.720000000000000e-10	2.720000000000000e-10	2.653000000000000e-10			
1.660000000000000e+0	1.600000000000000e-13	2.320000000000000e-10	2.320000000000000e-10	2.258000000000000e-10			
1.680000000000000e+0	1.360000000000000e-13	1.970000000000000e-10	1.970000000000000e-10	1.919000000000000e-10			
1.690000000000000e+0	1.150000000000000e-13	1.670000000000000e-10	1.670000000000000e-10	1.628000000000000e-10			
1.700000000000000e+0	4.460000000000000e-13	6.450000000000001e-10	6.450000000000001e-10	1.565000000000000e-10			
1.720000000000000e+0	8.260000000000000e-14	1.190000000000000e-10	1.190000000000000e-10	1.166000000000000e-10			
1.730000000000000e+0	6.980000000000001e-14	1.010000000000000e-10	1.010000000000000e-10	9.842000000000000e-11			
1.740000000000000e+0	2.410000000000000e-13	3.480000000000000e-10	3.480000000000000e-10	9.252000000000000e-11			
1.760000000000000e+0	4.940000000000000e-14	7.139999999999999e-11	7.139999999999999e-11	6.978000000000001e-11			
1.770000000000000e+0	1.630000000000000e-13	2.360000000000000e-10	2.360000000000000e-10	6.540000000000000e-11			
1.780000000000000e+0	1.210000000000000e-13	1.750000000000000e-10	1.750000000000000e-10	5.754000000000000e-11			
1.780000000000000e+0	3.570000000000000e-14	5.160000000000000e-11	5.160000000000000e-11	5.045000000000000e-11			
1.790000000000000e+0	9.620000000000000e-14	1.390000000000000e-10	1.390000000000000e-10	4.841000000000000e-11			
1.790000000000000e+0	8.300000000000000e-14	1.200000000000000e-10	1.200000000000000e-10	4.646000000000000e-11			
1.790000000000000e+0	3.150000000000000e-14	4.560000000000000e-11	4.560000000000000e-11	4.458000000000000e-11			
1.800000000000000e+0	3.030000000000000e-14	4.370000000000000e-11	4.370000000000000e-11	4.277000000000000e-11			
1.800000000000000e+0	2.900000000000000e-14	4.190000000000000e-11	4.190000000000000e-11	4.103000000000000e-11			
1.810000000000000e+0	2.770000000000000e-14	4.010000000000000e-11	4.010000000000000e-11	3.920000000000000e-11			
1.810000000000000e+0	2.660000000000000e-14	3.840000000000000e-11	3.840000000000000e-11	3.760000000000000e-11			
1.810000000000000e+0	2.720000000000000e-16	3.939999999999999e-13	3.939999999999999e-13	3.880000000000000e-13			
1.810000000000000e+0	2.600000000000000e-16	3.760000000000000e-13	3.760000000000000e-13	3.708000000000000e-13			
1.820000000000000e+0	2.490000000000000e-16	3.590000000000000e-13	3.590000000000000e-13	3.544000000000000e-13			
1.830000000000000e+0	2.260000000000000e-16	3.260000000000000e-13	3.260000000000000e-13	3.142000000000000e-13			
1.840000000000000e+0	1.810000000000000e-16	2.610000000000000e-13	2.610000000000000e-13	2.562000000000000e-13			
1.860000000000000e+0	1.480000000000000e-16	2.150000000000000e-13	2.150000000000000e-13	2.098000000000000e-13			
1.870000000000000e+0	1.270000000000000e-16	1.840000000000000e-13	1.840000000000000e-13	1.715000000000000e-13			
1.890000000000000e+0	9.880000000000000e-17	1.430000000000000e-13	1.430000000000000e-13	1.399000000000000e-13			
1.900000000000000e+0	8.050000000000000e-17	1.160000000000000e-13	1.160000000000000e-13	1.139000000000000e-13			
1.920000000000000e+0	6.730000000000000e-17	9.720000000000000e-14	9.720000000000000e-14	9.260000000000000e-14			
1.930000000000000e+0	5.460000000000000e-17	7.890000000000000e-14	7.890000000000000e-14	7.512000000000000e-14			
1.950000000000000e+0	4.319999999999999e-17	6.240000000000001e-14	6.240000000000001e-14	6.082000000000000e-14			
1.960000000000000e+0	3.560000000000000e-17	5.140000000000000e-14	5.140000000000000e-14	4.915000000000000e-14			
1.980000000000000e+0	2.840000000000000e-17	4.100000000000000e-14	4.100000000000000e-14	3.964000000000000e-14			
1.990000000000000e+0	2.500000000000000e-17	3.610000000000000e-14	3.610000000000000e-14	3.191000000000000e-14			
2.010000000000000e+0	1.740000000000000e-17	2.510000000000000e-14	2.510000000000000e-14	2.316000000000000e-14			
2.030000000000000e+0	1.420000000000000e-17	2.050000000000000e-14	2.050000000000000e-14	1.857000000000000e-14			
2.040000000000000e+0	1.110000000000000e-17	1.600000000000000e-14	1.600000000000000e-14	1.487000000000000e-14			
2.060000000000000e+0	8.920000000000000e-18	1.290000000000000e-14	1.290000000000000e-14	1.187000000000000e-14			
2.080000000000000e+0	7.070000000000000e-18	1.020000000000000e-14	1.020000000000000e-14	9.465000000000000e-15			
2.090000000000000e+0	5.620000000000000e-18	8.119999999999998e-15	8.119999999999998e-15	7.529000000000000e-15			
2.110000000000000e+0	4.460000000000000e-18	6.450000000000000e-15	6.450000000000000e-15	5.976000000000000e-15			
2.130000000000000e+0	3.550000000000000e-18	5.120000000000000e-15	5.120000000000000e-15	4.734000000000000e-15			
2.140000000000000e+0	2.800000000000000e-18	4.050000000000000e-15	4.050000000000000e-15	3.741999999999999e-15			
2.160000000000000e+0	2.200000000000000e-18	3.180000000000000e-15	3.180000000000000e-15	2.952000000000000e-15			
2.180000000000000e+0	1.730000000000000e-18	2.500000000000000e-15	2.500000000000000e-15	2.324000000000000e-15			
2.190000000000000e+0	1.360000000000000e-18	1.970000000000000e-15	1.970000000000000e-15	1.825000000000000e-15			
2.210000000000000e+0	1.070000000000000e-18	1.540000000000000e-15	1.540000000000000e-15	1.430000000000000e-15			
2.230000000000000e+0	8.840000000000000e-19	1.280000000000000e-15	1.280000000000000e-15	1.119000000000000e-15			
2.250000000000000e+0	6.489999999999999e-19	9.380000000000002e-16	9.380000000000002e-16	8.728000000000000e-16			
2.270000000000000e+0	5.040000000000000e-19	7.290000000000000e-16	7.290000000000000e-16	6.795000000000000e-16			
2.280000000000000e+0	3.920000000000000e-19	5.660000000000001e-16	5.660000000000001e-16	5.279000000000000e-16			
2.300000000000000e+0	3.040000000000000e-19	4.390000000000000e-16	4.390000000000000e-16	4.091000000000000e-16			
2.320000000000000e+0	2.350000000000000e-19	3.400000000000000e-16	3.400000000000000e-16	3.164000000000000e-16			
2.340000000000000e+0	1.820000000000000e-19	2.630000000000000e-16	2.630000000000000e-16	2.441000000000000e-16			
2.360000000000000e+0	1.390000000000000e-19	2.020000000000000e-16	2.020000000000000e-16	1.879000000000000e-16			
2.380000000000000e+0	1.070000000000000e-19	1.550000000000000e-16	1.550000000000000e-16	1.443000000000000e-16			
2.400000000000000e+0	8.310000000000000e-20	1.200000000000000e-16	1.200000000000000e-16	1.106000000000000e-16			
2.410000000000000e+0	6.280000000000001e-20	9.070000000000000e-17	9.070000000000000e-17	8.451000000000000e-17			
2.430000000000000e+0	4.800000000000000e-20	6.929999999999999e-17	6.929999999999999e-17	6.444000000000000e-17			
2.450000000000000e+0	3.640000000000000e-20	5.260000000000000e-17	5.260000000000000e-17	4.902000000000000e-17			
2.470000000000000e+0	2.760000000000000e-20	3.990000000000000e-17	3.990000000000000e-17	3.720000000000000e-17			
2.490000000000000e+0	2.090000000000000e-20	3.020000000000000e-17	3.020000000000000e-17	2.816000000000000e-17			
2.510000000000000e+0	1.580000000000000e-20	2.280000000000000e-17	2.280000000000000e-17	2.126000000000000e-17			
2.530000000000000e+0	1.190000000000000e-20	1.720000000000000e-17	1.720000000000000e-17	1.602000000000000e-17			
2.550000000000000e+0	8.999999999999998e-21	1.300000000000000e-17	1.300000000000000e-17	1.204000000000000e-17			
2.570000000000000e+0	6.689999999999999e-21	9.670000000000000e-18	9.670000000000000e-18	9.020000000000000e-18			
2.590000000000000e+0	1.080000000000000e-20	1.560000000000000e-17	1.560000000000000e-17	6.743999999999999e-18			
2.610000000000000e+0	3.730000000000000e-21	5.389999999999999e-18	5.389999999999999e-18	5.029000000000000e-18			
2.640000000000000e+0	2.770000000000000e-21	4.010000000000000e-18	4.010000000000000e-18	3.740000000000000e-18			
2.660000000000000e+0	2.050000000000000e-21	2.970000000000000e-18	2.970000000000000e-18	2.775000000000000e-18			
2.680000000000000e+0	1.520000000000000e-21	2.200000000000000e-18	2.200000000000000e-18	2.053000000000000e-18			
2.700000000000000e+0	1.120000000000000e-21	1.620000000000000e-18	1.620000000000000e-18	1.515000000000000e-18			
2.720000000000000e+0	8.250000000000000e-22	1.190000000000000e-18	1.190000000000000e-18	1.115000000000000e-18			
2.740000000000000e+0	6.060000000000000e-22	8.760000000000000e-19	8.760000000000000e-19	8.184000000000000e-19			
2.760000000000000e+0	4.430000000000000e-22	6.410000000000000e-19	6.410000000000000e-19	5.990999999999999e-19			
2.790000000000000e+0	3.240000000000000e-22	4.689999999999999e-19	4.689999999999999e-19	4.374000000000000e-19			
2.810000000000000e+0	2.350000000000000e-22	3.400000000000000e-19	3.400000000000000e-19	3.184000000000000e-19			
2.830000000000000e+0	1.710000000000000e-22	2.470000000000000e-19	2.470000000000000e-19	2.312000000000000e-19			
2.850000000000000e+0	1.240000000000000e-22	1.790000000000000e-19	1.790000000000000e-19	1.674000000000000e-19			
2.880000000000000e+0	8.930000000000000e-23	1.290000000000000e-19	1.290000000000000e-19	1.208000000000000e-19			
2.900000000000000e+0	6.430000000000000e-23	9.290000000000000e-20	9.290000000000000e-20	8.701000000000002e-20			
2.920000000000000e+0	4.680000000000000e-23	6.760000000000001e-20	6.760000000000001e-20	6.246000000000000e-20			
2.950000000000000e+0	3.430000000000000e-23	4.960000000000000e-20	4.960000000000000e-20	4.472000000000000e-20			
2.970000000000000e+0	2.610000000000000e-23	3.780000000000000e-20	3.780000000000000e-20	3.192000000000000e-20			
2.990000000000000e+0	7.400000000000000e-23	1.070000000000000e-19	1.070000000000000e-19	9.434000000000000e-20			
3.020000000000000e+0	9.579999999999998e-23	1.390000000000000e-19	1.390000000000000e-19	1.612000000000000e-20			
3.040000000000000e+0	2.450000000000000e-22	3.540000000000000e-19	3.540000000000000e-19	1.140000000000000e-20			
3.070000000000000e+0	6.440000000000000e-24	9.309999999999998e-21	9.309999999999998e-21	8.044000000000000e-21			
3.090000000000000e+0	4.170000000000001e-24	6.020000000000000e-21	6.020000000000000e-21	5.659000000000000e-21			
3.110000000000000e+0	2.960000000000000e-24	4.270000000000000e-21	4.270000000000000e-21	3.969000000000000e-21			
3.140000000000000e+0	2.090000000000000e-24	3.020000000000000e-21	3.020000000000000e-21	2.777000000000000e-21			
3.160000000000000e+0	2.170000000000000e-21	3.130000000000000e-18	3.130000000000000e-18	1.939000000000000e-21			
3.190000000000000e+0	1.270000000000000e-20	1.840000000000000e-17	1.840000000000000e-17	1.363000000000000e-21			
3.220000000000000e+0	6.850000000000000e-25	9.890000000000000e-22	9.890000000000000e-22	9.435000000000000e-22			
3.240000000000000e+0	4.760000000000000e-25	6.880000000000000e-22	6.880000000000000e-22	6.605999999999999e-22			
3.270000000000000e+0	5.160000000000000e-20	7.450000000000000e-17	7.450000000000000e-17	4.668000000000000e-22			
3.290000000000000e+0	1.100000000000000e-19	1.590000000000000e-16	1.590000000000000e-16	3.359000000000000e-22			
3.320000000000000e+0	1.550000000000000e-19	2.230000000000000e-16	2.230000000000000e-16	4.622000000000000e-22			
3.350000000000000e+0	5.800000000000000e-19	8.390000000000000e-16	8.390000000000000e-16	1.956000000000000e-22			
3.370000000000000e+0	8.000000000000000e-19	1.160000000000000e-15	1.160000000000000e-15	1.081000000000000e-21			
3.400000000000000e+0	5.630000000000000e-26	8.129999999999998e-23	8.129999999999998e-23	1.428000000000000e-22			
3.430000000000000e+0	5.900000000000000e-18	8.529999999999998e-15	8.529999999999998e-15	4.368999999999999e-21			
3.450000000000000e+0	1.820000000000000e-17	2.630000000000000e-14	2.630000000000000e-14	1.433000000000000e-21			
3.480000000000000e+0	1.850000000000000e-17	2.680000000000000e-14	2.680000000000000e-14	1.368000000000000e-20			
3.510000000000000e+0	9.509999999999998e-17	1.370000000000000e-13	1.370000000000000e-13	1.797000000000000e-20			
3.540000000000000e+0	6.979999999999999e-17	1.010000000000000e-13	1.010000000000000e-13	1.457000000000000e-20			
3.570000000000000e+0	2.110000000000000e-10	3.050000000000000e-7	3.050000000000000e-7	1.605000000000000e-9			
3.590000000000000e+0	1.290000000000000e-17	1.870000000000000e-14	1.870000000000000e-14	2.626000000000000e-22			
3.620000000000000e+0	1.390000000000000e-15	2.010000000000000e-12	2.010000000000000e-12	4.878000000000000e-19			
3.650000000000000e+0	3.070000000000000e-26	4.440000000000000e-23	4.440000000000000e-23	2.075000000000000e-22			
3.680000000000000e+0	4.300000000000000e-16	6.219999999999999e-13	6.219999999999999e-13	1.024000000000000e-21			
3.710000000000000e+0	1.930000000000000e-16	2.780000000000000e-13	2.780000000000000e-13	1.286000000000000e-21			
3.740000000000000e+0	1.320000000000000e-10	1.910000000000000e-7	1.910000000000000e-7	9.982000000000000e-10			
3.770000000000000e+0	1.450000000000000e-15	2.090000000000000e-12	2.090000000000000e-12	1.071000000000000e-18			
3.800000000000000e+0	2.580000000000000e-14	3.740000000000000e-11	3.740000000000000e-11	8.254999999999998e-18			
3.830000000000000e+0	9.060000000000000e-11	1.310000000000000e-7	1.310000000000000e-7	7.483000000000000e-10			
3.870000000000000e+0	3.300000000000000e-26	4.769999999999999e-23	4.769999999999999e-23	1.746000000000000e-22			
3.890000000000000e+0	6.610000000000000e-11	9.550000000000000e-8	9.550000000000000e-8	5.898000000000000e-10			
3.920000000000000e+0	5.000000000000000e-11	7.220000000000000e-8	7.220000000000000e-8	7.330000000000000e-18			
3.950000000000000e+0	4.320000000000000e-11	6.240000000000000e-8	6.240000000000000e-8	1.268000000000000e-22			
3.970000000000000e+0	2.670000000000000e-26	3.859999999999999e-23	3.859999999999999e-23	1.026000000000000e-22			
3.980000000000000e+0	1.120000000000000e-13	1.630000000000000e-10	1.630000000000000e-10	1.724000000000000e-19			
3.990000000000000e+0	2.940000000000000e-13	4.250000000000000e-10	4.250000000000000e-10	6.184000000000000e-19			
4.000000000000000e+0	9.630000000000000e-14	1.390000000000000e-10	1.390000000000000e-10	5.911999999999999e-18			
4.010000000000000e+0	1.060000000000000e-13	1.530000000000000e-10	1.530000000000000e-10	4.113000000000000e-10			
4.010000000000000e+0	9.250000000000000e-14	1.340000000000000e-10	1.340000000000000e-10	3.596000000000000e-10			
4.019999999999999e+0	9.010000000000000e-14	1.300000000000000e-10	1.300000000000000e-10	3.104000000000000e-10			
4.030000000000000e+0	1.080000000000000e-12	1.560000000000000e-9	1.560000000000000e-9	2.646000000000000e-10			
4.040000000000000e+0	9.349999999999998e-13	1.350000000000000e-9	1.350000000000000e-9	2.229000000000000e-10			
4.050000000000000e+0	2.910000000000000e-13	4.210000000000000e-10	4.210000000000000e-10	1.855000000000000e-10			
4.070000000000000e+0	3.330000000000000e-13	4.810000000000000e-10	4.810000000000000e-10	1.526000000000000e-10			
4.100000000000000e+0	1.030000000000000e-13	1.490000000000000e-10	1.490000000000000e-10	1.240000000000000e-10			
4.130000000000000e+0	1.650000000000000e-12	2.380000000000000e-9	2.380000000000000e-9	9.966000000000000e-11			
4.160000000000000e+0	3.410000000000000e-13	4.920000000000000e-10	4.920000000000000e-10	7.916000000000000e-11			
4.200000000000000e+0	1.050000000000000e-12	1.520000000000000e-9	1.520000000000000e-9	6.217000000000001e-11			
4.230000000000001e+0	8.369999999999998e-13	1.210000000000000e-9	1.210000000000000e-9	4.829000000000000e-11			
4.269999999999999e+0	7.830000000000000e-13	1.130000000000000e-9	1.130000000000000e-9	3.708000000000000e-11			
4.300000000000000e+0	2.390000000000000e-14	3.450000000000000e-11	3.450000000000000e-11	2.817000000000000e-11			
4.330000000000000e+0	1.920000000000000e-14	2.780000000000000e-11	2.780000000000000e-11	2.117000000000000e-11			
4.370000000000000e+0	1.060000000000000e-11	1.530000000000000e-8	1.530000000000000e-8	1.574000000000000e-11			
4.400000000000000e+0	7.540000000000000e-12	1.090000000000000e-8	1.090000000000000e-8	1.157000000000000e-11			
4.440000000000000e+0	4.420000000000000e-12	6.390000000000000e-9	6.390000000000000e-9	8.436000000000000e-12			
4.470000000000000e+0	5.030000000000000e-12	7.270000000000000e-9	7.270000000000000e-9	6.066000000000000e-12			
4.510000000000000e+0	6.500000000000000e-12	9.390000000000002e-9	9.390000000000002e-9	4.337000000000000e-12			
4.550000000000000e+0	1.780000000000000e-12	2.570000000000000e-9	2.570000000000000e-9	3.050000000000000e-12			
4.580000000000000e+0	3.090000000000000e-15	4.470000000000000e-12	4.470000000000000e-12	2.143000000000000e-12			
4.620000000000000e+0	3.280000000000000e-11	4.740000000000000e-8	4.740000000000000e-8	1.475000000000000e-12			
4.660000000000000e+0	5.620000000000000e-11	8.120000000000000e-8	8.120000000000000e-8	1.080000000000000e-12			
4.690000000000000e+0	1.200000000000000e-15	1.730000000000000e-12	1.730000000000000e-12	6.824999999999999e-13			
4.730000000000001e+0	3.570000000000000e-11	5.160000000000000e-8	5.160000000000000e-8	4.578999999999999e-13			
4.769999999999999e+0	3.920000000000000e-12	5.670000000000000e-9	5.670000000000000e-9	3.234000000000000e-13			
4.810000000000000e+0	1.470000000000000e-10	2.130000000000000e-7	2.130000000000000e-7	2.195000000000000e-13			
4.850000000000000e+0	1.440000000000000e-13	2.080000000000000e-10	2.080000000000000e-10	1.304000000000000e-13			
4.890000000000000e+0	1.990000000000000e-16	2.880000000000000e-13	2.880000000000000e-13	8.420000000000000e-14			
4.920000000000000e+0	1.350000000000000e-16	1.950000000000000e-13	1.950000000000000e-13	3.952999999999999e-13			
4.960000000000000e+0	1.090000000000000e-10	1.570000000000000e-7	1.570000000000000e-7	3.406000000000000e-14			
5.000000000000000e+0	2.920000000000000e-11	4.220000000000000e-8	4.220000000000000e-8	2.137000000000000e-14			
5.040000000000000e+0	3.960000000000000e-17	5.720000000000000e-14	5.720000000000000e-14	1.328000000000000e-14			
5.080000000000000e+0	2.110000000000000e-11	3.050000000000000e-8	3.050000000000000e-8	3.541000000000000e-13			
5.120000000000000e+0	6.810000000000001e-10	9.829999999999998e-7	9.829999999999998e-7	1.350000000000000e-12			
5.170000000000000e+0	1.060000000000000e-17	1.530000000000000e-14	1.530000000000000e-14	4.494000000000000e-14			
5.210000000000000e+0	6.719999999999999e-18	9.710000000000000e-15	9.710000000000000e-15	3.279000000000000e-13			
5.250000000000000e+0	1.060000000000000e-9	1.530000000000000e-6	1.530000000000000e-6	4.353000000000000e-16			
5.290000000000000e+0	1.960000000000000e-12	2.840000000000000e-9	2.840000000000000e-9	3.570000000000000e-17			
5.330000000000000e+0	3.390000000000000e-10	4.899999999999999e-7	4.899999999999999e-7	7.043000000000000e-14			
5.380000000000000e+0	3.730000000000001e-9	5.390000000000000e-6	5.390000000000000e-6	1.203000000000000e-13			
5.420000000000000e+0	2.040000000000000e-9	2.950000000000000e-6	2.950000000000000e-6	4.944999999999999e-13			
5.460000000000000e+0	4.190000000000000e-10	6.059999999999999e-7	6.059999999999999e-7	1.698000000000000e-12			
5.510000000000000e+0	6.280000000000000e-9	9.070000000000000e-6	9.070000000000000e-6	2.600000000000000e-13			
5.550000000000000e+0	9.420000000000002e-10	1.360000000000000e-6	1.360000000000000e-6	2.941000000000000e-13			
5.590000000000000e+0	1.090000000000000e-9	1.580000000000000e-6	1.580000000000000e-6	0.0000000000000000			
5.640000000000000e+0	3.700000000000000e-9	5.349999999999999e-6	5.349999999999999e-6	7.803999999999998e-13			
5.680000000000000e+0	1.750000000000000e-9	2.530000000000000e-6	2.530000000000000e-6	1.036000000000000e-12			
5.730000000000001e+0	1.360000000000000e-9	1.960000000000000e-6	1.960000000000000e-6	2.033000000000000e-12			
5.780000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.230000000000000e-17			
5.820000000000000e+0	9.320000000000002e-9	1.350000000000000e-5	1.350000000000000e-5	2.850000000000000e-16			
5.870000000000000e+0	5.020000000000000e-9	7.260000000000000e-6	7.260000000000000e-6	4.498999999999999e-13			
5.920000000000000e+0	4.150000000000000e-9	5.990000000000000e-6	5.990000000000000e-6	2.872000000000000e-12			
5.960000000000000e+0	4.489999999999999e-12	6.490000000000000e-9	6.490000000000000e-9	0.0000000000000000			
6.010000000000000e+0	4.180000000000000e-10	6.039999999999999e-7	6.039999999999999e-7	2.713000000000000e-13			
6.060000000000000e+0	7.890000000000000e-10	1.140000000000000e-6	1.140000000000000e-6	2.945000000000000e-17			
6.110000000000000e+0	4.350000000000001e-9	6.290000000000000e-6	6.290000000000000e-6	0.0000000000000000			
6.160000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.740000000000000e-12			
6.210000000000000e+0	6.430000000000000e-10	9.290000000000000e-7	9.290000000000000e-7	0.0000000000000000			
6.260000000000000e+0	2.810000000000000e-11	4.060000000000000e-8	4.060000000000000e-8	1.118000000000000e-14			
6.310000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	2.180000000000000e-17			
6.360000000000000e+0	1.370000000000000e-11	1.980000000000000e-8	1.980000000000000e-8	1.734000000000000e-15			
6.410000000000000e+0	5.660000000000001e-9	8.180000000000000e-6	8.180000000000000e-6	1.863000000000000e-12			
6.460000000000000e+0	2.010000000000000e-11	2.910000000000000e-8	2.910000000000000e-8	5.154000000000000e-14			
6.510000000000000e+0	4.400000000000000e-12	6.350000000000000e-9	6.350000000000000e-9	5.927999999999999e-13			
6.560000000000000e+0	1.260000000000000e-11	1.820000000000000e-8	1.820000000000000e-8	0.0000000000000000			
6.620000000000000e+0	2.300000000000000e-9	3.330000000000000e-6	3.330000000000000e-6	0.0000000000000000			
6.670000000000000e+0	8.120000000000000e-11	1.170000000000000e-7	1.170000000000000e-7	0.0000000000000000			
6.720000000000000e+0	2.790000000000000e-9	4.030000000000000e-6	4.030000000000000e-6	6.989000000000000e-18			
6.780000000000000e+0	1.410000000000000e-9	2.040000000000000e-6	2.040000000000000e-6	2.910000000000000e-12			
6.830000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	6.942000000000000e-14			
6.880000000000000e+0	2.710000000000000e-11	3.920000000000000e-8	3.920000000000000e-8	1.601000000000000e-12			
6.940000000000000e+0	9.399999999999998e-12	1.360000000000000e-8	1.360000000000000e-8	5.866000000000000e-14			
7.000000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	2.807000000000000e-12			
7.050000000000000e+0	5.350000000000001e-9	7.740000000000000e-6	7.740000000000000e-6	2.103000000000000e-13			
7.110000000000000e+0	1.040000000000000e-10	1.500000000000000e-7	1.500000000000000e-7	5.106000000000000e-14			
7.160000000000000e+0	9.310000000000002e-9	1.350000000000000e-5	1.350000000000000e-5	4.630000000000000e-12			
7.220000000000000e+0	1.750000000000000e-10	2.520000000000000e-7	2.520000000000000e-7	1.269000000000000e-12			
7.280000000000000e+0	1.110000000000000e-8	1.610000000000000e-5	1.610000000000000e-5	9.643000000000000e-12			
7.340000000000000e+0	1.690000000000000e-8	2.440000000000000e-5	2.440000000000000e-5	0.0000000000000000			
7.400000000000000e+0	6.360000000000001e-11	9.190000000000000e-8	9.190000000000000e-8	0.0000000000000000			
7.460000000000000e+0	1.670000000000000e-8	2.410000000000000e-5	2.410000000000000e-5	0.0000000000000000			
7.520000000000000e+0	1.130000000000000e-8	1.630000000000000e-5	1.630000000000000e-5	5.790000000000000e-18			
7.580000000000000e+0	7.040000000000000e-9	1.020000000000000e-5	1.020000000000000e-5	2.028000000000000e-15			
7.640000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	9.666000000000000e-12			
7.700000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	3.155000000000000e-14			
7.760000000000000e+0	5.309999999999999e-12	7.680000000000000e-9	7.680000000000000e-9	6.846000000000000e-13			
7.820000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.851000000000000e-14			
7.880000000000000e+0	4.450000000000001e-9	6.430000000000000e-6	6.430000000000000e-6	0.0000000000000000			
7.950000000000000e+0	1.170000000000000e-8	1.690000000000000e-5	1.690000000000000e-5	0.0000000000000000			
8.010000000000000e+0	4.220000000000000e-9	6.090000000000000e-6	6.090000000000000e-6	0.0000000000000000			
8.080000000000000e+0	5.470000000000000e-11	7.900000000000000e-8	7.900000000000000e-8	5.230000000000000e-14			
8.140000000000000e+0	2.690000000000000e-11	3.890000000000000e-8	3.890000000000000e-8	7.186000000000000e-18			
8.210000000000002e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
8.270000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
8.340000000000000e+0	7.940000000000000e-11	1.150000000000000e-7	1.150000000000000e-7	0.0000000000000000			
8.400000000000000e+0	6.200000000000001e-10	8.959999999999998e-7	8.959999999999998e-7	2.081000000000000e-14			
8.470000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	2.235000000000000e-12			
8.539999999999998e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	3.218000000000000e-14			
8.610000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
8.680000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
8.750000000000000e+0	2.500000000000000e-11	3.610000000000000e-8	3.610000000000000e-8	0.0000000000000000			
8.820000000000000e+0	1.120000000000000e-8	1.620000000000000e-5	1.620000000000000e-5	0.0000000000000000			
8.890000000000000e+0	7.090000000000000e-11	1.030000000000000e-7	1.030000000000000e-7	1.200000000000000e-16			
8.960000000000002e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	6.525000000000000e-15			
9.030000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
9.100000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	6.488000000000000e-13			
