VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	VAR16	VAR17	VAR18	VAR19	VAR20	VAR21	VAR22
		8.395000000000000e+2	7.232000000000000e-22	6.109000000000000e+2	1.081000000000000e-21	3.478000000000000e+1	7.613000000000000e-20	2.409000000000000e+1	5.170000000000000e-19	2.429000000000000e+1	3.138000000000000e-19	4.475000000000000e+0	8.834999999999998e-18								
		8.564000000000000e+2	6.871000000000000e-22	6.231000000000000e+2	1.010000000000000e-21	3.506000000000000e+1	7.520000000000000e-20	2.429000000000000e+1	5.111000000000000e-19	2.448000000000000e+1	3.066000000000000e-19	4.511000000000000e+0	8.754000000000000e-18								
		8.736000000000000e+2	6.527000000000000e-22	6.357000000000001e+2	9.448000000000000e-22	3.534000000000000e+1	7.428000000000000e-20	2.448000000000000e+1	5.053000000000000e-19	2.468000000000000e+1	2.995000000000000e-19	4.547000000000000e+0	8.674000000000000e-18								
		8.911000000000000e+2	6.200000000000000e-22	6.484000000000000e+2	8.832000000000000e-22	3.562000000000000e+1	7.337000000000000e-20	2.468000000000000e+1	4.995000000000000e-19	2.488000000000000e+1	2.925000000000000e-19	4.583000000000000e+0	8.594000000000000e-18								
		9.224000000000000e+2	5.666000000000000e-22	6.614000000000000e+2	8.256000000000000e-22	3.591000000000000e+1	7.247000000000000e-20	2.488000000000000e+1	4.938000000000000e-19	2.507000000000000e+1	2.857000000000000e-19	4.620000000000000e+0	8.513999999999998e-18								
		9.692000000000000e+2	4.979000000000000e-22	6.747000000000001e+2	7.717000000000000e-22	3.619000000000000e+1	7.157000000000001e-20	2.507000000000000e+1	4.880000000000000e-19	2.528000000000000e+1	2.791000000000000e-19	4.657000000000000e+0	8.433000000000000e-18								
		1.018000000000000e+3	4.372000000000000e-22	6.882000000000001e+2	7.212000000000000e-22	3.648000000000000e+1	7.069000000000000e-20	2.528000000000000e+1	4.823000000000000e-19	2.548000000000000e+1	2.725000000000000e-19	4.694000000000000e+0	8.353000000000000e-18								
		1.070000000000000e+3	3.836000000000000e-22	7.020000000000000e+2	6.739999999999999e-22	3.678000000000000e+1	6.981000000000000e-20	2.548000000000000e+1	4.766000000000000e-19	2.568000000000000e+1	2.661000000000000e-19	4.732000000000000e+0	8.273000000000000e-18								
		1.124000000000000e+3	3.363000000000000e-22	7.161000000000000e+2	6.297000000000000e-22	3.707000000000000e+1	6.895000000000001e-20	2.568000000000000e+1	4.710000000000000e-19	2.589000000000000e+1	2.599000000000000e-19	4.769999999999999e+0	8.192999999999998e-18								
		1.181000000000000e+3	2.946000000000000e-22	7.305000000000000e+2	5.883000000000000e-22	3.737000000000000e+1	6.809000000000001e-20	2.589000000000000e+1	4.654000000000000e-19	2.609000000000000e+1	2.538000000000000e-19	4.808000000000000e+0	8.113000000000000e-18								
		1.241000000000000e+3	2.580000000000000e-22	7.452000000000000e+2	5.496000000000000e-22	3.767000000000000e+1	6.724000000000000e-20	2.609000000000000e+1	4.597999999999999e-19	2.630000000000000e+1	2.478000000000000e-19	4.846000000000000e+0	8.034000000000000e-18								
		1.304000000000000e+3	2.257000000000000e-22	7.601000000000000e+2	5.133999999999999e-22	3.797000000000000e+1	6.640000000000001e-20	2.630000000000000e+1	4.542999999999999e-19	2.651000000000000e+1	2.419000000000000e-19	4.885000000000000e+0	7.953999999999998e-18								
		1.370000000000000e+3	1.973000000000000e-22	7.754000000000000e+2	4.795000000000000e-22	3.827000000000000e+1	6.557000000000000e-20	2.651000000000000e+1	4.487999999999999e-19	2.673000000000000e+1	2.362000000000000e-19	4.924000000000000e+0	7.875000000000000e-18								
		1.440000000000000e+3	1.723000000000000e-22	7.909000000000000e+2	4.478000000000000e-22	3.858000000000000e+1	6.475000000000000e-20	2.673000000000000e+1	4.434000000000000e-19	2.694000000000000e+1	2.305000000000000e-19	4.964000000000001e+0	7.796000000000000e-18								
		1.513000000000000e+3	1.505000000000000e-22	8.068000000000000e+2	4.182000000000000e-22	3.889000000000000e+1	6.393000000000000e-20	2.694000000000000e+1	4.379000000000000e-19	2.716000000000000e+1	2.250000000000000e-19	5.003999999999999e+0	7.717000000000000e-18								
		1.590000000000000e+3	1.313000000000000e-22	8.230000000000000e+2	3.904000000000000e-22	3.920000000000000e+1	6.313000000000001e-20	2.716000000000000e+1	4.326000000000000e-19	2.737000000000000e+1	2.197000000000000e-19	5.043999999999999e+0	7.639000000000000e-18								
		1.670000000000000e+3	1.144000000000000e-22	8.395000000000000e+2	3.645000000000000e-22	3.951000000000000e+1	6.233000000000000e-20	2.737000000000000e+1	4.272000000000000e-19	2.759000000000000e+1	2.144000000000000e-19	5.084000000000000e+0	7.561000000000000e-18								
		1.755000000000000e+3	9.969000000000000e-23	8.564000000000000e+2	3.403000000000000e-22	3.983000000000000e+1	6.154000000000001e-20	2.759000000000000e+1	4.219000000000000e-19	2.782000000000000e+1	2.093000000000000e-19	5.125000000000000e+0	7.482999999999998e-18								
		1.844000000000000e+3	8.678999999999998e-23	8.736000000000000e+2	3.176000000000000e-22	4.015000000000000e+1	6.076000000000000e-20	2.782000000000000e+1	4.166000000000000e-19	2.804000000000000e+1	2.042000000000000e-19	5.166000000000000e+0	7.405000000000000e-18								
		1.937000000000000e+3	7.551000000000000e-23	8.911000000000000e+2	2.964000000000000e-22	4.047000000000000e+1	5.999000000000000e-20	2.804000000000000e+1	4.114000000000000e-19	2.826000000000000e+1	1.993000000000000e-19	5.207000000000000e+0	7.328000000000000e-18								
		2.036000000000000e+3	6.566000000000000e-23	9.224000000000000e+2	2.627000000000000e-22	4.080000000000000e+1	5.922000000000001e-20	2.826000000000000e+1	4.062000000000000e-19	2.849000000000000e+1	1.945000000000000e-19	5.249000000000000e+0	7.250999999999998e-18								
		2.139000000000000e+3	5.705999999999999e-23	9.692000000000000e+2	2.210000000000000e-22	4.112000000000000e+1	5.847000000000000e-20	2.849000000000000e+1	4.011000000000000e-19	2.872000000000000e+1	1.897000000000000e-19	5.291000000000000e+0	7.175000000000000e-18								
		2.247000000000000e+3	4.954999999999999e-23	1.018000000000000e+3	1.859000000000000e-22	4.145000000000000e+1	5.772000000000000e-20	2.872000000000000e+1	3.960000000000000e-19	2.895000000000000e+1	1.851000000000000e-19	5.333000000000000e+0	7.099000000000000e-18								
		2.361000000000000e+3	4.300000000000000e-23	1.070000000000000e+3	1.562000000000000e-22	4.178000000000000e+1	5.698000000000001e-20	2.895000000000000e+1	3.909000000000000e-19	2.918000000000000e+1	1.806000000000000e-19	5.376000000000000e+0	7.023000000000000e-18								
		2.481000000000000e+3	3.729999999999999e-23	1.124000000000000e+3	1.312000000000000e-22	4.212000000000000e+1	5.625000000000001e-20	2.918000000000000e+1	3.859000000000000e-19	2.941000000000000e+1	1.762000000000000e-19	5.418999999999999e+0	6.948000000000000e-18								
		2.607000000000000e+3	3.233000000000000e-23	1.181000000000000e+3	1.101000000000000e-22	4.246000000000000e+1	5.552000000000000e-20	2.941000000000000e+1	3.809000000000000e-19	2.965000000000000e+1	1.719000000000000e-19	5.462000000000000e+0	6.873000000000000e-18								
		2.739000000000000e+3	2.801000000000000e-23	1.241000000000000e+3	9.232000000000000e-23	4.280000000000000e+1	5.481000000000000e-20	2.965000000000000e+1	3.760000000000000e-19	2.989000000000000e+1	1.677000000000000e-19	5.506000000000000e+0	6.798999999999999e-18								
		2.878000000000000e+3	2.425000000000000e-23	1.304000000000000e+3	7.738000000000000e-23	4.314000000000000e+1	5.410000000000001e-20	2.989000000000000e+1	3.711000000000000e-19	3.013000000000000e+1	1.635000000000000e-19	5.550000000000000e+0	6.725000000000000e-18								
		3.024000000000000e+3	2.099000000000000e-23	1.370000000000000e+3	6.482999999999999e-23	4.348000000000000e+1	5.340000000000000e-20	3.013000000000000e+1	3.662000000000000e-19	3.037000000000000e+1	1.595000000000000e-19	5.595000000000000e+0	6.651000000000000e-18								
		3.178000000000000e+3	1.815000000000000e-23	1.440000000000000e+3	5.427000000000000e-23	4.383000000000000e+1	5.270000000000000e-20	3.037000000000000e+1	3.614000000000000e-19	3.061000000000000e+1	1.556000000000000e-19										
		3.339000000000000e+3	1.569000000000000e-23	1.513000000000000e+3	4.541000000000000e-23	4.418000000000000e+1	5.202000000000000e-20	3.061000000000000e+1	3.566000000000000e-19	3.086000000000000e+1	1.517000000000000e-19										
		3.508000000000000e+3	1.355000000000000e-23	1.590000000000000e+3	3.797000000000000e-23	4.454000000000000e+1	5.134000000000001e-20	3.086000000000000e+1	3.519000000000000e-19	3.110000000000000e+1	1.480000000000000e-19										
		3.686000000000000e+3	1.170000000000000e-23	1.670000000000000e+3	3.173000000000000e-23	4.489000000000000e+1	5.067000000000000e-20	3.110000000000000e+1	3.472000000000000e-19	3.135000000000000e+1	1.443000000000000e-19										
		3.873000000000000e+3	1.010000000000000e-23	1.755000000000000e+3	2.650000000000000e-23	4.525000000000000e+1	5.001000000000000e-20	3.135000000000000e+1	3.425000000000000e-19	3.160000000000000e+1	1.407000000000000e-19										
		4.069000000000000e+3	8.710000000000000e-24	1.844000000000000e+3	2.212000000000000e-23	4.562000000000000e+1	4.935000000000000e-20	3.160000000000000e+1	3.379000000000000e-19	3.186000000000000e+1	1.372000000000000e-19										
		4.276000000000000e+3	7.509000000000000e-24	1.937000000000000e+3	1.845000000000000e-23	4.598000000000000e+1	4.871000000000001e-20	3.186000000000000e+1	3.334000000000000e-19	3.211000000000000e+1	1.337000000000000e-19										
		4.493000000000000e+3	6.470000000000000e-24	2.036000000000000e+3	1.538000000000000e-23	4.635000000000000e+1	4.806000000000000e-20	3.211000000000000e+1	3.288000000000000e-19	3.237000000000000e+1	1.304000000000000e-19										
		4.721000000000000e+3	5.572000000000000e-24	2.139000000000000e+3	1.282000000000000e-23	4.672000000000000e+1	4.743000000000000e-20	3.237000000000000e+1	3.244000000000000e-19	3.263000000000000e+1	1.271000000000000e-19										
		4.960000000000000e+3	4.797000000000000e-24	2.247000000000000e+3	1.068000000000000e-23	4.710000000000000e+1	4.680000000000000e-20	3.263000000000000e+1	3.199000000000000e-19	3.289000000000000e+1	1.239000000000000e-19										
		5.212000000000000e+3	4.127000000000000e-24	2.361000000000000e+3	8.885000000000000e-24	4.747000000000000e+1	4.619000000000000e-20	3.289000000000000e+1	3.155000000000000e-19	3.315000000000000e+1	1.208000000000000e-19										
		5.476000000000000e+3	3.549000000000000e-24	2.481000000000000e+3	7.390000000000000e-24	4.785000000000000e+1	4.557000000000000e-20	3.315000000000000e+1	3.112000000000000e-19	3.342000000000000e+1	1.177000000000000e-19										
		5.754000000000000e+3	3.051000000000000e-24	2.607000000000000e+3	6.144000000000001e-24	4.824000000000000e+1	4.497000000000000e-20	3.342000000000000e+1	3.069000000000000e-19	3.369000000000000e+1	1.147000000000000e-19										
		6.045000000000000e+3	2.621000000000000e-24	2.739000000000000e+3	5.105000000000000e-24	4.862000000000000e+1	4.437000000000000e-20	3.369000000000000e+1	3.026000000000000e-19	3.396000000000000e+1	1.118000000000000e-19										
		6.352000000000000e+3	2.251000000000000e-24	2.878000000000000e+3	4.239000000000001e-24	4.901000000000000e+1	4.378000000000000e-20	3.396000000000000e+1	2.984000000000000e-19	3.423000000000000e+1	1.089000000000000e-19										
		6.674000000000000e+3	1.933000000000000e-24	3.024000000000000e+3	3.518000000000000e-24	4.940000000000000e+1	4.319000000000001e-20	3.423000000000000e+1	2.942000000000000e-19	3.450000000000000e+1	1.062000000000000e-19										
		7.013000000000000e+3	1.658000000000000e-24	3.178000000000000e+3	2.918000000000000e-24	4.980000000000000e+1	4.261000000000000e-20	3.450000000000000e+1	2.901000000000000e-19	3.478000000000000e+1	1.034000000000000e-19										
		7.368000000000000e+3	1.422000000000000e-24	3.339000000000000e+3	2.419000000000000e-24	5.025000000000000e+1	4.197000000000000e-20	3.478000000000000e+1	2.860000000000000e-19	3.506000000000000e+1	1.008000000000000e-19										
		7.741000000000000e+3	1.219000000000000e-24	3.508000000000000e+3	2.004000000000000e-24	5.075000000000000e+1	4.127000000000000e-20	3.506000000000000e+1	2.819000000000000e-19	3.534000000000000e+1	9.820000000000000e-20										
		8.133000000000000e+3	1.045000000000000e-24	3.686000000000000e+3	1.660000000000000e-24	5.126000000000000e+1	4.058000000000000e-20	3.534000000000000e+1	2.779000000000000e-19	3.562000000000000e+1	9.567000000000000e-20										
		8.546000000000000e+3	8.953000000000000e-25	3.873000000000000e+3	1.374000000000000e-24	5.177000000000000e+1	3.990000000000000e-20	3.562000000000000e+1	2.739000000000000e-19	3.591000000000000e+1	9.320000000000000e-20										
		8.979000000000000e+3	7.666000000000000e-25	4.069000000000000e+3	1.136000000000000e-24	5.228000000000000e+1	3.923000000000000e-20	3.591000000000000e+1	2.700000000000000e-19	3.619000000000000e+1	9.079000000000000e-20										
		9.435000000000000e+3	6.562000000000000e-25	4.276000000000000e+3	9.395999999999998e-25	5.281000000000000e+1	3.857000000000000e-20	3.619000000000000e+1	2.661000000000000e-19	3.648000000000000e+1	8.844000000000000e-20										
		9.913000000000000e+3	5.615000000000000e-25	4.493000000000000e+3	7.765000000000000e-25	5.333000000000000e+1	3.792000000000000e-20	3.648000000000000e+1	2.623000000000000e-19	3.678000000000000e+1	8.614000000000000e-20										
		1.042000000000000e+4	4.803000000000000e-25	4.721000000000000e+3	6.413000000000000e-25	5.387000000000000e+1	3.728000000000000e-20	3.678000000000000e+1	2.585000000000000e-19	3.707000000000000e+1	8.390000000000002e-20										
		1.094000000000000e+4	4.107000000000000e-25	4.960000000000000e+3	5.294000000000000e-25	5.440000000000000e+1	3.665000000000000e-20	3.707000000000000e+1	2.547000000000000e-19	3.737000000000000e+1	8.171000000000000e-20										
		1.150000000000000e+4	3.510000000000000e-25	5.212000000000000e+3	4.367999999999999e-25	5.495000000000000e+1	3.602000000000000e-20	3.737000000000000e+1	2.510000000000000e-19	3.767000000000000e+1	7.958000000000000e-20										
		1.208000000000000e+4	2.999000000000000e-25	5.476000000000000e+3	3.602000000000000e-25	5.549000000000000e+1	3.541000000000000e-20	3.767000000000000e+1	2.473000000000000e-19	3.797000000000000e+1	7.750000000000000e-20										
		1.270000000000000e+4	2.562000000000000e-25	5.754000000000000e+3	2.969000000000000e-25	5.605000000000000e+1	3.480000000000000e-20	3.797000000000000e+1	2.437000000000000e-19	3.827000000000000e+1	7.546000000000000e-20										
		1.334000000000000e+4	2.187000000000000e-25	6.045000000000000e+3	2.446000000000000e-25	5.661000000000000e+1	3.421000000000000e-20	3.827000000000000e+1	2.401000000000000e-19	3.858000000000000e+1	7.348000000000000e-20										
		1.402000000000000e+4	1.867000000000000e-25	6.352000000000000e+3	2.014000000000000e-25	5.717000000000000e+1	3.362000000000000e-20	3.858000000000000e+1	2.366000000000000e-19	3.889000000000000e+1	7.154000000000000e-20										
		1.473000000000000e+4	1.593000000000000e-25	6.674000000000000e+3	1.658000000000000e-25	5.774000000000000e+1	3.304000000000000e-20	3.889000000000000e+1	2.331000000000000e-19	3.920000000000000e+1	6.966000000000000e-20										
		1.547000000000000e+4	1.359000000000000e-25	7.013000000000000e+3	1.364000000000000e-25	5.832000000000000e+1	3.248000000000000e-20	3.920000000000000e+1	2.296000000000000e-19	3.951000000000000e+1	6.781000000000001e-20										
		1.626000000000000e+4	1.159000000000000e-25	7.368000000000000e+3	1.122000000000000e-25	5.890000000000000e+1	3.192000000000000e-20	3.951000000000000e+1	2.261000000000000e-19	3.983000000000000e+1	6.602000000000000e-20										
		1.708000000000000e+4	9.879000000000000e-26	7.741000000000000e+3	9.218000000000002e-26	5.949000000000000e+1	3.136000000000000e-20	3.983000000000000e+1	2.228000000000000e-19	4.015000000000000e+1	6.426000000000000e-20										
		1.795000000000000e+4	8.419000000000000e-26	8.133000000000000e+3	7.572000000000000e-26	6.008000000000000e+1	3.082000000000000e-20	4.015000000000000e+1	2.194000000000000e-19	4.047000000000000e+1	6.256000000000000e-20										
		1.886000000000000e+4	7.173000000000000e-26	8.546000000000000e+3	6.218000000000000e-26	6.068000000000000e+1	3.028000000000000e-20	4.047000000000000e+1	2.161000000000000e-19	4.080000000000000e+1	6.089000000000000e-20										
		1.982000000000000e+4	6.110000000000000e-26	8.979000000000000e+3	5.103000000000000e-26	6.129000000000000e+1	2.976000000000000e-20	4.080000000000000e+1	2.128000000000000e-19	4.112000000000000e+1	5.926000000000000e-20										
		2.082000000000000e+4	5.202000000000000e-26	9.435000000000000e+3	4.187000000000000e-26	6.190000000000000e+1	2.924000000000000e-20	4.112000000000000e+1	2.096000000000000e-19	4.145000000000000e+1	5.768000000000001e-20										
		2.188000000000000e+4	4.429000000000001e-26	9.913000000000000e+3	3.433000000000000e-26	6.252000000000000e+1	2.873000000000000e-20	4.145000000000000e+1	2.064000000000000e-19	4.178000000000000e+1	5.613000000000000e-20										
		2.299000000000000e+4	3.769000000000000e-26	1.042000000000000e+4	2.814000000000000e-26	6.314000000000000e+1	2.823000000000000e-20	4.178000000000000e+1	2.032000000000000e-19	4.212000000000000e+1	5.462000000000001e-20										
		2.415000000000000e+4	3.207000000000000e-26	1.094000000000000e+4	2.305000000000000e-26	6.377000000000000e+1	2.773000000000000e-20	4.212000000000000e+1	2.001000000000000e-19	4.246000000000000e+1	5.316000000000000e-20										
		2.538000000000000e+4	2.727000000000000e-26	1.150000000000000e+4	1.888000000000000e-26	6.441000000000000e+1	2.724000000000000e-20	4.246000000000000e+1	1.970000000000000e-19	4.280000000000000e+1	5.172000000000000e-20										
		2.667000000000000e+4	2.319000000000000e-26	1.208000000000000e+4	1.546000000000000e-26	6.505000000000000e+1	2.676000000000000e-20	4.280000000000000e+1	1.940000000000000e-19	4.314000000000000e+1	5.033000000000000e-20										
		2.802000000000000e+4	1.972000000000000e-26	1.270000000000000e+4	1.265000000000000e-26	6.570000000000000e+1	2.629000000000000e-20	4.314000000000000e+1	1.910000000000000e-19	4.348000000000000e+1	4.896000000000000e-20										
		2.944000000000000e+4	1.676000000000000e-26	1.334000000000000e+4	1.034000000000000e-26	6.634999999999999e+1	2.583000000000000e-20	4.348000000000000e+1	1.880000000000000e-19	4.383000000000000e+1	4.764000000000000e-20										
		3.093000000000000e+4	1.424000000000000e-26	1.402000000000000e+4	8.457000000000000e-27	6.702000000000000e+1	2.537000000000000e-20	4.383000000000000e+1	1.851000000000000e-19	4.418000000000000e+1	4.634000000000000e-20										
		3.250000000000000e+4	1.210000000000000e-26	1.473000000000000e+4	6.912000000000001e-27	6.769000000000000e+1	2.492000000000000e-20	4.418000000000000e+1	1.822000000000000e-19	4.454000000000000e+1	4.508000000000000e-20										
		3.415000000000000e+4	1.028000000000000e-26	1.547000000000000e+4	5.647000000000000e-27	6.836000000000000e+1	2.447000000000000e-20	4.454000000000000e+1	1.794000000000000e-19	4.489000000000000e+1	4.385000000000000e-20										
		3.588000000000000e+4	8.726000000000000e-27	1.626000000000000e+4	4.611000000000000e-27	6.904000000000001e+1	2.404000000000000e-20	4.489000000000000e+1	1.765000000000000e-19	4.525000000000000e+1	4.266000000000000e-20										
		3.770000000000000e+4	7.408000000000000e-27	1.708000000000000e+4	3.764000000000000e-27	6.973000000000000e+1	2.361000000000000e-20	4.525000000000000e+1	1.738000000000000e-19	4.562000000000000e+1	4.149000000000000e-20										
		3.961000000000000e+4	6.288000000000000e-27	1.795000000000000e+4	3.072000000000000e-27	7.043000000000001e+1	2.319000000000000e-20	4.562000000000000e+1	1.710000000000000e-19	4.598000000000000e+1	4.035000000000000e-20										
		4.162000000000000e+4	5.336000000000000e-27	1.886000000000000e+4	2.505000000000000e-27	7.112999999999999e+1	2.277000000000000e-20	4.598000000000000e+1	1.683000000000000e-19	4.635000000000000e+1	3.925000000000001e-20										
		4.373000000000000e+4	4.527000000000000e-27	1.982000000000000e+4	2.043000000000000e-27	7.184000000000000e+1	2.236000000000000e-20	4.635000000000000e+1	1.656000000000000e-19	4.672000000000000e+1	3.817000000000000e-20										
		4.595000000000000e+4	3.840000000000000e-27	2.082000000000000e+4	1.665000000000000e-27	7.256000000000000e+1	2.196000000000000e-20	4.672000000000000e+1	1.630000000000000e-19	4.710000000000000e+1	3.711000000000001e-20										
		4.828000000000000e+4	3.257000000000000e-27	2.188000000000000e+4	1.357000000000000e-27	7.328000000000000e+1	2.156000000000000e-20	4.710000000000000e+1	1.604000000000000e-19	4.747000000000000e+1	3.609000000000000e-20										
		5.073000000000000e+4	2.762000000000000e-27	2.299000000000000e+4	1.105000000000000e-27	7.401000000000000e+1	2.117000000000000e-20	4.747000000000000e+1	1.578000000000000e-19	4.785000000000000e+1	3.509000000000000e-20										
		5.331000000000000e+4	2.341000000000000e-27	2.415000000000000e+4	8.999000000000002e-28	7.475000000000000e+1	2.079000000000000e-20	4.785000000000000e+1	1.553000000000000e-19	4.824000000000000e+1	3.412000000000000e-20										
		5.601000000000000e+4	1.984000000000000e-27	2.538000000000000e+4	7.324000000000000e-28	7.550000000000000e+1	2.041000000000000e-20	4.824000000000000e+1	1.528000000000000e-19	4.862000000000000e+1	3.317000000000000e-20										
		5.885000000000000e+4	1.682000000000000e-27	2.667000000000000e+4	5.960000000000001e-28	7.625000000000000e+1	2.004000000000000e-20	4.862000000000000e+1	1.503000000000000e-19	4.901000000000000e+1	3.225000000000000e-20										
		6.183000000000000e+4	1.425000000000000e-27	2.802000000000000e+4	4.848000000000000e-28	7.701000000000000e+1	1.968000000000000e-20	4.901000000000000e+1	1.478000000000000e-19	4.940000000000000e+1	3.135000000000000e-20										
		6.497000000000000e+4	1.207000000000000e-27	2.944000000000000e+4	3.942000000000001e-28	7.778000000000000e+1	1.932000000000000e-20	4.940000000000000e+1	1.454000000000000e-19	4.980000000000000e+1	3.048000000000000e-20										
		6.827000000000000e+4	1.022000000000000e-27	3.093000000000000e+4	3.204000000000000e-28	7.856000000000000e+1	1.896000000000000e-20	4.980000000000000e+1	1.431000000000000e-19	5.025000000000000e+1	2.952000000000000e-20										
		7.345000000000000e+4	7.967000000000002e-28	3.250000000000000e+4	2.604000000000000e-28	7.934000000000000e+1	1.862000000000000e-20	5.025000000000000e+1	1.404000000000000e-19	5.075000000000000e+1	2.850000000000000e-20										
				3.415000000000000e+4	2.115000000000000e-28	8.013000000000000e+1	1.828000000000000e-20	5.075000000000000e+1	1.376000000000000e-19	5.126000000000000e+1	2.751000000000000e-20										
				3.588000000000000e+4	1.718000000000000e-28	8.093000000000000e+1	1.794000000000000e-20	5.126000000000000e+1	1.348000000000000e-19	5.177000000000000e+1	2.655000000000000e-20										
				3.770000000000000e+4	1.395000000000000e-28	8.174000000000000e+1	1.761000000000000e-20	5.177000000000000e+1	1.320000000000000e-19	5.228000000000000e+1	2.562000000000000e-20										
				3.961000000000000e+4	1.132000000000000e-28	8.256000000000000e+1	1.729000000000000e-20	5.228000000000000e+1	1.293000000000000e-19	5.281000000000000e+1	2.472000000000000e-20										
				4.162000000000000e+4	9.186999999999998e-29	8.338000000000000e+1	1.697000000000000e-20	5.281000000000000e+1	1.266000000000000e-19	5.333000000000000e+1	2.386000000000000e-20										
				4.373000000000000e+4	7.452000000000000e-29	8.421000000000000e+1	1.665000000000000e-20	5.333000000000000e+1	1.240000000000000e-19	5.387000000000000e+1	2.302000000000000e-20										
				4.595000000000000e+4	6.042999999999999e-29	8.505000000000000e+1	1.634000000000000e-20	5.387000000000000e+1	1.214000000000000e-19	5.440000000000000e+1	2.221000000000000e-20										
				4.828000000000000e+4	4.899999999999999e-29	8.590000000000000e+1	1.604000000000000e-20	5.440000000000000e+1	1.189000000000000e-19	5.495000000000000e+1	2.142000000000000e-20										
				5.073000000000000e+4	3.970999999999999e-29	8.676000000000000e+1	1.574000000000000e-20	5.495000000000000e+1	1.164000000000000e-19	5.549000000000000e+1	2.066000000000000e-20										
				5.331000000000000e+4	3.218000000000000e-29	8.762000000000000e+1	1.545000000000000e-20	5.549000000000000e+1	1.140000000000000e-19	5.605000000000000e+1	1.993000000000000e-20										
				5.601000000000000e+4	2.607000000000000e-29	8.850000000000000e+1	1.516000000000000e-20	5.605000000000000e+1	1.116000000000000e-19	5.661000000000000e+1	1.922000000000000e-20										
				5.885000000000000e+4	2.111000000000000e-29	8.938000000000000e+1	1.487000000000000e-20	5.661000000000000e+1	1.092000000000000e-19	5.717000000000000e+1	1.854000000000000e-20										
				6.183000000000000e+4	1.709000000000000e-29	9.027000000000000e+1	1.460000000000000e-20	5.717000000000000e+1	1.069000000000000e-19	5.774000000000000e+1	1.788000000000000e-20										
				6.497000000000000e+4	1.384000000000000e-29	9.117000000000000e+1	1.432000000000000e-20	5.774000000000000e+1	1.046000000000000e-19	5.832000000000000e+1	1.724000000000000e-20										
				6.827000000000000e+4	1.120000000000000e-29	9.208000000000000e+1	1.405000000000000e-20	5.832000000000000e+1	1.024000000000000e-19	5.890000000000000e+1	1.662000000000000e-20										
				7.345000000000000e+4	8.148000000000000e-30	9.300000000000000e+1	1.379000000000000e-20	5.890000000000000e+1	1.002000000000000e-19	5.949000000000000e+1	1.603000000000000e-20										
						9.393000000000000e+1	1.353000000000000e-20	5.949000000000000e+1	9.805000000000002e-20	6.008000000000000e+1	1.545000000000000e-20										
						9.487000000000000e+1	1.327000000000000e-20	6.008000000000000e+1	9.594000000000000e-20	6.068000000000000e+1	1.489000000000000e-20										
						9.581000000000000e+1	1.302000000000000e-20	6.068000000000000e+1	9.387000000000000e-20	6.129000000000000e+1	1.436000000000000e-20										
						9.677000000000000e+1	1.277000000000000e-20	6.129000000000000e+1	9.184000000000000e-20	6.190000000000000e+1	1.384000000000000e-20										
						9.774000000000000e+1	1.253000000000000e-20	6.190000000000000e+1	8.985000000000000e-20	6.252000000000000e+1	1.334000000000000e-20										
						9.871000000000000e+1	1.229000000000000e-20	6.252000000000000e+1	8.790000000000002e-20	6.314000000000000e+1	1.285000000000000e-20										
						9.970000000000000e+1	1.206000000000000e-20	6.314000000000000e+1	8.598000000000000e-20	6.377000000000000e+1	1.238000000000000e-20										
						1.007000000000000e+2	1.183000000000000e-20	6.377000000000000e+1	8.410000000000000e-20	6.441000000000000e+1	1.193000000000000e-20										
						1.017000000000000e+2	1.160000000000000e-20	6.441000000000000e+1	8.225000000000000e-20	6.505000000000000e+1	1.150000000000000e-20										
						1.027000000000000e+2	1.138000000000000e-20	6.505000000000000e+1	8.044000000000002e-20	6.570000000000000e+1	1.108000000000000e-20										
						1.037000000000000e+2	1.116000000000000e-20	6.570000000000000e+1	7.867000000000000e-20	6.634999999999999e+1	1.067000000000000e-20										
						1.048000000000000e+2	1.094000000000000e-20	6.634999999999999e+1	7.693000000000000e-20	6.702000000000000e+1	1.028000000000000e-20										
						1.058000000000000e+2	1.073000000000000e-20	6.702000000000000e+1	7.522000000000000e-20	6.769000000000000e+1	9.901999999999998e-21										
						1.069000000000000e+2	1.053000000000000e-20	6.769000000000000e+1	7.354000000000002e-20	6.836000000000000e+1	9.538000000000000e-21										
						1.079000000000000e+2	1.032000000000000e-20	6.836000000000000e+1	7.190000000000001e-20	6.904000000000001e+1	9.186000000000000e-21										
						1.090000000000000e+2	1.012000000000000e-20	6.904000000000001e+1	7.029000000000001e-20	6.973000000000000e+1	8.846000000000000e-21										
						1.101000000000000e+2	9.925999999999998e-21	6.973000000000000e+1	6.872000000000001e-20	7.043000000000001e+1	8.519000000000000e-21										
						1.112000000000000e+2	9.733000000000000e-21	7.043000000000001e+1	6.717000000000000e-20	7.112999999999999e+1	8.202999999999998e-21										
						1.123000000000000e+2	9.543000000000000e-21	7.112999999999999e+1	6.566000000000001e-20	7.184000000000000e+1	7.898000000000000e-21										
						1.134000000000000e+2	9.357000000000000e-21	7.184000000000000e+1	6.417000000000000e-20	7.256000000000000e+1	7.604000000000000e-21										
