#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	AV(point)	AV(extend)
202229000000000000.00	1.6183	-17.219	6.9203	2.3558	-0.0003	-3.1753	-9.8641	0	-9.7006	-10.5747	-1.2016	-0.0452	-1.4519	-8.5694	-35.9298	-0.021	-12.114	-9.6591	-35.9298	-35.9298	-35.9298	6.61E+00	4.82E+00
202231000000000000.00	1.6154	-17.233	6.9203	2.3429	-0.0003	-3.2077	-9.8608	0	-9.7013	-10.5669	-1.2021	-0.0437	-1.4902	-8.5629	-35.9298	-0.0209	-12.1229	-9.6359	-35.9298	-35.9298	-35.9298	6.62E+00	4.82E+00
202233000000000000.00	1.6128	-17.239	6.9258	2.3328	-0.0003	-3.2454	-9.8612	0	-9.7094	-10.5637	-1.1995	-0.0425	-1.5315	-8.5601	-35.9298	-0.0211	-12.1501	-9.6134	-35.9298	-35.9298	-35.9298	6.63E+00	4.83E+00
202236000000000000.00	1.6102	-17.253	6.9258	2.3201	-0.0002	-3.2802	-9.858	0	-9.7092	-10.5491	-1.2012	-0.0411	-1.5719	-8.5531	-35.9298	-0.021	-12.1593	-9.5891	-35.9298	-35.9298	-35.9298	6.64E+00	4.84E+00
202238000000000000.00	1.6078	-17.259	6.9309	2.3113	-0.0002	-3.3197	-9.8594	0	-9.7172	-10.5467	-1.1983	-0.0401	-1.6149	-8.5519	-35.9298	-0.0211	-12.1856	-9.5661	-35.9298	-35.9298	-35.9298	6.65E+00	4.85E+00
202240000000000000.00	1.6053	-17.271	6.9309	2.2998	-0.0002	-3.3569	-9.8564	0	-9.7166	-10.5382	-1.2009	-0.0388	-1.6583	-8.5462	-35.9298	-0.021	-12.195	-9.5411	-35.9298	-35.9298	-35.9298	6.67E+00	4.86E+00
202242000000000000.00	1.6031	-17.277	6.9356	2.2917	-0.0002	-3.3979	-9.8581	0	-9.7246	-10.5365	-1.1973	-0.038	-1.7027	-8.5455	-35.9298	-0.0212	-12.2214	-9.5177	-35.9298	-35.9298	-35.9298	6.68E+00	4.86E+00
202244000000000000.00	1.6012	-17.287	6.9356	2.2824	-0.0002	-3.4322	-9.8563	0	-9.7247	-10.5301	-1.1985	-0.0371	-1.7419	-8.541	-35.9298	-0.0211	-12.2298	-9.4956	-35.9298	-35.9298	-35.9298	6.69E+00	4.87E+00
202246000000000000.00	1.5994	-17.296	6.9356	2.2743	-0.0002	-3.4646	-9.8517	0	-9.7259	-10.5255	-1.1981	-0.0364	-1.7778	-8.5376	-35.9298	-0.0211	-12.2489	-9.4742	-35.9298	-35.9298	-35.9298	6.69E+00	4.88E+00
202248000000000000.00	1.5984	-17.297	6.9403	2.2703	-0.0001	-3.4973	-9.8584	0	-9.7335	-10.5258	-1.195	-0.036	-1.813	-8.5377	-35.9298	-0.0213	-12.2615	-9.4585	-35.9298	-35.9298	-35.9298	6.70E+00	4.88E+00
202250000000000000.00	1.5964	-17.305	6.9403	2.2632	-0.0001	-3.5287	-9.8577	0	-9.7333	-10.5207	-1.1964	-0.0353	-1.8495	-8.5372	-35.9298	-0.0212	-12.2688	-9.4398	-35.9298	-35.9298	-35.9298	6.71E+00	4.89E+00
202251000000000000.00	1.5948	-17.313	6.9403	2.256	-0.0001	-3.5618	-9.8541	0	-9.7348	-10.517	-1.1957	-0.0348	-1.8864	-8.5349	-35.9298	-0.0213	-12.2878	-9.4194	-35.9298	-35.9298	-35.9298	6.72E+00	4.90E+00
202253000000000000.00	1.5934	-17.313	6.9453	2.2536	-0.0001	-3.5955	-9.8628	0	-9.7437	-10.5193	-1.1911	-0.0346	-1.9231	-8.5392	-35.9298	-0.0215	-12.3012	-9.4051	-35.9298	-35.9298	-35.9298	6.73E+00	4.90E+00
202255000000000000.00	1.5922	-17.32	6.9453	2.2474	-0.0001	-3.6272	-9.8625	0	-9.7442	-10.5151	-1.1918	-0.0341	-1.9596	-8.5372	-35.9298	-0.0215	-12.3078	-9.3877	-35.9298	-35.9298	-35.9298	6.74E+00	4.91E+00
202257000000000000.00	1.5913	-17.327	6.9453	2.2416	-0.0001	-3.6602	-9.8635	0	-9.7463	-10.5126	-1.1901	-0.0338	-1.9963	-8.5343	-35.9298	-0.0215	-12.3149	-9.3699	-35.9298	-35.9298	-35.9298	6.75E+00	4.91E+00
202258000000000000.00	1.5894	-17.332	6.9453	2.2373	-0.0001	-3.6885	-9.8606	0	-9.7485	-10.507	-1.1879	-0.0336	-2.0283	-8.5373	-35.9298	-0.0217	-12.3348	-9.354	-35.9298	-35.9298	-35.9298	6.75E+00	4.92E+00
202259000000000000.00	1.5884	-17.331	6.9503	2.2364	-0.0001	-3.7191	-9.8701	0	-9.7578	-10.5108	-1.1829	-0.0337	-2.062	-8.5426	-35.9298	-0.0219	-12.3471	-9.3436	-35.9298	-35.9298	-35.9298	6.76E+00	4.92E+00
202261000000000000.00	1.588	-17.336	6.9503	2.2321	-0.0001	-3.7491	-9.8706	0	-9.7591	-10.5084	-1.1824	-0.0334	-2.0967	-8.5403	-35.9298	-0.0219	-12.3528	-9.3288	-35.9298	-35.9298	-35.9298	6.77E+00	4.93E+00
202263000000000000.00	1.586	-17.342	6.9503	2.2278	-0.0001	-3.7808	-9.8739	0	-9.7622	-10.5082	-1.1793	-0.0333	-2.1332	-8.5441	-35.9298	-0.0221	-12.3599	-9.3145	-35.9298	-35.9298	-35.9298	6.78E+00	4.94E+00
202264000000000000.00	1.585	-17.346	6.9503	2.2235	-0.0001	-3.8086	-9.8727	0	-9.7654	-10.508	-1.176	-0.0333	-2.1649	-8.5439	-35.9298	-0.0223	-12.3771	-9.3005	-35.9298	-35.9298	-35.9298	6.78E+00	4.94E+00
202266000000000000.00	1.584	-17.345	6.9548	2.2237	-0.0001	-3.8393	-9.8827	0	-9.7749	-10.5131	-1.1701	-0.0334	-2.1994	-8.5513	-35.9298	-0.0226	-12.3888	-9.2918	-35.9298	-35.9298	-35.9298	6.79E+00	4.95E+00
202267000000000000.00	1.5835	-17.35	6.9548	2.2202	-0.0001	-3.8698	-9.8845	0	-9.7775	-10.5125	-1.168	-0.0334	-2.2356	-8.5505	-35.9298	-0.0227	-12.3944	-9.279	-35.9298	-35.9298	-35.9298	6.80E+00	4.95E+00
202269000000000000.00	1.5817	-17.355	6.9548	2.216	-0.0001	-3.9016	-9.8888	0	-9.782	-10.5136	-1.1631	-0.0335	-2.2729	-8.5543	-35.9298	-0.023	-12.4014	-9.2668	-35.9298	-35.9298	-35.9298	6.81E+00	4.96E+00
202271000000000000.00	1.5807	-17.359	6.9548	2.2131	-0.0001	-3.9295	-9.8925	0	-9.7862	-10.5153	-1.1585	-0.0337	-2.3055	-8.5563	-35.9298	-0.0232	-12.4072	-9.2565	-35.9298	-35.9298	-35.9298	6.81E+00	4.96E+00
202272000000000000.00	1.5797	-17.362	6.9548	2.2104	-0.0001	-3.9552	-9.892	0	-9.7901	-10.5168	-1.1544	-0.0338	-2.3361	-8.5586	-35.9298	-0.0234	-12.4263	-9.2452	-35.9298	-35.9298	-35.9298	6.82E+00	4.97E+00
202273000000000000.00	1.5787	-17.359	6.9601	2.2122	-0.0001	-3.9872	-9.9046	0	-9.8023	-10.525	-1.1462	-0.0342	-2.3735	-8.5689	-35.9298	-0.0239	-12.4391	-9.2397	-35.9298	-35.9298	-35.9298	6.83E+00	4.97E+00
202275000000000000.00	1.5783	-17.364	6.9601	2.2093	0	-4.0196	-9.9081	0	-9.8067	-10.5262	-1.1419	-0.0344	-2.4133	-8.5694	-35.9298	-0.0242	-12.4452	-9.229	-35.9298	-35.9298	-35.9298	6.84E+00	4.98E+00
202277000000000000.00	1.5763	-17.368	6.9601	2.206	0	-4.052	-9.9143	0	-9.8134	-10.5304	-1.1344	-0.0348	-2.453	-8.5757	-35.9298	-0.0246	-12.4524	-9.2198	-35.9298	-35.9298	-35.9298	6.85E+00	4.99E+00
202278000000000000.00	1.5753	-17.371	6.9601	2.2037	0	-4.0795	-9.9162	0	-9.8194	-10.5342	-1.1278	-0.0352	-2.4869	-8.5791	-35.9298	-0.025	-12.4696	-9.2101	-35.9298	-35.9298	-35.9298	6.85E+00	4.99E+00
202280000000000000.00	1.5743	-17.369	6.9645	2.2053	0	-4.1098	-9.9283	0	-9.8317	-10.5431	-1.1185	-0.0359	-2.5238	-8.5893	-35.9298	-0.0255	-12.4812	-9.2067	-35.9298	-35.9298	-35.9298	6.86E+00	5.00E+00
202282000000000000.00	1.5739	-17.373	6.9645	2.2028	0	-4.1403	-9.9328	0	-9.8373	-10.5461	-1.1127	-0.0362	-2.5629	-8.5906	-35.9298	-0.0259	-12.487	-9.1988	-35.9298	-35.9298	-35.9298	6.87E+00	5.00E+00
202283000000000000.00	1.5719	-17.376	6.9645	2.2005	0	-4.172	-9.94	0	-9.8453	-10.552	-1.1037	-0.0369	-2.6043	-8.5988	-35.9298	-0.0264	-12.4943	-9.1923	-35.9298	-35.9298	-35.9298	6.88E+00	5.01E+00
202285000000000000.00	1.5708	-17.38	6.9645	2.1983	0	-4.2005	-9.9432	0	-9.853	-10.5576	-1.0953	-0.0375	-2.6416	-8.6036	-35.9298	-0.027	-12.5122	-9.1842	-35.9298	-35.9298	-35.9298	6.89E+00	5.02E+00
202286000000000000.00	1.5696	-17.376	6.9692	2.2004	0	-4.2321	-9.9572	0	-9.8678	-10.569	-1.0836	-0.0384	-2.6823	-8.6157	-35.9298	-0.0277	-12.5246	-9.1832	-35.9298	-35.9298	-35.9298	6.90E+00	5.02E+00
202288000000000000.00	1.5691	-17.38	6.9692	2.1982	0	-4.2636	-9.9631	0	-9.8754	-10.5742	-1.0757	-0.0391	-2.7256	-8.6185	-35.9298	-0.0283	-12.531	-9.1774	-35.9298	-35.9298	-35.9298	6.91E+00	5.03E+00
202290000000000000.00	1.5668	-17.384	6.9692	2.1962	0	-4.296	-9.9719	0	-9.8858	-10.5827	-1.0641	-0.04	-2.7714	-8.6291	-35.9298	-0.029	-12.5389	-9.1734	-35.9298	-35.9298	-35.9298	6.92E+00	5.04E+00
202292000000000000.00	1.5655	-17.387	6.9692	2.1943	0	-4.3251	-9.9763	0	-9.8956	-10.5905	-1.0534	-0.041	-2.8127	-8.6355	-35.9298	-0.0298	-12.5586	-9.1669	-35.9298	-35.9298	-35.9298	6.92E+00	5.04E+00
202294000000000000.00	1.5642	-17.382	6.9747	2.1971	0	-4.3583	-9.993	0	-9.914	-10.6053	-1.0387	-0.0424	-2.8589	-8.6506	-35.9298	-0.0308	-12.5726	-9.1689	-35.9298	-35.9298	-35.9298	6.93E+00	5.05E+00
202296000000000000.00	1.5629	-17.386	6.9747	2.1954	0	-4.3875	-10.0004	0	-9.9241	-10.6134	-1.0279	-0.0434	-2.9032	-8.6573	-35.9298	-0.0317	-12.5794	-9.1662	-35.9298	-35.9298	-35.9298	6.94E+00	5.06E+00
202298000000000000.00	1.5619	-17.389	6.9747	2.1936	0	-4.4182	-10.0089	0	-9.9354	-10.6226	-1.0159	-0.0446	-2.9508	-8.6637	-35.9298	-0.0326	-12.5867	-9.1638	-35.9298	-35.9298	-35.9298	6.95E+00	5.06E+00
202300000000000000.00	1.5593	-17.386	6.9795	2.1957	0	-4.4544	-10.0241	0	-9.9566	-10.6405	-0.9978	-0.0465	-3.0066	-8.6841	-35.9298	-0.034	-12.6162	-9.1643	-35.9298	-35.9298	-35.9298	6.96E+00	5.07E+00
202302000000000000.00	1.5583	-17.389	6.9795	2.194	0	-4.4852	-10.0329	0	-9.9699	-10.6517	-0.9836	-0.0481	-3.0575	-8.6907	-35.9298	-0.0352	-12.6238	-9.1629	-35.9298	-35.9298	-35.9298	6.98E+00	5.08E+00
202304000000000000.00	1.5556	-17.392	6.9795	2.1923	0	-4.5154	-10.0439	0	-9.984	-10.6642	-0.9685	-0.0498	-3.1107	-8.7053	-35.9298	-0.0365	-12.6323	-9.1639	-35.9298	-35.9298	-35.9298	6.99E+00	5.09E+00
202306000000000000.00	1.5538	-17.388	6.985	2.1949	0	-4.553	-10.0613	0	-10.0088	-10.6851	-0.9477	-0.0523	-3.1745	-8.7242	-35.9298	-0.0384	-12.6604	-9.1667	-35.9298	-35.9298	-35.9298	7.00E+00	5.10E+00
202308000000000000.00	1.5515	-17.391	6.985	2.1932	0	-4.5826	-10.0727	0	-10.026	-10.7004	-0.9294	-0.0547	-3.2309	-8.7358	-35.9298	-0.0401	-12.6692	-9.1682	-35.9298	-35.9298	-35.9298	7.01E+00	5.11E+00
202311000000000000.00	1.5492	-17.388	6.9896	2.1951	0	-4.6167	-10.0896	0	-10.05	-10.721	-0.9089	-0.0574	-3.2951	-8.756	-35.9298	-0.0421	-12.6937	-9.1726	-35.9298	-35.9298	-35.9298	7.02E+00	5.12E+00
202313000000000000.00	1.5465	-17.391	6.9896	2.1935	0	-4.6454	-10.1018	0	-10.0691	-10.7383	-0.8889	-0.0603	-3.3559	-8.7723	-35.9298	-0.0442	-12.7031	-9.1764	-35.9298	-35.9298	-35.9298	7.04E+00	5.12E+00
202316000000000000.00	1.5448	-17.388	6.994	2.1953	0	-4.6774	-10.1187	0	-10.0946	-10.7603	-0.8669	-0.0636	-3.4218	-8.791	-35.9298	-0.0467	-12.7265	-9.1817	-35.9298	-35.9298	-35.9298	7.05E+00	5.13E+00
202318000000000000.00	1.5413	-17.391	6.994	2.1938	0	-4.7022	-10.1312	0	-10.1146	-10.779	-0.8461	-0.067	-3.4814	-8.8113	-35.9298	-0.0491	-12.7358	-9.1877	-35.9298	-35.9298	-35.9298	7.06E+00	5.14E+00
202320000000000000.00	1.5394	-17.386	6.9994	2.1964	0	-4.7306	-10.1486	0	-10.1415	-10.8022	-0.8237	-0.0708	-3.5443	-8.832	-35.9298	-0.0518	-12.761	-9.1945	-35.9298	-35.9298	-35.9298	7.07E+00	5.15E+00
202322000000000000.00	1.536	-17.388	6.9994	2.1951	0	-4.7506	-10.1598	0	-10.1604	-10.8201	-0.8042	-0.0743	-3.5982	-8.8522	-35.9298	-0.0544	-12.7694	-9.2013	-35.9298	-35.9298	-35.9298	7.08E+00	5.16E+00
202324000000000000.00	1.5343	-17.383	7.0046	2.1977	0	-4.7746	-10.1759	0	-10.1855	-10.8419	-0.7838	-0.0782	-3.6562	-8.8725	-35.9298	-0.0572	-12.7926	-9.2088	-35.9298	-35.9298	-35.9298	7.10E+00	5.17E+00
202326000000000000.00	1.5309	-17.385	7.0046	2.1964	0	-4.7921	-10.1865	0	-10.2039	-10.8593	-0.765	-0.082	-3.7089	-8.893	-35.9298	-0.0599	-12.8006	-9.2163	-35.9298	-35.9298	-35.9298	7.11E+00	5.18E+00
202328000000000000.00	1.5289	-17.38	7.0099	2.1991	0	-4.815	-10.203	0	-10.23	-10.882	-0.7441	-0.0864	-3.7691	-8.9151	-35.9298	-0.063	-12.8239	-9.2251	-35.9298	-35.9298	-35.9298	7.12E+00	5.18E+00
202330000000000000.00	1.5252	-17.381	7.0099	2.1979	0	-4.8314	-10.2137	0	-10.2496	-10.9007	-0.7243	-0.0909	-3.8239	-8.9379	-35.9298	-0.0663	-12.8323	-9.2341	-35.9298	-35.9298	-35.9298	7.13E+00	5.19E+00
202332000000000000.00	1.5231	-17.375	7.0158	2.2009	0	-4.8529	-10.2307	0	-10.2771	-10.9246	-0.7026	-0.0961	-3.8843	-8.9621	-35.9298	-0.0699	-12.8563	-9.2442	-35.9298	-35.9298	-35.9298	7.14E+00	5.20E+00
202333000000000000.00	1.5194	-17.377	7.0158	2.1997	0	-4.8669	-10.2407	0	-10.2963	-10.9431	-0.6834	-0.101	-3.9365	-8.9856	-35.9298	-0.0734	-12.8644	-9.2539	-35.9298	-35.9298	-35.9298	7.15E+00	5.21E+00
202335000000000000.00	1.5172	-17.37	7.0216	2.2027	0	-4.8862	-10.257	0	-10.3228	-10.9661	-0.6628	-0.1065	-3.9943	-9.0101	-35.9298	-0.0772	-12.8873	-9.2647	-35.9298	-35.9298	-35.9298	7.16E+00	5.21E+00
202337000000000000.00	1.5136	-17.371	7.0216	2.2016	0	-4.8987	-10.2664	0	-10.3414	-10.9841	-0.6443	-0.1118	-4.0455	-9.0339	-35.9298	-0.081	-12.8954	-9.2751	-35.9298	-35.9298	-35.9298	7.17E+00	5.22E+00
202339000000000000.00	1.5112	-17.364	7.0276	2.2046	0	-4.9173	-10.2828	0	-10.3683	-11.0076	-0.6238	-0.1179	-4.1046	-9.0602	-35.9298	-0.0853	-12.9181	-9.2871	-35.9298	-35.9298	-35.9298	7.18E+00	5.23E+00
202340000000000000.00	1.5074	-17.366	7.0276	2.2035	0	-4.9291	-10.2921	0	-10.3878	-11.0263	-0.6047	-0.1241	-4.1577	-9.0859	-35.9298	-0.0896	-12.9267	-9.2989	-35.9298	-35.9298	-35.9298	7.19E+00	5.24E+00
202342000000000000.00	1.5049	-17.358	7.034	2.2067	0	-4.9472	-10.3091	0	-10.4157	-11.0507	-0.5835	-0.1313	-4.218	-9.1148	-35.9298	-0.0945	-12.9501	-9.3125	-35.9298	-35.9298	-35.9298	7.20E+00	5.25E+00
202344000000000000.00	1.5012	-17.359	7.034	2.2056	0	-4.958	-10.3177	0	-10.4347	-11.069	-0.5651	-0.138	-4.27	-9.1408	-35.9298	-0.0991	-12.9586	-9.3249	-35.9298	-35.9298	-35.9298	7.21E+00	5.25E+00
202346000000000000.00	1.4986	-17.352	7.0402	2.2087	0	-4.975	-10.3339	0	-10.4611	-11.0919	-0.5456	-0.1455	-4.3292	-9.1697	-35.9298	-0.1043	-12.9808	-9.339	-35.9298	-35.9298	-35.9298	7.22E+00	5.26E+00
202347000000000000.00	1.4951	-17.353	7.0402	2.2075	0	-4.9854	-10.3421	0	-10.4796	-11.1097	-0.5278	-0.1528	-4.3827	-9.1959	-35.9298	-0.1092	-12.9896	-9.352	-35.9298	-35.9298	-35.9298	7.23E+00	5.27E+00
202349000000000000.00	1.4922	-17.346	7.0466	2.2106	0	-5.0027	-10.359	0	-10.5072	-11.1336	-0.5076	-0.1615	-4.4466	-9.2281	-35.9298	-0.1151	-13.0126	-9.3682	-35.9298	-35.9298	-35.9298	7.25E+00	5.28E+00
202351000000000000.00	1.4885	-17.347	7.0466	2.2093	0	-5.0134	-10.3674	0	-10.527	-11.1525	-0.4888	-0.1704	-4.5044	-9.2568	-35.9298	-0.1211	-13.0225	-9.383	-35.9298	-35.9298	-35.9298	7.26E+00	5.28E+00
202353000000000000.00	1.4854	-17.339	7.0534	2.2125	0	-5.031	-10.3848	0	-10.5555	-11.1772	-0.4681	-0.1806	-4.5703	-9.2921	-35.9298	-0.1279	-13.0462	-9.4012	-35.9298	-35.9298	-35.9298	7.27E+00	5.29E+00
202355000000000000.00	1.482	-17.34	7.0534	2.2112	0	-5.0413	-10.3926	0	-10.5747	-11.1955	-0.45	-0.1904	-4.6272	-9.3203	-35.9298	-0.1344	-13.0565	-9.4164	-35.9298	-35.9298	-35.9298	7.28E+00	5.30E+00
202357000000000000.00	1.4794	-17.333	7.0599	2.2141	0	-5.0582	-10.4083	0	-10.6017	-11.2186	-0.4307	-0.2013	-4.6921	-9.354	-35.9298	-0.1416	-13.0792	-9.4345	-35.9298	-35.9298	-35.9298	7.29E+00	5.31E+00
202358000000000000.00	1.4759	-17.334	7.0599	2.2128	0	-5.0687	-10.4166	0	-10.6207	-11.2367	-0.413	-0.2121	-4.7508	-9.384	-35.9298	-0.1486	-13.0901	-9.4509	-35.9298	-35.9298	-35.9298	7.30E+00	5.32E+00
202361000000000000.00	1.4731	-17.326	7.0665	2.2155	0	-5.0864	-10.4328	0	-10.6484	-11.2603	-0.3935	-0.2249	-4.8201	-9.4208	-35.9298	-0.1568	-13.1138	-9.4712	-35.9298	-35.9298	-35.9298	7.32E+00	5.33E+00
202362000000000000.00	1.4704	-17.329	7.0665	2.214	0	-5.098	-10.4408	0	-10.668	-11.2786	-0.3753	-0.2376	-4.8825	-9.449	-35.9298	-0.1649	-13.1259	-9.4873	-35.9298	-35.9298	-35.9298	7.33E+00	5.34E+00
202365000000000000.00	1.467	-17.323	7.0719	2.2157	0	-5.1151	-10.4562	0	-10.6941	-11.3011	-0.3563	-0.2519	-4.9529	-9.4886	-35.9298	-0.174	-13.1493	-9.5084	-35.9298	-35.9298	-35.9298	7.34E+00	5.35E+00
202367000000000000.00	1.4631	-17.325	7.0719	2.2139	0	-5.1274	-10.4645	0	-10.7143	-11.3199	-0.338	-0.2671	-5.0193	-9.5252	-35.9298	-0.1834	-13.1631	-9.5293	-35.9298	-35.9298	-35.9298	7.36E+00	5.36E+00
202369000000000000.00	1.4611	-17.319	7.0778	2.2158	0	-5.147	-10.4804	0	-10.7416	-11.3429	-0.3185	-0.2841	-5.094	-9.562	-35.9298	-0.1938	-13.1875	-9.5507	-35.9298	-35.9298	-35.9298	7.37E+00	5.37E+00
202372000000000000.00	1.4578	-17.322	7.0778	2.2136	0	-5.1612	-10.4887	0	-10.7622	-11.3616	-0.3	-0.3021	-5.1621	-9.5982	-35.9298	-0.2048	-13.2023	-9.5724	-35.9298	-35.9298	-35.9298	7.39E+00	5.38E+00
202374000000000000.00	1.4549	-17.315	7.084	2.2155	0	-5.1822	-10.5054	0	-10.7899	-11.3848	-0.2808	-0.3221	-5.2367	-9.6428	-35.9298	-0.2166	-13.2296	-9.597	-35.9298	-35.9298	-35.9298	7.41E+00	5.39E+00
202377000000000000.00	1.4518	-17.318	7.084	2.2131	0	-5.1979	-10.5137	0	-10.8099	-11.4028	-0.263	-0.3427	-5.3025	-9.6812	-35.9298	-0.2286	-13.2466	-9.6193	-35.9298	-35.9298	-35.9298	7.42E+00	5.40E+00
202379000000000000.00	1.4497	-17.314	7.0892	2.2142	0	-5.2198	-10.5294	0	-10.8354	-11.4237	-0.2454	-0.3647	-5.3728	-9.7229	-35.9298	-0.2412	-13.2699	-9.6458	-35.9298	-35.9298	-35.9298	7.44E+00	5.42E+00
202382000000000000.00	1.447	-17.318	7.0892	2.211	0	-5.2386	-10.5379	0	-10.8557	-11.4411	-0.2279	-0.3891	-5.4378	-9.7623	-35.9298	-0.2548	-13.2918	-9.666	-35.9298	-35.9298	-35.9298	7.46E+00	5.43E+00
202386000000000000.00	1.4449	-17.315	7.094	2.2112	0	-5.2648	-10.5545	0	-10.8818	-11.4623	-0.2097	-0.4167	-5.5073	-9.8091	-35.9298	-0.2697	-13.3183	-9.6949	-35.9298	-35.9298	-35.9298	7.49E+00	5.45E+00
202389000000000000.00	1.4428	-17.32	7.094	2.2074	0	-5.2894	-10.5646	0	-10.9036	-11.4802	-0.1913	-0.4482	-5.5685	-9.8536	-35.9298	-0.2863	-13.3418	-9.7201	-35.9298	-35.9298	-35.9298	7.51E+00	5.47E+00
202394000000000000.00	1.441	-17.326	7.094	2.2036	0	-5.3157	-10.5757	0	-10.9242	-11.4966	-0.1747	-0.48	-5.6231	-9.8915	-35.9298	-0.3024	-13.3682	-9.7388	-35.9298	-35.9298	-35.9298	7.54E+00	5.49E+00
202399000000000000.00	1.4389	-17.323	7.1	2.2022	0	-5.3564	-10.5978	0	-10.9553	-11.5197	-0.1546	-0.5235	-5.6825	-9.9555	-35.9298	-0.3236	-13.4054	-9.7762	-35.9298	-35.9298	-35.9298	7.58E+00	5.52E+00
202404000000000000.00	1.4389	-17.331	7.1	2.1968	0	-5.3965	-10.6114	0	-10.9794	-11.5374	-0.1353	-0.5725	-5.7227	-10.0061	-35.9298	-0.3461	-13.4377	-9.8018	-35.9298	-35.9298	-35.9298	7.61E+00	5.54E+00
202409000000000000.00	1.4377	-17.339	7.1	2.1912	0	-5.4333	-10.625	0	-10.9991	-11.5511	-0.1205	-0.6159	-5.7508	-10.0576	-35.9298	-0.3649	-13.4665	-9.8276	-35.9298	-35.9298	-35.9298	7.65E+00	5.57E+00
202416000000000000.00	1.4377	-17.348	7.1	2.1837	0	-5.4787	-10.6422	0	-11.0202	-11.5636	-0.1055	-0.6662	-5.7739	-10.1084	-35.9298	-0.3853	-13.4994	-9.8518	-35.9298	-35.9298	-35.9298	7.69E+00	5.60E+00
202424000000000000.00	1.4377	-17.359	7.1	2.1757	0	-5.5345	-10.6615	0	-11.0432	-11.5772	-0.0895	-0.7298	-5.7921	-10.1744	-35.9298	-0.4092	-13.5379	-9.8812	-35.9298	-35.9298	-35.9298	7.75E+00	5.64E+00
202431000000000000.00	1.438	-17.37	7.1	2.167	0	-5.594	-10.6829	0	-11.0643	-11.5883	-0.0752	-0.7985	-5.8039	-10.2425	-35.9298	-0.4326	-13.5758	-9.9086	-35.9298	-35.9298	-35.9298	7.80E+00	5.68E+00
202437000000000000.00	1.4398	-17.381	7.1	2.1581	0	-5.6475	-10.7016	0	-11.0809	-11.5945	-0.0646	-0.8598	-5.8106	-10.2933	-35.9298	-0.4515	-13.6075	-9.9263	-35.9298	-35.9298	-35.9298	7.84E+00	5.71E+00
202443000000000000.00	1.4411	-17.39	7.1	2.1505	0	-5.6935	-10.7186	0	-11.0941	-11.5986	-0.0566	-0.9128	-5.8153	-10.3386	-35.9298	-0.4664	-13.6338	-9.9414	-35.9298	-35.9298	-35.9298	7.88E+00	5.74E+00
202448000000000000.00	1.4423	-17.398	7.1	2.1432	0	-5.7343	-10.7344	0	-11.1051	-11.6011	-0.0504	-0.9602	-5.8191	-10.3789	-35.9298	-0.4786	-13.6568	-9.9542	-35.9298	-35.9298	-35.9298	7.92E+00	5.77E+00
202454000000000000.00	1.4432	-17.413	7.0955	2.1329	0	-5.7667	-10.7445	0	-11.1101	-11.5993	-0.0456	-1.0014	-5.8182	-10.4135	-35.9298	-0.4884	-13.671	-9.9651	-35.9298	-35.9298	-35.9298	7.96E+00	5.79E+00
202461000000000000.00	1.4432	-17.421	7.0955	2.1243	0	-5.8063	-10.7631	0	-11.1205	-11.6002	-0.0407	-1.0479	-5.822	-10.4584	-35.9298	-0.4987	-13.6937	-9.9798	-35.9298	-35.9298	-35.9298	8.01E+00	5.83E+00
202467000000000000.00	1.4452	-17.43	7.0955	2.1149	0	-5.8486	-10.78	0	-11.1306	-11.5957	-0.0358	-1.102	-5.8248	-10.4997	-35.9298	-0.5096	-13.7166	-9.9901	-35.9298	-35.9298	-35.9298	8.05E+00	5.86E+00
202472000000000000.00	1.4467	-17.437	7.0955	2.1072	0	-5.8823	-10.7949	0	-11.1383	-11.5945	-0.0322	-1.1465	-5.8268	-10.5338	-35.9298	-0.5178	-13.7346	-9.9982	-35.9298	-35.9298	-35.9298	8.08E+00	5.89E+00
202477000000000000.00	1.4476	-17.443	7.0955	2.1003	0	-5.9089	-10.8075	0	-11.1446	-11.5929	-0.0295	-1.1825	-5.8287	-10.5625	-35.9298	-0.5239	-13.7494	-10.0053	-35.9298	-35.9298	-35.9298	8.12E+00	5.91E+00
202481000000000000.00	1.448	-17.456	7.091	2.0907	0	-5.928	-10.8139	0	-11.1457	-11.5885	-0.0275	-1.213	-5.8269	-10.5842	-35.9298	-0.5288	-13.7569	-10.0107	-35.9298	-35.9298	-35.9298	8.15E+00	5.93E+00
202488000000000000.00	1.448	-17.463	7.091	2.081	0	-5.9548	-10.8286	0	-11.1525	-11.5849	-0.0251	-1.251	-5.8288	-10.6165	-35.9298	-0.5345	-13.7733	-10.0196	-35.9298	-35.9298	-35.9298	8.19E+00	5.96E+00
202494000000000000.00	1.4498	-17.47	7.091	2.0726	0	-5.9837	-10.843	0	-11.1593	-11.5818	-0.0226	-1.2954	-5.831	-10.6495	-35.9298	-0.5406	-13.791	-10.0253	-35.9298	-35.9298	-35.9298	8.23E+00	5.99E+00
