190107	44
#These are the logs of densities
1	2	3	4	5	6	7	8	9	10	11	12	13	14	
#These are the temperatures	
5000	6000	7000	8000	9000	10000	11000	12000	13000	14000	15000	16000	17000	18000	19000	20000	21000	22000	23000	24000	25000
#These are the predicted intensities.	
# columns are wavelength, lower quantum numbers (n L S J), upper quantum numbers, label, values at each temperature
# wavelength is not used in code...is only here for humans.
#
#He 1  2945A
2945.10	2 0 3 1	5 1 3 -1
3	-24.64795	-24.69914	-24.74138	-24.77661	-24.80634	-24.83174	-24.85375	-24.87313	-24.89049	-24.90629	-24.92088	-24.93455	-24.94750	-24.95983	-24.97149	-24.98277	-24.99374	-25.00445	-25.01492	-25.02520	-25.03530
4	-24.64011	-24.68667	-24.72121	-24.74647	-24.76501	-24.77895	-24.78926	-24.79770	-24.80521	-24.81239	-24.81963	-24.82717	-24.83510	-24.84325	-24.85104	-24.85924	-24.86784	-24.87677	-24.88599	-24.89544	-24.90508
5	-24.62672	-24.67241	-24.70474	-24.72718	-24.74283	-24.75419	-24.76193	-24.76832	-24.77432	-24.78050	-24.78720	-24.79456	-24.80263	-24.81109	-24.81916	-24.82780	-24.83697	-24.84655	-24.85648	-24.86669	-24.87710
6	-24.60872	-24.65694	-24.69088	-24.71440	-24.73086	-24.74290	-24.75123	-24.75823	-24.76488	-24.77176	-24.77919	-24.78730	-24.79613	-24.80535	-24.81416	-24.82353	-24.83341	-24.84368	-24.85427	-24.86511	-24.87613
7	-24.58067	-24.63260	-24.66859	-24.69319	-24.71019	-24.72255	-24.73123	-24.73864	-24.74579	-24.75325	-24.76135	-24.77020	-24.77980	-24.78983	-24.79951	-24.80976	-24.82049	-24.83159	-24.84299	-24.85460	-24.86635
8	-24.52853	-24.57948	-24.60926	-24.62513	-24.63309	-24.63742	-24.64026	-24.64374	-24.64871	-24.65546	-24.66398	-24.67412	-24.68563	-24.69806	-24.71072	-24.72409	-24.73798	-24.75224	-24.76673	-24.78132	-24.79595
9	-24.42074	-24.43993	-24.42334	-24.39464	-24.36946	-24.35459	-24.35198	-24.35952	-24.37487	-24.39571	-24.42014	-24.44670	-24.47436	-24.50232	-24.52997	-24.55717	-24.58374	-24.60955	-24.63454	-24.65868	-24.68197
10	-24.26454	-24.26331	-24.21510	-24.16816	-24.14593	-24.15053	-24.17632	-24.21415	-24.25791	-24.30372	-24.34934	-24.39360	-24.43591	-24.47604	-24.51389	-24.54958	-24.58326	-24.61505	-24.64511	-24.67356	-24.70056
11	-24.10078	-24.13697	-24.11887	-24.10418	-24.11662	-24.15400	-24.20733	-24.26700	-24.32760	-24.38630	-24.44187	-24.49390	-24.54237	-24.58746	-24.62934	-24.66837	-24.70483	-24.73897	-24.77103	-24.80120	-24.82967
12	-24.04062	-24.14459	-24.18701	-24.23386	-24.30258	-24.38488	-24.46995	-24.55227	-24.62910	-24.69971	-24.76425	-24.82325	-24.87730	-24.92680	-24.97184	-25.01354	-25.05229	-25.08845	-25.12230	-25.15408	-25.18402
13	-23.82972	-23.98539	-24.10742	-24.24249	-24.38046	-24.50967	-24.62473	-24.72751	-24.81923	-24.90144	-24.97557	-25.04284	-25.10425	-25.16034	-25.21106	-25.25810	-25.30194	-25.34293	-25.38141	-25.41761	-25.45179
14	-23.46346	-23.74667	-23.99256	-24.20488	-24.38502	-24.53843	-24.67035	-24.78546	-24.88706	-24.97769	-25.05927	-25.13329	-25.20092	-25.26304	-25.32025	-25.37338	-25.42294	-25.46935	-25.51296	-25.55405	-25.59288
#He 1  3965A
3964.73	2 0 1 0	4 1 1 1
1	-25.63766	-25.69146	-25.73806	-25.77930	-25.81638	-25.85012	-25.88114	-25.90987	-25.93664	-25.96173	-25.98537	-26.00772	-26.02892	-26.04911	-26.06838	-26.08681	-26.10450	-26.12149	-26.13785	-26.15362	-26.16885
2	-25.63615	-25.69014	-25.73682	-25.77803	-25.81495	-25.84842	-25.87906	-25.90730	-25.93350	-25.95794	-25.98087	-26.00245	-26.02286	-26.04222	-26.06067	-26.07827	-26.09511	-26.11126	-26.12679	-26.14174	-26.15616
3	-25.63369	-25.68779	-25.73407	-25.77424	-25.80939	-25.84035	-25.86779	-25.89225	-25.91420	-25.93404	-25.95213	-25.96874	-25.98414	-25.99852	-26.01211	-26.02496	-26.03722	-26.04896	-26.06027	-26.07119	-26.08177
4	-25.62799	-25.68218	-25.72716	-25.76446	-25.79523	-25.82053	-25.84117	-25.85818	-25.87240	-25.88458	-25.89530	-25.90503	-25.91411	-25.92275	-25.93099	-25.93912	-25.94724	-25.95539	-25.96360	-25.97187	-25.98022
5	-25.61539	-25.67130	-25.71694	-25.75406	-25.78403	-25.80814	-25.82725	-25.84267	-25.85540	-25.86627	-25.87592	-25.88483	-25.89334	-25.90159	-25.90955	-25.91756	-25.92570	-25.93400	-25.94245	-25.95104	-25.95975
6	-25.59604	-25.65512	-25.70300	-25.74179	-25.77307	-25.79826	-25.81832	-25.83462	-25.84820	-25.85992	-25.87042	-25.88018	-25.88953	-25.89863	-25.90742	-25.91625	-25.92520	-25.93426	-25.94346	-25.95276	-25.96215
7	-25.56667	-25.63039	-25.68139	-25.72227	-25.75492	-25.78102	-25.80170	-25.81849	-25.83250	-25.84465	-25.85561	-25.86587	-25.87576	-25.88542	-25.89484	-25.90431	-25.91390	-25.92360	-25.93342	-25.94334	-25.95333
8	-25.51957	-25.58901	-25.64141	-25.68007	-25.70781	-25.72741	-25.74106	-25.75110	-25.75915	-25.76636	-25.77346	-25.78086	-25.78877	-25.79721	-25.80605	-25.81543	-25.82529	-25.83554	-25.84611	-25.85690	-25.86786
9	-25.45647	-25.52858	-25.56842	-25.58296	-25.58237	-25.57642	-25.57131	-25.57040	-25.57438	-25.58275	-25.59462	-25.60905	-25.62527	-25.64258	-25.66039	-25.67855	-25.69684	-25.71506	-25.73310	-25.75086	-25.76829
10	-25.43613	-25.52608	-25.56573	-25.57248	-25.56979	-25.57277	-25.58485	-25.60523	-25.63095	-25.65953	-25.68929	-25.71918	-25.74859	-25.77705	-25.80410	-25.83015	-25.85518	-25.87920	-25.90226	-25.92439	-25.94566
11	-25.22997	-25.38355	-25.47980	-25.53926	-25.58517	-25.63069	-25.67763	-25.72602	-25.77413	-25.82078	-25.86535	-25.90760	-25.94753	-25.98495	-26.01943	-26.05205	-26.08297	-26.11232	-26.14024	-26.16683	-26.19220
12	-24.82931	-25.05273	-25.21924	-25.34978	-25.45989	-25.55735	-25.64463	-25.72377	-25.79578	-25.86156	-25.92191	-25.97753	-26.02904	-26.07673	-26.12062	-26.16178	-26.20051	-26.23708	-26.27168	-26.30451	-26.33573
13	-24.69278	-24.94324	-25.13647	-25.29377	-25.42633	-25.54035	-25.63986	-25.72791	-25.80667	-25.87779	-25.94255	-26.00192	-26.05669	-26.10746	-26.15471	-26.19893	-26.24048	-26.27966	-26.31670	-26.35181	-26.38517
14	-24.66965	-24.92637	-25.12643	-25.28876	-25.42433	-25.54013	-25.64083	-25.72970	-25.80908	-25.88071	-25.94589	-26.00564	-26.06075	-26.11187	-26.15950	-26.20409	-26.24597	-26.28546	-26.32281	-26.35821	-26.39186
#He 1  4026A
4026.20	2 1 3 1	5 2 3 -1
1	-25.27103	-25.33785	-25.39605	-25.44776	-25.49438	-25.53689	-25.57601	-25.61227	-25.64610	-25.67780	-25.70766	-25.73589	-25.76266	-25.78813	-25.81243	-25.83565	-25.85791	-25.87927	-25.89982	-25.91962	-25.93871
2	-25.27043	-25.33737	-25.39562	-25.44730	-25.49383	-25.53618	-25.57503	-25.61096	-25.64436	-25.67558	-25.70489	-25.73250	-25.75862	-25.78338	-25.80690	-25.82932	-25.85074	-25.87125	-25.89092	-25.90982	-25.92802
3	-25.26934	-25.33639	-25.39446	-25.44557	-25.49106	-25.53185	-25.56857	-25.60183	-25.63211	-25.65980	-25.68525	-25.70877	-25.73061	-25.75092	-25.76967	-25.78726	-25.80384	-25.81955	-25.83448	-25.84873	-25.86238
4	-25.26542	-25.33286	-25.39044	-25.44004	-25.48293	-25.52013	-25.55208	-25.57978	-25.60394	-25.62521	-25.64417	-25.66132	-25.67704	-25.69142	-25.70401	-25.71586	-25.72716	-25.73802	-25.74855	-25.75883	-25.76891
5	-25.25452	-25.32375	-25.38226	-25.43213	-25.47478	-25.51135	-25.54225	-25.56871	-25.59158	-25.61159	-25.62940	-25.64554	-25.66044	-25.67411	-25.68596	-25.69724	-25.70810	-25.71866	-25.72902	-25.73921	-25.74929
6	-25.23798	-25.31008	-25.37061	-25.42197	-25.46576	-25.50325	-25.53491	-25.56205	-25.58555	-25.60619	-25.62464	-25.64143	-25.65698	-25.67131	-25.68382	-25.69576	-25.70728	-25.71850	-25.72949	-25.74031	-25.75100
