20061204
        7        5    348.7  -0.0004  15.4012  -0.0006    1e-04   0.7295      0.1
        7        5    340.2   0.0045  18.4734  -0.0004    1e-04   1.7651      0.1
        7        5    323.3   0.0341  32.2696  -0.0123   0.0018    3.983     0.15
        7        5    311.6   0.2238   0.3397   0.4567  -0.0033   0.8515      0.1
        7        4     9203   0.0111  -0.1354   0.4831  -0.0482   0.5315      0.1
        7        4   7850.8   0.0097   0.0216   0.0354   0.0009   1.5444      0.1
        7        4     7760        0   0.5947   -1e-04        0   6.4512     0.25
        7        4     7742   -1e-04   0.5524        0        0   6.4494     0.25
        7        4   7740.8  -0.0002   0.8844  -0.0004        0   6.4485     0.25
        7        4   7703.2   0.0783  -0.2678   0.2577   -0.019   3.3144     0.35
        7        4   7703.2   0.2348  -0.8031   0.7726  -0.0569   3.3133     0.35
        7        4   7582.3   0.1075  -0.3417   0.3133  -0.0219   3.0892     0.35
        7        4   7581.7   0.0404  -0.1053   0.0858  -0.0048    2.549      0.3
        7        4   5209.1        0   0.0043   0.0195  -0.0018   0.4783      0.2
        7        4   4803.6   0.0202  -0.0542   0.0678   -0.004   1.8505     0.15
        7        4   4757.2        0   0.3191        0        0   4.5945     0.15
        7        4   4745.2   0.0003   0.5548        0        0   4.6121     0.15
        7        4   4708.1        0   0.3688        0        0   4.5974     0.15
        7        4   4707.4   0.0814  -0.2208   0.2735  -0.0166   1.8703     0.15
        7        4   4705.7   0.0025   1.1065   0.0002        0   4.5996     0.15
        7        4   4680.1        0   0.5669   -1e-04        0   4.5904     0.15
        7        4   4676.2   -1e-04   1.7011   0.0004   -1e-04   4.5902     0.15
        7        4   4640.1    0.001   0.9578   -1e-04        0   4.5926     0.15
        7        4   4606.4   0.2266  -1.0525   1.4037  -0.1084   2.6627     0.25
        7        4   4606.2   0.0951  -0.3764   0.4486  -0.0331   2.4572     0.25
        7        4   4512.8   0.0002   0.0054   0.0129  -0.0011   0.5497      0.2
        7        4   4289.9   0.0154  -0.0448   0.0594  -0.0039   1.6851      0.2
        7        4   4124.4        0   0.3355        0        0   4.6276     0.15
        7        4   4073.5   0.0004     0.51   -1e-04        0    4.578     0.15
        7        4   3480.9   0.0045  -0.0291   0.6366  -0.0515   0.1742      0.1
        7        4   3459.1   -1e-04   0.0048    0.006  -0.0004      0.2      0.1
        7        4   3200.9        0    0.011        0        0   0.2391      0.1
        7        4   3078.3   0.0405   0.0627   0.0874   -0.004   1.6451      0.1
        7        4   3004.1  -0.0005   0.0186   0.0007        0   0.2062      0.1
        7        4   2664.4        0   0.1852        0        0   0.2391      0.1
        7        4   2646.4   0.3066   0.6885   0.7846   -0.031   1.6158      0.1
        7        4   2630.2    1e-04   0.6841        0        0   1.5424      0.1
        7        4   2602.6   0.0002   1.1617   -1e-04        0   1.5171      0.1
        7        4   2574.6    1e-04   2.1507   0.0003        0   1.5406      0.1
        7        4   2550.6   -1e-04   3.5429   0.0002        0   1.5142      0.1
        7        4   2457.1        0   0.1785        0        0   0.2391      0.1
        7        4   2430.8  -0.0019   0.0709   0.0026   -1e-04   0.2062      0.1
        7        4   2418.8   0.0002    0.846    1e-04        0   1.5806      0.1
        7        4   2318.1   0.0054   -0.082     0.33   -0.036   0.6469      0.1
        7        4   2234.7    1e-04   1.1331        0        0   1.5707      0.1
        7        4   2190.2   0.0002   1.8069   -1e-04        0   1.4918      0.1
        7        4   2159.5        0    0.574        0        0   1.0459      0.1
        7        4   2080.3   0.1309   0.2038   0.2829  -0.0129   1.6449      0.1
        7        4   1718.6   0.0751  -1.3414   6.4456  -0.6185   0.3433      0.1
        7        4   1699.8   0.1002   0.2187   0.2544  -0.0103   1.6169      0.1
        7        4   1325.3   0.0667  -0.8159   2.9104  -0.2907   0.5315      0.1
        7        4   1279.7   0.0025  -0.0455   0.2315  -0.0235   0.5303      0.1
        7        4   1271.6   0.0036  -0.0444   0.2866  -0.0275   0.1932      0.1
        7        4   1260.3        0   0.8144        0        0   1.0459      0.1
        7        4   1255.8  -0.0014   1.1562   0.3338  -0.0313   1.4122      0.1
        7        4   1239.8   0.0002   1.2463        0        0   1.4918      0.1
        7        4   1233.8        0   1.0352    1e-04        0   1.5142      0.1
        7        4     1231    1e-04   0.8813    1e-04        0   1.5406      0.1
        7        4   1230.4   0.0002   0.6921        0        0   1.5806      0.1
        7        4   1228.4        0   0.6558    1e-04        0   0.7942      0.1
        7        4   1225.5   0.0016  -0.0276   0.1766  -0.0156   0.1317      0.1
        7        4   1223.8        0    0.381        0        0   0.2391      0.1
        7        4   1222.3        0   0.1345        0        0   0.5296      0.1
        7        4   1221.3        0    0.458        0        0   1.4106      0.1
        7        4   1173.6  -0.0128   0.9919   0.1844  -0.0155    1.448      0.2
        7        4   1102.4  -0.0032   0.4261   0.0453  -0.0024   1.4909      0.1
        7        4   1036.2   0.0466  -0.6226    2.309  -0.1996    0.623      0.1
        7        4    993.2  -0.0013    1.377   0.3981  -0.0374   1.4124      0.1
        7        4    955.3   0.0349  -0.2307   1.5474  -0.1407   0.5544      0.1
        7        4    952.9   0.0081  -0.1496    0.761  -0.0774   0.5303      0.1
        7        4    923.2   0.1057  -0.3719   4.7527  -0.4378   0.2552      0.1
        7        4    765.1   0.1051  -1.9051  10.2062  -0.9291    0.349      0.1
        7        4    756.6        0   0.2633        0        0   0.2391      0.1
        7        4    715.7   0.0009   3.2627  -0.0002        0   1.4919      0.1
        7        4    704.8        0   0.2364        0        0   0.2391      0.1
        7        4      678    1e-04   1.9513    1e-04        0   1.0459      0.1
        7        4    322.6   0.0063    -0.12   0.9206  -0.0779   0.0798      0.1
        7        4    297.7   0.0427  -0.4023   1.3341  -0.1392   0.4279      0.1
        7        4    283.5   0.1599  -1.8302   6.3083  -0.5637   0.5187      0.1
        7        4    239.6   0.0238  -0.2925   1.8886   -0.181   0.1931      0.1
        7        4    234.2  -0.0031   0.1646   0.2047  -0.0151   0.1978      0.1
        7        4    225.3   -1e-04   7.3142  -0.0009    1e-04   1.1402      0.1
        7        4    221.8        0   0.7356        0        0   0.2391      0.1
        7        4    217.9   0.0004   3.5092  -0.0003    1e-04   1.4107      0.1
        7        4    209.4  -0.0049   0.1832   0.0068  -0.0002   0.2062      0.1
        7        4    177.6        0   1.5341    1e-04        0   0.7942      0.1
        8        8  27639.7   0.1953  -0.7805   0.8492  -0.0759   13.247      0.5
        8        8  18022.8   0.0971  -0.8743   1.6447  -0.1593  14.3535      0.5
        8        8  11298.9   0.2147  -0.9024   1.0281   -0.082  12.9529      0.5
        8        8   9263.6   1.3752  -0.0677   3.8878  -0.4719  15.3842      0.5
        8        8   7949.5        0      0.4        0        0   0.5587      0.1
        8        8   7773.3   1.0991  -1.9677   5.9828  -0.6378  14.1284     0.45
        8        8   6318.6        0    0.028        0        0   1.0257      0.1
        8        7  25393.1        0    0.004        0        0   0.2971      0.1
        8        7  11945.6   -1e-04   0.0072   0.0015  -0.0002     0.35      0.1
        8        7   9377.4        0   0.0063        0        0   0.3616      0.1
        8        7   8883.3        0   0.0056        0        0   0.3475      0.1
        8        7   8771.8        0   0.0161        0        0   0.3456      0.1
        8        7   4651.7   0.1037  -0.2657   0.2045  -0.0029   3.0303     0.35
        8        7   4593.2        0    0.008   0.0059  -0.0006   0.3499      0.1
        8        7   4349.8        0   0.0048   0.0075  -0.0005      0.3      0.1
        8        7   4341.1   0.0376  -0.0999   0.0783  -0.0003   2.8346      0.3
        8        7     4188   -1e-04   0.0154   0.0079  -0.0008   0.3498      0.1
        8        7   4074.8   0.0923  -0.1817   0.1002  -0.0007   4.2197      0.5
        8        7   3800.2        0   0.1009        0        0    2.234      0.1
        8        7   3077.8        0   0.0099        0        0   0.3616      0.1
        8        7   3017.9        0   0.0082        0        0   0.3475      0.1
        8        7     3009        0   0.0076        0        0   0.3616      0.1
        8        7    386.3        0   0.4461        0        0   0.2804      0.1
        8        7    385.7        0   0.3115        0        0   0.3318      0.1
        8        6   4587.1        0     0.28        0        0   4.6381     0.15
        8        6   3881.6        0   0.1304        0        0   0.9941      0.1
        8        6   3763.1        0   0.0746        0        0   1.6189      0.1
        8        6   3762.3   0.0053  -0.0983   0.4693   0.0054   0.5684      0.1
        8        6   3326.6    0.009   0.0107   0.0226  -0.0004   0.7877      0.1
        8        6   3265.9    1e-04   0.9493   0.1777   0.0623   1.2049      0.1
        8        6   3191.9        0   0.0723        0        0   1.8883      0.1
        8        6   3176.1        0   0.2069        0        0   1.3144      0.1
        8        6   3041.6   0.0139  -0.0463    0.095  -0.0013   1.1799      0.1
        8        6     2092    1e-04   0.7959        0        0   1.5025      0.1
        8        6   1947.2        0   1.1393   0.0002        0   1.3915      0.1
        8        6   1924.2        0   0.5098    1e-04        0   1.3217      0.1
        8        6    834.5  -0.0092  16.2803   6.0953  -0.3399    1.298     0.15
        8        6    703.4   0.0646  -1.0379   5.4702  -0.3506   0.6221      0.1
        8        6    599.6   0.0002   1.4709   1.2954  -0.0807   1.5493      0.1
        8        6    541.6   0.0002   2.4329    1e-04        0   1.2893      0.1
        8        6    374.1  -0.0005    1.893   1.0691  -0.0524   1.1337     0.15
        8        6    320.7   -1e-04   3.8598        0        0   1.5798      0.1
        8        6    300.5   0.0003   13.193   0.0015  -0.0002     1.39      0.1
        8        6    299.3   -1e-04   6.0914        0        0   1.5798      0.1
        8        5   9225.1    1e-04   0.0009   0.0005        0     0.15      0.1
        8        5   8723.6        0   0.0335        0        0   0.9214      0.1
        8        5   6099.6        0   0.0283        0        0   1.0719      0.1
        8        5   4541.3   0.0011   0.6456        0        0   4.8635      0.2
        8        5   4491.5   0.0003   0.6584        0        0   4.8271     0.15
        8        5     4034        0   0.0702        0        0   0.0719      0.1
        8        5   3799.3        0   0.0189        0        0   0.3721      0.1
        8        5     3794        0   0.1226        0        0    2.505      0.1
        8        5   3720.8        0    0.125        0        0   0.3721      0.1
        8        5   3553.8        0   0.0045        0        0   0.0719      0.1
        8        5   3549.1        0   0.0012        0        0   0.0719      0.1
        8        5   3490.9   0.0033   0.0082   0.0069   0.0003   0.1785      0.1
        8        5   3409.1   0.0004    1e-04   0.0016   0.0002   0.2052      0.1
        8        5   3350.7   0.0012   -1e-04   0.0091  -0.0002   0.1795      0.1
        8        5   3066.1    0.023   0.0016   0.0859   0.0015   0.2149      0.1
        8        5   3037.9        0   1.5217        0        0   0.7085      0.1
        8        5   3027.9        0   0.0918        0        0   0.9214      0.1
        8        5   3024.3   0.0002   0.0005   0.0005        0      0.2     0.15
        8        5     3003   0.0007   0.5561        0        0    4.863      0.2
        8        5   2907.1        0   0.2918        0        0   0.9214      0.1
        8        5   2772.5        0   0.6734   -1e-04        0   1.6944      0.1
        8        5   2637.7        0   1.1338  -0.0002        0   1.6242      0.1
        8        5     2620        0   1.0784        0        0   1.0719      0.1
        8        5   2511.2   0.0002   2.8067   -1e-04        0   1.7471      0.1
        8        5   2486.3        0   0.3204        0        0   0.0719      0.1
        8        5   2363.6        0   0.2168        0        0   0.3721      0.1
        8        5   1936.1        0   0.1495        0        0   0.3721      0.1
        8        5   1785.9        0   0.5212        0        0   1.0719      0.1
        8        5   1515.5   0.0008   0.0086   0.0048        0   0.1501      0.1
        8        5   1355.1   0.0016   0.0209   0.0111    1e-04   0.1392      0.1
        8        5   1341.8   0.0734  -0.7096   2.5557  -0.1364   0.3106      0.1
        8        5   1296.4        0   0.2047        0        0   0.3721      0.1
        8        5   1289.4        0   1.1066    1e-04        0   0.0719      0.1
        8        5   1212.9   0.0309  -0.3064   0.8385  -0.0813   0.5422      0.1
        8        5     1102   0.0018   5.6429   0.0008   -1e-04    6.921     0.25
        8        5   1079.9   0.0027  -0.0002   0.0195  -0.0005   0.1795      0.1
        8        5   1067.8   0.0935  -0.1253   0.2148   0.0392   0.8956     0.15
        8        5     1060   0.0103   0.0256   0.0214   0.0011   0.1784      0.1
        8        5     1046   0.0404  -0.2108   0.3873   -0.025   0.6667      0.1
        8        5   1006.7   0.0161  12.4488   0.0002        0   7.5667     0.25
        8        5    922.7   0.7799  -3.0453   4.4113   -0.232   1.0333      0.2
        8        5    844.4   -1e-04   3.3684    1e-04        0   0.7085      0.1
        8        5    789.4   4.7096  -7.7314  39.5926  -1.4842   0.2109      0.1
        8        5    779.9   0.4003  -3.8675   13.929  -0.7433   0.3106      0.1
        8        5    745.8        0   0.5475        0        0   0.3721      0.1
