# 				indicated temperatures (in K)
#
##########################################################################################
TDATA: 1e5 1.5e5 2.5e5 4e5 6e5 1e6 1.5e6 2.5e6 4e6 6e6 1e7 1.5e7 2.5e7 4e7 6e7 1e8
##########################################################################################
#			 H-LIKE ISOTOPES
#								___________________________________________________________________________________________________________________________COLLISION STRENGTH_____________________________________________________________________________________________________________
# A	Z	Stage   Wlng		Prob		Ref	T=1e5		1.5e5		2.5e5		4e5		6e5		1e6		1.5e6		2.5e6		4e6		6e6		1e7		1.5e7		2.5e7		4e7		6e7		1e8	
# (1)	(2)	 (3)	 (4)		 (5)		(6)	 (7)		 (8)		 (9)		(10)		(11)		(12)		 (13)		 (14)		 (15)		(16)		(17)		 (18)		 (19)		(20)		(21)		(22)
39	19	17	2.94000e-01	1.6000e-09	 1	7.4843e-01	6.8164e-01	5.5847e-01	4.3501e-01	3.3845e-01	2.4187e-01	1.8479e-01	1.3144e-01	9.6255e-02	7.3959e-02	5.3046e-02	3.9471e-02	2.4398e-02	1.3550e-02	7.6531e-03	3.8506e-03
41	19	17	5.35000e-01	2.6000e-10	 1	7.4843e-01	6.8164e-01	5.5847e-01	4.3501e-01	3.3845e-01	2.4187e-01	1.8479e-01	1.3144e-01	9.6255e-02	7.3959e-02	5.3046e-02	3.9471e-02	2.4398e-02	1.3550e-02	7.6531e-03	3.8506e-03
43	20	18	8.62000e-02	9.4000e-08	 1	1.2007e+00	1.0988e+00	9.1059e-01	7.1862e-01	5.6501e-01	4.0813e-01	3.1493e-01	2.2792e-01	1.6960e-01	1.3129e-01	9.5107e-02	7.2417e-02	4.7542e-02	2.8270e-02	1.6381e-02	8.0785e-03
45	21	19	2.03000e-02	5.6000e-06	 1	1.0865e+00	9.8237e-01	8.1018e-01	6.4103e-01	5.0635e-01	3.6806e-01	2.8619e-01	2.1060e-01	1.5943e-01	1.2455e-01	9.0888e-02	7.0439e-02	4.8665e-02	3.1020e-02	1.8759e-02	9.0430e-03
47	22	20	1.01000e-01	6.2000e-08	 1	7.9745e-01	7.0541e-01	5.7325e-01	4.5176e-01	3.5717e-01	2.6057e-01	2.0379e-01	1.5237e-01	1.1752e-01	9.2958e-02	6.8380e-02	5.3635e-02	3.8612e-02	2.6344e-02	1.7000e-02	8.3948e-03
49	22	20	7.54000e-02	1.4000e-07	 1	9.8517e-01	8.7791e-01	7.1901e-01	5.6996e-01	4.5249e-01	3.3134e-01	2.5951e-01	1.9404e-01	1.4958e-01	1.1827e-01	8.6947e-02	6.8129e-02	4.8990e-02	3.3464e-02	2.1694e-02	1.0848e-02
51	23	21	1.40000e-02	1.7000e-05	 1	8.9012e-01	7.8137e-01	6.3521e-01	5.0460e-01	4.0305e-01	2.9799e-01	2.3537e-01	1.7869e-01	1.4017e-01	1.1254e-01	8.3765e-02	6.5969e-02	4.8605e-02	3.5008e-02	2.4333e-02	1.3256e-02
53	24	22	1.13000e-01	4.7000e-08	 1	4.9405e-01	4.0793e-01	3.1301e-01	2.3988e-01	1.8790e-01	1.3720e-01	1.0839e-01	8.3424e-02	6.6991e-02	5.5166e-02	4.2092e-02	3.3386e-02	2.4814e-02	1.8410e-02	1.3426e-02	7.9382e-03
55	25	23	1.52000e-02	1.3000e-05	 1	5.8232e-01	4.9153e-01	3.8940e-01	3.0828e-01	2.4868e-01	1.8845e-01	1.5313e-01	1.2100e-01	9.9279e-02	8.3546e-02	6.4989e-02	5.1624e-02	3.7770e-02	2.7952e-02	2.0790e-02	1.3066e-02
57	26	24	3.06800e-01	9.4000e-10	 2	1.2149e-01	9.3763e-02	6.7571e-02	4.9966e-02	3.8554e-02	2.8027e-02	2.2091e-02	1.6617e-02	1.3027e-02	1.0595e-02	7.9756e-03	6.1912e-03	4.3637e-03	3.1024e-03	2.2699e-03	1.4645e-03
59	27	25	9.15000e-03	6.1000e-05	 1	5.3487e-01	4.4829e-01	3.5868e-01	2.9359e-01	2.5142e-01	2.1879e-01	2.0685e-01	1.8830e-01	1.6858e-01	1.4548e-01	1.1002e-01	8.2334e-02	5.3839e-02	3.5422e-02	2.4376e-02	1.4594e-02
##########################################################################
#			 NA-LIKE ISOTOPES
#								___________________________________________________________________________________________________________________________COLLISION STRENGTH_____________________________________________________________________________________________________________
# A	Z	Stage   Wlng		Prob		Ref	T=1e5		1.5e5		2.5e5		4e5		6e5		1e6		1.5e6		2.5e6		4e6		6e6		1e7		1.5e7		2.5e7		4e7		6e7		1e8	
