  20190923 # magic number
########################################################################
#
# Ionization potentials of all ions of all natural elements.
#
# Description of the columns:
#
# column 1 : element number (H = 1, He = 2, etc.)
# column 2 : charge before ionization (neutral = 0, etc)
# column 3 : ionization potential in cm^-1
# column 4 : uncertainty in ionization potential in cm^-1; 0, if unknown
# column 5 : literature reference, see bottom of file
# column 6 : spectrum of the ion before ionization
# column 7 : configuration of the ion after ionization
#
########################################################################
 85  57 48200000        50000           # L8672c99             At LVIII   	'At LIX (3d9 2D<5/2>)'
 85  58 49377000        50000           # L8672c99             At LIX     	'At LX (3d8 3F<4>)'
 85  59 50644000        60000           # L8672c99             At LX      	'At LXI (3d7 4F<9/2>)'
 85  60 51982000        80000           # L8672c99             At LXI     	'At LXII (3d6 <4>)'
 85  61 53265000        100000          # L8672c99             At LXII    	'At LXIII (3d5 <5/2>)'
 85  62 54515000        120000          # L8672c99             At LXIII   	'At LXIV (3d4 5D<0>)'
 85  63 57007000        150000          # L8672c99             At LXIV    	'At LXV (3d3 4F<3/2>)'
 85  64 58314000        190000          # L8672c99             At LXV     	'At LXVI (3d2 3F<2>)'
 85  65 59750000        220000          # L8672c99             At LXVI    	'At LXVII (3d 2D<3/2>)'
 85  66 61080000        300000          # L8672c99             At LXVII   	'At LXVIII (3p6 1S<0>)'
 85  67 64782000        300000          # L8672c99             At LXVIII  	'At LXIX (3p5 2P*<3/2>)'
 85  68 65936000        400000          # L8672c99             At LXIX    	'At LXX (3p4 3P<2>)'
 85  69 67194000        400000          # L8672c99             At LXX     	'At LXXI (3p3 2P*<3/2>)'
 85  70 68364000        500000          # L8672c99             At LXXI    	'At LXXII (3p2 3P<0>)'
 85  71 75227000        500000          # L8672c99             At LXXII   	'At LXXIII (3p 2P*<1/2>)'
 85  72 76598000        600000          # L8672c99             At LXXIII  	'At LXXIV (3s2 1S<0>)'
 85  73 79317000        700000          # L8672c99             At LXXIV   	'At LXXV (3s 2S<1/2>)'
 85  74 80607000        700000          # L8672c99             At LXXV    	'At LXXVI (2p6 1S<0>)'
 85  75 171102000       800000          # L8672c99             At LXXVI   	'At LXXVII (2p5 2P*<3/2>)'
 85  76 174216000       900000          # L8672c99             At LXXVII  	'At LXXVIII (2p4 3P<2>)'
 85  77 177684000       1000000         # L8672c99             At LXXVIII 	'At LXXIX (2p2<1/2>.2p<3/2> (0,3/2)*<3/2>)'
 85  78 180862000       1000000         # L8672c99             At LXXIX   	'At LXXX (2p2 3P<0>)'
 85  79 206301000       1100000         # L8672c99             At LXXX    	'At LXXXI (2p 2P*<1/2>)'
 85  80 210390000       1200000         # L8672c99             At LXXXI   	'At LXXXII (2s2 1S<0>)'
 85  81 215584000       1300000         # L8672c99             At LXXXII  	'At LXXXIII (2s 2S<1/2>)'
 85  82 218891000       3000            # L16264c99            At LXXXIII 	'At LXXXIV (1s2 1S<0>)'
 85  83 870461000       6000            # L10054               At LXXXIV  	'At LXXXV (1s 2S<1/2>)'
 85  84 886290000       11000           # L7188                At LXXXV   	''
 86   0 86692.5         0.0             # L272,L7432           Rn I       	'Rn II (6p5 2P*<3/2>)'
 86   1 173000          15000           # L16139               Rn II      	'Rn III (6p4 3P<2>)'
 86   2 237000          8000            # L16139               Rn III     	'Rn IV (6p3 4S*<3/2>)'
 86   3 298000          14000           # L8672c99             Rn IV      	'Rn V (6p2 3P<0>)'
 86   4 427000          15000           # L8672c99             Rn V       	'Rn VI (6p 2P*<1/2>)'
 86   5 516000          16000           # L8672c99             Rn VI      	'Rn VII (6s2 1S<0>)'
 86   6 710000          16000           # L8672c99             Rn VII     	'Rn VIII (6s 2S<1/2>)'
 86   7 823000          17000           # L8672c99             Rn VIII    	'Rn IX (5d10 1S<0>)'
 86   8 1242000         18000           # L8672c99             Rn IX      	'Rn X (5d9 2D<5/2>)'
 86   9 1403000         18000           # L8672c99             Rn X       	'Rn XI (5d8 3F<4>)'
 86  10 1573000         19000           # L8672c99             Rn XI      	'Rn XII (5d7 4F<9/2>)'
 86  11 1758000         20000           # L8672c99             Rn XII     	'Rn XIII (5d6 5D<4>)'
 86  12 1936000         21000           # L8672c99             Rn XIII    	'Rn XIV (5d5 6S<5/2>)'
 86  13 2129000         21000           # L8672c99             Rn XIV     	'Rn XV (5d4 5D<0>)'
 86  14 2363000         22000           # L8672c99             Rn XV      	'Rn XVI (5d3 4F<3/2>)'
 86  15 2557000         23000           # L8672c99             Rn XVI     	'Rn XVII (5d2 3F<2>)'
 86  16 2758000         23000           # L8672c99             Rn XVII    	'Rn XVIII (5d 2D<3/2>)'
 86  17 2960000         24000           # L8672c99             Rn XVIII   	'Rn XIX (4f14 1S<0>)'
 86  18 3939000         200000          # L582                 Rn XIX     	'Rn XX (4f14.5p5 2P*<3/2>)'
 86  19 4184000         209000          # L582                 Rn XX      	'Rn XXI (4f14.5p4 3P<2>)'
 86  20 4430000         220000          # L582                 Rn XXI     	'Rn XXII (4f14.5p3 2P*<3/2>)'
 86  21 4670000         230000          # L582                 Rn XXII    	'Rn XXIII (4f14.5p2 3P<0>)'
 86  22 5190000         260000          # L582                 Rn XXIII   	'Rn XXIV (4f14.5p 2P*<1/2>)'
 86  23 5460000         270000          # L582                 Rn XXIV    	'Rn XXV (4f14 1S<0>)'
 86  24 6160000         310000          # L582                 Rn XXV     	'Rn XXVI (4f14.5s 2S<1/2>)'
 86  25 6450000         320000          # L582                 Rn XXVI    	'Rn XXVII (4f14 1S<0>)'
 86  26 6840000         340000          # L582                 Rn XXVII   	'Rn XXVIII (4f13 2F*<7/2>)'
 86  27 7380000         370000          # L582                 Rn XXVIII  	'Rn XXIX (4f12)'
 86  28 7920000         400000          # L582                 Rn XXIX    	'Rn XXX (4f11 4I*<15/2>)'
 86  29 8453000         400000          # L582                 Rn XXX     	'Rn XXXI (4f10 5I<8>)'
 86  30 8990000         450000          # L582                 Rn XXXI    	'Rn XXXII (4f9 6H*<15/2>)'
 86  31 9530000         480000          # L582                 Rn XXXII   	'Rn XXXIII (4f8 7F<6>)'
 86  32 10070000        500000          # L582                 Rn XXXIII  	'Rn XXXIV (4f7 8S*<7/2>)'
 86  33 10600000        530000          # L582                 Rn XXXIV   	'Rn XXXV (4f6 7F<0>)'
 86  34 11190000        560000          # L582                 Rn XXXV    	'Rn XXXVI (4f5 6H*<5/2>)'
 86  35 11740000        590000          # L582                 Rn XXXVI   	'Rn XXXVII (4f4 5I<4>)'
 86  36 12280000        610000          # L582                 Rn XXXVII  	'Rn XXXVIII (4f3 4I*<9/2>)'
 86  37 12800000        600000          # L582                 Rn XXXVIII 	'Rn XXXIX (4f2 3H<4>)'
 86  38 13400000        700000          # L582                 Rn XXXIX   	'Rn XL (4f 2F*<5/2>)'
 86  39 13900000        700000          # L582                 Rn XL      	'Rn XLI (4d10 1S<0>)'
 86  40 16397000        30000           # L8672c99             Rn XLI     	'Rn XLII (4d9 2D<5/2>)'
 86  41 16889000        30000           # L8672c99             Rn XLII    	'Rn XLIII (4d8 3F<4>)'
 86  42 17405000        30000           # L8672c99             Rn XLIII   	'Rn XLIV (4d7 4F<9/2>)'
 86  43 17962000        30000           # L8672c99             Rn XLIV    	'Rn XLV (4d6 5D<4>)'
 86  44 18494000        30000           # L8672c99             Rn XLV     	'Rn XLVI (4d5 <5/2>)'
 86  45 19010000        30000           # L8672c99             Rn XLVI    	'Rn XLVII (4d4 5D<0>)'
 86  46 19898000        30000           # L8672c99             Rn XLVII   	'Rn XLVIII (4d3 4F<3/2>)'
 86  47 20446000        30000           # L8672c99             Rn XLVIII  	'Rn XLIX (4d2 3F<2>)'
 86  48 21019000        30000           # L8672c99             Rn XLIX    	'Rn L (4d 2D<3/2>)'
 86  49 21567000        30000           # L8672c99             Rn L       	'Rn LI (4p6 1S<0>)'
 86  50 23745000        30000           # L8672c99             Rn LI      	'Rn LII (4p5 2P*<3/2>)'
 86  51 24277000        30000           # L8672c99             Rn LII     	'Rn LIII (4p4 3P<2>)'
 86  52 24858000        30000           # L8672c99             Rn LIII    	'Rn LIV (4p3*<3/2>)'
 86  53 25398000        40000           # L8672c99             Rn LIV     	'Rn LV (4p2 3P<0>)'
 86  54 27689000        40000           # L8672c99             Rn LV      	'Rn LVI (4p 2P*<1/2>)'
 86  55 28310000        40000           # L8672c99             Rn LVI     	'Rn LVII (4s2 1S<0>)'
 86  56 29834000        40000           # L8672c99             Rn LVII    	'Rn LVIII (4s 2S<1/2>)'
 86  57 30462400        24000           # L10278               Rn LVIII   	'Rn LIX (3d10 1S<0>)'
 86  58 49756000        50000           # L8672c99             Rn LIX     	'Rn LX (3d9 2D<5/2>)'
 86  59 50958000        60000           # L8672c99             Rn LX      	'Rn LXI (3d8 3F<4>)'
 86  60 52232000        80000           # L8672c99             Rn LXI     	'Rn LXII (3d7 4F<9/2>)'
 86  61 53604000        100000          # L8672c99             Rn LXII    	'Rn LXIII (3d6 <4>)'
 86  62 54902000        120000          # L8672c99             Rn LXIII   	'Rn LXIV (3d5 <5/2>)'
 86  63 56168000        150000          # L8672c99             Rn LXIV    	'Rn LXV (3d4 5D<0>)'
 86  64 58741000        190000          # L8672c99             Rn LXV     	'Rn LXVI (3d3 4F<3/2>)'
 86  65 60072000        220000          # L8672c99             Rn LXVI    	'Rn LXVII (3d2 3F<2>)'
 86  66 61532000        300000          # L8672c99             Rn LXVII   	'Rn LXVIII (3d 2D<3/2>)'
 86  67 62879000        300000          # L8672c99             Rn LXVIII  	'Rn LXIX (3p6 1S<0>)'
 86  68 66638000        400000          # L8672c99             Rn LXIX    	'Rn LXX (3p5 2P*<3/2>)'
 86  69 67799000        400000          # L8672c99             Rn LXX     	'Rn LXXI (3p4 3P<2>)'
 86  70 69089000        500000          # L8672c99             Rn LXXI    	'Rn LXXII (3p3 2P*<3/2>)'
 86  71 70267000        500000          # L8672c99             Rn LXXII   	'Rn LXXIII (3p2 3P<0>)'
 86  72 77494000        600000          # L8672c99             Rn LXXIII  	'Rn LXXIV (3p 2P*<1/2>)'
 86  73 78889000        700000          # L8672c99             Rn LXXIV   	'Rn LXXV (3s2 1S<0>)'
 86  74 81648000        700000          # L8672c99             Rn LXXV    	'Rn LXXVI (3s 2S<1/2>)'
 86  75 82962000        800000          # L8672c99             Rn LXXVI   	'Rn LXXVII (2p6 1S<0>)'
 86  76 175579000       900000          # L8672c99             Rn LXXVII  	'Rn LXXVIII (2p5 2P*<3/2>)'
 86  77 178741000       1000000         # L8672c99             Rn LXXVIII 	'Rn LXXIX (2p4 3P<2>)'
 86  78 182249000       1000000         # L8672c99             Rn LXXIX   	'Rn LXXX (2p2<1/2>.2p<3/2> (0,3/2)*<3/2>)'
 86  79 185467000       1100000         # L8672c99             Rn LXXX    	'Rn LXXXI (2p2 3P<0>)'
 86  80 212237000       1200000         # L8672c99             Rn LXXXI   	'Rn LXXXII (2p 2P*<1/2>)'
 86  81 216391000       1300000         # L8672c99             Rn LXXXII  	'Rn LXXXIII (2s2 1S<0>)'
 86  82 221690000       1400000         # L8672c99             Rn LXXXIII 	'Rn LXXXIV (2s 2S<1/2>)'
 86  83 225054000       4000            # L16264c99            Rn LXXXIV  	'Rn LXXXV (1s2 1S<0>)'
 86  84 894001000       4000            # L12128               Rn LXXXV   	'Rn LXXXVI (1s 2S<1/2>)'
 86  85 910146000       13000           # L7188                Rn LXXXVI  	''
 87   0 32848.872       0.009           # L10714               Fr I       	'Fr II (6p6 1S<0>)'
 87   1 181000          15000           # L16139               Fr II      	'Fr III (6p5 2P*<3/2>)'
 87   2 270000          12000           # L16139               Fr III     	'Fr IV (6p4 3P<2>)'
 87   3 315000          14000           # L8672c99             Fr IV      	'Fr V (6p3 4S*<3/2>)'
 87   4 403000          15000           # L8672c99             Fr V       	'Fr VI (6p2 3P<0>)'
 87   5 540000          16000           # L8672c99             Fr VI      	'Fr VII (6p 2P*<1/2>)'
 87   6 645000          16000           # L8672c99             Fr VII     	'Fr VIII (6s2 1S<0>)'
 87   7 855000          17000           # L8672c99             Fr VIII    	'Fr IX (6s 2S<1/2>)'
 87   8 968000          18000           # L8672c99             Fr IX      	'Fr X (5d10 1S<0>)'
 87   9 1444000         18000           # L8672c99             Fr X       	'Fr XI (5d9 2D<5/2>)'
 87  10 1613000         19000           # L8672c99             Fr XI      	'Fr XII (5d8 3F<4>)'
 87  11 1791000         20000           # L8672c99             Fr XII     	'Fr XIII (5d7 4F<9/2>)'
 87  12 1976000         21000           # L8672c99             Fr XIII    	'Fr XIV (5d6 5D<4>)'
 87  13 2170000         21000           # L8672c99             Fr XIV     	'Fr XV (5d5 6S<5/2>)'
 87  14 2363000         22000           # L8672c99             Fr XV      	'Fr XVI (5d4 5D<0>)'
 87  15 2613000         23000           # L8672c99             Fr XVI     	'Fr XVII (5d3 4F<3/2>)'
 87  16 2815000         23000           # L8672c99             Fr XVII    	'Fr XVIII (5d2 3F<2>)'
 87  17 3025000         24000           # L8672c99             Fr XVIII   	'Fr XIX (5d 2D<3/2>)'
 87  18 3226000         25000           # L8672c99             Fr XIX     	'Fr XX (4f14 1S<0>)'
 87  19 4255000         210000          # L582                 Fr XX      	'Fr XXI (4f14.5p5 2P*<3/2>)'
 87  20 4507000         225000          # L582                 Fr XXI     	'Fr XXII (4f14.5p4 3P<2>)'
 87  21 4760000         240000          # L582                 Fr XXII    	'Fr XXIII (4f14.5p3 2P*<3/2>)'
 87  22 5010000         250000          # L582                 Fr XXIII   	'Fr XXIV (4f14.5p2 3P<0>)'
 87  23 5560000         280000          # L582                 Fr XXIV    	'Fr XXV (4f14.5p 2P*<1/2>)'
 87  24 5830000         290000          # L582                 Fr XXV     	'Fr XXVI (4f14 1S<0>)'
 87  25 6570000         330000          # L582                 Fr XXVI    	'Fr XXVII (4f14.5s 2S<1/2>)'
 87  26 6860000         340000          # L582                 Fr XXVII   	'Fr XXVIII (4f14 1S<0>)'
 87  27 7320000         370000          # L582                 Fr XXVIII  	'Fr XXIX (4f13 2F*<7/2>)'
 87  28 7870000         390000          # L582                 Fr XXIX    	'Fr XXX (4f12)'
 87  29 8410000         420000          # L582                 Fr XXX     	'Fr XXXI (4f11 4I*<15/2>)'
 87  30 8969000         400000          # L582                 Fr XXXI    	'Fr XXXII (4f10 5I<8>)'
 87  31 9520000         480000          # L582                 Fr XXXII   	'Fr XXXIII (4f9 6H*<15/2>)'
 87  32 10070000        500000          # L582                 Fr XXXIII  	'Fr XXXIV (4f8 7F<6>)'
 87  33 10610000        530000          # L582                 Fr XXXIV   	'Fr XXXV (4f7 8S*<7/2>)'
 87  34 11160000        560000          # L582                 Fr XXXV    	'Fr XXXVI (4f6 7F<0>)'
 87  35 11780000        590000          # L582                 Fr XXXVI   	'Fr XXXVII (4f5 6H*<5/2>)'
 87  36 12340000        620000          # L582                 Fr XXXVII  	'Fr XXXVIII (4f4 5I<4>)'
 87  37 12900000        640000          # L582                 Fr XXXVIII 	'Fr XXXIX (4f3 4I*<9/2>)'
 87  38 13500000        700000          # L582                 Fr XXXIX   	'Fr XL (4f2 3H<4>)'
 87  39 14000000        700000          # L582                 Fr XL      	'Fr XLI (4f 2F*<5/2>)'
 87  40 14600000        700000          # L582                 Fr XLI     	'Fr XLII (4d10 1S<0>)'
 87  41 17091000        30000           # L8672c99             Fr XLII    	'Fr XLIII (4d9 2D<5/2>)'
 87  42 17599000        30000           # L8672c99             Fr XLIII   	'Fr XLIV (4d8 3F<4>)'
 87  43 18123000        30000           # L8672c99             Fr XLIV    	'Fr XLV (4d7 4F<9/2>)'
 87  44 18688000        30000           # L8672c99             Fr XLV     	'Fr XLVI (4d6 5D<4>)'
 87  45 19228000        30000           # L8672c99             Fr XLVI    	'Fr XLVII (4d5 <5/2>)'
 87  46 19761000        30000           # L8672c99             Fr XLVII   	'Fr XLVIII (4d4 5D<0>)'
 87  47 20680000        30000           # L8672c99             Fr XLVIII  	'Fr XLIX (4d3 4F<3/2>)'
 87  48 21220000        30000           # L8672c99             Fr XLIX    	'Fr L (4d2 3F<2>)'
 87  49 21825000        30000           # L8672c99             Fr L       	'Fr LI (4d 2D<3/2>)'
 87  50 22374000        30000           # L8672c99             Fr LI      	'Fr LII (4p6 1S<0>)'
 87  51 24592000        30000           # L8672c99             Fr LII     	'Fr LIII (4p5 2P*<3/2>)'
 87  52 25124000        30000           # L8672c99             Fr LIII    	'Fr LIV (4p4 3P<2>)'
 87  53 25729000        40000           # L8672c99             Fr LIV     	'Fr LV (4p3*<3/2>)'
 87  54 26269000        40000           # L8672c99             Fr LV      	'Fr LVI (4p2 3P<0>)'
 87  55 28681000        40000           # L8672c99             Fr LVI     	'Fr LVII (4p 2P*<1/2>)'
 87  56 29318000        40000           # L8672c99             Fr LVII    	'Fr LVIII (4s2 1S<0>)'
 87  57 30875000        50000           # L8672c99             Fr LVIII   	'Fr LIX (4s 2S<1/2>)'
 87  58 31512800        30000           # L10278               Fr LIX     	'Fr LX (3d10 1S<0>)'
 87  59 51337000        60000           # L8672c99             Fr LX      	'Fr LXI (3d9 2D<5/2>)'
 87  60 52555000        80000           # L8672c99             Fr LXI     	'Fr LXII (3d8 3F<4>)'
 87  61 53862000        100000          # L8672c99             Fr LXII    	'Fr LXIII (3d7 4F<9/2>)'
 87  62 55241000        120000          # L8672c99             Fr LXIII   	'Fr LXIV (3d6 <4>)'
 87  63 56564000        150000          # L8672c99             Fr LXIV    	'Fr LXV (3d5 <5/2>)'
 87  64 57846000        190000          # L8672c99             Fr LXV     	'Fr LXVI (3d4 5D<0>)'
 87  65 60508000        220000          # L8672c99             Fr LXVI    	'Fr LXVII (3d3 4F<3/2>)'
 87  66 61855000        300000          # L8672c99             Fr LXVII   	'Fr LXVIII (3d2 3F<2>)'
 87  67 63339000        300000          # L8672c99             Fr LXVIII  	'Fr LXIX (3d 2D<3/2>)'
 87  68 64702000        400000          # L8672c99             Fr LXIX    	'Fr LXX (3p6 1S<0>)'
 87  69 68525000        400000          # L8672c99             Fr LXX     	'Fr LXXI (3p5 2P*<3/2>)'
 87  70 69702000        500000          # L8672c99             Fr LXXI    	'Fr LXXII (3p4 3P<2>)'
 87  71 71001000        500000          # L8672c99             Fr LXXII   	'Fr LXXIII (3p3 2P*<3/2>)'
 87  72 72203000        600000          # L8672c99             Fr LXXIII  	'Fr LXXIV (3p2 3P<0>)'
 87  73 79800000        700000          # L8672c99             Fr LXXIV   	'Fr LXXV (3p 2P*<1/2>)'
 87  74 81220000        700000          # L8672c99             Fr LXXV    	'Fr LXXVI (3s2 1S<0>)'
 87  75 84027000        800000          # L8672c99             Fr LXXVI   	'Fr LXXVII (3s 2S<1/2>)'
 87  76 85374000        900000          # L8672c99             Fr LXXVII  	'Fr LXXVIII (2p6 1S<0>)'
 87  77 180112000       1000000         # L8672c99             Fr LXXVIII 	'Fr LXXIX (2p5 2P*<3/2>)'
 87  78 183322000       1000000         # L8672c99             Fr LXXIX   	'Fr LXXX (2p4 3P<2>)'
 87  79 186879000       1100000         # L8672c99             Fr LXXX    	'Fr LXXXI (2p2<1/2>.2p<3/2> (0,3/2)*<3/2>)'
 87  80 190137000       1200000         # L8672c99             Fr LXXXI   	'Fr LXXXII (2p2 3P<0>)'
 87  81 218286000       1300000         # L8672c99             Fr LXXXII  	'Fr LXXXIII (2p 2P*<1/2>)'
 87  82 222528000       1400000         # L8672c99             Fr LXXXIII 	'Fr LXXXIV (2s2 1S<0>)'
 87  83 227924000       1500000         # L8672c99             Fr LXXXIV  	'Fr LXXXV (2s 2S<1/2>)'
 87  84 231347000       4000            # L16264c99            Fr LXXXV   	'Fr LXXXVI (1s2 1S<0>)'
 87  85 917998000       4000            # L12128               Fr LXXXVI  	'Fr LXXXVII (1s 2S<1/2>)'
 87  86 934466000       14000           # L7188                Fr LXXXVII 	''
 88   0 42573.36        0.02            # L4979                Ra I       	'Ra II (6p6.7s 2S<1/2>)'
 88   1 81842.5         0.5             # L19486               Ra II      	'Ra III (6p6 1S<0>)'
 88   2 250000          13000           # L8672c99             Ra III     	'Ra IV (6p5 2P*<3/2>)'
 88   3 331000          14000           # L8672c99             Ra IV      	'Ra V (6p4 3P<2>)'
 88   4 427000          15000           # L8672c99             Ra V       	'Ra VI (6p3 4S*<3/2>)'
 88   5 516000          16000           # L8672c99             Ra VI      	'Ra VII (6p2 3P<0>)'
 88   6 661000          16000           # L8672c99             Ra VII     	'Ra VIII (6p 2P*<1/2>)'
 88   7 782000          17000           # L8672c99             Ra VIII    	'Ra IX (6s2 1S<0>)'
 88   8 1000000         18000           # L8672c99             Ra IX      	'Ra X (6s 2S<1/2>)'
 88   9 1129000         18000           # L8672c99             Ra X       	'Ra XI (5d10 1S<0>)'
 88  10 1653000         19000           # L8672c99             Ra XI      	'Ra XII (5d9 2D<5/2>)'
 88  11 1831000         20000           # L8672c99             Ra XII     	'Ra XIII (5d8 3F<4>)'
 88  12 2016000         21000           # L8672c99             Ra XIII    	'Ra XIV (5d7 4F<9/2>)'
 88  13 2210000         21000           # L8672c99             Ra XIV     	'Ra XV (5d6 5D<4>)'
 88  14 2412000         22000           # L8672c99             Ra XV      	'Ra XVI (5d5 6S<5/2>)'
 88  15 2613000         23000           # L8672c99             Ra XVI     	'Ra XVII (5d4 5D<0>)'
 88  16 2871000         23000           # L8672c99             Ra XVII    	'Ra XVIII (5d3 4F<3/2>)'
 88  17 3081000         24000           # L8672c99             Ra XVIII   	'Ra XIX (5d2 3F<2>)'
 88  18 3299000         25000           # L8672c99             Ra XIX     	'Ra XX (5d 2D<3/2>)'
 88  19 3509000         30000           # L8672c99             Ra XX      	'Ra XXI (4f14 1S<0>)'
 88  20 4577000         230000          # L582                 Ra XXI     	'Ra XXII (4f14.5p5 2P*<3/2>)'
 88  21 4835000         242000          # L582                 Ra XXII    	'Ra XXIII (4f14.5p4 3P<2>)'
 88  22 5090000         250000          # L582                 Ra XXIII   	'Ra XXIV (4f14.5p3 2P*<3/2>)'
 88  23 5350000         270000          # L582                 Ra XXIV    	'Ra XXV (4f14.5p2 3P<0>)'
 88  24 5930000         300000          # L582                 Ra XXV     	'Ra XXVI (4f14.5p 2P*<1/2>)'
 88  25 6220000         310000          # L582                 Ra XXVI    	'Ra XXVII (4f14 1S<0>)'
 88  26 6970000         350000          # L582                 Ra XXVII   	'Ra XXVIII (4f14.5s 2S<1/2>)'
 88  27 7270000         360000          # L582                 Ra XXVIII  	'Ra XXIX (4f14 1S<0>)'
 88  28 7800000         390000          # L582                 Ra XXIX    	'Ra XXX (4f13 2F*<7/2>)'
 88  29 8360000         420000          # L582                 Ra XXX     	'Ra XXXI (4f12)'
 88  30 8930000         450000          # L582                 Ra XXXI    	'Ra XXXII (4f11 4I*<15/2>)'
 88  31 9485000         500000          # L582                 Ra XXXII   	'Ra XXXIII (4f10 5I<8>)'
 88  32 10050000        500000          # L582                 Ra XXXIII  	'Ra XXXIV (4f9 6H*<15/2>)'
 88  33 10610000        530000          # L582                 Ra XXXIV   	'Ra XXXV (4f8 7F<6>)'
 88  34 11180000        560000          # L582                 Ra XXXV    	'Ra XXXVI (4f7 8S*<7/2>)'
 88  35 11740000        590000          # L582                 Ra XXXVI   	'Ra XXXVII (4f6 7F<0>)'
 88  36 12370000        620000          # L582                 Ra XXXVII  	'Ra XXXVIII (4f5 6H*<5/2>)'
 88  37 12950000        650000          # L582                 Ra XXXVIII 	'Ra XXXIX (4f4 5I<4>)'
 88  38 13520000        680000          # L582                 Ra XXXIX   	'Ra XL (4f3 4I*<9/2>)'
 88  39 14100000        700000          # L582                 Ra XL      	'Ra XLI (4f2 3H<4>)'
 88  40 14700000        700000          # L582                 Ra XLI     	'Ra XLII (4f 2F*<5/2>)'
 88  41 15200000        800000          # L582                 Ra XLII    	'Ra XLIII (4d10 1S<0>)'
 88  42 17809000        30000           # L8672c99             Ra XLIII   	'Ra XLIV (4d9 2D<5/2>)'
 88  43 18317000        30000           # L8672c99             Ra XLIV    	'Ra XLV (4d8 3F<4>)'
 88  44 18857000        30000           # L8672c99             Ra XLV     	'Ra XLVI (4d7 4F<9/2>)'
 88  45 19430000        30000           # L8672c99             Ra XLVI    	'Ra XLVII (4d6 5D<4>)'
 88  46 19978000        30000           # L8672c99             Ra XLVII   	'Ra XLVIII (4d5 <5/2>)'
 88  47 20519000        30000           # L8672c99             Ra XLVIII  	'Ra XLIX (4d4 5D<0>)'
 88  48 21470000        30000           # L8672c99             Ra XLIX    	'Ra L (4d3 4F<3/2>)'
 88  49 22027000        30000           # L8672c99             Ra L       	'Ra LI (4d2 3F<2>)'
 88  50 22632000        30000           # L8672c99             Ra LI      	'Ra LII (4d 2D<3/2>)'
 88  51 23197000        30000           # L8672c99             Ra LII     	'Ra LIII (4p6 1S<0>)'
 88  52 25447000        30000           # L8672c99             Ra LIII    	'Ra LIV (4p5 2P*<3/2>)'
 88  53 26003000        40000           # L8672c99             Ra LIV     	'Ra LV (4p4 3P<2>)'
 88  54 26600000        40000           # L8672c99             Ra LV      	'Ra LVI (4p3*<3/2>)'
 88  55 27165000        40000           # L8672c99             Ra LVI     	'Ra LVII (4p2 3P<0>)'
 88  56 29697000        40000           # L8672c99             Ra LVII    	'Ra LVIII (4p 2P*<1/2>)'
 88  57 30343000        50000           # L8672c99             Ra LVIII   	'Ra LIX (4s2 1S<0>)'
 88  58 31931000        50000           # L8672c99             Ra LIX     	'Ra LX (4s 2S<1/2>)'
 88  59 32584200        30000           # L10278               Ra LX      	'Ra LXI (3d10 1S<0>)'
 88  60 52950000        80000           # L8672c99             Ra LXI     	'Ra LXII (3d9 2D<5/2>)'
 88  61 54184000        100000          # L8672c99             Ra LXII    	'Ra LXIII (3d8 3F<4>)'
 88  62 55499000        120000          # L8672c99             Ra LXIII   	'Ra LXIV (3d7 4F<9/2>)'
 88  63 56910000        150000          # L8672c99             Ra LXIV    	'Ra LXV (3d6 <4>)'
 88  64 58249000        190000          # L8672c99             Ra LXV     	'Ra LXVI (3d5 <5/2>)'
 88  65 59548000        220000          # L8672c99             Ra LXVI    	'Ra LXVII (3d4 5D<0>)'
 88  66 62298000        300000          # L8672c99             Ra LXVII   	'Ra LXVIII (3d3 4F<3/2>)'
 88  67 63669000        300000          # L8672c99             Ra LXVIII  	'Ra LXIX (3d2 3F<2>)'
 88  68 65170000        400000          # L8672c99             Ra LXIX    	'Ra LXX (3d 2D<3/2>)'
 88  69 66557000        400000          # L8672c99             Ra LXX     	'Ra LXXI (3p6 1S<0>)'
 88  70 70436000        500000          # L8672c99             Ra LXXI    	'Ra LXXII (3p5 2P*<3/2>)'
 88  71 71630000        500000          # L8672c99             Ra LXXII   	'Ra LXXIII (3p4 3P<2>)'
 88  72 72945000        600000          # L8672c99             Ra LXXIII  	'Ra LXXIV (3p3 2P*<3/2>)'
 88  73 74171000        700000          # L8672c99             Ra LXXIV   	'Ra LXXV (3p2 3P<0>)'
 88  74 82148000        700000          # L8672c99             Ra LXXV    	'Ra LXXVI (3p 2P*<1/2>)'
 88  75 83599000        800000          # L8672c99             Ra LXXVI   	'Ra LXXVII (3s2 1S<0>)'
 88  76 86463000        900000          # L8672c99             Ra LXXVII  	'Ra LXXVIII (3s 2S<1/2>)'
 88  77 87818000        1000000         # L8672c99             Ra LXXVIII 	'Ra LXXIX (2p6 1S<0>)'
 88  78 184717000       1000000         # L8672c99             Ra LXXIX   	'Ra LXXX (2p5 2P*<3/2>)'
 88  79 187959000       1100000         # L8672c99             Ra LXXX    	'Ra LXXXI (2p4 3P<2>)'
 88  80 191565000       1200000         # L8672c99             Ra LXXXI   	'Ra LXXXII (2p2<1/2>.2p<3/2> (0,3/2)*<3/2>)'
 88  81 194880000       1300000         # L8672c99             Ra LXXXII  	'Ra LXXXIII (2p2 3P<0>)'
 88  82 224464000       1400000         # L8672c99             Ra LXXXIII 	'Ra LXXXIV (2p 2P*<1/2>)'
