190101   # magic number for this file 
#
# 19 07 27, Giulio Dell-Zanna found problem in splitting of 2 ^P_J collision strenghts.  Fixed by Fran Guzman.
#
# this file contains atomic data from
# >>refer He 1	cs	Bray, I., Burgess, A., Fursa, D.V., & Tully, J.A.,
# >>refercon 2000, A&AS, 146, 481-498
# for transitions from ground and n=2 levels, except that, since they include no data from 2 1P, we use the work of
# >>refer He 1	cs	Sawey, P.M.J., & Berrington, K.A. 1993, ADNDT 55, 81
#
# format is upper and lower index, for atom stacked in increasing energy level (except for the 2 3P levels, which are inverted, i.e. 3 -> 2 3P0, 4 -> 2 3P1, 5 -> 2 3P2),
# spectroscopic designation of lower and upper levels (n SL J),
# cs at following temperatures
3.75	4.00	4.25	4.50	4.75	5.0	5.25	5.5	5.75
# values of -1 are sentinels for "no value"...code will default to other method for these
# point for logT = 5.00 changed from 5.320e-2 to 5.392e-2 as per John Tully email, Feb 23, 01
1	20	2 3S 1	4 1P 1	4.941E-02	5.791E-02	6.089E-02	5.740E-02	4.930E-02	3.939E-02	2.964E-02	2.106E-02	1.419E-02
1	21	2 3S 1	5 3S 1	2.321E-01	2.154E-01	2.001E-01	2.009E-01	2.265E-01	2.732E-01	3.302E-01	3.889E-01	4.443E-01
1	22	2 3S 1	5 1S 0	5.624E-02	4.930E-02	4.129E-02	3.305E-02	2.517E-02	1.823E-02	1.261E-02	8.402E-03	5.419E-03
1	23	2 3S 1	5 3P -1	1.833E-01	1.936E-01	2.015E-01	2.105E-01	2.291E-01	2.707E-01	3.493E-01	4.719E-01	6.315E-01
1	24	2 3S 1	5 3D -1	1.678E-01	2.013E-01	2.496E-01	3.309E-01	4.661E-01	6.649E-01	9.058E-01	1.143E+00	1.339E+00
1	25	2 3S 1	5 1D 2	4.285E-02	4.240E-02	4.053E-02	3.781E-02	3.398E-02	2.874E-02	2.253E-02	1.635E-02	1.108E-02
1	26	2 3S 1	5 3F -1	1.840E-01	2.165E-01	2.564E-01	3.066E-01	3.692E-01	4.329E-01	4.769E-01	4.903E-01	4.774E-01
1	27	2 3S 1	5 1F 3	2.766E-02	2.809E-02	2.713E-02	2.450E-02	2.068E-02	1.628E-02	1.192E-02	8.147E-03	5.257E-03
1	28	2 3S 1	5 3G -1	8.969E-02	8.533E-02	7.928E-02	7.392E-02	6.903E-02	6.279E-02	5.440E-02	4.498E-02	3.616E-02
1	29	2 3S 1	5 1G 4	1.409E-02	1.175E-02	9.224E-03	6.900E-03	4.932E-03	3.359E-03	2.181E-03	1.360E-03	8.284E-04
1	30	2 3S 1	5 1P 1	3.272E-02	3.599E-02	3.587E-02	3.259E-02	2.730E-02	2.141E-02	1.586E-02	1.114E-02	7.434E-03
2	3	2 1S 0	2 3P 0	1.768e-01	1.920e-01	1.928e-01	1.754e-01	1.456e-01	1.120e-01	8.108e-02	5.572e-02	3.658e-02	
2	4	2 1S 0	2 3P 1	5.303e-01	5.760e-01	5.783e-01	5.263e-01	4.367e-01	3.360e-01	2.432e-01	1.672e-01	1.097e-01	
2	5	2 1S 0	2 3P 2	8.839e-01	9.600e-01	9.639e-01	8.772e-01	7.278e-01	5.600e-01	4.054e-01	2.786e-01	1.829e-01	
2	6	2 1S 0	2 1P 1	1.099E+01	1.929E+01	3.097E+01	4.628E+01	6.536E+01	8.828E+01	1.146E+02	1.430E+02	1.719E+02
# values at logT = 5.00 and 5.25 changed from 1.566-2 -> 1.566-1 and 1.061^{-2} ---> 1.061^{-1} as per John Tully email
2	7	2 1S 0	3 3S 1	6.360E-01	5.308E-01	4.177E-01	3.131E-01	2.252E-01	1.566E-01	1.061E-01	7.073E-02	4.654E-02
2	8	2 1S 0	3 1S 0	5.290E-01	5.736E-01	6.711E-01	8.581E-01	1.149E+00	1.526E+00	1.940E+00	2.344E+00	2.705E+00
2	9	2 1S 0	3 3P -1	4.914E-01	4.684E-01	4.092E-01	3.304E-01	2.503E-01	1.806E-01	1.250E-01	8.311E-02	5.312E-02
2	10	2 1S 0	3 3D -1	2.596E-01	3.050E-01	3.263E-01	3.166E-01	2.824E-01	2.332E-01	1.782E-01	1.265E-01	8.433E-02
2	11	2 1S 0	3 1D 2	8.375E-01	1.167E+00	1.675E+00	2.438E+00	3.529E+00	4.941E+00	6.494E+00	7.930E+00	9.070E+00
2	12	2 1S 0	3 1P 1	2.806E-01	3.409E-01	4.246E-01	5.629E-01	8.352E-01	1.374E+00	2.301E+00	3.638E+00	5.299E+00
2	13	2 1S 0	4 3S 1	2.118E-01	1.753E-01	1.368E-01	1.017E-01	7.260E-02	4.992E-02	3.325E-02	2.161E-02	1.378E-02
