20190102 # magic number
# Give level energies in cm^-1 for each H-like ion.
# Each line gives n, l, S, J, energy.
# The last entry for each ion is the ionization potential.
# It is marked with negative quantum numbers. The ionization
# potential MUST be the last entry for a given element!
# It is used as a sentinel to switch to the next element.
#
# These data were calculated using the ATLL r123.
#
# hydrogen
 7 -1 -1 -1 10762909
 8 -1 -1 -1 10815407
 9 -1 -1 -1 10851399
10 -1 -1 -1 10877142.3
11 -1 -1 -1 10896189.2
12 -1 -1 -1 10910675.7
13 -1 -1 -1 10921949.4
14 -1 -1 -1 10930894.7
15 -1 -1 -1 10938111.2
16 -1 -1 -1 10944017.3
17 -1 -1 -1 10948912.2
18 -1 -1 -1 10953014.08
19 -1 -1 -1 10956485.51
20 -1 -1 -1 10959449.35
-1 -1 -1 -1 10986883.36
#
# sodium
 1 -1 -1 -1 0.0
 2 -1 -1 -1 9974300
 3 -1 -1 -1 11821400
 4 -1 -1 -1 12467490
 5 -1 -1 -1 12766430
 6 -1 -1 -1 12928790
 7 -1 -1 -1 13026674
 8 -1 -1 -1 13090201
 9 -1 -1 -1 13133752
10 -1 -1 -1 13164902
11 -1 -1 -1 13187949.7
12 -1 -1 -1 13205478.7
13 -1 -1 -1 13219120.2
14 -1 -1 -1 13229944.2
15 -1 -1 -1 13238676.3
-1 -1 -1 -1 13297691.2
#
# magnesium
 1 -1 -1 -1 0.0
 2 -1 -1 -1 11874000
 3 -1 -1 -1 14072800
 4 -1 -1 -1 14841890
 5 -1 -1 -1 15197700
 6 -1 -1 -1 15390930
 7 -1 -1 -1 15507429
 8 -1 -1 -1 15583034
 9 -1 -1 -1 15634866
10 -1 -1 -1 15671939
11 -1 -1 -1 15699368
12 -1 -1 -1 15720229.3
13 -1 -1 -1 15736464.1
14 -1 -1 -1 15749345.7
15 -1 -1 -1 15759737.8
-1 -1 -1 -1 15829970.9
#
# aluminium
 1 -1 -1 -1 0.0
 2 -1 -1 -1 13940000
 3 -1 -1 -1 16521700
 4 -1 -1 -1 17424500
 5 -1 -1 -1 17842090
 6 -1 -1 -1 18068890
 7 -1 -1 -1 18205630
 8 -1 -1 -1 18294363
 9 -1 -1 -1 18355196
10 -1 -1 -1 18398707
11 -1 -1 -1 18430899
12 -1 -1 -1 18455383
13 -1 -1 -1 18474436.4
14 -1 -1 -1 18489554.7
15 -1 -1 -1 18501751.2
-1 -1 -1 -1 18584178.4
#
# silicon
 1 -1 -1 -1 0.0
 2 -1 -1 -1 16173000
 3 -1 -1 -1 19168400
 4 -1 -1 -1 20215600
 5 -1 -1 -1 20699990
 6 -1 -1 -1 20963050
 7 -1 -1 -1 21121650
 8 -1 -1 -1 21224564
 9 -1 -1 -1 21295118
10 -1 -1 -1 21345583
11 -1 -1 -1 21382919
12 -1 -1 -1 21411315
13 -1 -1 -1 21433413
14 -1 -1 -1 21450947.2
15 -1 -1 -1 21465092.5
-1 -1 -1 -1 21560689.3
#
# phosphorus
 1 -1 -1 -1 0.0
 2 -1 -1 -1 18574000
 3 -1 -1 -1 22013300
 4 -1 -1 -1 23215700
 5 -1 -1 -1 23771920
 6 -1 -1 -1 24073940
 7 -1 -1 -1 24256010
 8 -1 -1 -1 24374170
 9 -1 -1 -1 24455163
10 -1 -1 -1 24513096
11 -1 -1 -1 24555958
12 -1 -1 -1 24588557
13 -1 -1 -1 24613925
14 -1 -1 -1 24634054
15 -1 -1 -1 24650292.7
-1 -1 -1 -1 24760035.0
#
# sulphur
 1 -1 -1 -1 0.0
