 ================================================
       I  NZ  NE  ISLP  ILV        E(RYD)      NP
 ================================================
       1   3   2   100    1  -5.53159E+00      55
  1.956370E-01 6.919E+00
  2.072410E-01 6.186E+00
  2.195290E-01 5.530E+00
  2.325390E-01 4.943E+00
  2.463110E-01 4.419E+00
  2.608880E-01 3.949E+00
  2.763140E-01 3.529E+00
  2.926350E-01 3.154E+00
  3.099010E-01 2.818E+00
  3.281620E-01 2.517E+00
  3.474710E-01 2.249E+00
  3.678860E-01 2.009E+00
  3.894640E-01 1.794E+00
  4.122680E-01 1.602E+00
  4.363610E-01 1.431E+00
  4.618100E-01 1.277E+00
  4.886870E-01 1.140E+00
  5.170640E-01 1.018E+00
  5.470170E-01 9.084E-01
  5.786280E-01 8.107E-01
  6.119780E-01 7.234E-01
  6.471560E-01 6.454E-01
  6.842510E-01 5.757E-01
  7.233590E-01 5.135E-01
  7.645770E-01 4.580E-01
  8.080090E-01 4.084E-01
  8.537600E-01 3.641E-01
  9.019430E-01 3.246E-01
  9.526720E-01 2.894E-01
  1.006070E+00 2.579E-01
  1.062250E+00 2.298E-01
  1.121360E+00 2.048E-01
  1.183520E+00 1.824E-01
  1.248880E+00 1.625E-01
  1.317570E+00 1.447E-01
  1.389760E+00 1.289E-01
  1.465590E+00 1.148E-01
  1.545230E+00 1.022E-01
  1.628840E+00 9.095E-02
  1.716610E+00 8.095E-02
  1.808700E+00 7.204E-02
  1.905300E+00 6.410E-02
  2.006610E+00 5.703E-02
  2.112830E+00 5.073E-02
  2.224160E+00 4.512E-02
  2.340820E+00 4.013E-02
  2.468859E+00 3.625E-02
  2.603547E+00 3.219E-02
  2.745212E+00 2.859E-02
  2.894195E+00 2.539E-02
  3.050859E+00 2.254E-02
  3.215578E+00 2.001E-02
  3.388746E+00 1.777E-02
  3.570773E+00 1.577E-02
  3.762094E+00 1.400E-02
  3.963156E+00 1.243E-02
  4.174434E+00 1.104E-02
  4.396418E+00 9.795E-03
  4.629627E+00 8.694E-03
       6   3   2   100    6  -1.13768E-01      65
  8.532596E-02 2.161E+01
  8.897430E-02 1.984E+01
  9.723872E-02 1.675E+01
  1.055030E-01 1.432E+01
  1.137280E-01 1.239E+01
  1.204600E-01 1.107E+01
  1.275810E-01 9.896E+00
  1.351140E-01 8.844E+00
  1.430820E-01 7.903E+00
  1.515080E-01 7.062E+00
  1.604190E-01 6.310E+00
  1.698400E-01 5.638E+00
  1.798010E-01 5.037E+00
  1.903320E-01 4.500E+00
  2.014620E-01 4.020E+00
  2.132260E-01 3.591E+00
  2.256580E-01 3.208E+00
  2.387950E-01 2.865E+00
  2.526740E-01 2.559E+00
  2.673380E-01 2.285E+00
  2.828270E-01 2.041E+00
  2.991860E-01 1.823E+00
  3.164630E-01 1.627E+00
  3.347060E-01 1.453E+00
  3.539690E-01 1.297E+00
