20061204
 -1.2966952e+01 -8.3230697e-02  1.5301222e+00  4.0180188e-02 -7.3426080e-01 -3.1899358e-03  7.0515700e-02  2.7935259e-04 -5.9679970e-03
 -1.2970169e+01 -8.1922732e-02  1.5121366e+00  3.9889395e-02 -7.3052442e-01 -3.1807255e-03  7.0345335e-02  2.7841030e-04 -5.9471731e-03
 -1.2973417e+01 -8.0568887e-02  1.4936481e+00  3.9643470e-02 -7.2740614e-01 -3.1544948e-03  6.9985405e-02  2.7737793e-04 -5.9341961e-03
 -1.2976655e+01 -7.9133324e-02  1.4741757e+00  3.9214551e-02 -7.2203594e-01 -3.1454836e-03  6.9844894e-02  2.7632061e-04 -5.9090154e-03
 -1.2979909e+01 -7.7718452e-02  1.4550174e+00  3.8812678e-02 -7.1704441e-01 -3.1283244e-03  6.9619231e-02  2.7525748e-04 -5.8886558e-03
 -1.2983279e+01 -7.5756460e-02  1.4292192e+00  3.8145758e-02 -7.0891368e-01 -3.0902065e-03  6.9178462e-02  2.7343514e-04 -5.8592604e-03
 -1.2986597e+01 -7.4546166e-02  1.4130697e+00  3.7432842e-02 -7.0048577e-01 -3.0105109e-03  6.8380482e-02  2.7161685e-04 -5.8537601e-03
 -1.2989790e+01 -7.3429137e-02  1.3977282e+00  3.6971614e-02 -6.9487977e-01 -2.9638058e-03  6.7870811e-02  2.7027668e-04 -5.8433427e-03
 -1.2994373e+01 -6.9232814e-02  1.3474331e+00  3.3121433e-02 -6.4997578e-01 -2.6562612e-03  6.5177783e-02  2.6247231e-04 -5.7938080e-03
 -1.2997371e+01 -6.8472899e-02  1.3361125e+00  3.3033863e-02 -6.4866334e-01 -2.6357728e-03  6.4876556e-02  2.6179751e-04 -5.7879491e-03
 -1.3000412e+01 -6.7792535e-02  1.3259878e+00  3.2849804e-02 -6.4630127e-01 -2.6079121e-03  6.4542651e-02  2.6114471e-04 -5.7859533e-03
 -1.3003260e+01 -6.7829102e-02  1.3246375e+00  3.2851961e-02 -6.4615655e-01 -2.5692834e-03  6.4087257e-02  2.6069206e-04 -5.7971510e-03
 -1.3006524e+01 -6.6123828e-02  1.3020529e+00  3.2185357e-02 -6.3805223e-01 -2.5192185e-03  6.3542232e-02  2.5892514e-04 -5.7759113e-03
 -1.3009602e+01 -6.5535143e-02  1.2934536e+00  3.1657096e-02 -6.3175803e-01 -2.4298525e-03  6.2621817e-02  2.5726823e-04 -5.7819127e-03
 -1.3012690e+01 -6.4464197e-02  1.2786407e+00  3.1103499e-02 -6.2493664e-01 -2.3970867e-03  6.2281970e-02  2.5600567e-04 -5.7644141e-03
 -1.3015742e+01 -6.3292615e-02  1.2623187e+00  3.0911241e-02 -6.2240219e-01 -2.3749035e-03  6.1965335e-02  2.5516644e-04 -5.7541276e-03
 -1.3018823e+01 -6.2251348e-02  1.2478187e+00  3.0633559e-02 -6.1896765e-01 -2.3310555e-03  6.1454713e-02  2.5416550e-04 -5.7516024e-03
 -1.3021775e+01 -6.1349817e-02  1.2348622e+00  3.0273836e-02 -6.1434722e-01 -2.3160807e-03  6.1261188e-02  2.5321500e-04 -5.7333452e-03
 -1.3024689e+01 -6.0537633e-02  1.2229009e+00  3.0137872e-02 -6.1240596e-01 -2.3084602e-03  6.1106890e-02  2.5262887e-04 -5.7216748e-03
 -1.3027586e+01 -5.9678543e-02  1.2103324e+00  2.9960839e-02 -6.0993612e-01 -2.3050862e-03  6.1000217e-02  2.5199380e-04 -5.7059913e-03
 -1.3031168e+01 -5.6708992e-02  1.1724976e+00  2.8762685e-02 -5.9562188e-01 -2.2367430e-03  6.0328782e-02  2.4945661e-04 -5.6706360e-03
 -1.3034077e+01 -5.5576283e-02  1.1564863e+00  2.8526813e-02 -5.9242380e-01 -2.2226607e-03  6.0086787e-02  2.4843679e-04 -5.6511429e-03
 -1.3037005e+01 -5.4630835e-02  1.1429633e+00  2.8292291e-02 -5.8934224e-01 -2.2043742e-03  5.9833918e-02  2.4763323e-04 -5.6392886e-03
 -1.3039930e+01 -5.3878319e-02  1.1320028e+00  2.7943395e-02 -5.8495444e-01 -2.1721653e-03  5.9475660e-02  2.4669591e-04 -5.6312443e-03
 -1.3042773e+01 -5.3207684e-02  1.1218417e+00  2.7845055e-02 -5.8351463e-01 -2.1474899e-03  5.9135381e-02  2.4599661e-04 -5.6269937e-03
 -1.3045631e+01 -5.2361719e-02  1.1094748e+00  2.7687121e-02 -5.8130652e-01 -2.1395434e-03  5.8981530e-02  2.4538484e-04 -5.6145983e-03
 -1.3048620e+01 -5.0999772e-02  1.0908823e+00  2.7193120e-02 -5.7508516e-01 -2.1304821e-03  5.8867689e-02  2.4435803e-04 -5.5894139e-03
 -1.3051424e+01 -5.0298367e-02  1.0802363e+00  2.7208241e-02 -5.7496727e-01 -2.1186783e-03  5.8638353e-02  2.4388103e-04 -5.5841473e-03
 -1.3054798e+01 -4.8396397e-02  1.0560801e+00  2.5615320e-02 -5.5606204e-01 -1.9646869e-03  5.7181526e-02  2.4031432e-04 -5.5700387e-03
 -1.3057538e+01 -4.7986466e-02  1.0491396e+00  2.5556719e-02 -5.5506003e-01 -1.9491425e-03  5.6948952e-02  2.3983984e-04 -5.5664838e-03
 -1.3060360e+01 -4.7135577e-02  1.0367275e+00  2.5400663e-02 -5.5287540e-01 -1.9418235e-03  5.6803722e-02  2.3925587e-04 -5.5543855e-03
 -1.3063112e+01 -4.6454512e-02  1.0263287e+00  2.5366202e-02 -5.5211705e-01 -1.9409299e-03  5.6707036e-02  2.3886634e-04 -5.5445228e-03
 -1.3065994e+01 -4.5264028e-02  1.0097355e+00  2.5085492e-02 -5.4843128e-01 -1.9375290e-03  5.6615263e-02  2.3813079e-04 -5.5251624e-03
 -1.3068822e+01 -4.4381630e-02  9.9706441e-01  2.4764877e-02 -5.4431301e-01 -1.9086647e-03  5.6266703e-02  2.3712622e-04 -5.5136797e-03
 -1.3071781e+01 -4.2990677e-02  9.7818369e-01  2.4277924e-02 -5.3824836e-01 -1.8774200e-03  5.5910721e-02  2.3590148e-04 -5.4963217e-03
 -1.3074587e+01 -4.2212937e-02  9.6685761e-01  2.3972459e-02 -5.3434151e-01 -1.8410934e-03  5.5485237e-02  2.3487664e-04 -5.4888208e-03
 -1.3077398e+01 -4.1054782e-02  9.5056415e-01  2.3765044e-02 -5.3149098e-01 -1.8443284e-03  5.5445764e-02  2.3424011e-04 -5.4687210e-03
 -1.3080053e+01 -4.0832713e-02  9.4603688e-01  2.3733305e-02 -5.3084260e-01 -1.8237924e-03  5.5167668e-02  2.3382150e-04 -5.4696943e-03
 -1.3084186e+01 -3.7503101e-02  9.0635663e-01  1.9529695e-02 -4.8126963e-01 -1.4090535e-03  5.1408544e-02  2.2518923e-04 -5.4567936e-03
 -1.3086956e+01 -3.7329234e-02  9.0297139e-01  1.9049436e-02 -4.7545779e-01 -1.3067833e-03  5.0344542e-02  2.2359312e-04 -5.4717502e-03
 -1.3089603e+01 -3.7013296e-02  8.9738065e-01  1.8718341e-02 -4.7115290e-01 -1.2700945e-03  4.9938835e-02  2.2263105e-04 -5.4658791e-03
 -1.3092388e+01 -3.6613312e-02  8.9112645e-01  1.8137496e-02 -4.6399495e-01 -1.2164193e-03  4.9429540e-02  2.2147842e-04 -5.4628281e-03
 -1.3095132e+01 -3.5684671e-02  8.7770873e-01  1.8105540e-02 -4.6331334e-01 -1.2082190e-03  4.9243122e-02  2.2101958e-04 -5.4551652e-03
 -1.3097836e+01 -3.4898277e-02  8.6620337e-01  1.7686090e-02 -4.5786914e-01 -1.1992300e-03  4.9138360e-02  2.2015675e-04 -5.4348572e-03
 -1.3100678e+01 -3.3545244e-02  8.4772015e-01  1.7206248e-02 -4.5183688e-01 -1.1484984e-03  4.8546895e-02  2.1858729e-04 -5.4203244e-03
 -1.3103742e+01 -3.0996004e-02  8.1423676e-01  1.6590720e-02 -4.4414535e-01 -1.1375952e-03  4.8375625e-02  2.1718058e-04 -5.3848224e-03
 -1.3106484e+01 -2.9996075e-02  8.0005884e-01  1.6287584e-02 -4.4018418e-01 -1.1180365e-03  4.8120461e-02  2.1631015e-04 -5.3711827e-03
 -1.3109170e+01 -2.9401589e-02  7.9102898e-01  1.6042413e-02 -4.3697619e-01 -1.0843258e-03  4.7724154e-02  2.1549418e-04 -5.3677033e-03
 -1.3111835e+01 -2.8596591e-02  7.7921110e-01  1.5828785e-02 -4.3405038e-01 -1.0748868e-03  4.7568917e-02  2.1484101e-04 -5.3545022e-03
 -1.3114451e+01 -2.8021712e-02  7.7025521e-01  1.5722275e-02 -4.3242958e-01 -1.0645821e-03  4.7393683e-02  2.1434083e-04 -5.3466437e-03
 -1.3117069e+01 -2.7390355e-02  7.6058865e-01  1.5608025e-02 -4.3071494e-01 -1.0549861e-03  4.7225296e-02  2.1383847e-04 -5.3381613e-03
 -1.3119642e+01 -2.6827678e-02  7.5171244e-01  1.5532415e-02 -4.2941636e-01 -1.0551515e-03  4.7154587e-02  2.1343310e-04 -5.3269491e-03
 -1.3122627e+01 -2.4786793e-02  7.2491205e-01  1.4539313e-02 -4.1723102e-01 -9.9324796e-04  4.6536803e-02  2.1127122e-04 -5.2991458e-03
 -1.3126088e+01 -2.1792339e-02  6.8734562e-01  1.2260759e-02 -3.8998574e-01 -7.7876507e-04  4.4500880e-02  2.0635551e-04 -5.2790716e-03
 -1.3128549e+01 -2.1782210e-02  6.8543190e-01  1.2256890e-02 -3.8955799e-01 -7.7181013e-04  4.4369794e-02  2.0612964e-04 -5.2771848e-03
 -1.3130976e+01 -2.1724079e-02  6.8283385e-01  1.2247022e-02 -3.8899589e-01 -7.6713820e-04  4.4247556e-02  2.0576685e-04 -5.2707074e-03
 -1.3133466e+01 -2.1663373e-02  6.8037415e-01  1.2241915e-02 -3.8860452e-01 -7.6182414e-04  4.4145171e-02  2.0565845e-04 -5.2706273e-03
 -1.3135907e+01 -2.1633258e-02  6.7823213e-01  1.2186357e-02 -3.8752565e-01 -7.5918442e-04  4.4071436e-02  2.0540993e-04 -5.2652583e-03
 -1.3138672e+01 -2.0304639e-02  6.6006476e-01  1.1816905e-02 -3.8286060e-01 -7.1675749e-04  4.3565512e-02  2.0421870e-04 -5.2559432e-03
 -1.3141154e+01 -2.0029264e-02  6.5485919e-01  1.1772300e-02 -3.8195014e-01 -7.1192428e-04  4.3452870e-02  2.0390841e-04 -5.2502602e-03
 -1.3143664e+01 -1.9739542e-02  6.4958817e-01  1.1640893e-02 -3.8004282e-01 -6.8975711e-04  4.3168984e-02  2.0335412e-04 -5.2477098e-03
 -1.3146100e+01 -1.9568518e-02  6.4566112e-01  1.1627582e-02 -3.7948197e-01 -6.8958191e-04  4.3103468e-02  2.0311653e-04 -5.2415049e-03
 -1.3148540e+01 -1.9432614e-02  6.4222771e-01  1.1611138e-02 -3.7891248e-01 -6.8437046e-04  4.2987730e-02  2.0285635e-04 -5.2376096e-03
 -1.3150968e+01 -1.9343788e-02  6.3938451e-01  1.1611722e-02 -3.7854138e-01 -6.8243133e-04  4.2907432e-02  2.0265492e-04 -5.2334894e-03
 -1.3153507e+01 -1.8464608e-02  6.2654173e-01  1.1540948e-02 -3.7732452e-01 -6.7847315e-04  4.2769868e-02  2.0211814e-04 -5.2211611e-03
 -1.3155905e+01 -1.8441848e-02  6.2455273e-01  1.1501432e-02 -3.7645847e-01 -6.7208614e-04  4.2650033e-02  2.0182622e-04 -5.2170381e-03
 -1.3158326e+01 -1.8335026e-02  6.2154204e-01  1.1458837e-02 -3.7557763e-01 -6.7073258e-04  4.2591255e-02  2.0164398e-04 -5.2125729e-03
 -1.3160786e+01 -1.8198408e-02  6.1832982e-01  1.1222233e-02 -3.7240538e-01 -6.3405483e-04  4.2175617e-02  2.0085413e-04 -5.2117007e-03
 -1.3164427e+01 -1.1986890e-02  5.3910154e-01  9.2938384e-03 -3.4894601e-01 -5.7495444e-04  4.1586533e-02  1.9695863e-04 -5.1288703e-03
 -1.3166804e+01 -1.1901799e-02  5.3627676e-01  9.3546435e-03 -3.4930721e-01 -5.7174213e-04  4.1474923e-02  1.9676672e-04 -5.1262407e-03
 -1.3169178e+01 -1.1852906e-02  5.3395212e-01  9.3853436e-03 -3.4931341e-01 -5.6747138e-04  4.1364525e-02  1.9658523e-04 -5.1241680e-03
 -1.3171542e+01 -1.1817374e-02  5.3181034e-01  9.3707321e-03 -3.4875259e-01 -5.6380749e-04  4.1271280e-02  1.9636675e-04 -5.1204315e-03
 -1.3173882e+01 -1.1846778e-02  5.3047019e-01  9.3941940e-03 -3.4864652e-01 -5.6056387e-04  4.1174076e-02  1.9616346e-04 -5.1172795e-03
 -1.3176305e+01 -1.1606558e-02  5.2582210e-01  9.3994597e-03 -3.4840339e-01 -5.5341277e-04  4.1036014e-02  1.9596161e-04 -5.1159482e-03
 -1.3178675e+01 -1.1390689e-02  5.2139878e-01  9.3737897e-03 -3.4770238e-01 -5.5306882e-04  4.0969651e-02  1.9568326e-04 -5.1087299e-03
 -1.3181014e+01 -1.1251786e-02  5.1790005e-01  9.4191181e-03 -3.4785107e-01 -5.5706454e-04  4.0937424e-02  1.9551867e-04 -5.1024719e-03
 -1.3183327e+01 -1.1277574e-02  5.1653129e-01  9.4258906e-03 -3.4752837e-01 -5.5724644e-04  4.0881682e-02  1.9532644e-04 -5.0974791e-03
 -1.3185724e+01 -1.0871968e-02  5.0970376e-01  9.5123509e-03 -3.4824744e-01 -5.5959885e-04  4.0814169e-02  1.9517577e-04 -5.0926777e-03
 -1.3188044e+01 -1.0823163e-02  5.0743014e-01  9.4705559e-03 -3.4733984e-01 -5.5831840e-04  4.0750466e-02  1.9491515e-04 -5.0863549e-03
 -1.3190366e+01 -1.0752993e-02  5.0490189e-01  9.4199991e-03 -3.4633020e-01 -5.5658841e-04  4.0683337e-02  1.9464413e-04 -5.0799223e-03
 -1.3192693e+01 -1.0740140e-02  5.0310194e-01  9.5389318e-03 -3.4745741e-01 -5.5158342e-04  4.0548787e-02  1.9455553e-04 -5.0813369e-03
 -1.3195190e+01 -9.7072888e-03  4.8845306e-01  9.3511492e-03 -3.4485266e-01 -5.5055658e-04  4.0476743e-02  1.9398899e-04 -5.0654854e-03
 -1.3198017e+01 -7.1791112e-03  4.5498148e-01  9.2394045e-03 -3.4345296e-01 -5.4242800e-04  4.0252864e-02  1.9328151e-04 -5.0499164e-03
 -1.3200281e+01 -7.1573881e-03  4.5302418e-01  9.1663273e-03 -3.4211755e-01 -5.4209912e-04  4.0199120e-02  1.9291339e-04 -5.0402354e-03
 -1.3202567e+01 -7.1133603e-03  4.5084053e-01  9.1117155e-03 -3.4105352e-01 -5.4061285e-04  4.0136226e-02  1.9263318e-04 -5.0334241e-03
 -1.3204932e+01 -6.4961631e-03  4.4140086e-01  8.8527510e-03 -3.3745775e-01 -5.4832851e-04  4.0192436e-02  1.9210628e-04 -5.0132163e-03
 -1.3207204e+01 -6.4880061e-03  4.3967658e-01  8.8279871e-03 -3.3676153e-01 -5.4782373e-04  4.0136088e-02  1.9187114e-04 -5.0072474e-03
 -1.3209503e+01 -6.4052162e-03  4.3704134e-01  8.8740671e-03 -3.3699480e-01 -5.4390414e-04  4.0027708e-02  1.9170826e-04 -5.0055399e-03
 -1.3211766e+01 -6.3896747e-03  4.3523371e-01  8.8470979e-03 -3.3627048e-01 -5.4279203e-04  3.9963137e-02  1.9144527e-04 -4.9992329e-03
 -1.3214051e+01 -6.2836045e-03  4.3230957e-01  8.8227587e-03 -3.3560899e-01 -5.4020254e-04  3.9880615e-02  1.9118447e-04 -4.9937619e-03
 -1.3216320e+01 -6.2085832e-03  4.2977908e-01  8.7957308e-03 -3.3490932e-01 -5.3598121e-04  3.9780039e-02  1.9089734e-04 -4.9885544e-03
 -1.3219804e+01 -8.3094143e-04  3.6109191e-01  7.1909544e-03 -3.1571701e-01 -3.9715963e-04  3.8309339e-02  1.8707608e-04 -4.9559507e-03
 -1.3222052e+01 -8.2665752e-04  3.5947871e-01  7.0797815e-03 -3.1395191e-01 -3.9614833e-04  3.8269803e-02  1.8677131e-04 -4.9477997e-03
 -1.3224281e+01 -8.2145236e-04  3.5782874e-01  6.9841202e-03 -3.1236514e-01 -3.9609161e-04  3.8234897e-02  1.8647456e-04 -4.9394039e-03
 -1.3226524e+01 -8.1961689e-04  3.5627136e-01  6.8920543e-03 -3.1085598e-01 -3.9074189e-04  3.8142975e-02  1.8615567e-04 -4.9334988e-03
 -1.3228744e+01 -8.1255275e-04  3.5460719e-01  6.7967596e-03 -3.0927286e-01 -3.8746485e-04  3.8067918e-02  1.8578689e-04 -4.9252193e-03
 -1.3230975e+01 -8.0201513e-04  3.5292658e-01  6.7503601e-03 -3.0832425e-01 -3.8490284e-04  3.7995718e-02  1.8552488e-04 -4.9195485e-03
 -1.3233188e+01 -7.9763756e-04  3.5128805e-01  6.7413491e-03 -3.0781880e-01 -3.8347711e-04  3.7922163e-02  1.8525014e-04 -4.9133282e-03
 -1.3235422e+01 -7.8033918e-04  3.4954587e-01  6.7629344e-03 -3.0774677e-01 -3.7996433e-04  3.7828583e-02  1.8509531e-04 -4.9113375e-03
 -1.3237631e+01 -7.8221509e-04  3.4802717e-01  6.7101200e-03 -3.0670589e-01 -3.7678619e-04  3.7747409e-02  1.8477956e-04 -4.9046990e-03
 -1.3239866e+01 -7.7661587e-04  3.4649777e-01  6.6615213e-03 -3.0577818e-01 -3.7015782e-04  3.7638478e-02  1.8455279e-04 -4.9021095e-03
 -1.3242065e+01 -7.7587500e-04  3.4494504e-01  6.6431137e-03 -3.0516601e-01 -3.6851389e-04  3.7567075e-02  1.8428953e-04 -4.8961658e-03
 -1.3244277e+01 -7.7473716e-04  3.4343606e-01  6.6277492e-03 -3.0462205e-01 -3.6600183e-04  3.7491769e-02  1.8407908e-04 -4.8919981e-03
 -1.3246514e+01 -7.6982356e-04  3.4197462e-01  6.6093961e-03 -3.0411428e-01 -3.5832656e-04  3.7374150e-02  1.8397857e-04 -4.8931879e-03
 -1.3248674e+01 -7.6786662e-04  3.4035367e-01  6.5990705e-03 -3.0355665e-01 -3.5436792e-04  3.7258577e-02  1.8353549e-04 -4.8844139e-03
 -1.3250866e+01 -7.6698826e-04  3.3884928e-01  6.5965806e-03 -3.0316821e-01 -3.5148970e-04  3.7173793e-02  1.8331234e-04 -4.8802532e-03
 -1.3253060e+01 -7.6706550e-04  3.3737850e-01  6.6036237e-03 -3.0291149e-01 -3.4998709e-04  3.7106588e-02  1.8314648e-04 -4.8767943e-03
 -1.3255239e+01 -7.6635060e-04  3.3587417e-01  6.6003860e-03 -3.0250448e-01 -3.4785736e-04  3.7028316e-02  1.8290862e-04 -4.8718541e-03
 -1.3257406e+01 -7.6270301e-04  3.3429962e-01  6.6470760e-03 -3.0270508e-01 -3.4295832e-04  3.6897313e-02  1.8258177e-04 -4.8669172e-03
 -1.3259604e+01 -7.6197751e-04  3.3289754e-01  6.6299546e-03 -3.0219194e-01 -3.4094765e-04  3.6842607e-02  1.8252357e-04 -4.8659579e-03
 -1.3261773e+01 -7.6131657e-04  3.3141935e-01  6.6127926e-03 -3.0161223e-01 -3.3772172e-04  3.6753304e-02  1.8223225e-04 -4.8602796e-03
 -1.3263946e+01 -7.6055585e-04  3.2997060e-01  6.6239107e-03 -3.0141404e-01 -3.3696077e-04  3.6695331e-02  1.8209773e-04 -4.8571369e-03
 -1.3266154e+01 -7.4938894e-04  3.2846478e-01  6.6200942e-03 -3.0106264e-01 -3.3477889e-04  3.6628854e-02  1.8193998e-04 -4.8542800e-03
 -1.3268272e+01 -7.4989401e-04  3.2694817e-01  6.6437419e-03 -3.0097267e-01 -3.3262209e-04  3.6539260e-02  1.8170584e-04 -4.8495396e-03
 -1.3270416e+01 -7.4682286e-04  3.2544985e-01  6.6162404e-03 -3.0025589e-01 -3.3200128e-04  3.6482181e-02  1.8143585e-04 -4.8427745e-03
 -1.3272562e+01 -7.4775046e-04  3.2402435e-01  6.6079204e-03 -2.9979685e-01 -3.3100939e-04  3.6420766e-02  1.8122388e-04 -4.8377509e-03
 -1.3274715e+01 -7.4409379e-04  3.2256514e-01  6.6108876e-03 -2.9949516e-01 -3.2935388e-04  3.6351468e-02  1.8102983e-04 -4.8336703e-03
 -1.3276862e+01 -7.3208753e-04  3.2100445e-01  6.5953392e-03 -2.9896069e-01 -3.2560749e-04  3.6260229e-02  1.8078032e-04 -4.8292326e-03
 -1.3279005e+01 -7.2463247e-04  3.1950697e-01  6.5992936e-03 -2.9867467e-01 -3.2317292e-04  3.6181431e-02  1.8057832e-04 -4.8253858e-03
 -1.3281138e+01 -7.2414626e-04  3.1809390e-01  6.5852907e-03 -2.9814985e-01 -3.2238773e-04  3.6124296e-02  1.8036173e-04 -4.8200982e-03
 -1.3283271e+01 -7.2541944e-04  3.1670111e-01  6.6498742e-03 -2.9862520e-01 -3.2082084e-04  3.6040924e-02  1.8021531e-04 -4.8176800e-03
 -1.3285397e+01 -7.2328729e-04  3.1528217e-01  6.6386028e-03 -2.9814252e-01 -3.1824748e-04  3.5962638e-02  1.7998186e-04 -4.8130103e-03
 -1.3287514e+01 -7.2373607e-04  3.1389114e-01  6.6279173e-03 -2.9765782e-01 -3.1813583e-04  3.5912123e-02  1.7976992e-04 -4.8074829e-03
 -1.3289632e+01 -7.2179240e-04  3.1248084e-01  6.6279927e-03 -2.9731724e-01 -3.1635899e-04  3.5840303e-02  1.7955374e-04 -4.8028813e-03
 -1.3291748e+01 -7.1921229e-04  3.1107983e-01  6.5994109e-03 -2.9661700e-01 -3.1426287e-04  3.5771307e-02  1.7929859e-04 -4.7972943e-03
 -1.3293864e+01 -7.1916747e-04  3.0971345e-01  6.6430373e-03 -2.9684189e-01 -3.1236492e-04  3.5691325e-02  1.7914933e-04 -4.7947778e-03
 -1.3295978e+01 -7.1638305e-04  3.0832469e-01  6.6466858e-03 -2.9655865e-01 -3.1014753e-04  3.5615344e-02  1.7894122e-04 -4.7906698e-03
 -1.3298111e+01 -7.1157719e-04  3.0695164e-01  6.7487522e-03 -2.9757187e-01 -2.9744394e-04  3.5399422e-02  1.7874957e-04 -4.7937366e-03
 -1.3300211e+01 -7.0996478e-04  3.0558297e-01  6.7332764e-03 -2.9704145e-01 -2.9655869e-04  3.5342693e-02  1.7853112e-04 -4.7884570e-03
 -1.3302302e+01 -7.0314389e-04  3.0414376e-01  6.7103403e-03 -2.9641232e-01 -2.9556340e-04  3.5285067e-02  1.7829708e-04 -4.7827670e-03
 -1.3304389e+01 -7.0238649e-04  3.0278865e-01  6.6829543e-03 -2.9572523e-01 -2.9509258e-04  3.5234705e-02  1.7806100e-04 -4.7767097e-03
 -1.3306476e+01 -7.0066412e-04  3.0143383e-01  6.6583427e-03 -2.9507849e-01 -2.9492422e-04  3.5188518e-02  1.7784169e-04 -4.7709127e-03
 -1.3308562e+01 -6.9839024e-04  3.0007389e-01  6.6698603e-03 -2.9489484e-01 -2.9427942e-04  3.5129134e-02  1.7765714e-04 -4.7665513e-03
 -1.3310640e+01 -6.8606721e-04  2.9858753e-01  6.6589457e-03 -2.9442561e-01 -2.9244725e-04  3.5059165e-02  1.7742314e-04 -4.7614411e-03
 -1.3312718e+01 -6.8443635e-04  2.9724762e-01  6.6695767e-03 -2.9423219e-01 -2.9134200e-04  3.4994066e-02  1.7722219e-04 -4.7569526e-03
 -1.3314791e+01 -6.8401627e-04  2.9592329e-01  6.6776946e-03 -2.9400373e-01 -2.9097329e-04  3.4937967e-02  1.7702823e-04 -4.7521754e-03
 -1.3316862e+01 -6.8413402e-04  2.9462621e-01  6.6809035e-03 -2.9372609e-01 -2.8897583e-04  3.4866169e-02  1.7682857e-04 -4.7481353e-03
 -1.3318931e+01 -6.8457774e-04  2.9333210e-01  6.6764248e-03 -2.9334196e-01 -2.8796814e-04  3.4805600e-02  1.7660984e-04 -4.7430275e-03
 -1.3321024e+01 -6.9219188e-04  2.9218215e-01  6.7424779e-03 -2.9388982e-01 -2.8830193e-04  3.4753792e-02  1.7654235e-04 -4.7415416e-03
 -1.3323061e+01 -6.9039548e-04  2.9080269e-01  6.8318467e-03 -2.9467437e-01 -2.8822370e-04  3.4676809e-02  1.7638467e-04 -4.7381804e-03
 -1.3325114e+01 -6.8570761e-04  2.8946334e-01  6.8117632e-03 -2.9410237e-01 -2.8629441e-04  3.4610856e-02  1.7616407e-04 -4.7333441e-03
 -1.3327168e+01 -6.8333244e-04  2.8816110e-01  6.7891153e-03 -2.9349571e-01 -2.8545308e-04  3.4558099e-02  1.7594516e-04 -4.7279513e-03
 -1.3329213e+01 -6.8286801e-04  2.8687060e-01  6.8020425e-03 -2.9333314e-01 -2.8617826e-04  3.4514062e-02  1.7576176e-04 -4.7228807e-03
 -1.3331262e+01 -6.8112818e-04  2.8558660e-01  6.8088411e-03 -2.9310653e-01 -2.8490837e-04  3.4450054e-02  1.7556766e-04 -4.7186059e-03
 -1.3333305e+01 -6.8009045e-04  2.8431413e-01  6.8148398e-03 -2.9286990e-01 -2.8349922e-04  3.4384597e-02  1.7537260e-04 -4.7143647e-03
 -1.3335341e+01 -6.7798776e-04  2.8301808e-01  6.8475646e-03 -2.9296634e-01 -2.8363758e-04  3.4329690e-02  1.7520291e-04 -4.7101439e-03
 -1.3337382e+01 -6.7299634e-04  2.8171086e-01  6.8343580e-03 -2.9248318e-01 -2.8325382e-04  3.4279492e-02  1.7498007e-04 -4.7045299e-03
 -1.3339415e+01 -6.6342711e-04  2.8036222e-01  6.8071792e-03 -2.9184675e-01 -2.7421783e-04  3.4132324e-02  1.7467278e-04 -4.7014994e-03
 -1.3341439e+01 -6.6059188e-04  2.7907839e-01  6.7957086e-03 -2.9138327e-01 -2.7309640e-04  3.4072679e-02  1.7444849e-04 -4.6962206e-03
 -1.3343461e+01 -6.5792468e-04  2.7781174e-01  6.7545613e-03 -2.9054502e-01 -2.7160440e-04  3.4016114e-02  1.7419273e-04 -4.6901372e-03
 -1.3345473e+01 -6.5459608e-04  2.7652240e-01  6.7398851e-03 -2.9003680e-01 -2.7052639e-04  3.3956595e-02  1.7395485e-04 -4.6844743e-03
 -1.3347496e+01 -6.5362640e-04  2.7530217e-01  6.7212498e-03 -2.8949887e-01 -2.6946960e-04  3.3903334e-02  1.7375243e-04 -4.6796510e-03
 -1.3349520e+01 -6.4906600e-04  2.7405357e-01  6.7125200e-03 -2.8910217e-01 -2.6574897e-04  3.3818189e-02  1.7354758e-04 -4.6763285e-03
 -1.3351519e+01 -6.4685661e-04  2.7279213e-01  6.6730855e-03 -2.8827655e-01 -2.6251690e-04  3.3736717e-02  1.7323349e-04 -4.6698241e-03
 -1.3353528e+01 -6.4423436e-04  2.7156013e-01  6.6452129e-03 -2.8762120e-01 -2.5995274e-04  3.3666797e-02  1.7299831e-04 -4.6649375e-03
 -1.3355539e+01 -6.4398092e-04  2.7036965e-01  6.6402685e-03 -2.8726271e-01 -2.5887135e-04  3.3610597e-02  1.7280941e-04 -4.6605817e-03
 -1.3357540e+01 -6.4337399e-04  2.6916251e-01  6.6606235e-03 -2.8722435e-01 -2.5581112e-04  3.3523131e-02  1.7260655e-04 -4.6572061e-03
 -1.3359543e+01 -6.4163830e-04  2.6795366e-01  6.6622980e-03 -2.8694680e-01 -2.5500418e-04  3.3467337e-02  1.7241320e-04 -4.6526566e-03
 -1.3361534e+01 -6.3993782e-04  2.6674256e-01  6.6507608e-03 -2.8649792e-01 -2.5374995e-04  3.3408754e-02  1.7220073e-04 -4.6477490e-03
 -1.3363512e+01 -6.3811243e-04  2.6550519e-01  6.6600107e-03 -2.8629789e-01 -2.5408546e-04  3.3360671e-02  1.7199689e-04 -4.6423408e-03
