09 11 18 # a magic number to identify the version of this file
# chng 09 nov 18, update Fe XVII data using CHIANTI
# chng 09 sep 11, update n1 3d 4P multiplet since one line moved to level1.dat
# chng 06 aug 10, update fe12 cs
# magic number is parsed in routine atmdat_readin.c - 
# do search on "level2.dat magic number"
#
# Any line starting with a # is a comment and ignored
# comments may occur anywhere in the file
#
# This is the large atomic data file for Dima Verner's
# set of Opacity Project transitions.  
# The file is read into cloudy by createdata.c
#
# The energies or wavelenghts
# of these lines are not great since the original OP data are used,
# The resulting wavelengths are generally uncertain by 10 - 15 percent.
#
# all of the lines set up by Dima are contained in this file.
# Lines of ions that are treated by one of the unified isoelectronic 
# model atoms are ignored by the code.  Currently (early 2003) all H-like
# and He-like species are computed with the unified scheme
# and data in this file are not used.
#
# The order of numbers is atomic number, ion stage,
# statistical weights of lower and upper levels,
# gf of transition if positive, transition probability if negative
# energy in wavenumbers,
# last is flag for collision strength, cs1
# Either gf or A can be entered since this allows orginal data from 
# papers to be used rather than having to convert to either gf or A
# 
# if last number is negative then it is a hand-set collision 
# strength, and a comment should cite a reference
#
#A ion gl gu gf or A  energy        CS
 6  6  2  2 -1.07E+04 2.96381E+06  86.0
 6  6  2  6  8.32E-01 2.96121E+06  85.0
 6  6  2  6  1.58E-01 3.51000E+06   5.0
 6  6  2  6  5.80E-02 3.70096E+06   6.0
 6  6  2  6  2.79E-02 3.79075E+06   7.0
 6  6  2  6  1.56E-02 3.83877E+06   8.0
 6  6  2  6  9.63E-03 3.86847E+06   9.0
 6  6  2  6  6.37E-03 3.88651E+06   9.0
 6  6  2  6  4.43E-03 3.90016E+06   9.0
 6  6  2  6  3.21E-03 3.90930E+06   9.0
# upper level: 2s2.2p2.(3P).3d 4P
# one of the lines of this multiplet is included in level1.dat
# (to 3d 4P 5/2; it provides the indirect pumping route of [N I])
# gu and gf have been adjusted to exclude this line
 7  1  4  6  1.40E-01 1.06128E+05   1.0
 7  1  4 12  1.35E-01 1.11567E+05   1.0
 7  1  4 12  1.27E-01 1.05029E+05   1.0
 7  1  4 12  9.26E-02 8.84080E+04   0.1
 7  1  4 12  7.27E-02 1.14068E+05   1.0
 7  1  4 12  5.40E-02 1.11126E+05   1.0
 7  1  4 12  4.31E-02 1.15424E+05   1.0
 7  1  4 12  2.75E-02 1.16241E+05   1.0
 7  1  4 12  2.66E-02 1.13851E+05   1.0
 7  1  4 12  1.86E-02 1.16771E+05   1.0
 7  1  4 12  1.51E-02 1.15302E+05   1.0
 7  1  4 12  1.31E-02 1.17133E+05   1.0
 7  1  4 12  9.58E-03 1.17393E+05   1.0
 7  1  4 12  9.36E-03 1.16166E+05   1.0
 7  1  4 12  6.21E-03 1.16720E+05   1.0
 7  1  4 12  4.33E-03 1.17099E+05   1.0
 7  1  4 12  3.14E-03 1.17367E+05   1.0
 7  2  9 15  2.70E+00 1.87913E+05   2.0
 7  2  9  3  2.05E+00 1.57619E+05   3.0
 7  2  9  9  1.46E+00 1.10244E+05 179.0
 7  2  9 15  1.07E+00 2.10464E+05   2.0
 7  2  9  9  9.29E-01 1.89344E+05   2.0
 7  2  9 15  5.63E-01 2.20765E+05   2.0
 7  2  9 15  4.15E-01 2.26270E+05   2.0
 7  2  9  9  3.92E-01 2.10841E+05   2.0
 7  2  9 15  3.43E-01 2.28451E+05   2.0
 7  2  9  9  2.00E-01 2.20941E+05   2.0
 7  2  9  9  1.22E-01 2.26419E+05   2.0
 7  2  9  9  1.12E-01 2.31396E+05   2.0
 7  2  9  9  9.61E-02 2.29690E+05   2.0
 7  2  9  9  9.42E-02 1.96812E+05   2.0
 7  2  9 15  7.69E-02 2.31906E+05   2.0
 7  2  9 15  6.06E-02 2.33361E+05   2.0
 7  2  9 15  5.06E-02 2.29827E+05   2.0
 7  2  9 15  4.61E-02 2.34412E+05   2.0
 7  2  9  9  3.28E-02 2.14376E+05   2.0
 7  2  9  3  2.30E-02 2.21720E+05   2.0
 7  2  9  3  1.79E-02 2.57685E+05   2.0
 7  2  9  9  1.77E-02 2.33399E+05   2.0
 7  2  9  9  1.65E-02 2.32455E+05   2.0
 7  2  9  9  1.55E-02 2.34428E+05   2.0
 7  2  9  9  1.42E-02 2.22836E+05   2.0
 7  2  9  3  9.19E-03 2.72087E+05   2.0
 7  2  9  9  6.04E-03 2.27547E+05   2.0
 7  2  9  9  5.87E-03 2.33732E+05   2.0
 7  2  9  3  5.15E-03 2.79330E+05   2.0
 7  2  9  9  4.59E-03 2.32029E+05   2.0
 7  2  9  3  3.15E-03 2.83487E+05   2.0
 7  2  9  3  2.06E-03 2.86090E+05   2.0
 7  2  9  3  1.42E-03 2.87828E+05   2.0
 7  2  9  3  1.02E-03 2.89042E+05   2.0
 7  2  9  9  5.60E-04 2.30409E+05   2.0
 7  3  6  6  2.44E+00 1.47447E+05 168.0
 7  3  6  2  5.00E-01 1.32959E+05   3.0
 7  3  6 10  2.89E-01 3.40704E+05   2.0
 7  3  6  2  1.89E-01 2.20604E+05   2.0
 7  3  6 10  1.62E-01 3.53245E+05   2.0
 7  3  6  6  1.18E-01 3.78000E+05   2.0
 7  3  6 10  9.93E-02 3.60776E+05   2.0
 7  3  6 10  9.57E-02 3.20400E+05   2.0
 7  3  6 10  6.59E-02 3.65644E+05   2.0
 7  3  6  6  5.10E-02 3.73902E+05   2.0
 7  3  6  6  4.92E-02 4.01752E+05   2.0
 7  3  6 10  4.68E-02 3.68976E+05   2.0
 7  3  6  2  4.08E-02 3.27172E+05   2.0
 7  3  6 10  3.57E-02 3.71347E+05   2.0
 7  3  6  2  3.26E-02 3.32546E+05   2.0
 7  3  6  6  1.55E-02 4.19076E+05   2.0
 7  3  6  6  1.24E-02 4.26803E+05   2.0
 7  3  6  2  1.14E-02 3.48554E+05   2.0
 7  3  6  6  8.14E-03 4.32021E+05   2.0
 7  3  6  2  6.91E-03 3.57859E+05   2.0
 7  3  6  6  5.29E-03 4.35578E+05   2.0
 7  3  6  2  4.85E-03 3.63702E+05   2.0
 7  3  6  2  3.79E-03 3.67607E+05   2.0
 7  3  6  6  3.30E-03 4.38097E+05   2.0
 7  3  6  2  3.25E-03 3.70343E+05   2.0
 7  3  6  6  7.34E-04 4.11540E+05   2.0
 7  4  1  3  3.26E-01 4.03600E+05   2.0
 7  4  1  3  1.05E-01 5.06047E+05   2.0
 7  4  1  3  4.16E-02 5.48878E+05   2.0
 7  4  1  3  2.32E-02 5.71363E+05   2.0
 7  4  1  3  1.31E-02 5.86648E+05   2.0
 7  4  1  3  1.29E-02 5.94919E+05   2.0
 7  4  1  3  5.98E-03 5.18457E+05   2.0
 7  4  1  3  5.32E-03 5.97872E+05   2.0
 7  4  1  3  4.52E-03 4.72590E+05   2.0
 7  4  1  3  4.08E-03 6.01178E+05   2.0
 7  4  1  3  3.95E-03 6.05364E+05   2.0
 7  4  1  3  7.81E-05 5.79946E+05   2.0
 7  5  2  6  1.37E-01 6.14137E+05  18.0
 7  5  2  6  5.99E-02 6.77186E+05  18.0
 7  5  2  6  3.18E-02 7.11339E+05  18.0
 7  5  2  6  1.91E-02 7.31850E+05  18.0
 7  5  2  6  1.24E-02 7.45156E+05  18.0
 7  5  2  6  8.50E-03 7.54262E+05  18.0
 7  5  2  6  6.10E-03 7.60746E+05  18.0
 7  6  1  3 -1.11E+06 3.38589E+06  24.0
 7  6  1  3  5.30E-05 3.43832E+06  25.0
 7  6  1  3  6.74E-01 3.46620E+06  11.0
 7  6  1  3  1.44E-01 4.00802E+06  12.0
 7  6  1  3  5.45E-02 4.19815E+06  13.0
 7  6  1  3  2.65E-02 4.28633E+06  13.0
 7  6  1  3  1.50E-02 4.33463E+06  13.0
 7  6  1  3  9.28E-03 4.36491E+06  13.0
 7  6  1  3  6.16E-03 4.38404E+06  13.0
 7  6  1  3  4.30E-03 4.39560E+06  13.0
 7  6  1  3  3.12E-03 4.40529E+06  13.0
 7  7  2  2 -1.98E+04 4.03461E+06  23.0
 7  7  2  6  8.32E-01 4.03063E+06  84.0
 7  7  2  6  1.58E-01 4.77783E+06   5.0
 7  7  2  6  5.80E-02 5.03778E+06   6.0
 7  7  2  6  2.79E-02 5.15996E+06   7.0
 7  7  2  6  1.56E-02 5.22466E+06   8.0
 7  7  2  6  9.63E-03 5.26316E+06   9.0
 7  7  2  6  6.37E-03 5.29101E+06   9.0
 7  7  2  6  4.43E-03 5.30786E+06   9.0
 7  7  2  6  3.21E-03 5.31915E+06   9.0
 8  1  9  9  7.15E-01 1.15300E+05   1.0
 8  1  9  9  5.61E-01 1.26989E+05   0.1
 8  1  9 15  4.88E-01 1.02376E+05   1.0
 8  1  9  9  1.72E-01 1.30256E+05   1.0
 8  1  9 15  1.39E-01 1.03194E+05   1.0
 8  1  9  9  7.18E-02 1.32552E+05   1.0
 8  1  9 15  5.64E-02 1.05665E+05   1.0
 8  1  9  9  4.01E-02 1.33851E+05   1.0
 8  1  9 15  3.25E-02 1.07009E+05   1.0
 8  1  9  3  2.95E-02 1.02714E+05   1.0
 8  1  9  9  2.67E-02 1.23877E+05   1.0
 8  1  9  9  2.56E-02 1.34642E+05   1.0
 8  1  9 15  2.05E-02 1.07820E+05   1.0
 8  1  9  9  1.78E-02 1.35159E+05   1.0
 8  1  9  3  1.41E-02 1.05429E+05   1.0
 8  1  9 15  1.38E-02 1.08346E+05   1.0
 8  1  9  9  1.31E-02 1.35514E+05   1.0
 8  1  9  9  1.02E-02 1.35770E+05   1.0
 8  1  9 15  9.70E-03 1.08706E+05   1.0
 8  1  9  3  7.82E-03 1.06875E+05   1.0
 8  1  9 15  7.08E-03 1.08965E+05   1.0
 8  1  9 15  5.52E-03 1.08849E+05   1.0
 8  1  9  3  4.80E-03 1.07737E+05   1.0
 8  1  9 15  4.26E-03 1.08995E+05   1.0
 8  1  9  3  3.16E-03 1.08291E+05   1.0
 8  1  9  3  2.19E-03 1.08667E+05   1.0
 8  1  9  3  1.58E-03 1.08936E+05   1.0
 8  2  4 12  1.50E+00 2.35189E+05   2.0
 8  2  4 12  6.63E-01 2.57460E+05   2.0
 8  2  4 12  5.30E-01 1.88388E+05   2.0
 8  2  4 12  3.52E-01 2.67666E+05   2.0
 8  2  4 12  2.55E-01 2.76380E+05   2.0
 8  2  4 12  2.27E-01 2.73179E+05   2.0
 8  2  4 12  1.02E-01 2.77339E+05   2.0
 8  2  4 12  5.93E-02 2.41185E+05   2.0
 8  2  4 12  4.03E-02 2.78722E+05   2.0
 8  2  4 12  3.87E-02 2.80167E+05   2.0
 8  2  4 12  3.06E-02 2.81207E+05   2.0
 8  2  4 12  1.53E-02 2.60132E+05   2.0
 8  2  4 12  5.68E-03 2.69092E+05   2.0
 8  2  4 12  5.62E-03 2.79057E+05   2.0
 8  2  4 12  5.05E-03 2.76932E+05   2.0
 8  2  4 12  2.61E-03 2.80411E+05   2.0
 8  2  4 12  1.55E-03 2.74025E+05   2.0
 8  3  9 15  4.24E+00 3.27439E+05 139.0
 8  3  9  3  1.69E+00 1.99736E+05 161.0
 8  3  9  9  1.24E+00 1.43219E+05 169.0
 8  3  9 15  1.06E+00 3.73037E+05   2.0
 8  3  9 15  9.34E-01 3.79003E+05   2.0
 8  3  9  9  7.49E-01 2.67637E+05   2.0
 8  3  9  9  6.61E-01 3.77330E+05   2.0
 8  3  9 15  5.98E-01 4.02042E+05   2.0
 8  3  9 15  3.35E-01 4.14594E+05   2.0
 8  3  9  9  2.11E-01 4.02220E+05   2.0
 8  3  9 15  2.06E-01 4.22137E+05   2.0
 8  3  9 15  1.40E-01 4.27004E+05   2.0
 8  3  9  3  1.24E-01 3.61141E+05   2.0
 8  3  9  9  1.18E-01 4.14697E+05   2.0
 8  3  9  9  9.96E-02 3.56570E+05   2.0
 8  3  9  9  9.77E-02 3.79896E+05   2.0
 8  3  9 15  9.76E-02 4.30330E+05   2.0
