 20070109
 14 15
          0.          0.          0.  0.02894746  0.03216739  0.02987297  0.02730905  0.02502816  0.02321886  0.02167892  0.02039435  0.01938171  0.01840467  0.01771163  0.01697192
          0.          0.          0. -0.02370636 -0.00333852  0.00741434    0.010923  0.01180543  0.01194935  0.01181686  0.01149679  0.01114673  0.01077421  0.01045784  0.01011908
          0.          0.          0.          0. -0.02091632  -0.0141918 -0.00400422  0.00070299  0.00321121  0.00443314  0.00505063  0.00542739  0.00556475  0.00554454  0.00560253
          0.          0.          0.          0.          0. -0.01465622 -0.01624613 -0.00901673  -0.0045922 -0.00193959  -0.0003514    0.000712  0.00132076  0.00166741  0.00202628
          0.          0.          0.          0.          0.          0.   -0.008937  -0.0149762 -0.01045978 -0.00693192 -0.00472313 -0.00308134 -0.00185743 -0.00130716 -0.00069935
          0.          0.          0.          0.          0.          0.          0. -0.00433506 -0.01243754 -0.01012886 -0.00770657 -0.00583235 -0.00445269 -0.00346459  -0.0027555
          0.          0.          0.          0.          0.          0.          0.          0. -0.00154914 -0.00995642 -0.00904245 -0.00744778 -0.00608454 -0.00494351 -0.00409237
          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.00061426 -0.00779705 -0.00776871 -0.00676714 -0.00577684 -0.00492361
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.00189308 -0.00607435 -0.00651325 -0.00597581 -0.00526458
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.00227978 -0.00442778 -0.00537135  -0.0051333
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.00269725 -0.00341156 -0.00444688
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.00307518 -0.00258177
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.00290569
 14 15
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
          0.          0.          0.   0.4836998  0.34058446   0.2744112  0.23590802  0.21071367  0.19277872  0.17927188  0.16869755  0.16005717  0.15296075  0.14694592  0.14177141
          0.          0.          0.   0.5163002  0.29616642  0.21932639  0.18054493  0.15709351  0.14122622  0.12975664  0.12102546  0.11414084  0.10851952  0.10389631  0.09992123
          0.          0.          0.          0.  0.36324912  0.21726075  0.16349038  0.13551381  0.11830245  0.10657505  0.09807262  0.09155979  0.08635456  0.08218327  0.07867678
          0.          0.          0.          0.          0.  0.28900164  0.17483552  0.13202147  0.10954082  0.09563817  0.08613688  0.07921857  0.07393567  0.06973679  0.06632221
          0.          0.          0.          0.          0.          0.  0.24522109  0.14847758  0.11204237  0.09280899  0.08090513  0.07277973  0.06685564  0.06231181  0.05872055
          0.          0.          0.          0.          0.          0.          0.  0.21617998  0.13061658  0.09828085  0.08119519  0.07063557  0.06340194  0.05814345  0.05413064
          0.          0.          0.          0.          0.          0.          0.          0.  0.19549286  0.11770198  0.08824348  0.07270862  0.06307726  0.05647485   0.0517028
          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.17996643  0.10786394  0.08059834  0.06620434    0.057283  0.05118973
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.16785973  0.10020255  0.07459931  0.06108717  0.05271383
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.15809883  0.09401251  0.06974826  0.05695079
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.15007855  0.08890329  0.06573306
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.14328589  0.08462565
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.13754131
 14 15
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
          0.          0.          0.  0.66434872  0.52922803  0.47442847  0.39508852  0.38539791  0.28505614  0.30299437  0.29553533  0.21065815  0.22357875  0.23536813   0.2454534
          0.          0.          0.  0.32487863  0.24920899  0.22981724  0.18620653  0.19879374  0.12071127  0.13807319  0.14984956  0.08030247  0.09268114   0.1060847  0.11870858
          0.          0.          0.          0.   0.2237156   0.1753608  0.10003041  0.11116324  0.06209489  0.07255217  0.08494213  0.02607192  0.03927113  0.05187503  0.06288756
          0.          0.          0.          0.          0.  0.14932327  0.09467793  0.08889906  0.05181919  0.04947615   0.0561622  0.00796368  0.01676973  0.02720319  0.03675172
          0.          0.          0.          0.          0.          0.  0.21150076  0.05501413  0.07183042  0.03823176  0.03994378  0.00902981  0.01239286   0.0181059  0.02513174
          0.          0.          0.          0.          0.          0.          0.   0.1487982  0.13235646  0.05706942  0.04310994  0.01663509  0.01458975  0.02021686  0.02162876
          0.          0.          0.          0.          0.          0.          0.          0.  0.31531373  0.11060041  0.05726811  0.05050347  0.10078439  0.02915859  0.02628436
          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.24197698  0.08381837  0.09376139  0.05129088  0.03929549  0.02496247
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.17914248  0.17327742  0.08720516  0.05029994  0.03612624
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.37573284  0.15031278  0.07638058  0.04682715
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.31912005  0.12673533  0.06872973
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.26089033  0.10501918
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.21104985
 14 15
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
          0.          0.          0. -0.13038647 -0.17014815 -0.15722525 -0.16813646  -0.1575385 -0.14428063 -0.14761159 -0.13405739 -0.12201415 -0.12438774 -0.12493016 -0.12333725
          0.          0.          0.  0.13880141  0.02383933  -0.0160576 -0.03379565 -0.04857516  -0.0337801 -0.04340817 -0.04789433 -0.03252991 -0.03745292 -0.04218918 -0.04594492
          0.          0.          0.          0.  0.14412016  0.03496768  0.03514176  0.00787171  0.01326779  0.00149218 -0.00817234  0.00844759  0.00045989 -0.00624778 -0.01151305
          0.          0.          0.          0.          0.  0.12344342   0.0740959   0.0328238  0.03393491  0.02232939  0.01151119  0.02694654  0.01905439  0.01152544  0.00531293
          0.          0.          0.          0.          0.          0.  0.09916054  0.07508625  0.04253088  0.03857816  0.02540556  0.03404603  0.02676029  0.02001382  0.01373485
          0.          0.          0.          0.          0.          0.          0.   0.0955621  0.04162927  0.04230095  0.03051347  0.03830293  0.03065167  0.02204354  0.01759274
          0.          0.          0.          0.          0.          0.          0.          0.  0.02468526  0.04012249  0.03396039  0.02953922 -0.01522608  0.02116373  0.01735237
          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.03920417  0.04259263  0.02094501   0.0256298  0.02040166   0.0214165
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.05142863  0.00495875  0.01880628  0.02162306  0.01891622
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.03406398  0.00887335  0.01910837  0.01949276
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.01870824  0.01364339  0.01783597
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.00082072  0.01810829
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.01366899
 14 15
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
          0.          0.          0.  0.02175534  0.02976573  0.02581227  0.03001541  0.02673706  0.02758587  0.02677808  0.02356059  0.02442109  0.02400008  0.02328219  0.02217958
          0.          0.          0. -0.02309002 -0.00343827  0.00289695  0.00705758  0.00862823  0.00827859  0.00902097  0.00903905  0.00861272  0.00882706  0.00900932  0.00904923
          0.          0.          0.          0. -0.02586198 -0.00593932 -0.00484505 -0.00069219 -0.00030501  0.00120367  0.00233088  0.00120121  0.00206227  0.00272242  0.00318304
          0.          0.          0.          0.          0. -0.02089735 -0.01262115 -0.00525714 -0.00471771 -0.00274426  -0.0011474 -0.00252505  -0.0014854 -0.00054353  0.00019224
          0.          0.          0.          0.          0.          0. -0.02040019 -0.01205728 -0.00742926 -0.00589243 -0.00365081 -0.00441173 -0.00327287 -0.00229477 -0.00143247
          0.          0.          0.          0.          0.          0.          0. -0.01788146  -0.0092196 -0.00730726 -0.00487307 -0.00580961 -0.00436406 -0.00301244 -0.00230601
          0.          0.          0.          0.          0.          0.          0.          0. -0.01115843 -0.00845389 -0.00594484 -0.00537214  0.00176029 -0.00331316 -0.00257126
          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.01155141 -0.00818613 -0.00517138 -0.00487489 -0.00357001 -0.00343121
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.01179175 -0.00451686 -0.00467927 -0.00418877  -0.0033235
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.00284681 -0.00457737 -0.00446308 -0.00375437
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.00388879 -0.00474152 -0.00400222
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.00535384 -0.00489069
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.00642249
 14 15
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
          0.          0.          0.  0.17650783  0.11867613  0.09456554   0.0785489  0.06812134  0.06009094  0.05477042  0.05026724  0.04690169  0.04397374  0.04160265  0.03962459
          0.          0.          0.  0.79178172  0.05929772   0.0682953  0.06024549  0.05505072  0.04981204   0.0452897  0.04242069  0.03938944  0.03698078  0.03513645  0.03353527
          0.          0.          0.          0.  0.74253058   0.0123946  0.02647738  0.03572085  0.03593512   0.0358874  0.03366005  0.03376045  0.03201684  0.03060758  0.02942983
          0.          0.          0.          0.          0.  0.83593869 -0.01424192 -0.00518158  0.01130077  0.01903958  0.02245793  0.02355297  0.02334986  0.02355473  0.02213968
          0.          0.          0.          0.          0.          0.  0.88956189  -0.0210381 -0.02871113  -0.0105425  0.00133515  0.00789906  0.01122027  0.01325112  0.01444045
          0.          0.          0.          0.          0.          0.          0.   0.8768934 -0.00077989 -0.04243176 -0.02691272  -0.0143668 -0.00562193 -0.00045402  0.00276285
          0.          0.          0.          0.          0.          0.          0.          0.  0.88960916  0.01183166 -0.04733379 -0.03800366 -0.02602815 -0.01711418 -0.01075065
          0.          0.          0.          0.          0.          0.          0.          0.          0.   0.8879599  0.04473624 -0.04426146 -0.04370789 -0.03386206 -0.02564916
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.89264274  0.07616858 -0.03201467 -0.04390364 -0.03826793
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.88815314  0.06795727 -0.02696792 -0.04084002
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.86584538  0.12224789 -0.00175745
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.83731639  0.17509449
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.83548069
 14 15
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
          0.          0.          0. -0.07035338 -0.08158211 -0.07511979 -0.06665008 -0.06014463 -0.05446626 -0.05060443 -0.04707611 -0.04442082 -0.04199021 -0.04000892 -0.03830726
          0.          0.          0.  0.09562425  0.03164004 -0.03725602 -0.04495577 -0.04579195 -0.04373614 -0.04108966  -0.0392846 -0.03708148 -0.03523231 -0.03375297 -0.03245678
          0.          0.          0.          0.  0.11208197  0.08876404  0.00507675 -0.02074505 -0.02764152 -0.03038551 -0.03006442   -0.031081 -0.03014371 -0.02924086 -0.02841859
          0.          0.          0.          0.          0.  0.01319402  0.12884131  0.04024187  0.00453248 -0.01036674  -0.0171254 -0.02011352 -0.02108224 -0.02199272 -0.02117853
          0.          0.          0.          0.          0.          0. -0.05716589  0.15064797  0.06907025  0.02829686  0.00814572  -0.0022711 -0.00771431 -0.01099745 -0.01298174
          0.          0.          0.          0.          0.          0.          0.  -0.0746614  0.14825842  0.08961807  0.04789762  0.02537041  0.01209119  0.00441046 -0.00027526
          0.          0.          0.          0.          0.          0.          0.          0. -0.10831214   0.1507742  0.10238425  0.06300265  0.03932492  0.02488632  0.01561246
          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.13541403  0.13016707  0.10766625  0.07343302  0.05008875   0.0353412
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.16754462  0.11173646  0.10473152  0.07892339  0.05785085
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  -0.1883572  0.12190442  0.10631334   0.0812867
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.19509342  0.08286211  0.09122626
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  -0.1963886    0.042168
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.21794444
 14 15
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
          0.          0.          0.  0.03442191  0.02967211  0.02477524  0.02109816  0.01858165  0.01661396  0.01526155  0.01410287   0.0132337   0.0124643  0.01184059  0.01130772
          0.          0.          0. -0.03955488   0.0081591   0.0183698  0.01736323   0.0159549  0.01454392  0.01331509  0.01244706  0.01162088  0.01094577  0.01040109   0.0099436
          0.          0.          0.          0. -0.04957449 -0.00648346  0.00891404  0.01213738  0.01216815  0.01175279  0.01103599  0.01078594  0.01022211  0.00974126  0.00933425
          0.          0.          0.          0.          0.  -0.0345219 -0.01742835  0.00084739  0.00665049  0.00852281  0.00904981   0.0090394  0.00875643   0.0085795  0.00811075
          0.          0.          0.          0.          0.          0. -0.02286775 -0.02460505 -0.00613984  0.00129271  0.00447271  0.00586641  0.00641093  0.00664601  0.00670637
          0.          0.          0.          0.          0.          0.          0. -0.02045348 -0.02685568 -0.01158901   -0.003392  0.00054976  0.00266276  0.00375395  0.00431554
          0.          0.          0.          0.          0.          0.          0.          0. -0.01496959 -0.02992533 -0.01552273 -0.00724106 -0.00279207 -0.00028953  0.00120072
          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.00906113 -0.02747463 -0.01790333 -0.01019288 -0.00555012 -0.00283961
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0. -0.00206192 -0.02571587 -0.01863403 -0.01214473 -0.00772052
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.00274676 -0.02885537 -0.02005664 -0.01344394
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.00516807  -0.0227773 -0.01817991
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.    0.006665 -0.01575024
          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.  0.01235058
 15
     0.     0.     0.     9.     8.     8.     7.     7.     6.     6.     6.     5.     5.     5.     5.
