 20061204
19 20 6.540e-13 8.670e-01
19 21 1.196e-12 8.344e-01
19 22 5.330e-12 8.090e-01
19 23 9.471e-12 7.846e-01
19 24 2.169e-11 7.683e-01
19 25 4.120e-11 7.590e-01
19 26 6.409e-11 7.570e-01
19 27 8.910e-11 7.590e-01
19 28 1.140e-10 7.610e-01
19 29 1.390e-10 7.630e-01
20 20 1.170e-13 8.980e-01
20 21 5.330e-12 8.640e-01
20 22 1.060e-11 8.300e-01
20 23 1.580e-11 7.960e-01
20 24 2.100e-11 7.620e-01
20 25 2.620e-11 7.280e-01
20 26 2.822e-11 7.280e-01
20 27 3.040e-11 7.280e-01
20 28 3.260e-11 7.280e-01
20 29 3.480e-11 7.280e-01
21 21 1.220e-13 8.970e-01
21 22 3.870e-12 8.480e-01
21 23 7.610e-12 7.980e-01
21 24 1.140e-11 7.480e-01
21 25 1.510e-11 6.990e-01
21 26 1.626e-11 6.990e-01
21 27 1.750e-11 6.990e-01
21 28 1.870e-11 6.990e-01
21 29 2.000e-11 6.990e-01
22 22 1.270e-13 8.950e-01
22 23 2.680e-12 8.240e-01
22 24 5.240e-12 7.530e-01
22 25 7.800e-12 6.820e-01
22 26 8.402e-12 6.820e-01
22 27 9.050e-12 6.820e-01
22 28 9.700e-12 6.820e-01
22 29 1.030e-11 6.820e-01
23 23 1.320e-13 8.940e-01
23 24 1.730e-12 8.200e-01
23 25 3.320e-12 7.460e-01
23 26 3.575e-12 7.460e-01
23 27 3.580e-12 7.460e-01
23 28 3.580e-12 7.460e-01
23 29 3.590e-12 7.460e-01
24 24 1.370e-13 8.920e-01
24 25 1.020e-12 8.430e-01
24 26 1.278e-12 7.682e-01
24 27 1.600e-12 7.000e-01
24 28 1.920e-12 7.000e-01
24 29 2.240e-12 7.000e-01
25 25 1.420e-13 8.910e-01
25 26 4.459e-13 7.897e-01
25 27 1.400e-12 7.000e-01
25 28 1.500e-12 7.000e-01
25 29 1.600e-12 7.000e-01
26 26 2.510e-13 7.950e-01
26 27 1.000e-12 7.000e-01
26 28 1.000e-12 7.000e-01
26 29 1.100e-12 7.000e-01
27 27 3.600e-13 7.000e-01
27 28 3.600e-13 7.000e-01
27 29 3.600e-13 7.000e-01
28 28 3.600e-13 7.000e-01
28 29 3.600e-13 7.000e-01
29 29 3.600e-13 7.000e-01
-1 -1
 0  0 7.982e-11 7.480e-01 3.148e+00 7.036e+05
 0  1 1.891e-10 7.524e-01 9.370e+00 2.774e+06
 0  2 3.039e-10 7.539e-01 1.871e+01 6.209e+06
 0  3 4.290e-10 7.557e-01 3.000e+01 1.093e+07
 0  4 5.437e-10 7.560e-01 4.576e+01 1.706e+07
 0  5 6.556e-10 7.567e-01 6.523e+01 2.446e+07
 0  6 7.586e-10 7.563e-01 9.015e+01 3.338e+07
 0  7 8.616e-10 7.563e-01 1.191e+02 4.352e+07
 0  8 9.712e-10 7.566e-01 1.499e+02 5.498e+07
 0  9 1.085e-09 7.570e-01 1.834e+02 6.776e+07
 0 10 1.163e-09 7.558e-01 2.328e+02 8.262e+07
 0 11 1.317e-09 7.574e-01 2.585e+02 9.769e+07
 0 12 1.419e-09 7.578e-01 3.057e+02 1.143e+08
 0 13 1.517e-09 7.574e-01 3.601e+02 1.329e+08
 0 14 1.586e-09 7.560e-01 4.327e+02 1.534e+08
 0 15 1.729e-09 7.568e-01 4.725e+02 1.746e+08
 0 16 1.791e-09 7.565e-01 5.591e+02 1.972e+08
 0 17 1.913e-09 7.567e-01 6.175e+02 2.212e+08
 0 18 2.033e-09 7.569e-01 6.797e+02 2.463e+08
 0 19 2.129e-09 7.570e-01 7.591e+02 2.739e+08
 0 20 2.262e-09 7.578e-01 8.186e+02 3.000e+08
 0 21 2.370e-09 7.574e-01 9.002e+02 3.307e+08
 0 22 2.415e-09 7.565e-01 1.032e+03 3.635e+08
 0 23 2.537e-09 7.571e-01 1.108e+03 3.954e+08
 0 24 2.618e-09 7.565e-01 1.225e+03 4.307e+08
 0 25 2.735e-09 7.568e-01 1.314e+03 4.659e+08
 0 26 2.809e-09 7.565e-01 1.444e+03 5.042e+08
 0 27 3.002e-09 7.581e-01 1.467e+03 5.409e+08
 0 28 3.022e-09 7.564e-01 1.666e+03 5.855e+08
 0 29 3.127e-09 7.567e-01 1.779e+03 6.246e+08
 1  1 9.356e-10 7.892e-01 4.266e-02 4.677e+06
 1  2 1.112e-10 6.926e-01 2.437e+01 8.323e+06
 1  3 1.317e-10 6.691e-01 8.473e+01 1.412e+07
 1  4 1.922e-10 6.717e-01 1.272e+02 1.975e+07
 1  5 2.765e-10 6.858e-01 1.535e+02 2.556e+07
 1  6 3.910e-10 6.988e-01 1.611e+02 3.271e+07
 1  7 4.897e-10 7.048e-01 1.906e+02 4.093e+07
 1  8 5.602e-10 7.052e-01 2.476e+02 5.077e+07
 1  9 6.161e-10 7.029e-01 3.274e+02 6.243e+07
 1 10 6.833e-10 7.018e-01 4.060e+02 7.491e+07
 1 11 7.510e-10 7.020e-01 4.921e+02 8.643e+07
 1 12 8.182e-10 7.008e-01 5.875e+02 1.007e+08
 1 13 8.722e-10 6.996e-01 7.098e+02 1.155e+08
 1 14 9.142e-10 6.961e-01 8.682e+02 1.335e+08
 1 15 9.692e-10 6.945e-01 1.017e+03 1.517e+08
 1 16 1.021e-09 6.932e-01 1.184e+03 1.695e+08
 1 17 1.087e-09 6.936e-01 1.329e+03 1.880e+08
 1 18 1.145e-09 6.921e-01 1.503e+03 2.098e+08
 1 19 1.179e-09 6.893e-01 1.757e+03 2.344e+08
 1 20 1.265e-09 6.902e-01 1.877e+03 2.555e+08
 1 21 1.322e-09 6.885e-01 2.092e+03 2.829e+08
 1 22 1.375e-09 6.885e-01 2.321e+03 3.056e+08
 1 23 1.422e-09 6.874e-01 2.589e+03 3.336e+08
 1 24 1.488e-09 6.867e-01 2.802e+03 3.623e+08
 1 25 1.542e-09 6.859e-01 3.073e+03 3.926e+08
 1 26 1.589e-09 6.846e-01 3.373e+03 4.267e+08
 1 27 1.676e-09 6.861e-01 3.530e+03 4.538e+08
 1 28 1.686e-09 6.824e-01 4.031e+03 4.948e+08
 1 29 1.758e-09 6.834e-01 4.254e+03 5.258e+08
 2  2 1.036e-11 3.880e-01 1.077e+02 1.177e+07
 2  3 2.338e-11 4.211e-01 3.647e+02 1.215e+07
 2  4 4.487e-11 4.644e-01 5.371e+02 1.465e+07
 2  5 8.540e-11 5.247e-01 5.014e+02 1.479e+07
 2  6 1.169e-10 5.470e-01 6.793e+02 1.650e+07
 2  7 2.053e-10 6.019e-01 4.772e+02 1.711e+07
 2  8 2.739e-10 6.188e-01 5.033e+02 2.064e+07
 2  9 3.200e-10 6.198e-01 6.329e+02 2.616e+07
 2 10 3.873e-10 6.295e-01 7.000e+02 2.989e+07
 2 11 4.284e-10 6.287e-01 8.748e+02 3.586e+07
 2 12 4.881e-10 6.326e-01 9.941e+02 4.085e+07
 2 13 5.373e-10 6.337e-01 1.164e+03 4.677e+07
 2 14 5.876e-10 6.354e-01 1.341e+03 5.292e+07
 2 15 6.571e-10 6.400e-01 1.452e+03 5.796e+07
 2 16 7.076e-10 6.397e-01 1.653e+03 6.555e+07
 2 17 7.538e-10 6.388e-01 1.889e+03 7.306e+07
 2 18 8.182e-10 6.411e-01 2.044e+03 8.057e+07
 2 19 8.577e-10 6.403e-01 2.334e+03 8.850e+07
 2 20 9.162e-10 6.413e-01 2.543e+03 9.690e+07
 2 21 9.844e-10 6.440e-01 2.708e+03 1.044e+08
 2 22 1.020e-09 6.427e-01 3.057e+03 1.140e+08
 2 23 1.091e-09 6.445e-01 3.225e+03 1.229e+08
 2 24 1.151e-09 6.451e-01 3.461e+03 1.334e+08
 2 25 1.198e-09 6.443e-01 3.789e+03 1.437e+08
 2 26 1.211e-09 6.406e-01 4.357e+03 1.572e+08
 2 27 1.288e-09 6.440e-01 4.506e+03 1.651e+08
 2 28 1.372e-09 6.472e-01 4.627e+03 1.740e+08
 2 29 1.412e-09 6.454e-01 5.053e+03 1.891e+08
 3  5 2.020e-09 7.798e-01 6.690e-01 2.425e+06
 3  6 1.595e-11 3.529e-01 9.870e+03 2.584e+07
 3  7 2.008e-11 3.567e-01 1.520e+04 3.843e+07
 3  9 2.793e-11 3.533e-01 3.017e+04 7.872e+07
 4  5 8.577e-10 7.837e-01 7.286e-01 1.140e+07
 4  6 7.039e-10 8.607e-01 2.203e+00 3.029e+06
 4  7 1.542e-10 6.712e-01 1.775e+02 1.535e+08
 4  9 2.515e-10 7.011e-01 3.028e+02 8.903e+06
 5  5 7.651e-09 8.027e-01 1.193e-03 9.334e+12
 5  6 5.989e-10 7.560e-01 1.377e+00 1.517e+09
 5  7 3.672e-09 7.676e-01 2.900e-01 8.521e+07
 5  9 9.353e-11 6.270e-01 9.031e+02 2.387e+07
 6  6 1.243e-08 7.022e-01 1.136e-03 1.015e+13
 6  7 1.816e-08 7.170e-01 6.717e-03 3.286e+12
 6  9 4.227e-11 5.395e-01 1.687e+03 1.491e+17
 7  7 1.341e-10 6.159e-01 1.673e+00 6.366e+16
 7  9 9.563e-12 3.067e-01 9.768e+03 4.851e+17
 8  9 5.417e-08 6.930e-01 1.179e-03 1.060e+07
 9  9 5.023e-12 2.420e-01 3.181e+02 1.450e+18
10 10 5.641e-12 1.749e-01 3.077e+02 2.617e+06
10 11 1.920e-11 3.028e-01 4.849e+02 5.890e+06
10 12 3.753e-11 3.585e-01 6.848e+02 9.035e+06
10 13 5.942e-11 3.930e-01 8.962e+02 1.213e+07
10 14 1.721e-10 5.429e-01 2.848e+02 3.975e+07
10 15 3.502e-10 6.266e-01 1.532e+02 1.755e+07
10 16 2.502e-10 5.580e-01 5.303e+02 4.558e+07
10 17 2.862e-10 5.621e-01 7.002e+02 4.885e+07
10 18 2.757e-10 5.364e-01 1.204e+03 7.013e+07
10 19 5.273e-10 6.281e-01 5.329e+02 3.188e+07
10 20 3.890e-10 5.645e-01 1.391e+03 6.295e+07
10 21 4.207e-10 5.646e-01 1.688e+03 6.872e+07
10 22 4.605e-10 5.659e-01 1.949e+03 7.419e+07
10 23 4.975e-10 5.655e-01 2.257e+03 8.072e+07
10 24 5.349e-10 5.658e-01 2.577e+03 8.710e+07
10 25 7.688e-10 6.173e-01 1.653e+03 6.161e+07
10 26 5.850e-10 5.598e-01 3.538e+03 1.052e+08
10 27 6.347e-10 5.631e-01 3.780e+03 1.116e+08
10 28 6.619e-10 5.602e-01 4.322e+03 1.210e+08
10 29 7.002e-10 5.612e-01 4.726e+03 1.287e+08
11 25 8.110e-10 5.442e-01 1.755e+03 6.799e+07
12 25 6.967e-10 5.602e-01 1.727e+03 5.618e+07
13 25 3.236e-08 3.247e-01 2.338e+01 8.337e+12
14 25 2.664e-08 3.285e-01 2.297e+01 6.672e+12
15 25 2.165e-08 3.403e-01 2.195e+01 6.383e+12
16 25 2.460e-08 3.387e-01 1.487e+01 5.228e+12
17 25 1.907e-08 3.768e-01 1.216e+01 5.431e+12
18 25 1.439e-08 4.170e-01 1.006e+01 4.898e+12
19 25 1.184e-08 4.798e-01 5.883e+00 2.582e+12
20 25 1.036e-08 5.428e-01 2.743e+00 1.014e+12
21 25 8.288e-09 6.012e-01 1.216e+00 1.182e+12
22 25 6.330e-09 6.355e-01 5.457e-01 8.545e+11
23 25 5.422e-09 5.067e-01 4.998e-01 8.079e+11
24 25 6.076e-09 3.112e-01 3.401e-01 1.960e+12
25 25 8.945e-09 2.156e-01 4.184e-02 5.353e+13
-1 -1
 3 4.330e-10 5.310e-01 5.770e-02
 4 3.910e-10 5.230e-01 6.150e-02
 5 3.490e-10 5.210e-01 6.220e-02
 6 3.160e-10 5.340e-01 6.020e-02
 7 2.960e-10 5.570e-01 5.790e-02
 8 2.590e-10 5.670e-01 5.650e-02
 9 2.240e-10 5.790e-01 5.490e-02
10 1.910e-10 6.010e-01 5.100e-02
11 1.680e-10 6.020e-01 5.070e-02
12 1.460e-10 5.970e-01 5.220e-02
-1
