SEQ='MG'     NUCCHG=17                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  98844513.3  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6 3S1     (2)0( 0.5)        0.0 
     2          1S2 2S2 2P6 3P1     (2)1( 0.5)   121229.7 
     3          1S2 2S2 2P6 3P1     (2)1( 1.5)   123422.5 
     4          1S2 2S2 2P6 3D1     (2)2( 1.5)   291472.8 
     5          1S2 2S2 2P6 3D1     (2)2( 2.5)   291754.0 

   IC RESOLVED LEVEL INDEXING           BWNR=  99621259.4 NLVL=   172
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   580   878  3  -1    2.089869E+02   1.002E+12   9.066E+13   8.282E+14   1.351E+10   2.700E+11   4.529E+11   4.276E+09   4.353E+10
   581   878  3  -1    2.089740E+02   2.041E+12
   583   878  3  -1    2.085600E+02   4.248E+09
   584   878  3  -1    2.085587E+02   2.547E+10
   578   879  3  -1    2.090592E+02   6.825E+09   9.070E+13   8.283E+14   1.337E+10   1.722E+11   5.536E+11   3.343E+10   1.425E+10
   579   879  3  -1    2.089944E+02   2.152E+12
   580   879  3  -1    2.089877E+02   5.107E+11
   581   879  3  -1    2.089748E+02   8.670E+11
   582   879  3  -1    2.085617E+02   7.782E+09
   583   879  3  -1    2.085608E+02   1.848E+10
   580   880  3  -1    2.089878E+02   8.861E+11   9.067E+13   8.284E+14   1.334E+10   1.210E+11   6.091E+11   4.775E+10   6.765E+05
   582   880  3  -1    2.085618E+02   1.266E+10
   578   881  3  -1    2.091508E+02   3.466E+12   9.815E+13   8.190E+14   1.383E+08   2.319E+11   5.040E+11   1.600E+09   2.480E+09
   580   881  3  -1    2.090793E+02   7.216E+09
   581   881  3  -1    2.090664E+02   7.199E+10
   585   881  3  -1    2.085836E+02   1.135E+13
   582   882  3  -1    2.086793E+02   6.423E+12   9.274E+13   8.075E+14   1.938E+10   7.487E+09   1.978E+09   1.011E+11   6.752E+09
   583   882  3  -1    2.086784E+02   7.512E+11
   584   882  3  -1    2.086770E+02   1.665E+10
   583   883  3  -1    2.086855E+02   5.733E+12   9.276E+13   8.074E+14   1.954E+10   3.684E+09   5.713E+09   5.260E+10   5.340E+10
   584   883  3  -1    2.086842E+02   5.533E+11
   584   884  3  -1    2.086939E+02   6.018E+12   9.280E+13   8.073E+14   1.981E+10   0.000E+00   9.299E+09   3.263E+03   1.035E+11
   584   885  3  -1    2.087664E+02   4.224E+09   8.797E+13   7.984E+14   2.629E+03   8.535E+07   3.069E+08   5.564E+06   1.169E+08
   582   888  3  -1    2.088063E+02   1.687E+09   8.798E+13   7.984E+14   3.322E+05   2.867E+06   1.914E+06   6.142E+06   8.625E+01
   580   893  3  -1    2.093555E+02   1.692E+11   9.189E+13   8.109E+14   7.560E+08   8.327E+09   1.605E+10   2.851E+09   1.572E+11
   583   893  3  -1    2.089286E+02   2.216E+11
   584   893  3  -1    2.089273E+02   2.404E+12
   579   894  3  -1    2.093673E+02   3.480E+11   9.148E+13   8.111E+14   6.418E+08   1.828E+10   1.875E+10   1.069E+11   6.065E+10
   580   894  3  -1    2.093606E+02   2.232E+10
   582   894  3  -1    2.089346E+02   2.735E+11
   583   894  3  -1    2.089337E+02   1.732E+12
   580   895  3  -1    2.093672E+02   1.095E+10   9.271E+13   8.103E+14   9.167E+08   2.339E+09   7.855E+04   1.411E+11   2.193E+05
   582   895  3  -1    2.089411E+02   1.474E+12
   579   896  3  -1    2.093799E+02   3.315E+11   9.001E+13   8.120E+14   2.804E+08   4.195E+10   4.432E+10   1.968E+11   7.486E+06
   580   896  3  -1    2.093732E+02   1.519E+11
   581   896  3  -1    2.093603E+02   1.542E+10
   582   896  3  -1    2.089472E+02   1.028E+12
   583   896  3  -1    2.089463E+02   3.639E+11
   578   897  3  -1    2.094456E+02   6.683E+09   8.865E+13   8.123E+14   1.773E+07   3.096E+10   1.064E+11   1.790E+10   2.006E+11
   581   897  3  -1    2.093611E+02   6.011E+11
   583   897  3  -1    2.089471E+02   5.949E+10
   584   897  3  -1    2.089458E+02   1.792E+11
   580   898  3  -1    2.093751E+02   3.547E+11   8.948E+13   8.121E+14   1.778E+08   4.153E+10   6.549E+10   1.398E+11   6.592E+10
   581   898  3  -1    2.093622E+02   1.340E+11
   582   898  3  -1    2.089491E+02   1.591E+11
   583   898  3  -1    2.089482E+02   5.363E+11
   584   898  3  -1    2.089469E+02   3.200E+11
   579   899  3  -1    2.094341E+02   4.386E+11   9.475E+13   8.006E+14   2.190E+05   7.209E+10   7.302E+10   8.591E+08   1.260E+07
   580   899  3  -1    2.094274E+02   1.089E+11
   581   899  3  -1    2.094145E+02   4.437E+09
   582   899  3  -1    2.090014E+02   4.617E+12
   583   899  3  -1    2.090005E+02   8.340E+11
   580   900  3  -1    2.094282E+02   3.055E+11   9.482E+13   8.007E+14   1.525E+06   5.337E+10   8.353E+10   7.536E+08   1.107E+09
   581   900  3  -1    2.094153E+02   5.974E+10
   582   900  3  -1    2.090022E+02   1.592E+12
   583   900  3  -1    2.090013E+02   4.319E+12
   584   900  3  -1    2.090000E+02   5.848E+11
   581   901  3  -1    2.094167E+02   3.039E+11   9.490E+13   8.009E+14   6.090E+06   2.837E+10   9.834E+10   1.039E+08   3.243E+09
   583   901  3  -1    2.090026E+02   1.010E+12
   584   901  3  -1    2.090013E+02   5.467E+12
   578   902  3  -1    2.096003E+02   4.028E+11   9.032E+13   8.257E+14   1.188E+07   1.016E+11   1.985E+11   2.388E+11   3.233E+11
   584   902  3  -1    2.091006E+02   3.687E+09
   586   902  3  -1    2.086241E+02   1.840E+12
   582   903  3  -1    2.091460E+02   1.219E+11   8.808E+13   8.092E+14   6.144E+09   1.915E+09   3.025E+09   2.744E+11   3.883E+10
   583   903  3  -1    2.091452E+02   7.702E+09
   586   903  3  -1    2.086674E+02   7.736E+09
   578   904  3  -1    2.096500E+02   2.983E+10   8.818E+13   8.088E+14   6.874E+09   1.789E+09   1.850E+09   1.728E+11   1.331E+11
   583   904  3  -1    2.091515E+02   1.110E+11
   584   904  3  -1    2.091502E+02   3.936E+09
   586   904  3  -1    2.086738E+02   1.067E+11
   584   905  3  -1    2.091613E+02   1.126E+11   8.808E+13   8.091E+14   6.416E+09   0.000E+00   3.670E+09   2.090E+05   3.070E+11
   578   906  3  -1    2.097189E+02   2.034E+12   9.500E+13   7.918E+14   4.538E+10   3.488E+07   2.853E+08   9.002E+09   4.641E+10
   581   906  3  -1    2.096345E+02   1.969E+10
   586   906  3  -1    2.087427E+02   7.265E+12
   580   907  3  -1    2.098561E+02   2.057E+11   8.978E+13   8.046E+14   2.356E+08   6.735E+10   1.078E+11   6.700E+07   3.609E+09
   581   907  3  -1    2.098432E+02   3.429E+11
   582   907  3  -1    2.094301E+02   2.116E+10
   583   907  3  -1    2.094292E+02   1.852E+11
   584   907  3  -1    2.094279E+02   6.952E+11
   579   908  3  -1    2.098658E+02   4.588E+11   8.978E+13   8.042E+14   2.846E+08   5.402E+10   1.160E+11   1.407E+09   6.875E+08
   580   908  3  -1    2.098591E+02   1.048E+11
   581   908  3  -1    2.098462E+02   1.162E+11
   582   908  3  -1    2.094331E+02   3.055E+11
   583   908  3  -1    2.094322E+02   5.256E+11
   580   909  3  -1    2.098607E+02   1.481E+11   8.977E+13   8.040E+14   3.142E+08   4.628E+10   1.209E+11   1.289E+09   1.402E+04
   582   909  3  -1    2.094347E+02   3.964E+11
   584   910  3  -1    2.095359E+02   2.913E+12   9.051E+13   7.982E+14   4.186E+10   0.000E+00   3.868E+08   2.557E+05   3.579E+11
   583   911  3  -1    2.095394E+02   2.842E+12   9.055E+13   7.981E+14   4.225E+10   1.360E+08   2.639E+08   1.799E+11   1.735E+11
   584   911  3  -1    2.095381E+02   2.698E+11
   582   912  3  -1    2.095421E+02   3.233E+12   9.058E+13   7.979E+14   4.253E+10   1.609E+08   2.417E+08   3.277E+11   2.246E+10
   583   912  3  -1    2.095412E+02   3.733E+11
   584   912  3  -1    2.095399E+02   8.036E+09
   577   913  3  -1    2.121617E+02   1.001E+11   9.430E+13   8.158E+14   3.891E+08   8.754E+10   1.456E+11   7.441E+10   7.787E+10
   578   913  3  -1    2.100840E+02   1.800E+10
   583   913  3  -1    2.095856E+02   3.785E+09
   585   913  3  -1    2.095167E+02   2.001E+12
   586   913  3  -1    2.091078E+02   3.035E+12
   578   914  3  -1    2.101308E+02   1.207E+11   8.833E+13   8.246E+14   2.226E+10   6.962E+09   1.120E+10   2.921E+11   3.927E+11
   586   914  3  -1    2.091546E+02   2.848E+11
   579   915  3  -1    2.101532E+02   7.443E+11   8.896E+13   8.133E+14   9.986E+07   1.096E+11   1.110E+11   3.988E+11   1.078E+11
   580   915  3  -1    2.101465E+02   1.455E+11
   581   915  3  -1    2.101336E+02   2.966E+09
   582   915  3  -1    2.097205E+02   2.301E+11
   583   915  3  -1    2.097196E+02   1.353E+11
   586   915  3  -1    2.092418E+02   3.630E+09
   580   916  3  -1    2.101475E+02   5.473E+11   8.912E+13   8.126E+14   2.559E+08   1.116E+11   1.040E+11   2.553E+11   2.437E+11
   581   916  3  -1    2.101345E+02   5.552E+10
   582   916  3  -1    2.097214E+02   7.196E+10
   583   916  3  -1    2.097205E+02   1.860E+11
   584   916  3  -1    2.097192E+02   1.811E+11
   586   916  3  -1    2.092428E+02   1.384E+11
   581   917  3  -1    2.101385E+02   5.673E+11   8.893E+13   8.134E+14   4.461E+07   4.854E+10   1.756E+11   2.870E+10   4.772E+11
   583   917  3  -1    2.097245E+02   5.657E+10
   584   917  3  -1    2.097232E+02   3.842E+11
   580   918  3  -1    2.101618E+02   8.123E+10   8.963E+13   8.088E+14   5.299E+09   4.490E+08   8.400E+10   5.544E+11   6.061E+06
   582   918  3  -1    2.097357E+02   4.083E+11
   579   919  3  -1    2.101691E+02   1.344E+11   8.967E+13   8.086E+14   5.090E+09   3.299E+09   8.080E+10   4.834E+11   6.764E+10
   580   919  3  -1    2.101624E+02   8.339E+10
   581   919  3  -1    2.101495E+02   6.412E+10
   582   919  3  -1    2.097364E+02   3.584E+11
   583   919  3  -1    2.097355E+02   4.959E+11
   585   919  3  -1    2.096667E+02   4.451E+10
   586   919  3  -1    2.092577E+02   4.291E+10
   578   920  3  -1    2.102340E+02   4.977E+09   9.169E+13   8.035E+14   2.652E+09   6.092E+10   7.891E+10   2.377E+10   3.590E+11
   581   920  3  -1    2.101496E+02   1.397E+11
   582   920  3  -1    2.097365E+02   3.006E+10
   583   920  3  -1    2.097356E+02   1.952E+11
   584   920  3  -1    2.097342E+02   3.152E+11
   586   920  3  -1    2.092578E+02   2.588E+12
   580   921  3  -1    2.101667E+02   3.723E+10   9.217E+13   8.024E+14   2.512E+09   1.294E+10   1.331E+11   1.324E+11   2.176E+11
   581   921  3  -1    2.101538E+02   9.256E+10
   582   921  3  -1    2.097406E+02   1.161E+10
   583   921  3  -1    2.097398E+02   9.331E+10
   584   921  3  -1    2.097384E+02   3.555E+11
   586   921  3  -1    2.092620E+02   3.115E+12
   577   922  3  -1    2.123214E+02   1.683E+11   9.003E+13   8.078E+14   1.465E+09   5.070E+09   1.835E+10   1.681E+11   3.979E+11
   580   922  3  -1    2.101722E+02   5.740E+09
   581   922  3  -1    2.101593E+02   2.686E+09
   582   922  3  -1    2.097461E+02   2.399E+10
   583   922  3  -1    2.097452E+02   1.168E+10
   585   922  3  -1    2.096764E+02   8.719E+11
   586   922  3  -1    2.092675E+02   9.083E+11

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
