#Title: Inner-shell Absorption Lines of Fe VI- Fe XVI: A Many-body Perturbation 
#       Theory Approach  
#Authors: Gu M.F., Holczer T., Behar E., Kahn S.M. 
#Table: Wavelengths, oscillator strengths, radiatvie decay rates, and 
#       autoionization rates of 2-3 transitions from the ground states of 
#       Fe I-XVI
#================================================================================
#Byte-by-byte Description of file: datafile1.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units Label    Explanations
#--------------------------------------------------------------------------------
#   1-  4 A4     ---   Ion      Ionization state (1)
#   6-  9 I4     ---   Upper    Upper Level Index
#  11- 17 F7.4   0.1nm Wave     Transition wavelengths in Angstroms
#  19- 30 E12.5  s-1   Ar       Radiative rate
#  32- 43 E12.5  s-1   Aa       Autoionization rate
#  45- 53 E9.2   s-1   AHULLAC  ? Total HULLAC autoioization rate (2)
#  55- 66 E12.5  ---   fij      Oscillator strength
#  67-131 A65    ---   Config   Upper Level Configuration (3)
#--------------------------------------------------------------------------------
#Note (1): For Fe VI-XVI, the MBPT method is used and for Fe I-VI, the standard
#          configuration interaction method is used.
#Note (2): From Behar et al. (2001). This column is only included here to 
#          illustrated the difference between the present and HULLAC results
#         for the three strongest absorption lines per ion from Fe VI-XVI.
#Note (3): The configurations are given in the jj coupling notation, and closed
#          subshells are omitted to save space.
#--------------------------------------------------------------------------------
# gjf created magic number
2007 1 23
  14   37 15.8472  7.81658E+06  2.53605E+13            2.94292E-07 2p_3/2_^3^3p_3/2_3d_3/2_(J=1/2)
  14    2 16.5589  2.93760E+06  3.20302E+12            1.20758E-07 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=1/2)
  14   63 14.4363  2.97966E+05  1.33447E+14            1.86194E-08 2s_1/2_3p_1/2_3p_3/2_(J=3/2)
  13   31 15.8898  4.86891E+12  1.76072E+14  2.14E+14  5.52898E-01 2p_3/2_^3^3p_1/2_3p_3/2_3d_5/2_(J=1)
  13   33 15.8495  4.13321E+12  1.01240E+14  1.30E+14  4.66977E-01 2p_3/2_^3^3d_5/2_(J=1)
  13   38 15.7811  2.31136E+12  2.14394E+14  1.32E+14  2.58895E-01 2p_1/2_3p_1/2_3p_3/2_3d_3/2_(J=1)
  13   34 15.8366  2.14507E+12  2.05977E+14            2.41961E-01 2p_3/2_^3^3p_3/2_^2^3d_5/2_(J=1)
  13   44 15.6405  1.92102E+12  2.79913E+14            2.11354E-01 2p_1/2_3p_1/2_3p_3/2_3d_5/2_(J=1)
  13   17 16.1495  1.69325E+12  9.69668E+13            1.98617E-01 2p_3/2_^3^3d_5/2_(J=1)
  13   50 14.5322  1.61370E+12  2.48016E+14            1.53273E-01 2s_1/2_3p_3/2_(J=1)
  13   29 15.9409  1.28272E+12  1.81129E+14            1.46601E-01 2p_3/2_^3^3p_1/2_3p_3/2_3d_5/2_(J=1)
  13   43 15.6756  1.21679E+12  4.26369E+14            1.34475E-01 2p_1/2_3p_3/2_^2^3d_5/2_(J=1)
  13   40 15.7228  1.10821E+12  3.36928E+14            1.23214E-01 2p_3/2_^3^3p_3/2_^2^3d_5/2_(J=1)
  13   32 15.8655  1.02802E+12  1.39519E+14            1.16382E-01 2p_3/2_^3^3p_3/2_^2^3d_5/2_(J=1)
  13   36 15.8119  7.94233E+11  1.06638E+14            8.93091E-02 2p_1/2_3s_1/2_3p_1/2_3p_3/2_^3^(J=1)
  13   15 16.2356  3.94810E+11  3.27147E+13            4.68064E-02 2p_3/2_^3^3p_1/2_3p_3/2_3d_3/2_(J=1)
  13    9 16.3474  3.37224E+11  1.49665E+14            4.05317E-02 2p_3/2_^3^3s_1/2_3p_3/2_^2^(J=1)
  13   30 15.8966  3.41881E+11  2.76394E+14            3.88562E-02 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^3^(J=1)
  13   52 14.5109  3.49059E+11  1.97636E+14            3.30573E-02 2s_1/2_3p_1/2_3p_3/2_^2^(J=1)
  13   16 16.1759  2.36586E+11  1.55207E+14            2.78423E-02 2p_1/2_3s_1/2_3p_3/2_^2^(J=1)
  13   51 14.5123  2.75281E+11  2.18734E+14            2.60752E-02 2s_1/2_3p_1/2_3p_3/2_^2^(J=1)
  13   35 15.8239  2.05774E+11  1.93181E+14            2.31737E-02 2p_1/2_3p_1/2_3p_3/2_3d_5/2_(J=1)
  13   23 16.0167  1.44655E+11  2.45969E+14            1.66900E-02 2p_1/2_3s_1/2_(J=1)
  13   45 15.6139  1.40487E+11  1.06165E+14            1.54041E-02 2p_1/2_3p_3/2_^2^3d_5/2_(J=1)
  13   39 15.7424  1.14674E+11  2.15946E+14            1.27817E-02 2p_1/2_3p_3/2_^2^3d_3/2_(J=1)
  13   49 15.4343  1.11802E+11  8.93561E+14            1.19786E-02 2p_1/2_3p_1/2_3p_3/2_3d_5/2_(J=1)
  13   19 16.0871  8.57421E+10  9.13092E+13            9.97991E-03 2p_1/2_3s_1/2_3p_1/2_3p_3/2_^3^(J=1)
  13   27 15.9798  7.15132E+10  1.24802E+14            8.21310E-03 2p_3/2_^3^3p_1/2_3p_3/2_3d_3/2_(J=1)
  13   47 15.5625  7.52778E+10  2.81355E+14            8.19987E-03 2p_1/2_3p_1/2_3p_3/2_3d_3/2_(J=1)
  13   13 16.2635  5.77197E+10  2.01899E+14            6.86646E-03 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^3^(J=1)
  13    6 16.4307  5.54842E+10  2.09458E+14            6.73695E-03 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^3^(J=1)
  13   53 14.4438  6.93456E+10  1.98260E+14            6.50666E-03 2s_1/2_3p_1/2_3p_3/2_^2^(J=1)
  13   37 15.7894  5.14721E+10  1.05487E+14            5.77141E-03 2p_3/2_^3^3p_3/2_^2^3d_5/2_(J=1)
  13   18 16.1397  4.68848E+10  8.43533E+13            5.49294E-03 2p_3/2_^3^3p_3/2_^2^3d_3/2_(J=1)
  13   46 15.5709  4.78980E+10  6.75870E+14            5.22307E-03 2p_1/2_3p_1/2_3p_3/2_3d_3/2_(J=1)
  13   22 16.0208  4.51102E+10  3.03504E+13            5.20742E-03 2p_3/2_^3^3p_1/2_3p_3/2_3d_3/2_(J=1)
  13   14 16.2391  4.09639E+10  2.94228E+14            4.85851E-03 2p_3/2_^3^3s_1/2_(J=1)
  13   54 14.4425  5.09536E+10  1.97614E+14            4.78010E-03 2s_1/2_3p_1/2_3p_3/2_^2^(J=1)
  13    2 16.7035  3.65187E+10  4.56642E+13            4.58256E-03 2p_3/2_^3^3s_1/2_3p_3/2_^2^(J=1)
  13    3 16.6055  3.36725E+10  3.03463E+13            4.17597E-03 2p_3/2_^3^3s_1/2_3p_3/2_^2^(J=1)
  13    8 16.3590  3.24762E+10  2.33570E+13            3.90891E-03 2p_3/2_^3^3d_3/2_(J=1)
  13   25 16.0074  3.16746E+10  3.14682E+14            3.65034E-03 2p_1/2_3s_1/2_3p_3/2_^2^(J=1)
  13   12 16.3022  2.96802E+10  6.48496E+13            3.54765E-03 2p_3/2_^3^3p_1/2_3p_3/2_3d_5/2_(J=1)
  13   21 16.0408  3.04609E+10  9.69273E+13            3.52511E-03 2p_3/2_^3^3p_3/2_^2^3d_5/2_(J=1)
  13   41 15.7134  2.97388E+10  2.88116E+14            3.30250E-03 2p_3/2_^3^3p_3/2_^2^3d_3/2_(J=1)
  13   11 16.3048  2.54358E+10  1.13208E+14            3.04126E-03 2p_3/2_^3^3p_1/2_3p_3/2_3d_3/2_(J=1)
  13   28 15.9715  2.38205E+10  1.57589E+13            2.73289E-03 2p_1/2_3p_1/2_3p_3/2_3d_3/2_(J=1)
  13   20 16.0618  1.91407E+10  1.27119E+14            2.22089E-03 2p_1/2_3s_1/2_3p_1/2_3p_3/2_^3^(J=1)
