SEQ='MG'     NUCCHG=13                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  52978290.9  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)    51982.8 
     3          2S2 2P6 3P1         (2)1( 1.5)    52223.9 
     4          2S2 2P6 3D1         (2)2( 1.5)   112940.4 
     5          2S2 2P6 3D1         (2)2( 2.5)   112953.4 

   IC RESOLVED LEVEL INDEXING           BWNR=  53126022.0 NLVL=   922
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     6   464  3  -1    9.054821E+00   1.355E+07
     8   464  3  -1    9.038957E+00   1.440E+10
     3   470  3  -1    1.004890E+01   1.843E+07   5.026E+09   7.716E+14   1.923E+06   1.344E+10   6.542E+10   5.825E+11   1.374E+12
     1   471  3  -1    1.005189E+01   2.477E+07   5.032E+09   7.724E+14   9.874E+05   4.319E+10   3.829E+10   9.729E+11   9.878E+11
     3   471  3  -1    1.004993E+01   6.062E+06
     8   471  3  -1    9.107100E+00   1.436E+07
     2   472  3  -1    1.005179E+01   8.211E+06   5.014E+09   7.730E+14   9.423E+04   5.465E+10   2.786E+10   1.185E+12   7.814E+11
     5   473  3  -1    9.142435E+00   2.000E+07   1.379E+10   7.639E+14   5.385E+05   6.960E+10   1.420E+11   1.349E+11   1.805E+11
     8   473  3  -1    9.125850E+00   8.177E+09
     5   479  3  -1    9.164562E+00   1.431E+10   2.435E+10   7.269E+14   7.193E+06   3.907E+11   4.682E+11   1.620E+10   3.528E+09
     6   479  3  -1    9.163842E+00   1.362E+09
     8   479  3  -1    9.147978E+00   1.652E+07
     5   480  3  -1    9.165454E+00   2.264E+09   2.432E+10   7.299E+14   4.813E+06   3.141E+11   5.411E+11   1.186E+10   8.369E+09
     6   480  3  -1    9.164734E+00   1.324E+10
     7   480  3  -1    9.163798E+00   1.089E+09
     6   481  3  -1    9.165931E+00   1.830E+09   2.430E+10   7.310E+14   0.000E+00   2.190E+11   6.329E+11   1.933E+09   2.064E+10
     7   481  3  -1    9.164996E+00   1.488E+10
     5   482  3  -1    9.174361E+00   8.590E+09   7.066E+09   2.934E+15   1.352E+04   2.681E+10   3.748E+09   2.690E+11   3.358E+10
     6   482  3  -1    9.173640E+00   8.745E+08
     7   482  3  -1    9.172705E+00   1.865E+07
     8   482  3  -1    9.157776E+00   1.389E+07
     6   483  3  -1    9.173694E+00   7.990E+09   7.096E+09   2.929E+15   0.000E+00   2.009E+10   1.206E+10   1.508E+11   1.514E+11
     7   483  3  -1    9.172758E+00   8.448E+08
     7   484  3  -1    9.172784E+00   8.584E+09   7.023E+09   2.937E+15   0.000E+00   0.000E+00   2.856E+10   0.000E+00   3.033E+11
     5   485  3  -1    9.209846E+00   6.390E+09   2.282E+10   8.622E+14   5.585E+08   2.497E+11   6.979E+11   2.967E+10   3.462E+09
     8   485  3  -1    9.193262E+00   1.510E+07
     5   486  3  -1    9.210233E+00   1.274E+09   2.291E+10   8.522E+14   6.414E+08   2.913E+11   6.564E+11   1.930E+10   1.370E+10
     6   486  3  -1    9.209512E+00   6.699E+09
     3   487  3  -1    1.013708E+01   1.214E+07   2.306E+10   8.366E+14   7.814E+08   3.481E+11   5.990E+11   1.745E+09   2.930E+10
     5   487  3  -1    9.210840E+00   4.040E+07
     6   487  3  -1    9.210119E+00   9.340E+08
     7   487  3  -1    9.209184E+00   7.512E+09
     3   488  3  -1    1.014804E+01   1.136E+08   7.148E+09   1.803E+15   3.732E+09   1.689E+08   1.165E+09   5.064E+10   4.167E+11
     6   488  3  -1    9.221073E+00   9.737E+06
     7   488  3  -1    9.220138E+00   7.967E+07
     2   489  3  -1    1.014960E+01   1.024E+08   7.308E+09   1.786E+15   3.746E+09   1.905E+08   4.710E+08   2.574E+11   2.090E+11
     3   489  3  -1    1.014829E+01   2.065E+07
     5   489  3  -1    9.222048E+00   1.743E+07
     6   489  3  -1    9.221328E+00   9.329E+07
     1   490  3  -1    1.015043E+01   1.375E+08   7.412E+09   1.774E+15   3.750E+09   2.434E+08   1.472E+08   3.941E+11   7.159E+10
     2   490  3  -1    1.014977E+01   3.452E+07
     5   490  3  -1    9.222220E+00   1.038E+08
     8   500  3  -1    9.268158E+00   5.980E+09   8.072E+09   1.761E+15   4.632E+10   1.835E+10   3.717E+10   3.158E+12   4.666E+12
     3   501  3  -1    1.025169E+01   8.929E+06   5.289E+09   8.112E+14   1.229E+07   6.035E+10   2.929E+11   8.825E+10   2.710E+11
     2   503  3  -1    1.025379E+01   4.040E+06   4.785E+09   8.221E+14   1.264E+04   2.714E+11   1.314E+11   2.077E+11   1.701E+11
     1   504  3  -1    1.027263E+01   1.291E+08   7.347E+09   9.385E+14   1.659E+10   5.345E+10   3.837E+10   9.921E+10   2.087E+11
     2   504  3  -1    1.027197E+01   1.291E+08
     3   504  3  -1    1.027066E+01   1.298E+08
     8   506  3  -1    9.336099E+00   6.037E+06   2.143E+10   7.806E+14   8.695E+07   1.129E+12   1.187E+12   3.154E+11   2.824E+11
     4   511  3  -1    1.004192E+01   4.383E+07   1.794E+10   1.060E+15   6.824E+07   4.164E+10   6.397E+10   6.547E+10   8.845E+10
     5   511  3  -1    9.365121E+00   1.439E+07
     8   511  3  -1    9.348537E+00   5.445E+09
     5   512  3  -1    9.376029E+00   7.219E+08   1.324E+09   2.365E+15   5.786E+06   8.362E+10   1.025E+11   2.494E+12   6.146E+11
     6   512  3  -1    9.375308E+00   6.086E+07
     5   513  3  -1    9.376266E+00   9.065E+07   1.315E+09   2.365E+15   8.267E+06   6.692E+10   1.188E+11   1.566E+12   1.570E+12
     6   513  3  -1    9.375546E+00   6.833E+08
     7   513  3  -1    9.374610E+00   4.675E+07
     6   514  3  -1    9.375869E+00   6.588E+07   1.302E+09   2.365E+15   0.000E+00   4.544E+10   1.397E+11   3.109E+11   2.864E+12
     7   514  3  -1    9.374934E+00   7.574E+08
     1   516  3  -1    1.034584E+01   1.625E+08   6.219E+09   7.438E+14   1.654E+11   1.189E+10   9.522E+10   4.895E+12   4.582E+09
     2   516  3  -1    1.034519E+01   4.062E+07
     5   516  3  -1    9.417631E+00   3.080E+09
     8   516  3  -1    9.401047E+00   1.381E+07
     2   517  3  -1    1.034585E+01   1.214E+08   6.234E+09   7.426E+14   1.656E+11   3.092E+10   7.588E+10   3.053E+12   1.846E+12
     3   517  3  -1    1.034454E+01   2.426E+07
     5   517  3  -1    9.418298E+00   5.658E+08
     6   517  3  -1    9.417577E+00   3.289E+09
     3   518  3  -1    1.034559E+01   1.352E+08   6.247E+09   7.407E+14   1.660E+11   4.760E+10   5.651E+10   9.064E+08   4.891E+12
     5   518  3  -1    9.419350E+00   1.558E+07
     6   518  3  -1    9.418629E+00   4.034E+08
     7   518  3  -1    9.417694E+00   3.718E+09
     5   519  3  -1    9.441775E+00   3.053E+08   2.368E+09   3.158E+15   2.658E+06   1.439E+11   1.663E+11   9.141E+12   2.328E+12
     6   519  3  -1    9.441054E+00   3.194E+07
     5   520  3  -1    9.441945E+00   3.738E+07   2.533E+09   3.157E+15   5.641E+06   1.165E+11   1.927E+11   5.736E+12   5.598E+12
     6   520  3  -1    9.441225E+00   2.859E+08
     7   520  3  -1    9.440289E+00   2.735E+07
     8   520  3  -1    9.425361E+00   7.716E+07
     6   521  3  -1    9.441520E+00   3.216E+07   2.356E+09   3.163E+15   0.000E+00   7.809E+10   2.362E+11   1.153E+12   1.024E+13
     7   521  3  -1    9.440585E+00   3.336E+08
     5   522  3  -1    9.445059E+00   1.861E+07   2.063E+10   2.809E+15   4.350E+06   1.507E+10   3.506E+10   2.054E+10   1.565E+11
     8   522  3  -1    9.428475E+00   7.472E+09
     4   523  3  -1    1.013277E+01   1.634E+08   1.426E+10   7.431E+14   2.332E+09   4.066E+11   8.481E+11   2.944E+12   4.698E+12
     8   523  3  -1    9.439385E+00   3.432E+09
     2   524  3  -1    1.041277E+01   4.734E+07   7.242E+08   2.086E+15   3.562E+04   9.564E+09   4.676E+09   8.900E+12   5.913E+12
     1   525  3  -1    1.041348E+01   1.415E+08   7.247E+08   2.086E+15   1.678E+06   7.059E+09   6.948E+09   7.412E+12   7.408E+12
     2   525  3  -1    1.041283E+01   3.563E+07
     3   525  3  -1    1.041152E+01   3.560E+07
     2   526  3  -1    1.041294E+01   5.889E+07   7.260E+08   2.087E+15   2.841E+06   2.524E+09   1.106E+10   4.463E+12   1.037E+13
     3   526  3  -1    1.041163E+01   1.070E+08
     5   527  3  -1    9.527702E+00   2.973E+09   2.326E+09   4.701E+15   0.000E+00   2.851E+09   1.085E+09   1.733E+09   4.352E+08
     6   527  3  -1    9.526982E+00   1.931E+08
     6   528  3  -1    9.526994E+00   2.791E+09   2.323E+09   4.700E+15   0.000E+00   1.524E+09   2.364E+09   9.023E+08   1.260E+09
     7   528  3  -1    9.526059E+00   1.518E+08
     7   529  3  -1    9.526075E+00   2.835E+09   2.320E+09   4.700E+15   0.000E+00   0.000E+00   3.826E+09   0.000E+00   2.030E+09
     5   530  3  -1    9.554634E+00   6.022E+08   4.011E+09   2.223E+15   9.490E+09   3.123E+08   9.098E+10   1.555E+09   4.084E+08
     5   531  3  -1    9.554957E+00   1.097E+08   4.021E+09   2.224E+15   9.243E+09   1.939E+10   7.252E+10   4.348E+08   2.569E+09
     6   531  3  -1    9.554236E+00   6.476E+08
     6   532  3  -1    9.554720E+00   7.916E+07   4.036E+09   2.226E+15   8.886E+09   5.086E+10   4.193E+10   6.659E+07   2.838E+09
     7   532  3  -1    9.553785E+00   7.408E+08
     3   533  3  -1    1.053366E+01   5.168E+07   5.283E+09   3.236E+15   2.093E+10   9.131E+10   7.400E+10   7.477E+07   4.653E+12
     6   533  3  -1    9.606694E+00   3.282E+07
     7   533  3  -1    9.605759E+00   3.106E+08
     2   534  3  -1    1.053584E+01   4.583E+07   5.323E+09   3.237E+15   2.099E+10   3.944E+10   1.275E+11   2.690E+12   1.954E+12
     3   534  3  -1    1.053453E+01   9.375E+06
     5   534  3  -1    9.608286E+00   4.502E+07
     6   534  3  -1    9.607565E+00   2.681E+08
     1   535  3  -1    1.053710E+01   6.112E+07   5.325E+09   3.237E+15   2.106E+10   1.943E+08   1.647E+11   4.642E+12   3.096E+07
     2   535  3  -1    1.053645E+01   1.545E+07
     5   535  3  -1    9.608896E+00   2.476E+08
     4   536  3  -1    1.029997E+01   1.659E+08   1.745E+10   3.290E+15   3.865E+09   3.604E+11   7.343E+11   1.723E+12   2.335E+12
     8   536  3  -1    9.606594E+00   3.006E+07
     4   538  3  -1    1.034862E+01   1.864E+08   5.134E+09   3.358E+15   1.319E+11   9.601E+11   1.932E+12   4.820E+12   7.227E+12
     8   538  3  -1    9.655239E+00   3.542E+08
     1   539  3  -1    1.064268E+01   5.104E+07   2.718E+09   1.256E+15   1.764E+10   2.806E+09   5.352E+09   5.127E+08   6.992E+08
     2   539  3  -1    1.064203E+01   5.121E+07
     3   539  3  -1    1.064072E+01   5.156E+07
     8   540  3  -1    9.714317E+00   2.878E+08   5.504E+09   3.031E+15   2.543E+05   1.068E+11   2.171E+11   1.051E+10   1.783E+10
     6   541  3  -1    9.742312E+00   2.010E+07   2.681E+09   3.136E+15   0.000E+00   7.763E+09   2.346E+10   5.654E+11   5.081E+12
     7   541  3  -1    9.741376E+00   2.625E+08
     5   542  3  -1    9.743057E+00   2.854E+07   2.687E+09   3.135E+15   3.027E+05   1.108E+10   2.016E+10   2.821E+12   2.821E+12
     6   542  3  -1    9.742337E+00   2.354E+08
     7   542  3  -1    9.741401E+00   1.789E+07
     5   543  3  -1    9.743077E+00   2.472E+08   2.692E+09   3.135E+15   1.158E+06   1.334E+10   1.801E+10   4.512E+12   1.126E+12
     6   543  3  -1    9.742357E+00   2.252E+07
     4   544  3  -1    1.049729E+01   2.027E+08   4.787E+09   8.417E+14   3.008E+05   5.974E+09   6.097E+09   2.650E+10   3.044E+10
     8   544  3  -1    9.803914E+00   4.889E+06
     2   545  3  -1    1.075651E+01   6.373E+06   2.929E+09   1.949E+15   1.439E+07   1.691E+12   6.338E+11   3.236E+12   1.489E+12
     3   547  3  -1    1.075562E+01   1.445E+07   2.941E+09   1.946E+15   6.231E+04   3.865E+11   1.950E+12   1.404E+12   3.286E+12
     4   548  3  -1    1.050823E+01   1.854E+08   1.482E+09   2.500E+15   7.950E+09   1.104E+12   2.661E+12   4.881E+12   8.349E+12
     5   554  3  -1    1.052563E+01   4.507E+07   7.935E+07   1.727E+15   2.307E+03   2.105E+09   2.637E+09   4.952E+05   2.134E+05
     6   555  3  -1    1.052501E+01   4.273E+07   7.944E+07   1.728E+15   2.720E+03   1.713E+09   3.039E+09   3.803E+05   2.940E+05
     7   556  3  -1    1.052422E+01   4.796E+07   7.956E+07   1.728E+15   0.000E+00   1.195E+09   3.570E+09   1.825E+05   4.118E+05
     5   560  3  -1    1.057310E+01   9.381E+07   7.320E+07   6.167E+15   0.000E+00   1.393E+08   4.543E+07   5.746E+10   6.409E+09
     6   561  3  -1    1.057242E+01   8.792E+07   7.307E+07   6.170E+15   0.000E+00   8.192E+07   1.004E+08   3.191E+10   3.194E+10
     7   562  3  -1    1.057153E+01   8.914E+07   7.293E+07   6.173E+15   0.000E+00   0.000E+00   1.788E+08   0.000E+00   6.386E+10
     5   571  3  -1    1.062633E+01   1.154E+07   1.811E+08   4.910E+15   3.929E+09   1.064E+06   1.466E+09   9.975E+10   3.054E+10
     6   572  3  -1    1.062564E+01   1.226E+07   1.810E+08   4.911E+15   3.925E+09   3.278E+08   1.138E+09   6.787E+10   6.236E+10
     7   573  3  -1    1.062475E+01   1.393E+07   1.808E+08   4.914E+15   3.919E+09   8.109E+08   6.485E+08   2.050E+10   1.097E+11
     8   574  3  -1    1.062322E+01   2.310E+08   2.658E+08   4.832E+15   1.541E+07   4.922E+09   9.337E+09   1.106E+10   1.690E+10
     8   578  3  -1    1.064538E+01   5.981E+06   4.571E+08   4.523E+15   7.774E+04   2.010E+07   5.696E+07   2.881E+10   4.379E+10
     7   583  3  -1    1.078472E+01   6.244E+07   4.065E+08   4.373E+15   1.230E+10   2.401E+09   2.062E+09   1.638E+08   2.044E+11
     5   584  3  -1    1.078644E+01   9.878E+06   4.074E+08   4.361E+15   1.230E+10   1.039E+09   3.447E+09   1.221E+11   8.251E+10
     6   584  3  -1    1.078572E+01   5.499E+07
     5   585  3  -1    1.078648E+01   5.174E+07   4.080E+08   4.353E+15   1.230E+10   8.510E+07   4.416E+09   2.044E+11   2.411E+08
     8   586  3  -1    1.078288E+01   4.887E+07   6.391E+08   6.779E+15   1.422E+09   1.921E+10   3.873E+10   8.366E+10   1.238E+11
   591   606  3  -1    4.694887E+00   1.392E+07   9.985E+06   1.667E+09   6.106E+05   6.110E+07   2.484E+08   1.138E+08   1.243E+09
   591   607  3  -1    4.701113E+00   1.101E+07   1.120E+07   5.638E+10   3.688E+10   2.301E+08   1.899E+10   1.659E+08   1.191E+08
   589   608  3  -1    4.709078E+00   2.712E+07   3.450E+07   4.010E+10   2.697E+10   8.492E+09   4.612E+09   2.132E+07   7.724E+06
   590   608  3  -1    4.708407E+00   2.141E+07
   591   608  3  -1    4.707089E+00   2.348E+06
   591   610  3  -1    4.743929E+00   1.537E+08   1.101E+08   1.709E+10   1.467E+07   7.982E+08   1.868E+09   1.025E+09   1.338E+10
   590   611  3  -1    4.752349E+00   2.196E+08   1.418E+08   5.515E+10   2.427E+10   8.065E+08   1.293E+10   9.375E+09   7.770E+09
   591   611  3  -1    4.751031E+00   9.436E+06
   589   612  3  -1    4.758064E+00   2.799E+08   1.173E+08   1.154E+11   7.567E+10   1.816E+10   1.200E+10   8.499E+09   1.108E+09
   590   612  3  -1    4.757393E+00   9.571E+06
   591   612  3  -1    4.756075E+00   7.586E+06
   590   613  3  -1    4.759816E+00   2.806E+07   8.795E+07   1.739E+11   1.300E+11   4.191E+10   1.862E+09   1.237E+08   4.032E+06
   592   613  3  -1    4.734762E+00   1.251E+06
   588   614  3  -1    4.887413E+00   4.263E+06   6.823E+08   2.032E+11   1.663E+11   1.407E+10   1.197E+10   8.811E+09   2.052E+09
   590   614  3  -1    4.799234E+00   4.433E+07
   591   614  3  -1    4.797917E+00   5.931E+08
   593   614  3  -1    4.774146E+00   1.279E+07
   594   614  3  -1    4.774095E+00   3.145E+07
   590   615  3  -1    4.802337E+00   4.726E+08   1.649E+09   2.558E+11   9.107E+09   1.774E+11   6.126E+10   7.428E+09   6.056E+08
   592   615  3  -1    4.777283E+00   7.688E+07
   587   616  3  -1    5.642806E+00   1.848E+07   1.906E+09   2.926E+11   6.565E+10   1.052E+11   7.069E+10   4.854E+10   2.528E+09
   588   616  3  -1    4.892112E+00   1.216E+06
   589   616  3  -1    4.804605E+00   1.260E+08
   590   616  3  -1    4.803934E+00   7.509E+08
   591   616  3  -1    4.802616E+00   5.391E+08
   592   616  3  -1    4.778880E+00   6.144E+07
   593   616  3  -1    4.778846E+00   8.644E+07
   588   617  3  -1    4.904519E+00   9.404E+06   1.390E+09   2.519E+11   1.839E+06   4.043E+10   1.418E+11   5.127E+10   1.842E+10
   590   617  3  -1    4.816340E+00   4.375E+07
   591   617  3  -1    4.815023E+00   1.222E+09
   592   617  3  -1    4.791286E+00   4.640E+06
   593   617  3  -1    4.791252E+00   2.821E+07
   594   617  3  -1    4.791201E+00   7.199E+07
   587   618  3  -1    5.655674E+00   1.059E+07   3.513E+09   5.772E+11   2.109E+10   6.293E+10   6.514E+10   3.801E+11   4.789E+10
   589   618  3  -1    4.817472E+00   7.157E+09
   590   618  3  -1    4.816801E+00   1.091E+09
   591   618  3  -1    4.815484E+00   2.818E+06
   592   618  3  -1    4.791747E+00   1.644E+07
   593   618  3  -1    4.791713E+00   5.616E+06
   588   619  3  -1    4.913179E+00   2.055E+06   3.321E+09   5.401E+11   8.466E+09   1.114E+10   1.329E+11   2.008E+11   1.868E+11
   590   619  3  -1    4.825001E+00   5.038E+09
   591   619  3  -1    4.823683E+00   2.540E+08
   592   619  3  -1    4.799947E+00   3.084E+06
   593   619  3  -1    4.799913E+00   1.792E+07
   594   619  3  -1    4.799861E+00   1.585E+07
   591   620  3  -1    4.831736E+00   5.066E+09   3.620E+09   5.404E+11   3.059E+06   2.020E+10   6.298E+10   3.309E+10   4.241E+11
   589   621  3  -1    4.851514E+00   1.110E+09   3.014E+09   1.104E+11   5.762E+10   3.707E+10   1.546E+10   1.537E+08   7.388E+07
   590   621  3  -1    4.850843E+00   1.050E+09
   591   621  3  -1    4.849526E+00   9.530E+08
   593   621  3  -1    4.825755E+00   1.599E+06
   594   622  3  -1    4.849105E+00   1.150E+09   8.942E+08   1.337E+12   1.444E+11   0.000E+00   1.035E+12   3.200E+09   1.540E+11
   588   623  3  -1    4.971749E+00   3.365E+08   1.123E+09   1.339E+12   1.866E+11   6.401E+11   3.460E+11   3.321E+10   1.333E+11
   591   623  3  -1    4.882253E+00   1.233E+07
   593   623  3  -1    4.858482E+00   1.181E+09
   594   623  3  -1    4.858431E+00   1.235E+07
   596   623  3  -1    4.615462E+00   2.516E+07
   588   624  3  -1    4.983438E+00   1.609E+08   1.057E+09   1.204E+12   1.338E+11   6.527E+11   2.697E+11   1.094E+11   3.796E+10
   590   624  3  -1    4.895260E+00   7.218E+06
   591   624  3  -1    4.893942E+00   7.239E+06
   592   624  3  -1    4.870206E+00   1.436E+09
   593   624  3  -1    4.870172E+00   1.499E+07
   594   624  3  -1    4.870121E+00   1.521E+06
   596   624  3  -1    4.627152E+00   6.019E+06
   588   625  3  -1    5.002832E+00   2.133E+09   2.331E+09   8.754E+11   3.436E+11   9.826E+10   2.656E+11   6.073E+10   1.072E+11
   591   625  3  -1    4.913336E+00   1.188E+08
   593   625  3  -1    4.889565E+00   5.340E+07
   594   625  3  -1    4.889514E+00   5.761E+08
   596   625  3  -1    4.646545E+00   1.512E+08
   587   626  3  -1    5.760122E+00   6.336E+09   3.980E+09   1.200E+13   1.168E+13   8.072E+10   9.858E+10   5.229E+10   8.581E+10
   588   626  3  -1    5.009428E+00   6.147E+08
   589   626  3  -1    4.921920E+00   8.603E+07
   590   626  3  -1    4.921249E+00   5.391E+07
   591   626  3  -1    4.919932E+00   5.817E+06
   592   626  3  -1    4.896195E+00   5.013E+08
   593   626  3  -1    4.896161E+00   9.246E+07
   595   626  3  -1    4.703728E+00   3.115E+07
   596   626  3  -1    4.653141E+00   5.106E+07
   588   627  3  -1    5.015898E+00   6.922E+06   1.025E+09   7.222E+11   3.788E+11   6.435E+10   2.642E+11   1.407E+10   8.033E+08
   590   627  3  -1    4.927720E+00   3.520E+07
   591   627  3  -1    4.926402E+00   1.237E+08
   592   627  3  -1    4.902666E+00   9.716E+06
   593   627  3  -1    4.902632E+00   7.634E+08
   594   627  3  -1    4.902581E+00   7.435E+07
   588   628  3  -1    5.028821E+00   4.885E+09   4.067E+09   1.992E+12   7.696E+11   1.140E+11   7.212E+11   2.114E+11   1.762E+11
   591   628  3  -1    4.939325E+00   4.717E+07
   593   628  3  -1    4.915554E+00   1.835E+07
   594   628  3  -1    4.915503E+00   2.871E+08
   596   628  3  -1    4.672535E+00   3.401E+08
   587   629  3  -1    5.789581E+00   1.867E+10   9.971E+09   3.489E+13   3.390E+13   3.391E+11   3.036E+11   1.284E+11   2.151E+11
   588   629  3  -1    5.038887E+00   1.874E+09
   589   629  3  -1    4.951380E+00   1.775E+07
   590   629  3  -1    4.950709E+00   4.717E+07
   591   629  3  -1    4.949392E+00   2.102E+07
   592   629  3  -1    4.925655E+00   2.028E+08
   593   629  3  -1    4.925621E+00   1.262E+07
   595   629  3  -1    4.733187E+00   1.381E+08
   596   629  3  -1    4.682601E+00   1.598E+08
   588   630  3  -1    5.052981E+00   5.724E+09   6.005E+09   2.117E+12   5.972E+11   3.027E+11   7.193E+11   2.135E+11   2.838E+11
   590   630  3  -1    4.964803E+00   2.125E+07
   591   630  3  -1    4.963485E+00   6.188E+07
   592   630  3  -1    4.939749E+00   4.411E+07
   594   630  3  -1    4.939663E+00   4.019E+06
   596   630  3  -1    4.696695E+00   1.719E+08
   590   631  3  -1    5.023183E+00   1.248E+09   5.357E+09   7.562E+13   4.741E+13   2.802E+13   1.383E+11   6.216E+09   5.456E+10
   592   631  3  -1    4.998130E+00   5.382E+08
   587   632  3  -1    5.865071E+00   1.966E+08   5.284E+09   6.978E+13   4.393E+13   1.705E+13   8.738E+12   2.420E+10   4.069E+10
   588   632  3  -1    5.114377E+00   2.072E+07
   589   632  3  -1    5.026870E+00   4.121E+09
   590   632  3  -1    5.026199E+00   9.366E+08
   591   632  3  -1    5.024881E+00   7.989E+08
   592   632  3  -1    5.001145E+00   3.378E+08
   593   632  3  -1    5.001111E+00   7.185E+08
   596   632  3  -1    4.758091E+00   2.709E+06
   588   633  3  -1    5.118520E+00   6.880E+07   4.963E+09   5.939E+13   3.752E+13   8.391E+10   2.172E+13   3.616E+10   2.480E+10
   590   633  3  -1    5.030341E+00   1.666E+09
   591   633  3  -1    5.029024E+00   2.500E+09
   592   633  3  -1    5.005287E+00   1.653E+07
   593   633  3  -1    5.005253E+00   1.775E+08
   594   633  3  -1    5.005202E+00   8.586E+08
   596   633  3  -1    4.762233E+00   4.307E+06
   590   634  3  -1    5.127250E+00   8.377E+08   1.375E+09   1.210E+13   9.009E+12   1.005E+12   1.280E+12   1.537E+11   6.502E+11
   591   634  3  -1    5.125933E+00   8.536E+08
   594   634  3  -1    5.102111E+00   1.130E+07
   587   635  3  -1    5.981219E+00   1.282E+09   2.098E+09   9.956E+12   7.246E+12   3.922E+11   1.529E+12   3.121E+11   4.768E+11
   588   635  3  -1    5.230525E+00   1.951E+07
   589   635  3  -1    5.143018E+00   1.791E+09
   590   635  3  -1    5.142347E+00   3.385E+08
   591   635  3  -1    5.141029E+00   1.939E+08
   593   635  3  -1    5.117259E+00   1.748E+06
   595   635  3  -1    4.924825E+00   1.088E+09
   596   635  3  -1    4.874239E+00   7.845E+06
   590   636  3  -1    5.152574E+00   4.544E+08   1.384E+09   7.292E+12   4.715E+12   1.733E+09   1.761E+12   6.263E+11   1.881E+11
   592   636  3  -1    5.127520E+00   6.432E+06
   587   637  3  -1    6.006569E+00   3.658E+10   1.705E+10   7.520E+12   1.962E+12   4.495E+12   2.479E+11   5.708E+11   2.446E+11
   588   637  3  -1    5.255875E+00   3.804E+08
   589   637  3  -1    5.168368E+00   5.846E+08
   590   637  3  -1    5.167697E+00   1.120E+07
   591   637  3  -1    5.166379E+00   1.996E+07
   592   637  3  -1    5.142643E+00   5.176E+07
   593   637  3  -1    5.142609E+00   1.585E+08
   595   637  3  -1    4.950175E+00   9.519E+09
   596   637  3  -1    4.899589E+00   2.948E+08
   590   638  3  -1    5.186390E+00   4.075E+08   2.129E+09   2.878E+13   1.428E+13   1.388E+11   1.423E+13   3.793E+10   9.315E+10
   591   638  3  -1    5.185073E+00   5.911E+07
   592   638  3  -1    5.161336E+00   9.226E+07
   593   638  3  -1    5.161302E+00   4.907E+08
   594   638  3  -1    5.161251E+00   8.965E+08
   596   638  3  -1    4.918282E+00   2.112E+07
   591   639  3  -1    5.186816E+00   4.203E+09   3.010E+09   3.819E+12   9.427E+08   6.401E+11   2.196E+12   1.509E+11   8.312E+11
   594   639  3  -1    5.162994E+00   4.373E+06
   590   640  3  -1    5.193496E+00   7.799E+07   1.824E+09   1.523E+13   8.351E+12   6.882E+12   9.319E+07   9.626E+08   5.392E+08
   592   640  3  -1    5.168442E+00   5.295E+08
   588   641  3  -1    5.281693E+00   2.083E+07   1.884E+09   3.103E+12   1.745E+09   1.040E+12   1.334E+12   2.104E+11   5.163E+11
   590   641  3  -1    5.193515E+00   2.038E+09
   591   641  3  -1    5.192197E+00   6.190E+08
   593   641  3  -1    5.168427E+00   1.401E+07
   594   641  3  -1    5.168376E+00   3.899E+06
   587   642  3  -1    6.033939E+00   8.495E+09   5.416E+09   1.569E+13   8.177E+12   3.171E+12   4.174E+12   2.872E+10   1.396E+11
   588   642  3  -1    5.283245E+00   7.647E+07
   589   642  3  -1    5.195737E+00   3.800E+08
   590   642  3  -1    5.195066E+00   1.228E+08
   591   642  3  -1    5.193749E+00   2.519E+06
   592   642  3  -1    5.170012E+00   6.730E+08
   593   642  3  -1    5.169978E+00   4.494E+08
   595   642  3  -1    4.977545E+00   1.941E+09
   596   642  3  -1    4.926958E+00   7.981E+07
   594   643  3  -1    5.184102E+00   3.356E+09   2.610E+09   5.550E+12   5.486E+12   0.000E+00   5.381E+10   1.609E+09   9.132E+09
   587   644  3  -1    6.053765E+00   1.442E+08   3.132E+09   4.036E+12   3.731E+11   1.209E+12   1.540E+12   6.936E+11   2.205E+11
   589   644  3  -1    5.215564E+00   3.937E+09
   590   644  3  -1    5.214893E+00   1.550E+09
   591   644  3  -1    5.213575E+00   7.316E+07
   592   644  3  -1    5.189839E+00   2.084E+07
   595   644  3  -1    4.997371E+00   2.085E+08
   596   644  3  -1    4.946785E+00   3.132E+06
   591   645  3  -1    5.215224E+00   4.483E+06   2.887E+09   5.042E+12   4.753E+12   1.547E+11   2.147E+10   7.518E+10   3.778E+10
   593   645  3  -1    5.191454E+00   3.388E+09
   596   645  3  -1    4.948434E+00   6.450E+08
   588   646  3  -1    5.311713E+00   6.491E+06   1.673E+09   2.488E+12   7.741E+11   2.293E+11   1.150E+12   2.307E+11   1.037E+11
   590   646  3  -1    5.223535E+00   8.439E+08
   591   646  3  -1    5.222217E+00   4.602E+08
   592   646  3  -1    5.198481E+00   9.253E+08
   593   646  3  -1    5.198447E+00   6.116E+07
   596   646  3  -1    4.955427E+00   8.282E+07
