SEQ='MG'     NUCCHG=21                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 159388039.4  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   190259.4 
     3          2S2 2P6 3P1         (2)1( 1.5)   196766.7 
     4          2S2 2P6 3D1         (2)2( 1.5)   463272.1 
     5          2S2 2P6 3D1         (2)2( 2.5)   464451.2 

   IC RESOLVED LEVEL INDEXING           BWNR= 161190454.1 NLVL=  1117
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     8   490  3  -1    3.736002E+01   5.211E+08
     9   490  3  -1    3.708367E+01   1.608E+10
    10   490  3  -1    3.707708E+01   2.314E+11
    11   490  3  -1    3.705529E+01   2.093E+11
    12   490  3  -1    3.704712E+01   3.076E+10
    13   490  3  -1    3.704030E+01   1.583E+10
     5   491  3  -1    3.746169E+01   5.614E+08   1.131E+11   5.589E+11   2.056E+10   4.989E+10   1.587E+11   1.732E+11   1.566E+11
     6   491  3  -1    3.743509E+01   1.951E+09
     9   491  3  -1    3.709931E+01   3.252E+10
    10   491  3  -1    3.709272E+01   6.097E+08
    12   491  3  -1    3.706276E+01   4.686E+10
    13   491  3  -1    3.705594E+01   3.196E+10
    14   491  3  -1    3.705317E+01   1.183E+10
     5   492  3  -1    3.746178E+01   1.419E+08   2.178E+10   1.108E+11   5.040E+09   1.708E+09   2.925E+10   5.587E+10   1.895E+10
     9   492  3  -1    3.709940E+01   3.463E+08
    10   492  3  -1    3.709281E+01   1.274E+10
    11   492  3  -1    3.707103E+01   5.875E+09
    12   492  3  -1    3.706285E+01   3.331E+08
    13   492  3  -1    3.705603E+01   3.542E+09
     3   493  3  -1    4.171574E+01   5.464E+08   2.103E+11   1.069E+12   3.194E+10   2.276E+11   2.784E+11   6.306E+10   4.677E+11
     6   493  3  -1    3.743788E+01   1.925E+09
     7   493  3  -1    3.740699E+01   1.112E+10
     8   493  3  -1    3.737846E+01   4.867E+08
     9   493  3  -1    3.710210E+01   3.623E+09
    13   493  3  -1    3.705873E+01   3.968E+10
    14   493  3  -1    3.705597E+01   1.622E+11
    15   493  3  -1    3.653647E+01   1.190E+08
     6   494  3  -1    3.748744E+01   2.758E+08   6.940E+11   1.963E+13   0.000E+00   1.821E+12   4.097E+12   5.225E+12   8.482E+12
     7   494  3  -1    3.745655E+01   5.555E+09
    14   494  3  -1    3.710553E+01   3.715E+09
    15   494  3  -1    3.658603E+01   8.812E+11
     4   495  3  -1    4.123057E+01   9.093E+08   4.808E+11   1.881E+13   6.291E+10   6.944E+10   3.016E+11   8.415E+12   9.957E+12
     5   495  3  -1    3.766772E+01   1.219E+10
     8   495  3  -1    3.758170E+01   3.517E+11
     9   495  3  -1    3.730535E+01   5.884E+09
    10   495  3  -1    3.729876E+01   6.962E+09
    13   495  3  -1    3.726198E+01   4.585E+08
    14   495  3  -1    3.725921E+01   1.213E+10
    15   495  3  -1    3.673971E+01   6.290E+10
    16   495  3  -1    3.665777E+01   1.260E+09
     2   496  3  -1    4.201591E+01   1.839E+08   1.131E+12   6.960E+12   2.155E+09   7.989E+11   3.419E+11   3.895E+12   1.922E+12
    10   496  3  -1    3.735791E+01   9.657E+10
    12   496  3  -1    3.732795E+01   2.802E+11
     1   497  3  -1    4.203475E+01   7.954E+08   1.136E+12   5.137E+12   2.199E+10   5.466E+11   5.784E+11   1.703E+12   2.287E+12
     2   497  3  -1    4.201726E+01   2.152E+08
     5   497  3  -1    3.772823E+01   1.177E+09
     9   497  3  -1    3.736585E+01   6.994E+10
    10   497  3  -1    3.735926E+01   2.394E+11
    11   497  3  -1    3.733748E+01   2.064E+11
    12   497  3  -1    3.732930E+01   5.529E+10
    13   497  3  -1    3.732248E+01   3.913E+11
    16   497  3  -1    3.671827E+01   8.993E+08
     3   498  3  -1    4.198268E+01   1.795E+08   1.132E+12   3.231E+12   8.992E+09   2.061E+11   8.932E+11   1.196E+12   9.270E+11
     5   498  3  -1    3.773142E+01   6.604E+08
     6   498  3  -1    3.770482E+01   8.385E+08
     8   498  3  -1    3.764540E+01   5.528E+09
     9   498  3  -1    3.736904E+01   2.175E+11
    10   498  3  -1    3.736245E+01   1.076E+11
    12   498  3  -1    3.733250E+01   2.181E+10
    13   498  3  -1    3.732567E+01   3.552E+10
    14   498  3  -1    3.732291E+01   5.651E+11
    15   498  3  -1    3.680341E+01   1.754E+09
     1   499  3  -1    4.209527E+01   1.208E+09   4.550E+11   1.925E+12   6.628E+11   3.361E+10   1.647E+09   7.716E+10   1.149E+12
     2   499  3  -1    4.207778E+01   1.092E+09
     3   499  3  -1    4.204001E+01   1.075E+09
     8   499  3  -1    3.770272E+01   1.560E+09
     9   499  3  -1    3.742637E+01   1.177E+11
    10   499  3  -1    3.741978E+01   2.025E+10
    11   499  3  -1    3.739800E+01   3.492E+10
    12   499  3  -1    3.738982E+01   6.048E+10
    13   499  3  -1    3.738300E+01   9.476E+10
    16   499  3  -1    3.677879E+01   2.591E+09
     3   500  3  -1    4.204638E+01   2.839E+08   2.141E+11   1.505E+13   9.586E+10   7.894E+09   1.764E+10   8.097E+12   6.829E+12
     5   500  3  -1    3.779512E+01   9.236E+09
     8   500  3  -1    3.770910E+01   4.165E+09
     9   500  3  -1    3.743274E+01   9.740E+09
    10   500  3  -1    3.742615E+01   4.146E+10
    11   500  3  -1    3.740437E+01   1.561E+11
    12   500  3  -1    3.739620E+01   7.874E+10
    13   500  3  -1    3.738937E+01   2.314E+08
    16   500  3  -1    3.678517E+01   2.351E+09
     2   501  3  -1    4.208591E+01   4.651E+08   2.161E+11   1.861E+13   6.442E+10   1.549E+10   6.776E+10   3.548E+12   1.491E+13
     5   501  3  -1    3.779688E+01   1.939E+09
     6   501  3  -1    3.777028E+01   2.134E+10
     8   501  3  -1    3.771086E+01   1.907E+09
     9   501  3  -1    3.743450E+01   5.661E+10
    10   501  3  -1    3.742791E+01   3.242E+09
    12   501  3  -1    3.739796E+01   1.345E+10
    13   501  3  -1    3.739113E+01   6.722E+10
    14   501  3  -1    3.738837E+01   2.911E+10
    15   501  3  -1    3.686887E+01   1.338E+09
    16   501  3  -1    3.678693E+01   9.090E+09
     2   502  3  -1    4.208793E+01   7.136E+07   2.156E+11   1.462E+13   3.688E+09   2.348E+10   9.043E+08   7.654E+12   6.934E+12
    10   502  3  -1    3.742993E+01   2.493E+10
    12   502  3  -1    3.739997E+01   4.576E+10
    16   502  3  -1    3.678894E+01   1.095E+09
     1   503  3  -1    4.212866E+01   7.044E+08   3.439E+11   9.341E+12   5.303E+11   1.915E+11   1.582E+11   8.006E+12   4.553E+11
     2   503  3  -1    4.211117E+01   2.922E+08
     5   503  3  -1    3.782214E+01   1.242E+11
     8   503  3  -1    3.773612E+01   3.563E+09
     9   503  3  -1    3.745976E+01   2.855E+09
    10   503  3  -1    3.745317E+01   8.700E+08
    11   503  3  -1    3.743139E+01   1.924E+11
    12   503  3  -1    3.742321E+01   2.095E+10
    13   503  3  -1    3.741639E+01   1.676E+10
    16   503  3  -1    3.681218E+01   1.160E+10
     2   504  3  -1    4.212903E+01   4.517E+08   3.540E+11   1.012E+13   5.167E+11   1.267E+11   1.586E+11   6.317E+12   3.003E+12
     3   504  3  -1    4.209126E+01   3.397E+08
     5   504  3  -1    3.784000E+01   2.137E+10
     6   504  3  -1    3.781339E+01   1.464E+11
     9   504  3  -1    3.747762E+01   1.274E+08
    10   504  3  -1    3.747103E+01   7.408E+10
    12   504  3  -1    3.744107E+01   3.997E+10
    13   504  3  -1    3.743425E+01   7.171E+09
    14   504  3  -1    3.743148E+01   3.081E+10
    16   504  3  -1    3.683004E+01   1.343E+10
     3   505  3  -1    4.211409E+01   8.773E+08   3.726E+11   9.112E+12   6.082E+11   2.416E+10   2.103E+11   2.278E+10   8.246E+12
     5   505  3  -1    3.786283E+01   4.605E+08
     6   505  3  -1    3.783622E+01   1.815E+10
     7   505  3  -1    3.780533E+01   2.100E+11
     8   505  3  -1    3.777680E+01   3.991E+08
     9   505  3  -1    3.750045E+01   8.051E+10
    13   505  3  -1    3.745708E+01   9.924E+09
    14   505  3  -1    3.745431E+01   1.849E+10
     5   506  3  -1    3.789311E+01   9.992E+07   2.324E+08   4.597E+09   4.868E+07   1.645E+08   7.043E+08   3.440E+09   2.399E+08
     6   507  3  -1    3.786872E+01   1.103E+08   2.515E+08   6.655E+09   8.150E+07   2.760E+08   1.748E+09   3.347E+09   1.202E+09
     7   508  3  -1    3.784116E+01   1.304E+08   2.711E+08   8.240E+09   1.613E+08   5.516E+08   2.285E+09   2.653E+08   4.977E+09
     4   511  3  -1    4.148681E+01   3.847E+08   6.910E+11   4.745E+12   9.341E+09   9.991E+10   3.261E+11   1.756E+12   2.554E+12
     5   511  3  -1    3.792396E+01   8.048E+07
     8   511  3  -1    3.783794E+01   6.750E+10
     9   511  3  -1    3.756159E+01   1.771E+09
    10   511  3  -1    3.755500E+01   3.459E+08
    11   511  3  -1    3.753321E+01   1.124E+10
    12   511  3  -1    3.752504E+01   1.227E+09
    13   511  3  -1    3.751822E+01   2.381E+09
    16   511  3  -1    3.691401E+01   5.657E+11
     5   512  3  -1    3.798193E+01   5.160E+09   1.399E+11   1.611E+13   3.467E+09   3.211E+12   2.766E+12   7.173E+12   2.956E+12
     6   512  3  -1    3.795532E+01   1.014E+09
     8   512  3  -1    3.789590E+01   1.780E+09
     9   512  3  -1    3.761955E+01   6.425E+09
    10   512  3  -1    3.761296E+01   9.223E+10
    12   512  3  -1    3.758300E+01   7.756E+10
    13   512  3  -1    3.757618E+01   1.072E+10
    14   512  3  -1    3.757341E+01   2.033E+08
    15   512  3  -1    3.705392E+01   1.043E+09
    16   512  3  -1    3.697197E+01   1.804E+10
     5   513  3  -1    3.798853E+01   6.616E+08   1.229E+11   1.572E+13   2.641E+08   2.432E+12   3.580E+12   5.181E+12   4.530E+12
     6   513  3  -1    3.796193E+01   5.364E+09
     7   513  3  -1    3.793104E+01   1.617E+09
     8   513  3  -1    3.790251E+01   6.813E+08
     9   513  3  -1    3.762615E+01   3.982E+10
    13   513  3  -1    3.758278E+01   1.012E+11
    14   513  3  -1    3.758002E+01   1.085E+10
    15   513  3  -1    3.706052E+01   2.895E+09
     6   514  3  -1    3.797128E+01   8.056E+08   1.115E+11   1.554E+13   0.000E+00   1.406E+12   4.615E+12   1.168E+12   8.351E+12
     7   514  3  -1    3.794039E+01   7.160E+09
    14   514  3  -1    3.758937E+01   1.331E+11
    15   514  3  -1    3.706987E+01   2.396E+08
     4   515  3  -1    4.158364E+01   5.384E+08   5.037E+11   1.716E+13   9.138E+11   1.647E+11   4.728E+11   6.552E+12   9.061E+12
    10   515  3  -1    3.765183E+01   1.524E+08
    12   515  3  -1    3.762188E+01   1.464E+09
    16   515  3  -1    3.701085E+01   1.657E+11
     5   516  3  -1    3.802169E+01   2.270E+09   8.773E+11   1.324E+13   8.100E+10   8.209E+10   9.260E+11   4.724E+12   7.426E+12
     6   516  3  -1    3.799509E+01   5.520E+08
     8   516  3  -1    3.793567E+01   9.238E+10
     9   516  3  -1    3.765932E+01   1.689E+09
    12   516  3  -1    3.762277E+01   3.062E+09
    13   516  3  -1    3.761594E+01   3.797E+09
    14   516  3  -1    3.761318E+01   2.309E+08
    15   516  3  -1    3.709368E+01   2.202E+08
    16   516  3  -1    3.701174E+01   1.290E+12
     5   517  3  -1    3.810097E+01   8.086E+09   9.921E+11   5.373E+12   5.198E+07   9.918E+11   1.761E+12   8.971E+11   1.724E+12
     8   517  3  -1    3.801495E+01   1.471E+11
     9   517  3  -1    3.773859E+01   7.008E+08
    13   517  3  -1    3.769522E+01   7.137E+08
    14   517  3  -1    3.769246E+01   2.922E+09
    15   517  3  -1    3.717296E+01   8.772E+11
     9   521  3  -1    3.800207E+01   9.756E+10   1.669E+11   8.551E+12   7.774E+10   1.741E+12   2.232E+12   5.217E+10   4.448E+12
    13   521  3  -1    3.795870E+01   3.405E+09
    14   521  3  -1    3.795593E+01   8.879E+10
    15   521  3  -1    3.743643E+01   5.937E+09
    10   522  3  -1    3.800230E+01   9.008E+10   1.707E+11   9.654E+12   1.070E+11   1.046E+12   2.829E+12   3.304E+12   2.367E+12
    12   522  3  -1    3.797235E+01   9.239E+09
    13   522  3  -1    3.796553E+01   8.576E+10
    14   522  3  -1    3.796276E+01   1.381E+10
    15   522  3  -1    3.744326E+01   2.606E+09
    16   522  3  -1    3.736132E+01   3.650E+09
     9   523  3  -1    3.801497E+01   1.100E+09   1.797E+11   8.701E+12   1.423E+11   2.658E+11   3.824E+12   4.359E+12   1.104E+11
    10   523  3  -1    3.800838E+01   4.796E+09
    11   523  3  -1    3.798660E+01   1.152E+11
    12   523  3  -1    3.797842E+01   1.036E+11
    13   523  3  -1    3.797160E+01   1.865E+10
    10   524  3  -1    3.801722E+01   1.507E+09   1.094E+10   4.405E+13   5.182E+09   7.248E+09   3.081E+11   3.526E+13   8.475E+12
    12   524  3  -1    3.798726E+01   3.078E+09
    13   524  3  -1    3.798044E+01   6.639E+09
    14   524  3  -1    3.797767E+01   8.685E+08
    15   524  3  -1    3.745818E+01   1.012E+08
     9   525  3  -1    3.802937E+01   5.813E+08   4.886E+09   4.491E+13   9.972E+08   9.440E+09   1.662E+11   2.253E+13   2.220E+13
    13   525  3  -1    3.798600E+01   2.009E+09
    14   525  3  -1    3.798323E+01   2.761E+09
    15   525  3  -1    3.746374E+01   1.568E+08
    14   526  3  -1    3.799035E+01   1.641E+09   1.395E+09   4.478E+13   0.000E+00   2.813E+10   6.583E+10   4.596E+12   4.008E+13
     4   527  3  -1    4.205993E+01   1.247E+09   9.211E+11   1.118E+13   1.436E+11   1.219E+12   3.419E+12   3.218E+12   3.181E+12
     9   527  3  -1    3.813471E+01   4.837E+08
    13   527  3  -1    3.809134E+01   2.222E+08
    15   527  3  -1    3.756907E+01   5.280E+11
    16   527  3  -1    3.748713E+01   3.004E+11
     5   528  3  -1    3.859124E+01   3.360E+10   2.899E+10   5.858E+12   3.247E+06   1.100E+09   5.673E+08   5.296E+12   5.604E+11
     6   528  3  -1    3.856463E+01   2.659E+09
     8   528  3  -1    3.850522E+01   2.698E+09
    15   528  3  -1    3.766323E+01   2.564E+08
     6   529  3  -1    3.856506E+01   3.309E+10   2.804E+10   5.819E+12   0.000E+00   1.140E+09   2.396E+08   3.019E+12   2.799E+12
     7   529  3  -1    3.853417E+01   2.158E+09
     7   530  3  -1    3.853469E+01   3.315E+10   2.712E+10   5.767E+12   0.000E+00   0.000E+00   2.977E+09   0.000E+00   5.764E+12
     3   531  3  -1    4.284664E+01   6.916E+08   5.957E+10   6.587E+12   7.374E+11   1.844E+09   4.919E+09   1.175E+12   4.668E+12
     6   531  3  -1    3.856878E+01   9.347E+08
     7   531  3  -1    3.853789E+01   1.201E+10
     8   531  3  -1    3.850936E+01   1.852E+08
     9   531  3  -1    3.823300E+01   3.153E+10
    13   531  3  -1    3.818963E+01   2.023E+10
    14   531  3  -1    3.818687E+01   5.554E+09
     2   532  3  -1    4.288504E+01   6.207E+08   6.584E+10   7.174E+12   7.092E+11   8.553E+08   4.066E+10   2.052E+12   4.371E+12
     5   532  3  -1    3.859600E+01   1.283E+09
     6   532  3  -1    3.856940E+01   9.451E+09
     9   532  3  -1    3.823363E+01   1.312E+10
    10   532  3  -1    3.822704E+01   1.808E+10
    12   532  3  -1    3.819708E+01   3.538E+10
    14   532  3  -1    3.818749E+01   3.229E+08
    15   532  3  -1    3.766800E+01   2.693E+09
    16   532  3  -1    3.758605E+01   2.304E+09
     1   533  3  -1    4.290305E+01   8.626E+08   6.393E+10   7.114E+12   7.044E+11   5.560E+09   3.417E+10   3.795E+12   2.575E+12
     2   533  3  -1    4.288556E+01   2.126E+08
     5   533  3  -1    3.859652E+01   7.845E+09
     8   533  3  -1    3.851050E+01   4.410E+08
     9   533  3  -1    3.823415E+01   1.110E+09
    10   533  3  -1    3.822756E+01   1.780E+10
    11   533  3  -1    3.820577E+01   7.800E+10
    12   533  3  -1    3.819760E+01   3.869E+09
    10   534  3  -1    3.824657E+01   5.633E+07   4.854E+08   4.241E+13   4.863E+08   1.385E+11   5.329E+10   2.569E+13   1.652E+13
    12   534  3  -1    3.821661E+01   9.255E+07
     5   535  3  -1    3.861785E+01   9.086E+07   1.317E+09   4.199E+13   9.791E+09   9.509E+10   9.444E+10   2.174E+13   2.005E+13
     9   535  3  -1    3.825547E+01   1.387E+08
    10   535  3  -1    3.824888E+01   5.761E+08
    12   535  3  -1    3.821892E+01   2.038E+08
     6   536  3  -1    3.859533E+01   1.421E+08   1.578E+09   4.194E+13   1.224E+10   3.582E+10   1.550E+11   1.435E+13   2.739E+13
     9   536  3  -1    3.825956E+01   9.023E+08
    12   536  3  -1    3.822301E+01   2.336E+08
    15   536  3  -1    3.769392E+01   8.781E+07
     4   537  3  -1    4.246633E+01   9.400E+08   6.369E+10   9.384E+13   1.297E+12   8.245E+11   1.772E+12   3.735E+13   5.259E+13
     5   537  3  -1    3.890348E+01   7.546E+08
     8   537  3  -1    3.881746E+01   1.100E+10
    10   537  3  -1    3.853451E+01   2.178E+08
    15   537  3  -1    3.797547E+01   1.961E+10
    16   537  3  -1    3.789353E+01   3.930E+10
    15   538  3  -1    3.799176E+01   5.386E+10   4.201E+10   1.025E+14   0.000E+00   8.858E+11   1.843E+12   4.027E+13   5.952E+13
     5   539  3  -1    3.899973E+01   5.217E+09   6.044E+10   6.010E+13   1.969E+09   5.539E+10   8.307E+10   4.609E+13   1.387E+13
     6   539  3  -1    3.897313E+01   6.152E+08
     8   539  3  -1    3.891371E+01   4.462E+08
     9   539  3  -1    3.863736E+01   2.002E+09
    10   539  3  -1    3.863077E+01   3.542E+10
    12   539  3  -1    3.860081E+01   3.798E+10
    13   539  3  -1    3.859399E+01   6.836E+09
    14   539  3  -1    3.859122E+01   2.027E+08
    15   539  3  -1    3.807172E+01   1.532E+08
    16   539  3  -1    3.798978E+01   8.893E+08
     5   540  3  -1    3.900273E+01   3.375E+08   5.870E+10   6.034E+13   8.810E+07   4.010E+10   9.062E+10   3.026E+13   2.995E+13
     6   540  3  -1    3.897613E+01   5.607E+09
     7   540  3  -1    3.894524E+01   5.334E+08
     9   540  3  -1    3.864035E+01   1.480E+10
    13   540  3  -1    3.859698E+01   4.919E+10
    14   540  3  -1    3.859422E+01   6.368E+09
     6   541  3  -1    3.898053E+01   1.662E+08   5.671E+10   6.083E+13   0.000E+00   3.820E+10   8.064E+10   5.419E+12   5.530E+13
     7   541  3  -1    3.894964E+01   6.270E+09
    14   541  3  -1    3.859862E+01   6.463E+10
     1   542  3  -1    4.344341E+01   1.323E+09   3.115E+10   9.771E+12   4.451E+12   5.498E+08   3.117E+09   2.960E+12   2.357E+12
     2   542  3  -1    4.342592E+01   1.345E+09
     3   542  3  -1    4.338815E+01   1.389E+09
     9   542  3  -1    3.877451E+01   5.722E+09
    10   542  3  -1    3.876792E+01   4.324E+09
    11   542  3  -1    3.874614E+01   1.015E+10
    12   542  3  -1    3.873796E+01   5.307E+09
    13   542  3  -1    3.873114E+01   2.672E+09
     5   543  3  -1    3.915039E+01   5.705E+08   7.908E+10   1.504E+13   3.311E+07   6.049E+11   1.315E+12   4.840E+12   8.281E+12
     8   543  3  -1    3.906437E+01   8.970E+09
    15   543  3  -1    3.822239E+01   7.207E+10
    10   544  3  -1    3.885159E+01   2.231E+10   6.805E+10   5.952E+13   3.414E+09   5.763E+11   2.243E+11   3.732E+13   2.139E+13
    12   544  3  -1    3.882164E+01   3.309E+08
     9   545  3  -1    3.886123E+01   2.193E+10   6.851E+10   5.930E+13   1.128E+10   3.951E+11   4.119E+11   2.862E+13   2.986E+13
    11   545  3  -1    3.883285E+01   3.738E+10
    12   545  3  -1    3.882468E+01   1.618E+10
    13   545  3  -1    3.881786E+01   1.777E+09
     9   546  3  -1    3.886659E+01   1.370E+10   6.975E+10   5.932E+13   1.809E+08   1.281E+11   7.027E+11   1.690E+13   4.158E+13
    10   546  3  -1    3.886000E+01   5.182E+09
    12   546  3  -1    3.883004E+01   1.068E+10
    13   546  3  -1    3.882322E+01   2.100E+10
    14   546  3  -1    3.882045E+01   1.803E+10
     8   547  3  -1    3.929319E+01   4.027E+08   6.613E+10   1.461E+13   9.169E+08   1.484E+11   2.981E+11   5.418E+12   8.747E+12
    16   547  3  -1    3.836926E+01   6.525E+10
     4   548  3  -1    4.302606E+01   1.597E+09   3.547E+10   9.349E+13   4.803E+12   1.323E+12   2.911E+12   3.126E+13   5.320E+13
    16   548  3  -1    3.845326E+01   1.022E+10
     5   557  3  -1    4.254111E+01   9.067E+08   7.468E+08   1.061E+12   7.967E+04   5.089E+08   6.216E+08   9.468E+11   1.110E+11
     6   558  3  -1    4.251641E+01   8.462E+08   7.110E+08   1.040E+12   0.000E+00   8.155E+07   8.852E+08   5.219E+11   5.156E+11
     7   559  3  -1    4.248883E+01   8.373E+08   6.851E+08   1.036E+12   0.000E+00   0.000E+00   5.490E+08   0.000E+00   1.034E+12
     5   566  3  -1    4.268987E+01   1.019E+08   2.008E+09   2.326E+12   1.945E+10   5.907E+08   1.937E+09   1.883E+12   4.133E+11
    10   566  3  -1    4.232091E+01   7.453E+08
    12   566  3  -1    4.229095E+01   6.717E+08
    13   566  3  -1    4.228413E+01   1.753E+08
     6   567  3  -1    4.266510E+01   1.141E+08   1.983E+09   2.279E+12   1.886E+10   3.413E+08   2.265E+09   1.336E+12   9.130E+11
     9   567  3  -1    4.232933E+01   2.239E+08
    12   567  3  -1    4.229278E+01   5.095E+08
    13   567  3  -1    4.228596E+01   1.086E+09
    14   567  3  -1    4.228319E+01   1.102E+08
     7   568  3  -1    4.263904E+01   1.356E+08   1.960E+09   2.315E+12   1.913E+10   6.448E+08   1.305E+09   3.549E+11   1.932E+12
    13   568  3  -1    4.229078E+01   2.968E+08
    14   568  3  -1    4.228801E+01   1.545E+09
    10   569  3  -1    4.235501E+01   7.754E+08   2.397E+09   5.638E+11   1.758E+06   9.244E+09   5.105E+09   3.009E+11   2.045E+11
     9   570  3  -1    4.236446E+01   7.768E+08   2.396E+09   6.057E+11   4.444E+08   6.801E+09   6.574E+09   2.204E+11   3.277E+11
    11   570  3  -1    4.233609E+01   1.403E+09
    12   570  3  -1    4.232791E+01   4.255E+08
    15   571  3  -1    4.180144E+01   1.370E+09   1.068E+09   6.835E+11   0.000E+00   3.786E+10   8.172E+10   2.084E+11   3.529E+11
     9   572  3  -1    4.236827E+01   7.229E+08   2.394E+09   6.330E+11   7.589E+08   2.507E+09   9.480E+09   7.184E+10   5.051E+11
    10   572  3  -1    4.236168E+01   2.662E+08
    12   572  3  -1    4.233172E+01   2.483E+08
    13   572  3  -1    4.232490E+01   4.270E+08
    14   572  3  -1    4.232213E+01   6.544E+08
    14   577  3  -1    4.244162E+01   6.505E+08   5.905E+08   2.311E+11   0.000E+00   2.668E+08   1.430E+09   2.387E+10   1.617E+11
    13   578  3  -1    4.244584E+01   4.970E+08   6.161E+08   2.401E+11   2.572E+06   5.911E+08   1.313E+09   9.107E+10   9.485E+10
    10   579  3  -1    4.248374E+01   3.839E+08   6.408E+08   2.501E+11   2.648E+07   1.240E+09   9.255E+08   1.591E+11   3.033E+10
    12   579  3  -1    4.245379E+01   3.877E+08
     8   580  3  -1    4.279324E+01   2.073E+09   2.246E+09   1.627E+12   7.417E+09   6.804E+09   1.587E+10   6.067E+11   9.742E+11
    16   581  3  -1    4.190198E+01   1.686E+09   1.852E+09   1.157E+12   2.486E+07   3.797E+09   8.900E+09   3.904E+11   6.824E+11
    15   582  3  -1    4.210700E+01   5.572E+08   6.293E+08   4.513E+11   2.006E+07   7.998E+06   1.043E+08   1.410E+11   2.060E+11
     6   583  3  -1    4.317502E+01   1.910E+08   5.138E+09   3.091E+12   2.439E+10   2.230E+09   2.492E+09   6.445E+08   2.887E+12
     7   583  3  -1    4.314413E+01   1.437E+09
     9   583  3  -1    4.283925E+01   1.914E+09
    14   583  3  -1    4.279311E+01   1.666E+09
     5   584  3  -1    4.320304E+01   2.258E+08   5.193E+09   3.048E+12   2.406E+10   1.362E+09   3.981E+09   1.686E+12   1.175E+12
     6   584  3  -1    4.317644E+01   1.209E+09
    10   584  3  -1    4.283407E+01   1.850E+09
    13   584  3  -1    4.279729E+01   1.621E+09
    14   584  3  -1    4.279453E+01   2.824E+08
     5   585  3  -1    4.320399E+01   1.062E+09   5.227E+09   3.033E+12   2.382E+10   2.453E+08   5.483E+09   2.840E+12   1.355E+09
    11   585  3  -1    4.281324E+01   2.286E+09
    12   585  3  -1    4.280506E+01   1.885E+09
    13   585  3  -1    4.279824E+01   3.368E+08
     8   586  3  -1    4.330047E+01   1.237E+09   5.590E+09   3.296E+12   4.688E+09   2.816E+10   5.790E+10   1.128E+12   1.682E+12
    15   586  3  -1    4.245848E+01   2.618E+09
    16   586  3  -1    4.237653E+01   1.021E+09
   588   606  3  -1    2.742587E+01   1.429E+08   1.044E+09   2.088E+09   3.868E+08   1.237E+08   6.447E+08   8.714E+07   8.454E+08
   591   606  3  -1    2.733678E+01   1.307E+09
   588   607  3  -1    2.744887E+01   4.930E+08   3.948E+09   1.565E+11   1.344E+11   2.503E+07   2.013E+10   1.087E+09   8.683E+08
   590   607  3  -1    2.740322E+01   1.381E+09
   591   607  3  -1    2.735978E+01   2.609E+09
   587   608  3  -1    3.090765E+01   2.400E+08   1.878E+10   1.991E+11   1.898E+11   1.112E+09   6.237E+08   4.970E+09   2.573E+09
   588   608  3  -1    2.750859E+01   7.671E+07
   589   608  3  -1    2.748559E+01   2.741E+10
   590   608  3  -1    2.746295E+01   9.125E+09
   591   608  3  -1    2.741951E+01   1.413E+08
   588   610  3  -1    2.760931E+01   5.156E+09   3.510E+10   8.427E+10   1.514E+09   8.300E+09   1.895E+10   5.596E+09   4.991E+10
   591   610  3  -1    2.752022E+01   4.385E+10
   595   610  3  -1    2.677654E+01   9.220E+07
   588   611  3  -1    2.764114E+01   2.249E+08   5.878E+10   1.890E+11   5.615E+10   2.009E+10   2.373E+10   4.473E+10   4.429E+10
   590   611  3  -1    2.759549E+01   8.996E+10
   591   611  3  -1    2.755205E+01   4.407E+09
   594   611  3  -1    2.681426E+01   1.431E+08
   590   612  3  -1    2.762281E+01   2.221E+10   6.853E+10   8.516E+11   1.554E+11   5.389E+11   2.406E+10   1.170E+11   1.628E+10
   593   612  3  -1    2.684546E+01   6.256E+08
   587   613  3  -1    3.107381E+01   6.080E+08   8.589E+10   2.976E+11   9.185E+10   6.030E+10   2.154E+10   1.006E+11   2.325E+10
   588   613  3  -1    2.767475E+01   1.158E+08
   589   613  3  -1    2.765175E+01   1.691E+11
   590   613  3  -1    2.762910E+01   2.341E+10
   591   613  3  -1    2.758566E+01   3.199E+09
   593   613  3  -1    2.685175E+01   3.426E+08
   588   614  3  -1    2.773564E+01   1.530E+10   7.541E+10   7.418E+11   4.971E+10   5.916E+09   5.046E+11   1.041E+11   7.746E+10
   591   614  3  -1    2.764655E+01   5.839E+10
   594   614  3  -1    2.690876E+01   4.382E+08
   595   614  3  -1    2.690286E+01   8.514E+08
   587   615  3  -1    3.114450E+01   6.782E+08   1.160E+11   1.763E+12   7.751E+10   8.923E+11   4.792E+11   2.935E+11   2.040E+10
   588   615  3  -1    2.774544E+01   2.009E+09
   589   615  3  -1    2.772244E+01   1.468E+10
   590   615  3  -1    2.769979E+01   4.934E+10
   591   615  3  -1    2.765635E+01   3.325E+10
   592   615  3  -1    2.710236E+01   2.781E+08
   593   615  3  -1    2.692244E+01   7.174E+08
