SEQ='MG'     NUCCHG=19                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 127272625.9  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   156241.8 
     3          2S2 2P6 3P1         (2)1( 1.5)   159921.9 
     4          2S2 2P6 3D1         (2)2( 1.5)   377904.8 
     5          2S2 2P6 3D1         (2)2( 2.5)   378493.4 

   IC RESOLVED LEVEL INDEXING           BWNR= 128510439.4 NLVL=  1111
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   588   646  3  -1    2.148293E+01   3.771E+08
   589   646  3  -1    2.144413E+01   3.253E+10
   590   646  3  -1    2.143221E+01   9.078E+09
   591   646  3  -1    2.140921E+01   2.740E+10
   592   646  3  -1    2.093656E+01   1.286E+10
   593   646  3  -1    2.081296E+01   1.099E+10
   594   646  3  -1    2.081106E+01   1.003E+10
   596   646  3  -1    2.029422E+01   4.763E+07
   595   647  3  -1    2.094038E+01   9.761E+10   7.596E+10   5.018E+12   3.775E+12   0.000E+00   4.713E+10   7.376E+04   1.196E+12
   599   647  3  -1    1.747359E+01   4.337E+07
   588   648  3  -1    2.164225E+01   6.230E+07   8.319E+10   5.560E+12   4.404E+12   9.594E+09   1.271E+11   8.820E+11   1.375E+11
   591   648  3  -1    2.156852E+01   8.205E+07
   594   648  3  -1    2.097037E+01   8.657E+10
   595   648  3  -1    2.096750E+01   3.606E+07
   596   648  3  -1    2.045354E+01   2.961E+10
   588   649  3  -1    2.169367E+01   1.269E+09   9.073E+10   6.424E+12   3.839E+12   8.702E+08   1.516E+12   8.422E+11   2.256E+11
   591   649  3  -1    2.161994E+01   8.377E+07
   593   649  3  -1    2.102369E+01   1.065E+11
   594   649  3  -1    2.102179E+01   3.917E+09
   595   649  3  -1    2.101892E+01   2.142E+09
   596   649  3  -1    2.050495E+01   1.846E+10
   598   649  3  -1    1.755593E+01   3.425E+07
   588   650  3  -1    2.171672E+01   2.280E+08   1.088E+11   3.929E+12   3.061E+12   6.529E+09   2.940E+11   6.459E+09   5.613E+11
   591   650  3  -1    2.164300E+01   1.911E+08
   594   650  3  -1    2.104484E+01   2.174E+10
   595   650  3  -1    2.104197E+01   5.386E+10
   596   650  3  -1    2.052801E+01   5.459E+10
   599   650  3  -1    1.757518E+01   5.415E+07
   604   650  3  -1    1.737215E+01   3.072E+07
   590   651  3  -1    2.167661E+01   8.700E+09   3.343E+10   4.134E+14   2.349E+14   1.757E+14   2.700E+12   7.125E+07   4.993E+10
   593   651  3  -1    2.105736E+01   2.438E+09
   587   652  3  -1    2.447367E+01   2.330E+10   6.212E+10   3.405E+14   1.948E+14   1.108E+14   3.472E+13   1.117E+11   5.737E+10
   588   652  3  -1    2.173108E+01   8.166E+08
   589   652  3  -1    2.169228E+01   3.377E+10
   590   652  3  -1    2.168036E+01   7.608E+09
   591   652  3  -1    2.165736E+01   3.015E+09
   592   652  3  -1    2.118471E+01   2.053E+09
   593   652  3  -1    2.106110E+01   2.823E+10
   594   652  3  -1    2.105920E+01   9.133E+07
   588   653  3  -1    2.174713E+01   5.139E+07   6.610E+10   2.711E+14   1.550E+14   5.633E+11   1.151E+14   1.208E+10   3.885E+11
   590   653  3  -1    2.169641E+01   1.071E+10
   591   653  3  -1    2.167341E+01   1.631E+10
   593   653  3  -1    2.107716E+01   2.056E+09
   594   653  3  -1    2.107525E+01   2.649E+10
   595   653  3  -1    2.107238E+01   5.078E+07
   596   653  3  -1    2.055842E+01   1.547E+10
   603   653  3  -1    1.742305E+01   2.723E+07
   587   654  3  -1    2.455547E+01   1.886E+12   7.283E+11   8.328E+13   5.209E+13   1.007E+13   2.075E+13   2.941E+11   7.823E+10
   588   654  3  -1    2.181288E+01   2.607E+09
   589   654  3  -1    2.177408E+01   8.854E+09
   590   654  3  -1    2.176216E+01   1.236E+09
   591   654  3  -1    2.173916E+01   9.793E+08
   592   654  3  -1    2.126651E+01   4.840E+09
   593   654  3  -1    2.114291E+01   4.243E+10
   594   654  3  -1    2.114101E+01   1.906E+10
   596   654  3  -1    2.062417E+01   8.199E+09
   597   654  3  -1    1.767806E+01   4.236E+07
   588   655  3  -1    2.186834E+01   8.233E+08   9.518E+10   7.230E+12   4.240E+12   1.118E+11   1.836E+12   9.612E+11   8.061E+10
   590   655  3  -1    2.181761E+01   5.510E+08
   591   655  3  -1    2.179462E+01   3.914E+08
   593   655  3  -1    2.119836E+01   1.834E+10
   594   655  3  -1    2.119646E+01   4.840E+10
   595   655  3  -1    2.119359E+01   7.498E+09
   596   655  3  -1    2.067963E+01   2.365E+10
   597   655  3  -1    1.773351E+01   3.936E+07
   588   656  3  -1    2.188844E+01   8.274E+07   1.034E+11   4.705E+12   3.739E+12   1.929E+11   5.765E+10   2.575E+10   6.901E+11
   591   656  3  -1    2.181472E+01   2.306E+08
   594   656  3  -1    2.121656E+01   5.499E+09
   595   656  3  -1    2.121369E+01   6.122E+10
   596   656  3  -1    2.069973E+01   5.316E+10
   599   656  3  -1    1.774690E+01   2.386E+07
   604   656  3  -1    1.754387E+01   2.826E+07
   588   657  3  -1    2.192354E+01   3.048E+09   8.575E+10   9.950E+13   5.660E+13   6.867E+11   4.152E+13   1.552E+11   5.479E+11
   590   657  3  -1    2.187281E+01   6.512E+09
   591   657  3  -1    2.184981E+01   4.526E+09
   593   657  3  -1    2.125356E+01   1.023E+10
   594   657  3  -1    2.125166E+01   1.079E+10
   595   657  3  -1    2.124879E+01   1.746E+10
   596   657  3  -1    2.073482E+01   3.281E+10
   598   657  3  -1    1.778580E+01   2.174E+07
   587   658  3  -1    2.470830E+01   3.616E+12   1.300E+12   3.112E+14   2.053E+14   3.733E+13   6.649E+13   4.546E+11   1.606E+12
   588   658  3  -1    2.196571E+01   3.396E+10
   589   658  3  -1    2.192691E+01   1.826E+09
   590   658  3  -1    2.191499E+01   4.590E+08
   591   658  3  -1    2.189199E+01   1.195E+08
   592   658  3  -1    2.141934E+01   3.525E+10
   593   658  3  -1    2.129574E+01   1.119E+10
   594   658  3  -1    2.129383E+01   6.023E+09
   596   658  3  -1    2.077700E+01   2.162E+09
   587   659  3  -1    2.492527E+01   4.477E+12   1.667E+12   2.310E+14   1.040E+14   2.500E+13   9.407E+13   3.328E+12   4.569E+12
   588   659  3  -1    2.218268E+01   1.419E+10
   590   659  3  -1    2.213196E+01   5.329E+08
   591   659  3  -1    2.210896E+01   3.058E+08
   592   659  3  -1    2.163631E+01   9.321E+09
   593   659  3  -1    2.151271E+01   2.429E+09
   594   659  3  -1    2.151080E+01   1.403E+09
   596   659  3  -1    2.099397E+01   8.496E+10
   588   660  3  -1    2.379746E+01   2.979E+08   1.432E+10   7.629E+12   2.694E+09   3.288E+10   1.344E+10   6.837E+12   7.438E+11
   589   660  3  -1    2.375866E+01   1.518E+09
   590   660  3  -1    2.374674E+01   5.743E+08
   593   660  3  -1    2.312748E+01   5.334E+09
   594   660  3  -1    2.312558E+01   1.306E+09
   597   660  3  -1    1.966263E+01   2.848E+09
   600   660  3  -1    1.948341E+01   8.477E+08
   601   660  3  -1    1.948236E+01   1.503E+08
   588   661  3  -1    2.381066E+01   1.463E+09   1.337E+10   6.902E+12   1.723E+10   6.834E+10   8.362E+09   2.890E+12   3.918E+12
   590   661  3  -1    2.375994E+01   1.539E+08
   591   661  3  -1    2.373694E+01   1.909E+08
   593   661  3  -1    2.314069E+01   6.055E+08
   594   661  3  -1    2.313878E+01   4.877E+09
   595   661  3  -1    2.313591E+01   1.021E+09
   597   661  3  -1    1.967584E+01   1.341E+09
   598   661  3  -1    1.967292E+01   2.181E+09
   601   661  3  -1    1.949556E+01   7.854E+08
   602   661  3  -1    1.949470E+01   4.618E+07
   603   661  3  -1    1.948657E+01   3.942E+07
   590   662  3  -1    2.376660E+01   7.542E+08   2.270E+09   2.004E+10   7.532E+08   1.087E+10   8.442E+06   8.355E+09   5.615E+07
   589   663  3  -1    2.378567E+01   6.044E+09   2.489E+09   1.975E+11   5.064E+08   5.828E+09   2.724E+09   1.587E+11   2.976E+10
   591   663  3  -1    2.375075E+01   1.386E+08
   593   663  3  -1    2.315450E+01   9.607E+07
   597   663  3  -1    1.968965E+01   4.905E+07
   588   664  3  -1    2.382957E+01   3.715E+09   1.329E+10   6.327E+12   1.381E+11   1.234E+11   5.552E+09   2.854E+11   5.775E+12
   595   664  3  -1    2.315482E+01   5.752E+09
   596   664  3  -1    2.264086E+01   2.618E+08
   597   664  3  -1    1.969474E+01   1.625E+08
   598   664  3  -1    1.969183E+01   1.227E+09
   599   664  3  -1    1.968803E+01   1.925E+09
   602   664  3  -1    1.951361E+01   9.149E+08
   603   664  3  -1    1.950548E+01   1.982E+08
   604   664  3  -1    1.948500E+01   3.524E+07
   590   665  3  -1    2.378779E+01   3.489E+09   2.608E+09   3.956E+11   7.993E+09   2.027E+09   5.775E+09   1.693E+11   2.105E+11
   594   665  3  -1    2.316663E+01   2.464E+08
   597   665  3  -1    1.970369E+01   4.673E+07
   598   665  3  -1    1.970078E+01   8.421E+07
   591   666  3  -1    2.378483E+01   2.020E+09   1.855E+09   3.151E+11   2.330E+10   2.657E+08   7.846E+09   1.805E+10   2.657E+11
   595   666  3  -1    2.318381E+01   2.451E+08
   599   666  3  -1    1.971702E+01   5.778E+07
   599   667  3  -1    1.973872E+01   4.475E+07   6.489E+07   2.006E+10   6.641E+08   0.000E+00   5.021E+06   6.800E+08   1.871E+10
   599   668  3  -1    1.974324E+01   1.468E+09   1.201E+09   8.020E+10   0.000E+00   0.000E+00   0.000E+00   1.070E+10   6.950E+10
   599   669  3  -1    1.975522E+01   5.229E+09   4.279E+09   3.441E+11   0.000E+00   0.000E+00   0.000E+00   5.747E+10   2.866E+11
   595   670  3  -1    2.322317E+01   2.756E+09   5.410E+09   1.568E+12   4.739E+11   0.000E+00   8.825E+10   2.153E+11   7.906E+11
   598   670  3  -1    1.976018E+01   3.674E+09
   599   670  3  -1    1.975638E+01   4.037E+08
   588   671  3  -1    2.390183E+01   8.995E+09   1.194E+10   2.518E+12   7.993E+11   1.992E+08   8.598E+10   1.515E+12   1.172E+11
   591   671  3  -1    2.382811E+01   6.847E+08
   594   671  3  -1    2.322995E+01   2.782E+09
   595   671  3  -1    2.322708E+01   1.626E+08
   596   671  3  -1    2.271312E+01   9.710E+08
   597   671  3  -1    1.976700E+01   1.824E+09
   598   671  3  -1    1.976409E+01   4.718E+08
   599   671  3  -1    1.976029E+01   8.962E+07
   604   671  3  -1    1.955726E+01   2.144E+08
   595   672  3  -1    2.323866E+01   4.501E+08   1.907E+09   3.559E+11   1.565E+11   0.000E+00   1.379E+10   1.406E+11   4.505E+10
   598   672  3  -1    1.977567E+01   1.829E+09
   599   672  3  -1    1.977187E+01   1.340E+08
   588   673  3  -1    2.392131E+01   1.470E+08   3.304E+09   5.311E+10   1.939E+09   1.925E+10   5.384E+09   2.416E+10   2.375E+09
   589   673  3  -1    2.388251E+01   1.478E+09
   590   673  3  -1    2.387059E+01   1.144E+09
   591   673  3  -1    2.384759E+01   8.319E+08
   588   674  3  -1    2.392424E+01   4.431E+09   1.534E+10   1.953E+12   1.016E+12   5.037E+10   3.140E+10   8.309E+11   2.471E+10
   590   674  3  -1    2.387352E+01   9.441E+09
   591   674  3  -1    2.385052E+01   9.661E+08
   593   674  3  -1    2.325427E+01   4.674E+09
   594   674  3  -1    2.325237E+01   8.183E+08
   597   674  3  -1    1.978942E+01   5.890E+08
   588   675  3  -1    2.392720E+01   2.702E+09   1.109E+10   2.154E+12   3.487E+11   1.769E+10   4.833E+10   1.289E+12   4.509E+11
   591   675  3  -1    2.385347E+01   8.426E+09
   594   675  3  -1    2.325532E+01   6.782E+07
   595   675  3  -1    2.325245E+01   1.014E+08
   596   675  3  -1    2.273848E+01   1.925E+09
   597   675  3  -1    1.979237E+01   1.416E+09
   599   675  3  -1    1.978566E+01   3.906E+07
   604   675  3  -1    1.958263E+01   3.954E+08
   590   676  3  -1    2.389961E+01   1.661E+09   7.562E+09   2.539E+11   7.622E+10   2.579E+10   4.734E+10   6.504E+10   3.952E+10
   591   676  3  -1    2.387662E+01   5.984E+09
   593   676  3  -1    2.328036E+01   4.037E+08
   595   676  3  -1    2.327559E+01   1.372E+08
   601   676  3  -1    1.963524E+01   9.680E+07
   595   678  3  -1    2.328099E+01   1.779E+09   3.852E+09   2.596E+12   1.762E+11   0.000E+00   3.172E+11   1.053E+10   2.092E+12
   598   678  3  -1    1.981801E+01   8.262E+07
   599   678  3  -1    1.981421E+01   2.389E+09
   588   679  3  -1    2.395588E+01   1.045E+08   2.497E+10   8.964E+11   6.849E+08   3.697E+10   2.913E+10   7.421E+11   8.750E+10
   589   679  3  -1    2.391708E+01   4.923E+10
   590   679  3  -1    2.390515E+01   7.605E+09
   591   679  3  -1    2.388215E+01   1.090E+08
   593   679  3  -1    2.328590E+01   2.694E+08
   594   679  3  -1    2.328400E+01   2.810E+07
   597   679  3  -1    1.982105E+01   1.505E+08
   588   681  3  -1    2.398496E+01   1.881E+10   3.927E+10   6.116E+12   1.603E+12   4.358E+11   3.053E+10   3.156E+12   8.908E+11
   590   681  3  -1    2.393424E+01   1.544E+10
   591   681  3  -1    2.391124E+01   2.073E+09
   593   681  3  -1    2.331499E+01   1.117E+10
   594   681  3  -1    2.331308E+01   2.021E+08
   596   681  3  -1    2.279625E+01   6.600E+07
   597   681  3  -1    1.985014E+01   1.069E+09
   598   681  3  -1    1.984723E+01   5.550E+08
   601   681  3  -1    1.966986E+01   6.029E+07
   602   681  3  -1    1.966900E+01   4.060E+07
   603   681  3  -1    1.966088E+01   1.913E+08
   591   683  3  -1    2.392681E+01   4.692E+09   4.282E+09   5.357E+11   1.898E+11   5.418E+09   7.760E+09   4.999E+10   2.827E+11
   594   683  3  -1    2.332866E+01   9.628E+08
   599   683  3  -1    1.985900E+01   3.775E+07
   602   683  3  -1    1.968457E+01   1.385E+08
   588   684  3  -1    2.401398E+01   5.617E+08   1.131E+10   3.757E+12   7.398E+10   3.017E+11   2.619E+11   3.082E+11   2.811E+12
   590   684  3  -1    2.396326E+01   7.791E+08
   591   684  3  -1    2.394026E+01   3.740E+09
   594   684  3  -1    2.334210E+01   7.717E+08
   595   684  3  -1    2.333923E+01   1.956E+09
   597   684  3  -1    1.987916E+01   4.612E+07
   601   684  3  -1    1.969888E+01   2.004E+09
   602   684  3  -1    1.969802E+01   1.287E+09
   603   684  3  -1    1.968990E+01   4.787E+08
   588   685  3  -1    2.401494E+01   3.462E+08   4.600E+09   1.778E+12   5.484E+11   7.871E+10   4.272E+10   7.164E+10   1.037E+12
   591   685  3  -1    2.394122E+01   1.761E+09
   594   685  3  -1    2.334306E+01   2.553E+09
   595   685  3  -1    2.334019E+01   7.983E+07
   596   685  3  -1    2.282623E+01   6.867E+08
   598   685  3  -1    1.987720E+01   2.566E+08
   599   685  3  -1    1.987340E+01   6.579E+07
   602   685  3  -1    1.969898E+01   2.380E+08
   604   685  3  -1    1.967037E+01   1.317E+08
   588   686  3  -1    2.402620E+01   4.157E+08   8.629E+09   4.789E+12   1.255E+12   1.777E+11   1.766E+11   1.203E+11   3.059E+12
   591   686  3  -1    2.395247E+01   4.702E+08
   594   686  3  -1    2.335432E+01   6.334E+09
   595   686  3  -1    2.335145E+01   2.807E+08
   596   686  3  -1    2.283748E+01   1.769E+09
   598   686  3  -1    1.988846E+01   7.856E+08
   599   686  3  -1    1.988466E+01   9.296E+07
   602   686  3  -1    1.971024E+01   6.109E+08
   604   686  3  -1    1.968163E+01   4.262E+08
   588   687  3  -1    2.403976E+01   2.452E+10   3.633E+10   5.754E+12   3.171E+12   2.665E+11   6.705E+10   8.460E+11   1.403E+12
   590   687  3  -1    2.398904E+01   2.340E+09
   591   687  3  -1    2.396604E+01   3.388E+08
   593   687  3  -1    2.336979E+01   1.162E+10
   594   687  3  -1    2.336788E+01   1.754E+09
   595   687  3  -1    2.336501E+01   1.433E+08
   596   687  3  -1    2.285105E+01   8.898E+07
   597   687  3  -1    1.990494E+01   7.395E+08
   598   687  3  -1    1.990202E+01   8.828E+07
   601   687  3  -1    1.972466E+01   1.347E+08
   603   687  3  -1    1.971567E+01   1.016E+08
   588   688  3  -1    2.405093E+01   3.442E+09   4.142E+10   3.386E+12   7.326E+10   1.429E+11   4.509E+11   2.434E+12   2.840E+11
   589   688  3  -1    2.401213E+01   2.342E+10
   590   688  3  -1    2.400021E+01   1.814E+10
   591   688  3  -1    2.397721E+01   2.274E+09
   592   688  3  -1    2.350456E+01   4.455E+08
   593   688  3  -1    2.338096E+01   7.764E+08
   594   688  3  -1    2.337905E+01   1.313E+09
   596   688  3  -1    2.286222E+01   5.383E+07
   597   688  3  -1    1.991611E+01   2.160E+07
   600   688  3  -1    1.973688E+01   4.536E+09
   601   688  3  -1    1.973583E+01   5.533E+08
   602   688  3  -1    1.973497E+01   3.552E+08
   590   689  3  -1    2.401035E+01   2.677E+09   1.249E+10   2.676E+12   3.452E+10   4.876E+09   4.237E+11   2.163E+12   4.992E+10
   593   689  3  -1    2.339110E+01   7.417E+08
   601   689  3  -1    1.974598E+01   7.456E+08
   588   690  3  -1    2.406684E+01   6.363E+09   1.966E+10   7.352E+12   4.502E+12   1.580E+11   4.868E+11   1.728E+12   4.774E+11
   591   690  3  -1    2.399312E+01   1.280E+09
   594   690  3  -1    2.339496E+01   1.603E+10
   595   690  3  -1    2.339209E+01   1.712E+09
   596   690  3  -1    2.287813E+01   2.477E+08
   597   690  3  -1    1.993202E+01   5.294E+08
   602   690  3  -1    1.975088E+01   3.990E+08
   603   690  3  -1    1.974275E+01   1.182E+08
   604   690  3  -1    1.972227E+01   5.871E+07
   588   691  3  -1    2.407467E+01   3.624E+08   8.476E+09   5.119E+12   1.710E+12   5.596E+11   1.183E+11   2.639E+12   9.236E+10
   590   691  3  -1    2.402394E+01   1.127E+09
   591   691  3  -1    2.400095E+01   3.761E+08
   593   691  3  -1    2.340469E+01   8.962E+09
   594   691  3  -1    2.340279E+01   1.229E+09
   597   691  3  -1    1.993984E+01   3.543E+08
   603   691  3  -1    1.975058E+01   3.279E+07
   595   692  3  -1    2.341307E+01   2.038E+10   1.661E+10   8.427E+12   5.305E+12   0.000E+00   6.362E+11   2.517E+10   2.460E+12
   598   692  3  -1    1.995008E+01   5.198E+08
   599   692  3  -1    1.994628E+01   1.498E+08
   604   692  3  -1    1.974325E+01   2.018E+08
   588   693  3  -1    2.409337E+01   3.120E+09   1.396E+10   2.471E+12   8.220E+10   3.359E+10   1.177E+11   8.739E+11   1.364E+12
   591   693  3  -1    2.401965E+01   8.336E+09
   594   693  3  -1    2.342150E+01   2.069E+08
   596   693  3  -1    2.290466E+01   2.210E+09
   597   693  3  -1    1.995855E+01   2.733E+09
   598   693  3  -1    1.995564E+01   1.099E+09
   602   693  3  -1    1.977741E+01   8.085E+07
   603   693  3  -1    1.976929E+01   4.991E+07
   604   693  3  -1    1.974881E+01   7.005E+08
   599   694  3  -1    1.995919E+01   1.244E+08   1.059E+08   7.599E+09   0.000E+00   0.000E+00   0.000E+00   2.060E+08   7.393E+09
   588   695  3  -1    2.410125E+01   4.833E+10   1.189E+11   2.975E+12   2.039E+11   1.184E+11   3.567E+11   9.829E+11   1.313E+12
   589   695  3  -1    2.406245E+01   3.254E+10
   590   695  3  -1    2.405053E+01   1.012E+10
   591   695  3  -1    2.402753E+01   8.275E+09
   592   695  3  -1    2.355488E+01   5.867E+09
   596   695  3  -1    2.291254E+01   4.414E+08
   597   695  3  -1    1.996643E+01   3.276E+07
   600   695  3  -1    1.978720E+01   1.753E+08
   601   695  3  -1    1.978615E+01   2.003E+08
   602   695  3  -1    1.978529E+01   1.037E+08
   603   695  3  -1    1.977717E+01   1.190E+08
   605   695  3  -1    1.931530E+01   4.701E+08
   588   696  3  -1    2.410739E+01   6.721E+07   1.470E+10   9.234E+11   3.566E+11   6.325E+10   9.939E+10   1.139E+11   2.902E+11
   591   696  3  -1    2.403367E+01   1.728E+10
   594   696  3  -1    2.343552E+01   9.334E+08
   595   696  3  -1    2.343264E+01   3.457E+08
   596   696  3  -1    2.291868E+01   1.053E+08
   597   696  3  -1    1.997257E+01   1.128E+09
   598   696  3  -1    1.996966E+01   1.077E+08
   599   696  3  -1    1.996586E+01   1.689E+08
   602   696  3  -1    1.979143E+01   8.325E+07
   595   697  3  -1    2.343628E+01   1.686E+08   3.452E+08   2.225E+11   4.817E+10   0.000E+00   3.115E+09   1.949E+10   1.518E+11
   598   697  3  -1    1.997329E+01   1.611E+08
   599   697  3  -1    1.996949E+01   8.861E+07
   588   698  3  -1    2.413359E+01   4.685E+09   4.284E+10   2.067E+12   7.231E+09   8.060E+10   4.552E+11   1.776E+11   1.346E+12
   591   698  3  -1    2.405987E+01   5.002E+10
   594   698  3  -1    2.346171E+01   3.655E+08
   595   698  3  -1    2.345884E+01   3.817E+08
   596   698  3  -1    2.294488E+01   5.261E+08
   597   698  3  -1    1.999877E+01   1.053E+08
   598   698  3  -1    1.999585E+01   4.349E+08
   599   698  3  -1    1.999205E+01   1.239E+09
   602   698  3  -1    1.981763E+01   4.630E+08
   603   698  3  -1    1.980950E+01   1.559E+08
   604   698  3  -1    1.978902E+01   1.621E+08
   588   699  3  -1    2.413369E+01   1.416E+08   3.339E+10   1.366E+12   3.180E+10   2.863E+11   2.301E+11   6.638E+11   1.541E+11
   590   699  3  -1    2.408297E+01   3.976E+10
   591   699  3  -1    2.405997E+01   6.701E+09
   593   699  3  -1    2.346372E+01   5.513E+08
   596   699  3  -1    2.294498E+01   1.053E+08
   597   699  3  -1    1.999887E+01   2.146E+08
   598   699  3  -1    1.999595E+01   5.654E+08
   601   699  3  -1    1.981859E+01   8.052E+08
   603   699  3  -1    1.980960E+01   7.191E+08
   595   700  3  -1    2.347126E+01   2.217E+09   3.572E+09   1.327E+12   7.658E+11   0.000E+00   7.459E+10   7.906E+10   4.072E+11
   598   700  3  -1    2.000828E+01   8.359E+08
   599   700  3  -1    2.000447E+01   1.196E+09
   589   702  3  -1    2.414278E+01   2.295E+11   1.218E+11   1.278E+12   6.411E+09   4.004E+11   1.563E+11   6.039E+11   1.113E+11
   590   702  3  -1    2.413086E+01   4.452E+10
   593   702  3  -1    2.351161E+01   3.250E+08
   596   702  3  -1    2.299287E+01   5.029E+07
   600   702  3  -1    1.986753E+01   1.974E+08
   601   702  3  -1    1.986648E+01   1.164E+08
   602   702  3  -1    1.986562E+01   4.485E+07
   588   703  3  -1    2.418343E+01   2.392E+09   4.465E+10   2.492E+12   3.131E+11   2.597E+11   2.966E+11   1.510E+12   1.121E+11
   590   703  3  -1    2.413271E+01   6.289E+10
   591   703  3  -1    2.410971E+01   2.206E+09
   593   703  3  -1    2.351346E+01   9.662E+08
   594   703  3  -1    2.351156E+01   1.017E+09
   596   703  3  -1    2.299472E+01   8.261E+07
   598   703  3  -1    2.004570E+01   1.980E+08
   602   703  3  -1    1.986748E+01   1.177E+08
   603   703  3  -1    1.985935E+01   2.151E+08
   588   704  3  -1    2.419798E+01   1.805E+09   8.870E+09   2.090E+12   4.564E+11   1.552E+11   2.952E+11   3.594E+11   8.241E+11
   591   704  3  -1    2.412426E+01   7.733E+09
   594   704  3  -1    2.352610E+01   1.533E+09
   595   704  3  -1    2.352323E+01   6.755E+08
   597   704  3  -1    2.006315E+01   7.378E+07
   599   704  3  -1    2.005644E+01   1.656E+08
   604   705  3  -1    1.985587E+01   5.034E+09   4.119E+09   1.728E+12   0.000E+00   0.000E+00   0.000E+00   1.474E+12   2.545E+11
   588   706  3  -1    2.422577E+01   5.281E+10   1.015E+11   8.134E+12   4.941E+10   7.711E+11   1.280E+11   3.732E+12   3.454E+12
   590   706  3  -1    2.417504E+01   5.870E+10
   591   706  3  -1    2.415204E+01   8.532E+09
   594   706  3  -1    2.355389E+01   1.960E+08
   595   706  3  -1    2.355102E+01   1.026E+09
   596   706  3  -1    2.303705E+01   7.948E+08
   598   706  3  -1    2.008803E+01   6.702E+07
   601   706  3  -1    1.991066E+01   7.746E+08
   602   706  3  -1    1.990981E+01   1.489E+09
   603   706  3  -1    1.990168E+01   4.126E+08
   588   707  3  -1    2.422788E+01   1.497E+09   8.474E+10   2.175E+12   9.263E+10   2.414E+11   6.295E+11   1.666E+11   1.045E+12
   589   707  3  -1    2.418908E+01   2.734E+10
   590   707  3  -1    2.417715E+01   1.937E+09
   591   707  3  -1    2.415415E+01   4.049E+10
   592   707  3  -1    2.368150E+01   1.869E+09
   593   707  3  -1    2.355790E+01   2.769E+08
   594   707  3  -1    2.355600E+01   7.486E+08
   596   707  3  -1    2.303917E+01   2.159E+08
   597   707  3  -1    2.009305E+01   4.653E+07
   601   707  3  -1    1.991278E+01   2.912E+08
   602   707  3  -1    1.991192E+01   7.865E+07
   603   707  3  -1    1.990379E+01   3.728E+08
   605   707  3  -1    1.944193E+01   1.682E+08
   595   708  3  -1    2.355373E+01   1.299E+09   1.186E+09   1.131E+12   3.142E+11   0.000E+00   2.331E+11   2.689E+10   5.567E+11
   598   708  3  -1    2.009075E+01   2.066E+08
   588   709  3  -1    2.424005E+01   1.490E+09   7.687E+10   2.202E+12   2.233E+11   6.781E+11   8.927E+10   5.126E+11   6.988E+11
   590   709  3  -1    2.418932E+01   9.462E+10
   591   709  3  -1    2.416632E+01   1.683E+10
   593   709  3  -1    2.357007E+01   1.065E+09
   595   709  3  -1    2.356530E+01   9.522E+07
   596   709  3  -1    2.305134E+01   3.063E+08
   597   709  3  -1    2.010522E+01   4.160E+08
   602   709  3  -1    1.992409E+01   1.297E+08
   603   709  3  -1    1.991596E+01   1.411E+08
   590   710  3  -1    2.419773E+01   3.789E+10   1.174E+11   2.143E+12   1.444E+11   8.078E+11   1.003E+12   1.058E+11   8.230E+10
   593   710  3  -1    2.357848E+01   1.184E+09
   601   710  3  -1    1.993336E+01   7.219E+07
   588   711  3  -1    2.425012E+01   1.308E+09   1.142E+11   1.381E+12   2.570E+11   3.454E+11   5.847E+11   2.025E+10   1.735E+11
   591   711  3  -1    2.417639E+01   1.570E+11
   594   711  3  -1    2.357824E+01   9.609E+08
   598   711  3  -1    2.011238E+01   1.863E+08
   599   711  3  -1    2.010858E+01   5.001E+07
   603   711  3  -1    1.992603E+01   1.620E+08
   604   711  3  -1    1.990555E+01   3.192E+07
   590   712  3  -1    2.420307E+01   3.094E+09   9.290E+09   2.460E+11   1.776E+09   5.872E+10   1.442E+11   1.527E+10   2.598E+10
   591   712  3  -1    2.418007E+01   7.376E+09
   599   713  3  -1    2.012367E+01   2.282E+08   2.683E+08   4.840E+10   0.000E+00   0.000E+00   0.000E+00   2.088E+10   2.752E+10
   604   713  3  -1    1.992064E+01   9.971E+07
   587   714  3  -1    2.701503E+01   2.639E+08   4.053E+10   2.800E+12   1.964E+10   6.160E+11   1.245E+11   1.455E+12   5.849E+11
   588   714  3  -1    2.427244E+01   2.200E+08
   589   714  3  -1    2.423364E+01   8.038E+10
   590   714  3  -1    2.422172E+01   8.154E+09
   591   714  3  -1    2.419872E+01   5.573E+08
   594   714  3  -1    2.360057E+01   4.817E+08
   596   714  3  -1    2.308373E+01   7.022E+08
   597   714  3  -1    2.013762E+01   6.276E+07
   600   714  3  -1    1.995840E+01   1.708E+09
   601   714  3  -1    1.995734E+01   3.417E+08
   602   714  3  -1    1.995649E+01   1.408E+08
   603   714  3  -1    1.994836E+01   4.926E+08
   605   714  3  -1    1.948649E+01   3.233E+08
   604   715  3  -1    1.992903E+01   1.232E+09   1.289E+09   1.419E+12   2.360E+09   0.000E+00   9.641E+09   1.105E+12   3.028E+11
