SEQ='MG'     NUCCHG=23                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 195209007.2  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   224166.7 
     3          2S2 2P6 3P1         (2)1( 1.5)   234829.6 
     4          2S2 2P6 3D1         (2)2( 1.5)   548787.3 
     5          2S2 2P6 3D1         (2)2( 2.5)   550898.1 

   IC RESOLVED LEVEL INDEXING           BWNR= 197676032.0 NLVL=  1119
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   789   932    2S2 2P5 3D3         (5)2( 1.0)  5666349.8*
   790   933    2S2 2P5 3D3         (5)2( 0.0)  5667452.4*
   791   934    2S1 2P6 3S1 3P1 3D1 (5)2( 1.0)  5667600.7*
   792   935    2S2 2P5 3D3         (5)3( 5.0)  5668723.9*
   793   936    2S1 2P6 3S1 3P1 3D1 (5)2( 0.0)  5668946.2*
   794   937    2S1 2P6 3S1 3P1 3D1 (5)1( 1.0)  5671190.2*
   795   938    2S1 2P6 3S1 3P1 3D1 (5)2( 2.0)  5672217.8*
   796   939    2S1 2P6 3S1 3P1 3D1 (5)2( 3.0)  5673031.4*
   797   940    2S1 2P6 3S1 3P1 3D1 (5)2( 4.0)  5673523.6*
   798   941    2S2 2P5 3D3         (5)0( 2.0)  5675599.0*
   799   943    2S2 2P5 3D3         (5)2( 4.0)  5678537.6*
   800   944    2S2 2P5 3D3         (5)3( 2.0)  5679240.4*
   801   945    2S2 2P5 3D3         (5)2( 3.0)  5679409.8*
   802   946    2S2 2P5 3D3         (5)3( 1.0)  5679611.6*
   803   947    2S1 2P6 3S1 3P1 3D1 (3)3( 2.0)  5680922.5*
   804   948    2S2 2P5 3D3         (5)4( 5.0)  5683088.0*
   805   949    2S1 2P6 3S1 3P1 3D1 (3)3( 3.0)  5684279.9*
   806   950    2S2 2P5 3D3         (5)4( 4.0)  5687248.0*
   807   951    2S2 2P5 3D3         (3)4( 3.0)  5688878.2*
   808   952    2S1 2P6 3S1 3P1 3D1 (3)3( 4.0)  5689126.3*
   809   953    2S2 2P5 3D3         (3)3( 2.0)  5689232.2*
   810   954    2S2 2P5 3D3         (3)3( 3.0)  5695252.4*
   811   955    2S1 2P6 3S1 3P1 3D1 (3)2( 2.0)  5699765.8*
   812   956    2S1 2P6 3S1 3P1 3D1 (3)2( 1.0)  5699832.0*
   813   957    2S1 2P6 3S1 3P1 3D1 (3)2( 3.0)  5699987.8*
   814   958    2S2 2P5 3D3         (3)3( 4.0)  5700307.5*
   815   959    2S2 2P5 3D3         (1)4( 4.0)  5704501.1*
   816   961    2S2 2P5 3D3         (3)2( 3.0)  5706174.3*
   817   962    2S2 2P5 3D3         (3)4( 5.0)  5706583.2*
   818   964    2S2 2P5 3D3         (3)2( 2.0)  5709789.1*
   819   966    2S2 2P5 3D3         (3)1( 1.0)  5714353.5*
   820   967    2S2 2P5 3D3         (1)5( 5.0)  5714726.9*
   821   968    2S2 2P5 3D3         (3)1( 2.0)  5715860.6*
   822   969    2S2 2P5 3D3         (3)4( 3.0)  5716558.6*
   823   970    2S2 2P5 3D3         (5)2( 4.0)  5716703.2*
   824   971    2S2 2P5 3D3         (5)4( 2.0)  5716913.7*
   825   972    2S2 2P5 3D3         (3)1( 0.0)  5719282.2*
   826   973    2S2 2P5 3D3         (5)1( 3.0)  5719294.6*
   827   974    2S2 2P5 3D3         (3)2( 1.0)  5720542.9*
   828   975    2S2 2P5 3D3         (3)3( 3.0)  5721805.2*
   829   976    2S2 2P5 3D3         (3)1( 1.0)  5722392.4*
   830   977    2S2 2P5 3D3         (3)4( 4.0)  5723017.0*
   831   978    2S2 2P5 3D3         (5)1( 2.0)  5723037.0*
   832   980    2S2 2P5 3D3         (3)2( 3.0)  5724391.6*
   833   981    2S2 2P5 3D3         (1)0( 0.0)  5725008.0*
   834   982    2S2 2P5 3D3         (5)4( 3.0)  5725333.5*
   835   983    2S2 2P5 3D3         (3)6( 5.0)  5725449.0*
   836   984    2S1 2P6 3S1 3P1 3D1 (3)1( 2.0)  5726774.8*
   837   985    2S1 2P6 3S1 3P1 3D1 (3)1( 1.0)  5728174.2*
   838   986    2S2 2P5 3D3         (3)3( 4.0)  5728437.1*
   839   987    2S2 2P5 3D3         (3)2( 1.0)  5729220.3*
   840   988    2S2 2P5 3D3         (3)2( 2.0)  5730098.6*
   841   989    2S1 2P6 3S1 3P1 3D1 (3)1( 0.0)  5730864.2*
   842   990    2S2 2P5 3D3         (3)4( 5.0)  5731481.7*
   843   991    2S1 2P6 3S1 3P1 3D1 (3)2( 1.0)  5732884.6*
   844   992    2S2 2P5 3D3         (1)2( 2.0)  5733123.5*
   845   993    2S1 2P6 3S1 3P1 3D1 (3)2( 3.0)  5734246.9*
   846   994    2S1 2P6 3S1 3P1 3D1 (3)3( 2.0)  5734847.0*
   847   995    2S1 2P6 3S1 3P1 3D1 (3)2( 2.0)  5735564.3*
   848   996    2S2 2P5 3D3         (3)0( 1.0)  5737324.5*
   849   997    2S2 2P5 3D3         (3)5( 4.0)  5737645.0*
   850   998    2S2 2P5 3D3         (5)2( 3.0)  5738113.6*
   851   999    2S1 2P6 3S1 3P1 3D1 (3)3( 3.0)  5738355.1*
   852  1000    2S1 2P6 3S1 3P1 3D1 (1)2( 2.0)  5741059.2*
   853  1001    2S2 2P5 3D3         (3)3( 2.0)  5742486.4*
   854  1002    2S2 2P5 3D3         (3)4( 4.0)  5742910.1*
   855  1003    2S2 2P5 3D3         (3)4( 3.0)  5744036.1*
   856  1004    2S1 2P6 3S1 3P1 3D1 (3)3( 4.0)  5744148.5*
   857  1005    2S2 2P5 3D3         (5)2( 0.0)  5747114.4*
   858  1006    2S2 2P5 3D3         (3)4( 5.0)  5747371.5*
   859  1007    2S2 2P5 3D3         (5)1( 1.0)  5749696.7*
   860  1008    2S2 2P5 3D3         (3)4( 4.0)  5750756.0*
   861  1009    2S2 2P5 3D3         (3)2( 2.0)  5754148.5*
   862  1010    2S2 2P5 3D3         (3)2( 3.0)  5754633.8*
   863  1011    2S2 2P5 3D3         (3)4( 5.0)  5755342.9*
   864  1012    2S1 2P6 3S1 3P1 3D1 (1)3( 3.0)  5755966.4*
   865  1013    2S2 2P5 3D3         (1)4( 4.0)  5756987.9*
   866  1014    2S2 2P5 3D3         (3)2( 2.0)  5760235.6*
   867  1015    2S2 2P5 3D3         (5)2( 1.0)  5764088.7*
   868  1016    2S2 2P5 3D3         (3)5( 4.0)  5764185.4*
   869  1017    2S2 2P5 3D3         (3)3( 3.0)  5764791.5*
   870  1018    2S2 2P5 3D3         (3)2( 1.0)  5764915.8*
   871  1019    2S2 2P5 3D3         (3)1( 0.0)  5765893.1*
   872  1020    2S2 2P5 3D3         (1)2( 2.0)  5768691.4*
   873  1021    2S1 2P6 3S1 3P1 3D1 (3)2( 1.0)  5769010.8*
   874  1022    2S2 2P5 3D3         (5)2( 2.0)  5771441.4*
   875  1023    2S2 2P5 3D3         (3)5( 5.0)  5773340.8*
   876  1025    2S2 2P5 3D3         (3)4( 3.0)  5776362.8*
   877  1026    2S2 2P5 3D3         (3)4( 4.0)  5777753.7*
   878  1027    2S2 2P5 3D3         (3)3( 3.0)  5781858.8*
   879  1028    2S2 2P5 3D3         (3)5( 5.0)  5782340.5*
   880  1029    2S2 2P5 3D3         (3)3( 2.0)  5783473.0*
   881  1030    2S2 2P5 3D3         (3)1( 1.0)  5787131.6*
   882  1031    2S1 2P6 3S1 3P1 3D1 (3)1( 2.0)  5788325.5*
   883  1032    2S2 2P5 3D3         (1)3( 3.0)  5789787.8*
   884  1033    2S1 2P6 3S1 3P1 3D1 (3)1( 1.0)  5790545.8*
   885  1034    2S2 2P5 3D3         (3)1( 0.0)  5790756.2*
   886  1035    2S2 2P5 3D3         (3)1( 2.0)  5790757.6*
   887  1036    2S2 2P5 3D3         (3)3( 4.0)  5791659.7*
   888  1037    2S1 2P6 3S1 3P1 3D1 (3)1( 0.0)  5792489.6*
   889  1038    2S2 2P5 3D3         (3)3( 2.0)  5793573.2*
   890  1039    2S2 2P5 3D3         (3)2( 1.0)  5794567.4*
   891  1040    2S1 2P6 3S1 3P1 3D1 (3)3( 4.0)  5795735.4*
   892  1041    2S1 2P6 3S1 3P1 3D1 (3)3( 3.0)  5796420.2*
   893  1042    2S1 2P6 3S1 3P1 3D1 (3)3( 2.0)  5796924.0*
   894  1043    2S2 2P5 3D3         (3)3( 4.0)  5798975.5*
   895  1044    2S2 2P5 3D3         (1)2( 2.0)  5801347.7*
   896  1045    2S2 2P5 3D3         (3)3( 3.0)  5803687.8*
   897  1046    2S2 2P5 3D3         (1)5( 5.0)  5806342.1*
   898  1047    2S2 2P5 3D3         (3)1( 0.0)  5806908.8*
   899  1048    2S2 2P5 3D3         (3)1( 2.0)  5807693.7*
   900  1049    2S2 2P5 3D3         (3)1( 1.0)  5807946.1*
   901  1050    2S2 2P5 3D3         (3)2( 3.0)  5811079.8*
   902  1051    2S2 2P5 3D3         (3)3( 4.0)  5813183.3*
   903  1052    2S1 2P6 3S1 3P1 3D1 (1)1( 1.0)  5814795.0*
   904  1053    2S2 2P5 3D3         (3)2( 2.0)  5815089.2*
   905  1054    2S2 2P5 3D3         (1)3( 3.0)  5816278.6*
   906  1055    2S2 2P5 3D3         (1)3( 3.0)  5819549.0*
   907  1056    2S1 2P6 3S1 3P1 3D1 (3)1( 0.0)  5820939.4*
   908  1057    2S1 2P6 3S1 3P1 3D1 (3)1( 1.0)  5821088.8*
   909  1058    2S1 2P6 3S1 3P1 3D1 (3)1( 2.0)  5821361.5*
   910  1059    2S2 2P5 3D3         (3)1( 2.0)  5823000.8*
   911  1060    2S2 2P5 3D3         (3)2( 1.0)  5823010.8*
   912  1061    2S1 2P6 3S1 3P1 3D1 (3)2( 3.0)  5826699.4*
   913  1062    2S2 2P5 3D3         (3)2( 1.0)  5826969.4*
   914  1063    2S1 2P6 3S1 3P1 3D1 (3)2( 2.0)  5827685.3*
   915  1064    2S2 2P5 3D3         (3)2( 3.0)  5828225.9*
   916  1065    2S2 2P5 3D3         (3)0( 1.0)  5831929.2*
   917  1066    2S2 2P5 3D3         (1)4( 4.0)  5834947.3*
   918  1067    2S2 2P5 3D3         (1)2( 2.0)  5835187.4*
   919  1068    2S1 2P6 3S1 3P1 3D1 (1)3( 3.0)  5838689.3*
   920  1069    2S1 2P6 3S1 3P1 3D1 (1)2( 2.0)  5840827.5*
   921  1070    2S2 2P5 3D3         (1)1( 1.0)  5842181.7*
   922  1071    2S2 2P5 3D3         (3)2( 3.0)  5847341.4*
   923  1072    2S2 2P5 3D3         (1)1( 1.0)  5849454.0*
   924  1073    2S2 2P5 3D3         (3)3( 2.0)  5856854.3*
   925  1074    2S1 2P6 3S1 3P1 3D1 (1)1( 1.0)  5857353.2*
   926  1075    2S2 2P5 3D3         (3)2( 2.0)  5865083.4*
   927  1076    2S2 2P5 3D3         (1)3( 3.0)  5873276.4*
   928   461    2S1 2P6 3P2 3D1     (3)3( 2.0)  5879614.1*
   929   462    2S1 2P6 3P2 3D1     (5)3( 1.0)  5880486.8*
   930   463    2S1 2P6 3P2 3D1     (3)3( 3.0)  5881142.4*
   931   464    2S1 2P6 3P2 3D1     (5)3( 2.0)  5882090.8*
   932   465    2S1 2P6 3P2 3D1     (3)3( 4.0)  5883732.4*
   933   466    2S1 2P6 3P2 3D1     (5)3( 3.0)  5884356.9*
   934   467    2S1 2P6 3P2 3D1     (5)3( 4.0)  5887300.6*
   935  1077    2S2 2P5 3D3         (1)1( 1.0)  5889555.4*
   936   468    2S1 2P6 3P2 3D1     (5)3( 5.0)  5890724.5*
   937   469    2S1 2P6 3P2 3D1     (5)2( 0.0)  5899634.9*
   938   470    2S1 2P6 3P2 3D1     (5)2( 1.0)  5899992.2*
   939   471    2S1 2P6 3P2 3D1     (5)2( 2.0)  5900784.0*
   940   472    2S1 2P6 3P2 3D1     (1)3( 3.0)  5902664.2*
   941   473    2S1 2P6 3P2 3D1     (5)2( 3.0)  5903774.8*
   942   474    2S1 2P6 3P2 3D1     (3)1( 2.0)  5906153.6*
   943   475    2S1 2P6 3P2 3D1     (5)2( 4.0)  5906672.3*
   944   476    2S1 2P6 3P2 3D1     (3)1( 1.0)  5910086.3*
   945   477    2S1 2P6 3P2 3D1     (3)1( 0.0)  5913234.9*
   946   478    2S1 2P6 3P2 3D1     (3)3( 2.0)  5918899.3*
   947   479    2S1 2P6 3P2 3D1     (3)3( 3.0)  5922259.3*
   948   480    2S1 2P6 3P2 3D1     (1)1( 1.0)  5923260.7*
   949   481    2S1 2P6 3P2 3D1     (3)3( 4.0)  5925962.3*
   950   482    2S1 2P6 3P2 3D1     (3)4( 3.0)  5928973.2*
   951   483    2S1 2P6 3P2 3D1     (3)4( 5.0)  5930500.9*
   952   484    2S1 2P6 3P2 3D1     (3)4( 4.0)  5930655.2*
   953   485    2S1 2P6 3P2 3D1     (3)2( 1.0)  5938824.6*
   954   486    2S1 2P6 3P2 3D1     (3)2( 2.0)  5939713.0*
   955   487    2S1 2P6 3P2 3D1     (3)2( 3.0)  5942550.8*
   956   488    2S1 2P6 3P2 3D1     (5)1( 3.0)  5944716.5*
   957   489    2S1 2P6 3P2 3D1     (5)1( 2.0)  5946588.8*
   958   490    2S1 2P6 3P2 3D1     (3)2( 1.0)  5948051.3*
   959   491    2S1 2P6 3P2 3D1     (5)1( 1.0)  5949618.2*
   960   492    2S1 2P6 3P2 3D1     (3)2( 2.0)  5950248.0*
   961   493    2S1 2P6 3P2 3D1     (3)2( 3.0)  5951320.2*
   962   494    2S1 2P6 3P2 3D1     (1)4( 4.0)  5960509.7*
   963   495    2S1 2P6 3P2 3D1     (1)2( 2.0)  5977982.1*
   964   496    2S1 2P6 3P2 3D1     (3)1( 0.0)  5982909.5*
   965   497    2S1 2P6 3P2 3D1     (3)1( 1.0)  5983637.1*
   966   498    2S1 2P6 3P2 3D1     (3)1( 2.0)  5985217.0*
   967   499    2S1 2P6 3P2 3D1     (3)0( 1.0)  5992381.4*
   968   500    2S1 2P6 3P2 3D1     (3)1( 1.0)  5992620.2*
   969   501    2S1 2P6 3P2 3D1     (3)1( 2.0)  5992651.6*
   970   502    2S1 2P6 3P2 3D1     (3)1( 0.0)  5994053.1*
   971   503    2S1 2P6 3P2 3D1     (3)2( 1.0)  5995081.5*
   972   504    2S1 2P6 3P2 3D1     (3)2( 2.0)  5998251.7*
   973   505    2S1 2P6 3P2 3D1     (3)2( 3.0)  6002128.3*
   974   506    2S1 2P6 3S1 3D2     (5)3( 1.0)  6004388.5*
   975   507    2S1 2P6 3S1 3D2     (5)3( 2.0)  6004815.2*
   976   508    2S1 2P6 3S1 3D2     (5)3( 3.0)  6005461.3*
   977   511    2S1 2P6 3P2 3D1     (1)1( 1.0)  6010571.4*
   978   512    2S1 2P6 3P2 3D1     (3)3( 2.0)  6015067.7*
   979   513    2S1 2P6 3P2 3D1     (3)3( 3.0)  6016278.5*
   980   514    2S1 2P6 3P2 3D1     (3)3( 4.0)  6018144.0*
   981   515    2S1 2P6 3P2 3D1     (1)2( 2.0)  6023311.1*
   982   516    2S1 2P6 3P2 3D1     (1)0( 0.0)  6024187.4*
   983   517    2S1 2P6 3P2 3D1     (1)3( 3.0)  6030868.1*
   984   521    2S1 2P6 3P2 3D1     (3)2( 3.0)  6063736.7*
   985   522    2S1 2P6 3P2 3D1     (3)2( 2.0)  6064880.6*
   986   523    2S1 2P6 3P2 3D1     (3)2( 1.0)  6065843.7*
   987   524    2S1 2P6 3S1 3D2     (3)3( 2.0)  6070389.9*
   988   525    2S1 2P6 3S1 3D2     (3)3( 3.0)  6071511.4*
   989   526    2S1 2P6 3S1 3D2     (3)3( 4.0)  6072944.5*
   990   527    2S1 2P6 3P2 3D1     (1)2( 2.0)  6081222.2*
   991   528    2S1 2P6 3S1 3D2     (3)2( 3.0)  6094020.0*
   992   529    2S1 2P6 3S1 3D2     (3)2( 2.0)  6094111.7*
   993   530    2S1 2P6 3S1 3D2     (3)2( 1.0)  6094164.5*
   994   531    2S1 2P6 3S1 3D2     (3)4( 3.0)  6094340.0*
   995   532    2S1 2P6 3S1 3D2     (3)4( 4.0)  6094421.6*
   996   533    2S1 2P6 3S1 3D2     (3)4( 5.0)  6094520.6*
   997   534    2S1 2P6 3S1 3D2     (3)1( 0.0)  6100130.2*
   998   535    2S1 2P6 3S1 3D2     (3)1( 1.0)  6100558.7*
   999   536    2S1 2P6 3S1 3D2     (3)1( 2.0)  6101330.3*
  1000   537    2S1 2P6 3S1 3D2     (1)2( 2.0)  6133226.7*
  1001   538    2S1 2P6 3S1 3D2     (1)4( 4.0)  6135892.8*
  1002   539    2S1 2P6 3S1 3D2     (3)3( 2.0)  6142245.3*
  1003   540    2S1 2P6 3S1 3D2     (3)3( 3.0)  6142792.6*
  1004   541    2S1 2P6 3S1 3D2     (3)3( 4.0)  6143663.1*
  1005   542    2S1 2P6 3S1 3D2     (3)0( 1.0)  6163467.7*
  1006   543    2S1 2P6 3S1 3D2     (1)3( 3.0)  6165314.1*
  1007   544    2S1 2P6 3S1 3D2     (3)1( 0.0)  6170572.7*
  1008   545    2S1 2P6 3S1 3D2     (3)1( 1.0)  6171202.2*
  1009   546    2S1 2P6 3S1 3D2     (3)1( 2.0)  6172150.9*
  1010  1078    2S1 2P6 3P1 3D2     (5)4( 2.0)  6182054.8*
  1011  1079    2S1 2P6 3P1 3D2     (5)4( 3.0)  6183854.0*
  1012  1080    2S1 2P6 3P1 3D2     (5)4( 4.0)  6186298.5*
  1013  1081    2S1 2P6 3P1 3D2     (5)4( 5.0)  6189426.6*
  1014   547    2S1 2P6 3S1 3D2     (1)1( 1.0)  6194733.3*
  1015   548    2S1 2P6 3S1 3D2     (1)0( 0.0)  6204849.3*
  1016  1083    2S1 2P6 3P1 3D2     (3)3( 2.0)  6222987.1*
  1017  1084    2S1 2P6 3P1 3D2     (3)3( 3.0)  6223202.3*
  1018  1085    2S1 2P6 3P1 3D2     (3)2( 1.0)  6226548.5*
  1019  1086    2S1 2P6 3P1 3D2     (3)2( 2.0)  6227551.0*
  1020  1087    2S1 2P6 3P1 3D2     (3)4( 3.0)  6227593.1*
  1021  1088    2S1 2P6 3P1 3D2     (3)3( 4.0)  6227863.6*
  1022  1089    2S1 2P6 3P1 3D2     (5)2( 0.0)  6228050.8*
  1023  1090    2S1 2P6 3P1 3D2     (1)3( 3.0)  6230069.0*
  1024  1091    2S1 2P6 3P1 3D2     (5)2( 1.0)  6230677.1*
  1025  1092    2S1 2P6 3P1 3D2     (3)4( 4.0)  6231920.3*
  1026  1093    2S1 2P6 3P1 3D2     (5)2( 2.0)  6233153.6*
  1027  1094    2S1 2P6 3P1 3D2     (5)2( 3.0)  6234975.1*
  1028  1095    2S1 2P6 3P1 3D2     (5)2( 4.0)  6235843.7*
  1029  1096    2S1 2P6 3P1 3D2     (3)4( 5.0)  6236087.7*
  1030  1097    2S1 2P6 3P1 3D2     (5)3( 1.0)  6236955.1*
  1031  1098    2S1 2P6 3P1 3D2     (5)3( 2.0)  6237507.4*
  1032  1099    2S1 2P6 3P1 3D2     (3)0( 1.0)  6238238.4*
  1033  1100    2S1 2P6 3P1 3D2     (5)3( 3.0)  6238519.0*
  1034  1101    2S1 2P6 3P1 3D2     (5)3( 4.0)  6240111.3*
  1035  1102    2S1 2P6 3P1 3D2     (5)3( 5.0)  6241734.9*
  1036  1103    2S1 2P6 3P1 3D2     (5)1( 2.0)  6247060.2*
  1037  1104    2S1 2P6 3P1 3D2     (5)1( 1.0)  6248288.1*
  1038  1105    2S1 2P6 3P1 3D2     (1)3( 3.0)  6248687.5*
  1039  1106    2S1 2P6 3P1 3D2     (5)1( 3.0)  6250435.7*
  1040  1107    2S1 2P6 3P1 3D2     (1)2( 2.0)  6253848.7*
  1041  1108    2S1 2P6 3P1 3D2     (3)4( 3.0)  6257837.9*
  1042  1109    2S1 2P6 3P1 3D2     (3)4( 4.0)  6258049.6*
  1043  1110    2S1 2P6 3P1 3D2     (3)4( 5.0)  6259036.4*
  1044  1111    2S1 2P6 3P1 3D2     (1)0( 0.0)  6270097.6*
  1045  1112    2S1 2P6 3P1 3D2     (5)2( 2.0)  6271060.4*
  1046  1113    2S1 2P6 3P1 3D2     (5)2( 3.0)  6271086.9*
  1047  1114    2S1 2P6 3P1 3D2     (5)2( 1.0)  6271095.9*
  1048  1115    2S1 2P6 3P1 3D2     (5)2( 4.0)  6271163.7*
  1049  1116    2S1 2P6 3P1 3D2     (5)2( 0.0)  6271212.8*
  1050  1117    2S1 2P6 3P1 3D2     (3)5( 4.0)  6272957.7*
  1051  1118    2S1 2P6 3P1 3D2     (3)2( 1.0)  6273461.9*
  1052  1119    2S1 2P6 3P1 3D2     (3)2( 2.0)  6276331.8*
  1053  1120    2S1 2P6 3P1 3D2     (3)5( 5.0)  6278151.3*
  1054  1121    2S1 2P6 3P1 3D2     (3)2( 3.0)  6279461.1*
  1055  1122    2S1 2P6 3P1 3D2     (1)4( 4.0)  6279495.5*
  1056  1123    2S1 2P6 3P1 3D2     (3)3( 2.0)  6281866.7*
  1057  1125    2S1 2P6 3P1 3D2     (3)3( 3.0)  6284179.1*
  1058  1126    2S1 2P6 3P1 3D2     (3)3( 4.0)  6286948.0*
  1059  1127    2S1 2P6 3P1 3D2     (3)1( 0.0)  6290352.1*
  1060  1128    2S1 2P6 3P1 3D2     (3)1( 1.0)  6290659.9*
  1061  1129    2S1 2P6 3P1 3D2     (3)1( 2.0)  6292720.9*
  1062  1130    2S1 2P6 3P1 3D2     (1)5( 5.0)  6294844.3*
  1063  1131    2S1 2P6 3P1 3D2     (3)1( 2.0)  6296730.0*
  1064  1132    2S1 2P6 3P1 3D2     (3)1( 1.0)  6297888.5*
  1065  1133    2S1 2P6 3P1 3D2     (3)1( 0.0)  6299445.2*
  1066  1134    2S1 2P6 3P1 3D2     (5)0( 2.0)  6305010.4*
  1067  1135    2S1 2P6 3P1 3D2     (1)1( 1.0)  6312122.0*
  1068  1136    2S1 2P6 3P1 3D2     (3)2( 2.0)  6315547.3*
  1069  1137    2S1 2P6 3P1 3D2     (3)2( 3.0)  6315870.5*
  1070  1138    2S1 2P6 3P1 3D2     (3)2( 1.0)  6317098.9*
  1071  1139    2S1 2P6 3P1 3D2     (3)3( 2.0)  6321431.8*
  1072  1140    2S1 2P6 3P1 3D2     (3)3( 3.0)  6321873.8*
  1073  1141    2S1 2P6 3P1 3D2     (3)3( 4.0)  6322382.0*
  1074  1142    2S1 2P6 3P1 3D2     (3)2( 1.0)  6337047.3*
  1075  1143    2S1 2P6 3P1 3D2     (3)2( 2.0)  6337840.2*
  1076  1144    2S1 2P6 3P1 3D2     (3)2( 3.0)  6338164.2*
  1077  1145    2S1 2P6 3P1 3D2     (3)2( 3.0)  6341420.8*
  1078  1146    2S1 2P6 3P1 3D2     (3)1( 0.0)  6341588.7*
  1079  1147    2S1 2P6 3P1 3D2     (3)1( 1.0)  6343425.1*
  1080  1148    2S1 2P6 3P1 3D2     (3)1( 2.0)  6348688.8*
  1081  1149    2S1 2P6 3P1 3D2     (3)0( 1.0)  6350404.1*
  1082  1150    2S1 2P6 3P1 3D2     (1)2( 2.0)  6360196.0*
  1083  1151    2S1 2P6 3P1 3D2     (3)3( 4.0)  6362157.6*
  1084  1152    2S1 2P6 3P1 3D2     (3)3( 3.0)  6363555.8*
  1085  1153    2S1 2P6 3P1 3D2     (1)1( 1.0)  6364033.0*
  1086  1154    2S1 2P6 3P1 3D2     (3)3( 2.0)  6365409.5*
  1087  1155    2S1 2P6 3P1 3D2     (3)4( 5.0)  6369899.9*
  1088  1156    2S1 2P6 3P1 3D2     (3)4( 3.0)  6370236.5*
  1089  1157    2S1 2P6 3P1 3D2     (3)4( 4.0)  6370650.8*
  1090  1158    2S1 2P6 3P1 3D2     (1)3( 3.0)  6385319.1*
  1091  1159    2S1 2P6 3P1 3D2     (1)4( 4.0)  6395542.1*
  1092  1160    2S1 2P6 3P1 3D2     (3)2( 3.0)  6404499.5*
  1093  1161    2S1 2P6 3P1 3D2     (3)2( 2.0)  6404590.9*
  1094  1162    2S1 2P6 3P1 3D2     (3)2( 1.0)  6404701.0*
  1095  1163    2S1 2P6 3P1 3D2     (3)1( 0.0)  6425124.0*
  1096  1164    2S1 2P6 3P1 3D2     (3)1( 1.0)  6425549.5*
  1097  1165    2S1 2P6 3P1 3D2     (3)1( 2.0)  6425946.7*
  1098  1166    2S1 2P6 3P1 3D2     (1)2( 2.0)  6433317.9*
  1099  1167    2S1 2P6 3P1 3D2     (1)1( 1.0)  6451582.0*
  1100   557    2S1 2P6 3D3         (3)4( 3.0)  6608356.5*
  1101   558    2S1 2P6 3D3         (3)4( 4.0)  6608678.0*
  1102   559    2S1 2P6 3D3         (3)4( 5.0)  6609303.6*
  1103   566    2S1 2P6 3D3         (3)2( 1.0)  6626875.3*
  1104   567    2S1 2P6 3D3         (3)2( 2.0)  6627203.7*
  1105   568    2S1 2P6 3D3         (3)2( 3.0)  6628328.8*
  1106   569    2S1 2P6 3D3         (3)1( 0.0)  6630627.3*
  1107   570    2S1 2P6 3D3         (3)1( 1.0)  6631298.1*
  1108   571    2S1 2P6 3D3         (3)1( 2.0)  6632101.4*
  1109   572    2S1 2P6 3D3         (1)4( 4.0)  6635414.5*
  1110   576    2S1 2P6 3D3         (3)3( 4.0)  6648041.2*
  1111   577    2S1 2P6 3D3         (3)3( 3.0)  6648299.3*
  1112   578    2S1 2P6 3D3         (3)3( 2.0)  6648501.9*
  1113   580    2S1 2P6 3D3         (1)2( 2.0)  6654235.9*
  1114   581    2S1 2P6 3D3         (1)1( 1.0)  6657804.4*
  1115   582    2S1 2P6 3D3         (1)3( 3.0)  6674382.8*
  1116   583    2S1 2P6 3D3         (3)2( 3.0)  6692869.4*
  1117   584    2S1 2P6 3D3         (3)2( 2.0)  6693118.1*
  1118   585    2S1 2P6 3D3         (3)2( 1.0)  6693286.0*
  1119   586    2S1 2P6 3D3         (1)2( 2.0)  6719201.6*
  
V 12     /IC/

  IRSL  IRSL  N   L      DEL(RYD)       B(SEC)      R(SEC)      A(SEC):       1           2           3           4           5
     1    17  3  -1    3.664360E+01   2.784E+11   2.338E+11   1.910E+13   1.434E+13   1.955E+12   2.787E+12   8.050E+09   7.136E+09
     2    17  3  -1    3.661534E+01   1.092E+11
     3    17  3  -1    3.655233E+01   1.713E+10
     4    17  3  -1    3.576512E+01   2.470E+09
     9    17  3  -1    3.108501E+01   2.647E+08
    10    17  3  -1    3.108214E+01   9.768E+07
    12    17  3  -1    3.102900E+01   9.985E+07
    14    17  3  -1    3.102178E+01   5.136E+07
     2    18  3  -1    3.678219E+01   4.049E+11   3.041E+11   3.441E+12   2.348E+11   2.283E+12   5.437E+11   2.956E+11   8.434E+10
     3    18  3  -1    3.671918E+01   7.262E+08
     4    18  3  -1    3.593198E+01   9.964E+10
     6    18  3  -1    3.162846E+01   3.276E+08
     3    19  3  -1    3.675286E+01   4.196E+11   3.006E+11   5.034E+12   4.016E+11   3.267E+10   3.988E+12   1.030E+09   6.105E+11
     7    19  3  -1    3.160963E+01   5.686E+08
     1    20  3  -1    3.692017E+01   3.856E+11   2.695E+11   4.457E+12   6.754E+11   8.134E+11   2.781E+12   1.773E+11   9.791E+09
     2    20  3  -1    3.689191E+01   6.913E+09
     3    20  3  -1    3.682890E+01   2.282E+10
     4    20  3  -1    3.604170E+01   9.538E+10
     5    20  3  -1    3.178442E+01   6.280E+07
     8    20  3  -1    3.166749E+01   2.318E+08
