SEQ='MG'     NUCCHG=29                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 325119064.1  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   325693.6 
     3          2S2 2P6 3P1         (2)1( 1.5)   360557.4 
     4          2S2 2P6 3D1         (2)2( 1.5)   813451.6 
     5          2S2 2P6 3D1         (2)2( 2.5)   821532.7 

   IC RESOLVED LEVEL INDEXING           BWNR= 330181359.8 NLVL=  1125
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     5   443  3  -1    7.954880E+01   1.021E+10
     6   443  3  -1    7.938416E+01   3.466E+11
     7   443  3  -1    7.925880E+01   6.126E+11
     8   443  3  -1    7.919459E+01   5.539E+10
    10   443  3  -1    7.889373E+01   2.499E+12
    12   443  3  -1    7.873204E+01   9.964E+12
    14   443  3  -1    7.870951E+01   2.283E+11
    15   443  3  -1    7.793571E+01   1.772E+10
     3   444  3  -1    8.706497E+01   1.095E+09   8.655E+12   2.178E+14   6.226E+10   1.937E+12   7.940E+12   8.389E+13   1.240E+14
     5   444  3  -1    7.966325E+01   1.212E+11
     6   444  3  -1    7.949861E+01   1.306E+11
     7   444  3  -1    7.937325E+01   1.005E+12
     9   444  3  -1    7.905531E+01   1.111E+12
    10   444  3  -1    7.900818E+01   2.187E+11
    12   444  3  -1    7.884649E+01   8.699E+09
    13   444  3  -1    7.884099E+01   4.561E+12
    14   444  3  -1    7.882396E+01   3.292E+12
    15   444  3  -1    7.805016E+01   2.936E+11
    16   444  3  -1    7.792143E+01   1.096E+10
     5   445  3  -1    7.971012E+01   1.257E+11   1.328E+13   2.429E+14   8.250E+10   1.468E+12   1.359E+13   8.537E+13   1.424E+14
     7   445  3  -1    7.942012E+01   3.868E+11
     9   445  3  -1    7.910218E+01   8.708E+10
    10   445  3  -1    7.905505E+01   9.850E+11
    11   445  3  -1    7.889564E+01   3.641E+12
    13   445  3  -1    7.888786E+01   1.078E+12
    14   445  3  -1    7.887083E+01   6.650E+11
    16   445  3  -1    7.796830E+01   7.292E+12
     2   446  3  -1    8.735375E+01   3.325E+08   9.847E+12   3.954E+14   4.696E+11   2.276E+12   8.534E+12   2.987E+14   8.542E+13
     4   446  3  -1    8.607957E+01   4.424E+09
     9   446  3  -1    7.912583E+01   1.148E+12
    13   446  3  -1    7.891152E+01   1.976E+11
    16   446  3  -1    7.799196E+01   1.932E+12
     2   447  3  -1    8.747605E+01   1.377E+09   2.205E+13   2.730E+14   1.046E+12   1.929E+13   1.922E+14   3.141E+13   2.909E+13
     5   447  3  -1    7.985607E+01   8.092E+11
     6   447  3  -1    7.969143E+01   7.571E+10
     7   447  3  -1    7.956607E+01   4.064E+11
     9   447  3  -1    7.924813E+01   6.703E+11
    10   447  3  -1    7.920100E+01   2.086E+11
    12   447  3  -1    7.903931E+01   4.053E+10
    13   447  3  -1    7.903381E+01   2.264E+11
    14   447  3  -1    7.901678E+01   7.765E+11
    15   447  3  -1    7.824298E+01   9.628E+11
    16   447  3  -1    7.811425E+01   2.966E+13
     6   448  3  -1    7.969511E+01   6.784E+11   9.896E+12   3.999E+14   0.000E+00   3.274E+13   1.048E+14   8.790E+13   1.745E+14
     8   448  3  -1    7.950554E+01   6.560E+10
    12   448  3  -1    7.904299E+01   1.513E+12
    15   448  3  -1    7.824666E+01   1.045E+13
     3   449  3  -1    8.728913E+01   2.626E+09   9.243E+12   1.862E+14   9.477E+09   7.819E+11   6.050E+12   1.384E+14   4.101E+13
     5   449  3  -1    7.988741E+01   2.031E+10
     6   449  3  -1    7.972277E+01   4.325E+10
     7   449  3  -1    7.959741E+01   7.152E+11
     8   449  3  -1    7.953321E+01   1.767E+11
    10   449  3  -1    7.923234E+01   1.468E+10
    12   449  3  -1    7.907066E+01   1.493E+12
    14   449  3  -1    7.904812E+01   1.440E+12
    15   449  3  -1    7.827432E+01   5.914E+12
     2   450  3  -1    8.751399E+01   2.408E+09   8.533E+12   3.515E+14   7.985E+10   1.923E+13   9.421E+12   1.016E+14   2.211E+14
     4   450  3  -1    8.623981E+01   1.971E+10
     5   450  3  -1    7.989401E+01   8.107E+10
     6   450  3  -1    7.972937E+01   4.072E+09
     7   450  3  -1    7.960402E+01   4.732E+10
     9   450  3  -1    7.928607E+01   1.276E+12
    10   450  3  -1    7.923894E+01   5.980E+11
    12   450  3  -1    7.907726E+01   8.069E+10
    13   450  3  -1    7.907176E+01   1.786E+11
    14   450  3  -1    7.905472E+01   2.814E+10
    15   450  3  -1    7.828092E+01   4.833E+12
    16   450  3  -1    7.815220E+01   1.095E+10
     3   451  3  -1    8.741328E+01   1.863E+09   6.089E+12   2.127E+14   4.097E+11   5.698E+12   2.260E+13   1.250E+14   5.905E+13
     5   451  3  -1    8.001156E+01   9.551E+09
     6   451  3  -1    7.984692E+01   8.612E+10
     7   451  3  -1    7.972156E+01   6.468E+09
     9   451  3  -1    7.940362E+01   8.119E+09
    10   451  3  -1    7.935649E+01   8.954E+11
    12   451  3  -1    7.919480E+01   1.260E+11
    13   451  3  -1    7.918930E+01   7.768E+11
    14   451  3  -1    7.917227E+01   7.573E+11
    15   451  3  -1    7.839847E+01   2.470E+10
    16   451  3  -1    7.826974E+01   6.026E+12
     5   452  3  -1    8.005677E+01   1.112E+11   2.801E+12   4.148E+13   5.642E+10   1.558E+12   1.956E+12   2.775E+13   1.016E+13
     7   452  3  -1    7.976677E+01   5.371E+10
     9   452  3  -1    7.944883E+01   4.840E+11
    10   452  3  -1    7.940170E+01   1.549E+09
    11   452  3  -1    7.924229E+01   9.657E+11
    13   452  3  -1    7.923451E+01   1.230E+10
    14   452  3  -1    7.921748E+01   3.977E+08
    16   452  3  -1    7.831495E+01   1.704E+12
     6   453  3  -1    7.989750E+01   1.861E+11   1.455E+12   4.733E+14   0.000E+00   1.902E+13   4.694E+12   1.101E+14   3.395E+14
     8   453  3  -1    7.970794E+01   1.203E+11
    12   453  3  -1    7.924539E+01   1.459E+12
    15   453  3  -1    7.844905E+01   7.066E+10
     5   454  3  -1    8.007057E+01   9.309E+09   3.119E+13   1.005E+14   1.141E+10   1.790E+13   2.015E+13   3.456E+13   2.787E+13
     6   454  3  -1    7.990593E+01   5.211E+09
     7   454  3  -1    7.978057E+01   1.397E+11
     8   454  3  -1    7.971636E+01   4.701E+10
    10   454  3  -1    7.941550E+01   1.055E+12
    12   454  3  -1    7.925381E+01   2.762E+10
    14   454  3  -1    7.923128E+01   5.514E+10
    15   454  3  -1    7.845748E+01   3.020E+13
     3   455  3  -1    8.763041E+01   4.011E+08   1.555E+13   1.704E+14   6.358E+09   1.537E+12   3.937E+12   1.094E+14   5.552E+13
     4   455  3  -1    8.657449E+01   8.202E+08
     5   455  3  -1    8.022869E+01   5.233E+10
     7   455  3  -1    7.993869E+01   1.247E+10
     9   455  3  -1    7.962075E+01   6.224E+11
    10   455  3  -1    7.957362E+01   7.890E+10
    11   455  3  -1    7.941421E+01   4.771E+12
    13   455  3  -1    7.940643E+01   2.942E+11
    14   455  3  -1    7.938940E+01   2.947E+10
    16   455  3  -1    7.848687E+01   1.275E+13
     3   456  3  -1    8.771393E+01   6.237E+08   1.050E+13   1.353E+14   5.971E+10   4.262E+11   6.092E+12   5.999E+13   6.871E+13
     4   456  3  -1    8.665801E+01   6.374E+08
     5   456  3  -1    8.031221E+01   3.847E+10
     7   456  3  -1    8.002221E+01   5.857E+10
     9   456  3  -1    7.970427E+01   3.858E+09
    10   456  3  -1    7.965714E+01   8.403E+09
    11   456  3  -1    7.949773E+01   6.080E+11
    13   456  3  -1    7.948995E+01   1.634E+12
    14   456  3  -1    7.947292E+01   1.483E+12
    16   456  3  -1    7.857039E+01   6.009E+12
     2   457  3  -1    8.794037E+01   1.128E+09   5.298E+12   2.230E+14   1.314E+11   1.063E+12   1.365E+13   4.924E+13   1.589E+14
     3   457  3  -1    8.772211E+01   1.968E+09
     5   457  3  -1    8.032039E+01   2.427E+10
     6   457  3  -1    8.015575E+01   9.547E+09
     7   457  3  -1    8.003039E+01   1.281E+11
     9   457  3  -1    7.971245E+01   1.355E+09
    10   457  3  -1    7.966532E+01   1.286E+11
    12   457  3  -1    7.950363E+01   1.407E+11
    13   457  3  -1    7.949813E+01   1.808E+12
    14   457  3  -1    7.948110E+01   1.186E+12
    15   457  3  -1    7.870730E+01   3.625E+11
    16   457  3  -1    7.857857E+01   3.374E+12
     3   458  3  -1    8.784302E+01   9.284E+08   2.460E+13   1.317E+14   1.178E+12   2.017E+12   1.514E+13   1.217E+13   1.012E+14
     4   458  3  -1    8.678709E+01   1.827E+10
     6   458  3  -1    8.027665E+01   2.846E+10
     7   458  3  -1    8.015130E+01   4.584E+10
     9   458  3  -1    7.983336E+01   8.216E+10
    10   458  3  -1    7.978623E+01   1.828E+11
    12   458  3  -1    7.962454E+01   4.959E+10
    13   458  3  -1    7.961904E+01   3.588E+11
    14   458  3  -1    7.960200E+01   5.879E+10
    15   458  3  -1    7.882821E+01   1.642E+13
    16   458  3  -1    7.869948E+01   1.552E+12
     4   459  3  -1    8.681404E+01   6.743E+09   3.026E+13   1.430E+14   3.673E+12   1.993E+13   3.561E+13   8.381E+13   5.709E+09
     9   459  3  -1    7.986030E+01   4.155E+10
    13   459  3  -1    7.964598E+01   1.340E+11
    16   459  3  -1    7.872642E+01   9.906E+12
     4   460  3  -1    8.726913E+01   6.169E+09   2.722E+12   4.334E+14   7.306E+08   8.360E+12   5.377E+12   5.251E+13   3.671E+14
     9   460  3  -1    8.031539E+01   3.360E+11
    13   460  3  -1    8.010107E+01   5.534E+09
    16   460  3  -1    7.918151E+01   5.595E+11
     5   461  3  -1    8.329423E+01   4.310E+10   9.175E+10   4.028E+11   7.848E+09   3.170E+08   1.704E+09   3.836E+11   9.285E+09
     9   461  3  -1    8.268629E+01   1.551E+10
    10   461  3  -1    8.263916E+01   1.550E+09
    13   461  3  -1    8.247197E+01   9.928E+08
     5   462  3  -1    8.333530E+01   5.606E+09   2.278E+11   1.313E+12   6.697E+09   5.493E+09   1.805E+09   9.924E+11   3.067E+11
     6   462  3  -1    8.317066E+01   2.164E+10
     7   462  3  -1    8.304531E+01   1.489E+09
     9   462  3  -1    8.272737E+01   2.715E+11
    10   462  3  -1    8.268024E+01   9.087E+08
    13   462  3  -1    8.251305E+01   2.937E+10
    14   462  3  -1    8.249601E+01   8.825E+09
     5   463  3  -1    8.337534E+01   2.203E+12   3.290E+12   1.989E+13   2.881E+09   4.207E+10   2.426E+10   1.594E+13   3.880E+12
     6   463  3  -1    8.321070E+01   9.607E+10
     7   463  3  -1    8.308535E+01   4.277E+11
     9   463  3  -1    8.276740E+01   6.943E+11
    10   463  3  -1    8.272027E+01   1.488E+10
    13   463  3  -1    8.255309E+01   1.377E+11
    14   463  3  -1    8.253605E+01   7.544E+09
    16   463  3  -1    8.163353E+01   3.318E+09
     5   464  3  -1    8.339655E+01   4.845E+10   1.481E+12   1.024E+13   1.278E+08   3.027E+10   9.272E+09   5.808E+12   4.394E+12
     6   464  3  -1    8.323191E+01   5.873E+11
     7   464  3  -1    8.310655E+01   7.314E+10
     8   464  3  -1    8.304234E+01   3.538E+10
    10   464  3  -1    8.274148E+01   7.007E+11
    12   464  3  -1    8.257979E+01   1.955E+10
    14   464  3  -1    8.255726E+01   3.341E+11
    15   464  3  -1    8.178346E+01   2.542E+09
     5   465  3  -1    8.341993E+01   3.996E+10   1.798E+12   1.026E+13   8.866E+09   1.067E+10   1.944E+10   5.754E+12   4.466E+12
     6   465  3  -1    8.325529E+01   1.340E+12
     7   465  3  -1    8.312993E+01   1.860E+11
     8   465  3  -1    8.306572E+01   2.921E+10
    10   465  3  -1    8.276486E+01   2.403E+11
    12   465  3  -1    8.260318E+01   9.624E+09
    14   465  3  -1    8.258064E+01   1.028E+11
    15   465  3  -1    8.180684E+01   4.727E+09
     6   466  3  -1    8.330523E+01   1.650E+11   2.136E+12   1.650E+13   0.000E+00   6.584E+10   8.734E+09   2.035E+12   1.439E+13
     8   466  3  -1    8.311566E+01   9.238E+11
    12   466  3  -1    8.265311E+01   1.392E+12
    15   466  3  -1    8.185678E+01   1.481E+09
     6   467  3  -1    8.334815E+01   1.260E+09   6.505E+11   4.204E+12   0.000E+00   3.554E+08   2.243E+10   4.118E+11   3.770E+12
     8   467  3  -1    8.315858E+01   5.682E+11
    12   467  3  -1    8.269603E+01   1.046E+11
     9   468  3  -1    8.299069E+01   7.226E+09   2.835E+11   1.366E+12   4.457E+08   1.070E+09   6.299E+07   8.854E+11   4.793E+11
    13   468  3  -1    8.277637E+01   8.722E+10
     5   469  3  -1    8.360372E+01   1.666E+10   5.054E+11   1.911E+12   5.264E+09   4.058E+09   8.846E+09   1.036E+12   8.570E+11
     7   469  3  -1    8.331372E+01   5.352E+10
     9   469  3  -1    8.299578E+01   4.985E+10
    10   469  3  -1    8.294865E+01   7.632E+09
    11   469  3  -1    8.278924E+01   5.902E+11
    13   469  3  -1    8.278146E+01   2.894E+10
    14   469  3  -1    8.276443E+01   5.996E+10
     8   470  3  -1    8.325477E+01   2.648E+11   2.167E+11   2.134E+11   0.000E+00   0.000E+00   1.905E+11   0.000E+00   2.287E+10
     5   471  3  -1    8.361939E+01   1.971E+10   1.111E+12   4.559E+12   1.109E+10   3.411E+10   8.927E+09   1.517E+12   2.988E+12
     7   471  3  -1    8.332939E+01   8.229E+09
     9   471  3  -1    8.301145E+01   5.006E+11
    10   471  3  -1    8.296432E+01   3.250E+11
    12   471  3  -1    8.280263E+01   1.774E+10
    13   471  3  -1    8.279713E+01   4.399E+11
    14   471  3  -1    8.278010E+01   1.683E+11
     5   472  3  -1    8.373354E+01   6.313E+10   5.117E+11   1.347E+12   9.670E+09   4.712E+09   3.361E+10   8.067E+11   4.923E+11
     6   472  3  -1    8.356890E+01   8.603E+10
     7   472  3  -1    8.344355E+01   1.516E+11
     8   472  3  -1    8.337934E+01   1.405E+09
    10   472  3  -1    8.307848E+01   3.476E+11
    12   472  3  -1    8.291679E+01   5.622E+09
    14   472  3  -1    8.289425E+01   4.792E+09
    15   472  3  -1    8.212045E+01   1.316E+10
     5   473  3  -1    8.375677E+01   3.080E+12   6.027E+12   3.587E+12   8.805E+09   2.371E+11   1.822E+11   4.829E+11   2.676E+12
     6   473  3  -1    8.359213E+01   2.356E+11
     7   473  3  -1    8.346677E+01   4.363E+12
     8   473  3  -1    8.340256E+01   8.593E+09
    10   473  3  -1    8.310170E+01   8.259E+10
    12   473  3  -1    8.294001E+01   1.062E+11
    14   473  3  -1    8.291748E+01   2.658E+10
    15   473  3  -1    8.214368E+01   2.802E+11
     5   474  3  -1    8.375807E+01   8.202E+10   1.681E+12   6.803E+12   9.729E+08   4.845E+10   3.101E+10   1.767E+12   4.955E+12
     6   474  3  -1    8.359342E+01   2.105E+10
     7   474  3  -1    8.346807E+01   1.181E+11
     9   474  3  -1    8.315013E+01   4.642E+11
    10   474  3  -1    8.310300E+01   6.194E+11
    12   474  3  -1    8.294131E+01   1.573E+10
    13   474  3  -1    8.293581E+01   1.907E+11
    14   474  3  -1    8.291878E+01   4.169E+11
     4   475  3  -1    9.017732E+01   2.245E+09   3.777E+12   6.686E+12   1.402E+09   1.187E+11   1.260E+11   2.996E+12   3.444E+12
     5   475  3  -1    8.383152E+01   5.000E+11
     7   475  3  -1    8.354152E+01   1.061E+12
     9   475  3  -1    8.322358E+01   3.596E+11
    10   475  3  -1    8.317645E+01   6.971E+09
    11   475  3  -1    8.301704E+01   4.528E+11
    13   475  3  -1    8.300927E+01   4.020E+11
    14   475  3  -1    8.299223E+01   1.377E+11
    16   475  3  -1    8.208970E+01   1.946E+10
     6   476  3  -1    8.369447E+01   1.009E+09   4.610E+11   3.696E+12   0.000E+00   9.243E+09   1.573E+10   4.602E+11   3.211E+12
     8   476  3  -1    8.350491E+01   1.973E+11
    12   476  3  -1    8.304236E+01   3.369E+11
    15   476  3  -1    8.224602E+01   1.090E+09
     5   477  3  -1    8.386599E+01   3.205E+12   9.449E+12   1.512E+12   5.417E+09   5.137E+11   2.784E+11   3.339E+11   3.801E+11
     6   477  3  -1    8.370135E+01   7.051E+11
     7   477  3  -1    8.357600E+01   7.964E+10
     9   477  3  -1    8.325806E+01   6.156E+12
    10   477  3  -1    8.321093E+01   8.499E+11
    12   477  3  -1    8.304924E+01   5.901E+09
    13   477  3  -1    8.304374E+01   9.604E+11
    14   477  3  -1    8.302670E+01   4.221E+10
    15   477  3  -1    8.225291E+01   4.432E+09
     9   478  3  -1    8.335615E+01   1.124E+11   2.273E+12   1.257E+13   6.943E+09   3.767E+10   1.089E+09   8.278E+12   4.245E+12
    13   478  3  -1    8.314183E+01   6.452E+11
     5   479  3  -1    8.396506E+01   1.621E+12   8.203E+12   1.928E+12   8.295E+09   5.457E+11   7.533E+11   2.386E+10   5.973E+11
     6   479  3  -1    8.380042E+01   1.502E+12
     7   479  3  -1    8.367506E+01   2.511E+12
     8   479  3  -1    8.361086E+01   5.533E+11
    10   479  3  -1    8.330999E+01   2.812E+12
    12   479  3  -1    8.314831E+01   1.470E+11
    14   479  3  -1    8.312577E+01   1.212E+12
    15   479  3  -1    8.235197E+01   1.671E+10
     1   480  3  -1    9.169425E+01   3.026E+09   6.782E+12   5.884E+12   1.046E+10   4.524E+11   2.107E+11   3.207E+12   2.003E+12
     2   480  3  -1    9.160934E+01   8.950E+08
     4   480  3  -1    9.033517E+01   4.078E+09
     5   480  3  -1    8.398937E+01   1.867E+12
     7   480  3  -1    8.369937E+01   8.409E+11
     9   480  3  -1    8.338143E+01   3.575E+10
    10   480  3  -1    8.333430E+01   2.335E+11
    11   480  3  -1    8.317489E+01   4.727E+12
    13   480  3  -1    8.316711E+01   9.483E+10
    14   480  3  -1    8.315008E+01   5.550E+10
    16   480  3  -1    8.224755E+01   7.544E+10
     6   481  3  -1    8.386301E+01   4.768E+12   5.382E+12   3.331E+12   0.000E+00   6.958E+11   2.182E+12   8.100E+08   4.523E+11
     8   481  3  -1    8.367344E+01   5.766E+11
    12   481  3  -1    8.321090E+01   1.400E+12
    15   481  3  -1    8.241456E+01   9.359E+09
     5   482  3  -1    8.407856E+01   1.057E+12   4.834E+12   3.729E+12   8.420E+07   2.901E+12   2.352E+11   5.877E+10   5.346E+11
     6   482  3  -1    8.391392E+01   2.230E+12
     7   482  3  -1    8.378856E+01   4.026E+11
     8   482  3  -1    8.372435E+01   1.841E+11
    10   482  3  -1    8.342349E+01   1.243E+12
    12   482  3  -1    8.326180E+01   9.488E+10
    14   482  3  -1    8.323927E+01   4.773E+11
    15   482  3  -1    8.246547E+01   6.835E+08
     8   483  3  -1    8.377801E+01   3.689E+12   3.018E+12   3.926E+12   0.000E+00   0.000E+00   3.582E+12   0.000E+00   3.446E+11
     5   484  3  -1    8.416649E+01   1.189E+09   1.175E+12   9.979E+11   5.536E+10   7.922E+10   1.438E+11   6.619E+10   6.533E+11
     6   484  3  -1    8.400185E+01   3.408E+10
     7   484  3  -1    8.387649E+01   5.411E+10
     8   484  3  -1    8.381228E+01   2.669E+10
    10   484  3  -1    8.351142E+01   1.998E+11
    12   484  3  -1    8.334973E+01   7.510E+11
    14   484  3  -1    8.332720E+01   2.359E+11
    15   484  3  -1    8.255340E+01   4.644E+09
     6   485  3  -1    8.400234E+01   2.953E+10   7.710E+12   3.237E+12   0.000E+00   1.875E+12   2.699E+10   5.256E+11   8.097E+11
     8   485  3  -1    8.381277E+01   4.556E+12
    12   485  3  -1    8.335023E+01   3.713E+12
    15   485  3  -1    8.255389E+01   3.125E+11
     5   486  3  -1    8.420160E+01   1.013E+11   3.396E+12   3.036E+12   8.704E+10   1.690E+11   1.028E+11   1.699E+12   9.785E+11
     6   486  3  -1    8.403696E+01   5.934E+11
     7   486  3  -1    8.391160E+01   1.203E+11
     9   486  3  -1    8.359366E+01   1.463E+11
    10   486  3  -1    8.354653E+01   6.178E+11
    12   486  3  -1    8.338484E+01   2.734E+10
    13   486  3  -1    8.337934E+01   2.622E+12
    14   486  3  -1    8.336231E+01   2.600E+10
     1   487  3  -1    9.190802E+01   8.344E+09   7.560E+12   2.948E+12   1.517E+10   4.581E+11   1.059E+12   9.515E+11   4.648E+11
     2   487  3  -1    9.182311E+01   1.625E+09
     4   487  3  -1    9.054893E+01   1.172E+09
     5   487  3  -1    8.420313E+01   9.663E+11
     7   487  3  -1    8.391314E+01   1.427E+12
     9   487  3  -1    8.359520E+01   2.379E+11
    10   487  3  -1    8.354807E+01   1.237E+10
    11   487  3  -1    8.338866E+01   1.432E+12
    13   487  3  -1    8.338088E+01   2.215E+12
    14   487  3  -1    8.336384E+01   3.592E+11
    16   487  3  -1    8.246132E+01   1.613E+10
     2   488  3  -1    9.183418E+01   4.880E+09   7.679E+12   2.362E+12   5.427E+09   7.168E+11   7.632E+11   9.787E+10   7.788E+11
     3   488  3  -1    9.161592E+01   9.206E+08
     5   488  3  -1    8.421420E+01   5.904E+11
     6   488  3  -1    8.404956E+01   1.958E+12
     7   488  3  -1    8.392420E+01   1.645E+11
     9   488  3  -1    8.360626E+01   5.733E+11
    10   488  3  -1    8.355913E+01   2.888E+10
    12   488  3  -1    8.339745E+01   1.094E+11
    13   488  3  -1    8.339195E+01   2.359E+12
    14   488  3  -1    8.337491E+01   2.237E+12
     4   489  3  -1    9.060911E+01   9.813E+08   2.876E+12   1.446E+12   5.346E+10   1.062E+11   1.538E+11   9.109E+11   2.220E+11
     5   489  3  -1    8.426331E+01   1.032E+11
     7   489  3  -1    8.397331E+01   5.574E+11
     9   489  3  -1    8.365537E+01   6.062E+11
    10   489  3  -1    8.360824E+01   7.294E+10
    11   489  3  -1    8.344883E+01   1.764E+12
    13   489  3  -1    8.344105E+01   1.536E+11
    14   489  3  -1    8.342402E+01   1.725E+11
    16   489  3  -1    8.252149E+01   1.735E+10
     5   490  3  -1    8.429816E+01   1.960E+10   6.356E+12   1.621E+12   1.810E+11   1.881E+10   5.485E+11   1.987E+11   6.739E+11
     6   490  3  -1    8.413352E+01   2.954E+11
     7   490  3  -1    8.400816E+01   1.627E+10
     8   490  3  -1    8.394395E+01   1.159E+12
    10   490  3  -1    8.364309E+01   1.847E+12
    12   490  3  -1    8.348140E+01   1.645E+10
    14   490  3  -1    8.345887E+01   4.486E+12
    15   490  3  -1    8.268507E+01   5.641E+09
     2   491  3  -1    9.192857E+01   1.022E+09   2.223E+12   1.840E+12   1.527E+11   1.979E+10   4.724E+11   1.162E+12   3.347E+10
     5   491  3  -1    8.430859E+01   3.428E+08
     7   491  3  -1    8.401859E+01   7.498E+10
     9   491  3  -1    8.370065E+01   1.442E+12
    10   491  3  -1    8.365352E+01   7.110E+10
    11   491  3  -1    8.349412E+01   1.346E+12
    13   491  3  -1    8.348634E+01   2.386E+10
    14   491  3  -1    8.346930E+01   3.568E+10
    16   491  3  -1    8.256678E+01   3.389E+09
     2   492  3  -1    9.196256E+01   2.494E+09   1.942E+12   1.628E+12   1.293E+11   1.832E+11   5.923E+11   4.432E+11   2.796E+11
     3   492  3  -1    9.174431E+01   1.054E+09
     5   492  3  -1    8.434258E+01   4.238E+10
     6   492  3  -1    8.417794E+01   1.077E+11
     7   492  3  -1    8.405259E+01   2.757E+10
     9   492  3  -1    8.373465E+01   3.182E+10
    10   492  3  -1    8.368752E+01   7.147E+11
    12   492  3  -1    8.352583E+01   1.583E+11
    13   492  3  -1    8.352033E+01   4.698E+11
    14   492  3  -1    8.350329E+01   4.811E+11
     3   493  3  -1    9.181352E+01   6.999E+09   5.507E+12   2.196E+12   2.664E+10   5.235E+11   1.192E+12   5.779E+10   3.962E+11
     5   493  3  -1    8.441180E+01   7.916E+09
     6   493  3  -1    8.424716E+01   2.763E+11
     7   493  3  -1    8.412180E+01   1.516E+10
     8   493  3  -1    8.405759E+01   1.168E+12
    10   493  3  -1    8.375673E+01   7.744E+11
    12   493  3  -1    8.359504E+01   2.714E+12
    14   493  3  -1    8.357251E+01   5.609E+11
    15   493  3  -1    8.279871E+01   3.837E+10
     6   494  3  -1    8.439269E+01   1.289E+10   5.467E+12   1.985E+13   0.000E+00   1.518E+12   4.001E+12   4.421E+12   9.906E+12
     8   494  3  -1    8.420313E+01   4.424E+11
    12   494  3  -1    8.374058E+01   2.963E+11
    15   494  3  -1    8.294424E+01   6.151E+12
     2   495  3  -1    9.227243E+01   1.836E+09   6.223E+12   1.844E+13   1.488E+10   1.794E+11   4.735E+10   1.161E+13   6.589E+12
     9   495  3  -1    8.404452E+01   1.491E+12
    13   495  3  -1    8.383020E+01   5.782E+11
    16   495  3  -1    8.291064E+01   3.462E+09
     4   496  3  -1    9.101044E+01   3.385E+09   3.953E+12   1.682E+13   3.731E+10   1.446E+10   5.434E+11   1.046E+13   5.769E+12
     5   496  3  -1    8.466464E+01   1.338E+11
     6   496  3  -1    8.450000E+01   2.558E+10
     7   496  3  -1    8.437464E+01   2.158E+12
     9   496  3  -1    8.405670E+01   4.750E+11
    10   496  3  -1    8.400957E+01   1.091E+11
    12   496  3  -1    8.384789E+01   4.735E+11
    13   496  3  -1    8.384239E+01   7.281E+10
    14   496  3  -1    8.382535E+01   7.354E+10
    15   496  3  -1    8.305155E+01   3.058E+11
    16   496  3  -1    8.292283E+01   3.510E+10
     1   497  3  -1    9.240187E+01   8.525E+09   5.925E+12   1.663E+13   2.180E+11   1.276E+11   2.509E+11   6.972E+12   9.057E+12
     2   497  3  -1    9.231696E+01   1.830E+09
     5   497  3  -1    8.469698E+01   2.800E+10
     7   497  3  -1    8.440698E+01   6.489E+10
     9   497  3  -1    8.408904E+01   9.979E+11
    10   497  3  -1    8.404191E+01   1.693E+12
    11   497  3  -1    8.388250E+01   1.568E+12
    13   497  3  -1    8.387472E+01   3.189E+11
    14   497  3  -1    8.385769E+01   6.616E+11
    16   497  3  -1    8.295516E+01   1.071E+09
     2   498  3  -1    9.239536E+01   2.305E+09   6.211E+12   1.509E+13   2.243E+11   5.293E+10   5.022E+11   4.558E+12   9.749E+12
     3   498  3  -1    9.217710E+01   1.437E+09
     5   498  3  -1    8.477538E+01   2.624E+10
     6   498  3  -1    8.461074E+01   2.785E+11
     7   498  3  -1    8.448539E+01   4.030E+10
     9   498  3  -1    8.416744E+01   5.649E+11
    10   498  3  -1    8.412031E+01   5.442E+11
    12   498  3  -1    8.395863E+01   2.682E+12
    13   498  3  -1    8.395313E+01   6.347E+11
    14   498  3  -1    8.393609E+01   5.846E+11
    15   498  3  -1    8.316229E+01   5.689E+09
    16   498  3  -1    8.303357E+01   2.336E+11
     2   499  3  -1    9.244735E+01   2.205E+09   2.903E+12   7.059E+12   6.303E+11   8.687E+11   2.875E+11   4.702E+12   5.709E+11
     5   499  3  -1    8.482737E+01   3.234E+11
     7   499  3  -1    8.453737E+01   1.242E+11
     9   499  3  -1    8.421943E+01   2.894E+11
    10   499  3  -1    8.417230E+01   3.268E+11
    11   499  3  -1    8.401289E+01   5.474E+10
    13   499  3  -1    8.400511E+01   7.516E+11
    14   499  3  -1    8.398808E+01   3.145E+11
    16   499  3  -1    8.308555E+01   2.605E+10
     4   500  3  -1    9.120453E+01   3.000E+09   3.584E+12   1.461E+13   2.617E+11   7.803E+11   2.753E+11   3.428E+12   9.866E+12
     6   500  3  -1    8.469409E+01   4.053E+11
     7   500  3  -1    8.456873E+01   2.320E+11
     9   500  3  -1    8.425079E+01   2.828E+10
    10   500  3  -1    8.420366E+01   9.735E+11
    12   500  3  -1    8.404197E+01   8.293E+11
    13   500  3  -1    8.403647E+01   9.073E+10
    14   500  3  -1    8.401944E+01   1.491E+11
