SEQ='MG'     NUCCHG=17                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  98844258.0  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   122001.2 
     3          2S2 2P6 3P1         (2)1( 1.5)   123868.5 
     4          2S2 2P6 3D1         (2)2( 1.5)   291707.3 
     5          2S2 2P6 3D1         (2)2( 2.5)   291954.8 

   IC RESOLVED LEVEL INDEXING           BWNR=  99617610.3 NLVL=  1109
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   589   640  3  -1    1.485860E+01   3.697E+10
   590   640  3  -1    1.485292E+01   1.971E+10
   591   640  3  -1    1.484197E+01   5.544E+08
   592   640  3  -1    1.445454E+01   2.323E+10
   594   640  3  -1    1.440797E+01   3.328E+07
   596   640  3  -1    1.397603E+01   9.037E+07
   588   641  3  -1    1.492350E+01   1.549E+08   2.106E+10   7.305E+13   4.209E+13   1.894E+11   3.001E+13   2.138E+11   5.447E+11
   590   641  3  -1    1.486611E+01   6.849E+09
   591   641  3  -1    1.485515E+01   9.235E+09
   593   641  3  -1    1.442193E+01   2.666E+08
   594   641  3  -1    1.442116E+01   1.436E+09
   595   641  3  -1    1.441999E+01   4.242E+09
   596   641  3  -1    1.398922E+01   1.587E+07
   590   642  3  -1    1.487205E+01   6.877E+08   8.177E+09   5.915E+13   3.712E+13   2.190E+13   3.293E+10   8.816E+10   1.076E+10
   593   642  3  -1    1.442788E+01   2.037E+09
   587   643  3  -1    1.703671E+01   1.192E+10   5.535E+10   9.394E+13   5.482E+13   2.251E+13   1.619E+13   1.790E+11   2.328E+11
   588   643  3  -1    1.494677E+01   1.859E+08
   589   643  3  -1    1.489506E+01   2.315E+09
   590   643  3  -1    1.488939E+01   9.077E+09
   591   643  3  -1    1.487843E+01   1.557E+10
   592   643  3  -1    1.449101E+01   1.082E+10
   593   643  3  -1    1.444521E+01   3.744E+09
   594   643  3  -1    1.444444E+01   4.744E+09
   588   644  3  -1    1.498181E+01   6.023E+08   2.666E+10   1.516E+14   8.099E+13   2.119E+11   6.914E+13   4.157E+11   8.226E+11
   590   644  3  -1    1.492442E+01   7.857E+09
   591   644  3  -1    1.491346E+01   3.440E+08
   593   644  3  -1    1.448024E+01   7.613E+08
   594   644  3  -1    1.447947E+01   5.082E+09
   595   644  3  -1    1.447830E+01   1.082E+10
   596   644  3  -1    1.404753E+01   2.766E+08
   602   644  3  -1    1.169996E+01   2.424E+07
   590   645  3  -1    1.492852E+01   6.962E+07   1.965E+10   9.864E+13   5.172E+13   4.575E+13   2.134E+11   9.491E+11   1.466E+09
   593   645  3  -1    1.448435E+01   6.470E+09
   601   645  3  -1    1.170472E+01   9.393E+06
   587   646  3  -1    1.709226E+01   1.215E+09   4.586E+10   6.880E+13   3.649E+13   2.465E+13   6.973E+12   5.525E+11   1.244E+11
   588   646  3  -1    1.500233E+01   3.829E+07
   589   646  3  -1    1.495062E+01   1.446E+10
   590   646  3  -1    1.494494E+01   6.042E+09
   591   646  3  -1    1.493399E+01   1.210E+10
   592   646  3  -1    1.454656E+01   4.451E+09
   593   646  3  -1    1.450077E+01   4.572E+09
   594   646  3  -1    1.449999E+01   4.968E+09
   602   646  3  -1    1.172048E+01   7.171E+06
   595   647  3  -1    1.461973E+01   4.479E+10   3.485E+10   5.429E+12   4.667E+12   0.000E+00   2.616E+10   1.173E+08   7.359E+11
   599   647  3  -1    1.197859E+01   1.467E+07
   588   648  3  -1    1.514238E+01   3.689E+07   3.791E+10   5.380E+12   4.654E+12   1.270E+10   9.470E+10   4.918E+11   1.260E+11
   591   648  3  -1    1.507404E+01   2.671E+07
   594   648  3  -1    1.464004E+01   4.040E+10
   595   648  3  -1    1.463888E+01   6.423E+07
   596   648  3  -1    1.420810E+01   1.248E+10
   588   649  3  -1    1.517732E+01   4.478E+08   4.052E+10   4.989E+12   3.630E+12   4.983E+08   7.020E+11   5.032E+11   1.534E+11
   591   649  3  -1    1.510898E+01   3.591E+07
   593   649  3  -1    1.467576E+01   5.185E+10
   594   649  3  -1    1.467499E+01   8.953E+08
   595   649  3  -1    1.467382E+01   7.666E+08
   596   649  3  -1    1.424305E+01   6.934E+09
   598   649  3  -1    1.203424E+01   1.077E+07
   588   650  3  -1    1.519399E+01   1.061E+08   4.940E+10   3.090E+12   2.534E+12   6.084E+09   2.913E+11   4.649E+09   2.539E+11
   591   650  3  -1    1.512565E+01   1.093E+08
   594   650  3  -1    1.469165E+01   9.833E+09
   595   650  3  -1    1.469049E+01   2.286E+10
   596   650  3  -1    1.425971E+01   2.705E+10
   599   650  3  -1    1.204935E+01   1.785E+07
   604   650  3  -1    1.189333E+01   9.515E+06
   587   651  3  -1    1.731335E+01   1.124E+11   7.190E+10   2.160E+14   1.225E+14   7.378E+13   1.952E+13   1.005E+11   4.316E+10
   588   651  3  -1    1.522342E+01   4.927E+08
   589   651  3  -1    1.517170E+01   8.240E+09
   590   651  3  -1    1.516603E+01   2.478E+09
   591   651  3  -1    1.515507E+01   1.246E+09
   592   651  3  -1    1.476765E+01   1.461E+09
   593   651  3  -1    1.472185E+01   2.320E+10
   594   651  3  -1    1.472108E+01   1.187E+09
   596   651  3  -1    1.428914E+01   3.837E+08
   597   651  3  -1    1.208150E+01   1.056E+07
   588   652  3  -1    1.522940E+01   4.595E+07   3.429E+10   2.064E+14   1.157E+14   2.953E+11   9.012E+13   1.342E+10   2.648E+11
   590   652  3  -1    1.517201E+01   3.259E+09
   591   652  3  -1    1.516106E+01   6.390E+09
   593   652  3  -1    1.472784E+01   1.241E+09
   594   652  3  -1    1.472706E+01   1.743E+10
   595   652  3  -1    1.472590E+01   3.485E+08
   596   652  3  -1    1.429512E+01   7.212E+09
   590   653  3  -1    1.517276E+01   4.307E+09   1.634E+10   3.865E+14   2.159E+14   1.684E+14   2.158E+12   9.137E+09   3.793E+10
   593   653  3  -1    1.472859E+01   1.140E+09
   587   654  3  -1    1.734829E+01   7.931E+11   2.996E+11   1.813E+14   1.065E+14   3.338E+13   4.136E+13   1.051E+11   4.862E+09
   588   654  3  -1    1.525836E+01   1.156E+09
   589   654  3  -1    1.520665E+01   9.044E+09
   590   654  3  -1    1.520098E+01   1.649E+09
   591   654  3  -1    1.519002E+01   1.017E+09
   592   654  3  -1    1.480260E+01   2.424E+09
   593   654  3  -1    1.475680E+01   8.370E+09
   594   654  3  -1    1.475603E+01   6.543E+09
   596   654  3  -1    1.432409E+01   4.105E+09
   597   654  3  -1    1.211645E+01   7.947E+06
   588   655  3  -1    1.528371E+01   5.815E+08   4.326E+10   1.346E+13   7.911E+12   1.114E+11   4.800E+12   5.731E+11   6.729E+10
   590   655  3  -1    1.522632E+01   4.828E+08
   591   655  3  -1    1.521537E+01   3.437E+08
   593   655  3  -1    1.478215E+01   6.087E+09
   594   655  3  -1    1.478137E+01   1.918E+10
   595   655  3  -1    1.478021E+01   3.322E+09
   596   655  3  -1    1.434943E+01   1.453E+10
   603   655  3  -1    1.199421E+01   1.202E+07
   588   656  3  -1    1.529239E+01   5.475E+07   4.754E+10   3.736E+12   3.134E+12   1.732E+11   6.985E+10   3.150E+10   3.279E+11
   591   656  3  -1    1.522405E+01   1.159E+08
   594   656  3  -1    1.479005E+01   1.748E+09
   595   656  3  -1    1.478889E+01   2.888E+10
   596   656  3  -1    1.435811E+01   2.416E+10
   588   657  3  -1    1.533083E+01   1.132E+09   3.567E+10   1.392E+14   7.789E+13   7.065E+11   6.022E+13   9.795E+10   2.546E+11
   590   657  3  -1    1.527344E+01   3.920E+09
   591   657  3  -1    1.526248E+01   3.633E+09
   593   657  3  -1    1.482926E+01   3.432E+09
   594   657  3  -1    1.482849E+01   3.532E+09
   595   657  3  -1    1.482732E+01   6.965E+09
   596   657  3  -1    1.439655E+01   1.318E+10
   587   658  3  -1    1.743922E+01   1.893E+12   6.724E+11   1.851E+14   1.293E+14   3.069E+13   2.427E+13   1.865E+11   6.924E+11
   588   658  3  -1    1.534929E+01   9.537E+09
   589   658  3  -1    1.529758E+01   1.343E+09
   591   658  3  -1    1.528095E+01   4.202E+07
   592   658  3  -1    1.489353E+01   1.342E+10
   593   658  3  -1    1.484773E+01   6.743E+09
   594   658  3  -1    1.484696E+01   3.589E+09
   596   658  3  -1    1.441502E+01   4.660E+09
   587   659  3  -1    1.764913E+01   9.958E+11   4.142E+11   3.293E+14   1.603E+14   3.993E+13   1.201E+14   3.575E+12   5.394E+12
   588   659  3  -1    1.555920E+01   1.200E+10
   590   659  3  -1    1.550182E+01   1.883E+08
   591   659  3  -1    1.549086E+01   5.046E+07
   592   659  3  -1    1.510344E+01   8.569E+09
   593   659  3  -1    1.505764E+01   3.327E+08
   594   659  3  -1    1.505687E+01   1.869E+08
   596   659  3  -1    1.462493E+01   3.507E+10
   588   660  3  -1    1.680435E+01   9.865E+07   7.626E+09   7.613E+12   1.816E+09   6.023E+10   3.779E+10   6.777E+12   7.362E+11
   589   660  3  -1    1.675264E+01   1.012E+09
   590   660  3  -1    1.674696E+01   2.956E+08
   593   660  3  -1    1.630279E+01   3.090E+09
   594   660  3  -1    1.630202E+01   7.230E+08
   597   660  3  -1    1.366244E+01   1.375E+09
   600   660  3  -1    1.352359E+01   4.156E+08
   601   660  3  -1    1.352316E+01   7.853E+07
   588   661  3  -1    1.681289E+01   6.272E+08   7.314E+09   7.101E+12   2.022E+10   8.498E+10   2.988E+10   2.998E+12   3.968E+12
   590   661  3  -1    1.675550E+01   2.455E+08
   591   661  3  -1    1.674455E+01   9.681E+07
   593   661  3  -1    1.631133E+01   3.741E+08
   594   661  3  -1    1.631055E+01   2.976E+09
   595   661  3  -1    1.630939E+01   5.699E+08
   597   661  3  -1    1.367097E+01   6.239E+08
   598   661  3  -1    1.366980E+01   1.105E+09
   601   661  3  -1    1.353170E+01   3.799E+08
   602   661  3  -1    1.353105E+01   3.781E+07
   588   662  3  -1    1.682531E+01   1.549E+09   7.087E+09   6.495E+12   1.171E+11   1.213E+11   2.428E+10   2.722E+11   5.960E+12
   594   662  3  -1    1.632297E+01   5.514E+07
   595   662  3  -1    1.632181E+01   3.536E+09
   596   662  3  -1    1.589103E+01   1.182E+08
   597   662  3  -1    1.368339E+01   6.312E+07
   598   662  3  -1    1.368222E+01   5.698E+08
   599   662  3  -1    1.368067E+01   1.010E+09
   602   662  3  -1    1.354346E+01   4.957E+08
   603   662  3  -1    1.353581E+01   2.219E+07
   604   662  3  -1    1.352465E+01   1.650E+07
   590   663  3  -1    1.677745E+01   2.333E+08   7.047E+08   1.646E+10   8.367E+08   7.046E+09   7.824E+08   7.761E+09   3.532E+07
   589   664  3  -1    1.678694E+01   1.813E+09   7.263E+08   6.351E+10   5.769E+08   3.318E+09   1.958E+09   4.551E+10   1.214E+10
   591   664  3  -1    1.677031E+01   4.895E+07
   590   665  3  -1    1.678892E+01   1.113E+09   7.378E+08   1.171E+11   3.741E+09   1.919E+08   2.447E+09   5.032E+10   6.040E+10
   594   665  3  -1    1.634397E+01   4.286E+07
   591   666  3  -1    1.678932E+01   6.995E+08   5.700E+08   9.765E+10   1.043E+10   3.233E+07   1.506E+09   3.572E+09   8.211E+10
   595   666  3  -1    1.635416E+01   4.129E+07
   599   668  3  -1    1.372658E+01   2.830E+09   2.315E+09   1.611E+11   0.000E+00   0.000E+00   0.000E+00   2.377E+10   1.373E+11
   595   669  3  -1    1.637415E+01   1.228E+09   2.978E+09   1.356E+12   2.960E+11   0.000E+00   6.536E+10   1.420E+11   8.527E+11
   598   669  3  -1    1.373457E+01   2.353E+09
   599   669  3  -1    1.373302E+01   1.911E+08
   599   670  3  -1    1.373312E+01   5.227E+08   4.276E+08   4.037E+10   0.000E+00   0.000E+00   0.000E+00   6.855E+09   3.352E+10
   588   671  3  -1    1.688250E+01   5.518E+09   6.970E+09   2.814E+12   6.647E+11   3.144E+08   9.946E+10   1.915E+12   1.339E+11
   591   671  3  -1    1.681416E+01   5.665E+07
   594   671  3  -1    1.638016E+01   1.380E+09
   595   671  3  -1    1.637900E+01   5.846E+07
   596   671  3  -1    1.594822E+01   7.104E+08
   597   671  3  -1    1.374058E+01   1.311E+09
   598   671  3  -1    1.373941E+01   2.458E+08
   599   671  3  -1    1.373786E+01   5.362E+07
   604   671  3  -1    1.358184E+01   1.384E+08
   595   672  3  -1    1.638861E+01   6.544E+08   1.129E+09   4.076E+11   2.201E+11   0.000E+00   1.739E+08   4.822E+10   1.391E+11
   598   672  3  -1    1.374902E+01   4.680E+08
   599   672  3  -1    1.374748E+01   2.553E+08
   588   673  3  -1    1.690113E+01   1.851E+09   6.200E+09   1.519E+12   6.485E+11   2.491E+10   7.554E+09   8.213E+11   1.711E+10
   590   673  3  -1    1.684374E+01   3.286E+09
   591   673  3  -1    1.683279E+01   3.618E+08
   593   673  3  -1    1.639956E+01   2.247E+09
   594   673  3  -1    1.639879E+01   2.885E+08
   597   673  3  -1    1.375921E+01   3.361E+08
   598   673  3  -1    1.375804E+01   2.220E+07
   588   674  3  -1    1.690158E+01   1.340E+09   4.232E+09   1.209E+12   2.381E+11   2.884E+09   4.834E+10   5.956E+11   3.245E+11
   591   674  3  -1    1.683323E+01   3.234E+09
   594   674  3  -1    1.639924E+01   1.321E+08
   595   674  3  -1    1.639807E+01   2.933E+07
   596   674  3  -1    1.596730E+01   5.648E+08
   597   674  3  -1    1.375966E+01   4.044E+08
   604   674  3  -1    1.360092E+01   1.095E+08
   588   675  3  -1    1.691209E+01   3.225E+07   1.312E+09   5.632E+10   1.651E+09   9.978E+09   2.212E+09   4.183E+10   6.483E+08
   590   675  3  -1    1.685470E+01   6.751E+08
   591   675  3  -1    1.684375E+01   3.288E+08
   595   676  3  -1    1.641307E+01   8.459E+08   1.680E+09   2.087E+12   1.368E+11   0.000E+00   2.132E+11   8.269E+09   1.729E+12
   598   676  3  -1    1.377348E+01   4.110E+07
   599   676  3  -1    1.377193E+01   9.856E+08
   589   677  3  -1    1.686598E+01   1.423E+10   6.985E+09   5.318E+11   4.449E+08   4.057E+09   4.042E+09   4.640E+11   5.925E+10
   590   677  3  -1    1.686030E+01   2.017E+09
   591   677  3  -1    1.684935E+01   1.485E+07
   593   677  3  -1    1.641613E+01   8.488E+07
   597   677  3  -1    1.377578E+01   4.220E+07
   588   679  3  -1    1.692934E+01   5.601E+08   3.868E+09   6.813E+11   1.564E+11   3.026E+10   2.316E+10   3.537E+11   1.177E+11
   591   679  3  -1    1.686100E+01   2.577E+09
   593   679  3  -1    1.642778E+01   6.951E+08
   594   679  3  -1    1.642700E+01   3.286E+07
   595   679  3  -1    1.642584E+01   6.269E+07
   597   679  3  -1    1.378742E+01   7.456E+07
   598   679  3  -1    1.378625E+01   3.849E+07
   601   679  3  -1    1.364815E+01   5.849E+07
   588   680  3  -1    1.693438E+01   7.117E+09   1.343E+10   4.155E+12   8.440E+11   1.811E+11   2.055E+10   2.521E+12   5.891E+11
   590   680  3  -1    1.687699E+01   4.228E+09
   591   680  3  -1    1.686604E+01   1.021E+08
   593   680  3  -1    1.643282E+01   4.233E+09
   594   680  3  -1    1.643204E+01   6.485E+07
   597   680  3  -1    1.379247E+01   6.237E+08
   598   680  3  -1    1.379129E+01   2.504E+08
   601   680  3  -1    1.365319E+01   2.882E+07
   602   680  3  -1    1.365254E+01   1.968E+07
   603   680  3  -1    1.364489E+01   3.213E+07
   588   682  3  -1    1.695611E+01   9.728E+08   6.057E+09   4.793E+12   1.142E+12   9.996E+10   5.863E+10   1.344E+11   3.359E+12
   591   682  3  -1    1.688777E+01   8.481E+08
   594   682  3  -1    1.645377E+01   4.001E+09
   596   682  3  -1    1.602184E+01   9.930E+08
   598   682  3  -1    1.381302E+01   4.410E+08
   599   682  3  -1    1.381148E+01   1.909E+08
   602   682  3  -1    1.367427E+01   3.144E+08
   604   682  3  -1    1.365545E+01   2.059E+08
   588   684  3  -1    1.696086E+01   1.291E+08   8.385E+08   3.740E+11   4.586E+10   1.651E+10   4.396E+09   8.761E+08   3.064E+11
   591   684  3  -1    1.689252E+01   6.624E+08
   594   684  3  -1    1.645853E+01   1.057E+08
   596   684  3  -1    1.602659E+01   1.090E+08
   598   684  3  -1    1.381778E+01   5.589E+07
   604   684  3  -1    1.366021E+01   2.344E+07
   588   685  3  -1    1.697509E+01   7.898E+08   7.235E+09   3.428E+12   4.852E+10   2.276E+11   2.120E+11   2.204E+11   2.719E+12
   590   685  3  -1    1.691771E+01   1.192E+09
   591   685  3  -1    1.690675E+01   2.166E+09
   594   685  3  -1    1.647276E+01   4.148E+08
   595   685  3  -1    1.647159E+01   1.182E+09
   601   685  3  -1    1.369390E+01   9.248E+08
   602   685  3  -1    1.369325E+01   8.251E+08
   603   685  3  -1    1.368560E+01   8.532E+07
   588   686  3  -1    1.697584E+01   3.397E+08   1.041E+09   9.597E+11   8.160E+10   2.224E+10   1.794E+10   4.309E+10   7.948E+11
   591   686  3  -1    1.690750E+01   2.264E+08
   594   686  3  -1    1.647351E+01   1.537E+08
   596   686  3  -1    1.604157E+01   3.460E+08
   597   686  3  -1    1.383393E+01   1.234E+08
   598   686  3  -1    1.383276E+01   3.858E+07
   602   686  3  -1    1.369400E+01   4.496E+07
   604   686  3  -1    1.367518E+01   8.322E+07
   588   687  3  -1    1.699144E+01   7.401E+09   1.144E+10   2.888E+12   1.745E+12   2.507E+10   1.544E+10   4.288E+11   6.739E+11
   590   687  3  -1    1.693405E+01   7.904E+08
   593   687  3  -1    1.648987E+01   4.067E+09
   594   687  3  -1    1.648910E+01   5.530E+08
   595   687  3  -1    1.648794E+01   4.697E+07
   596   687  3  -1    1.605716E+01   2.317E+07
   597   687  3  -1    1.384952E+01   3.822E+08
   598   687  3  -1    1.384835E+01   3.267E+07
   601   687  3  -1    1.371024E+01   3.656E+07
   603   687  3  -1    1.370194E+01   2.575E+07
   588   688  3  -1    1.699200E+01   5.653E+08   4.527E+09   2.527E+12   5.315E+11   8.107E+09   3.592E+10   1.579E+12   3.720E+11
   591   688  3  -1    1.692366E+01   5.572E+08
   594   688  3  -1    1.648966E+01   1.142E+09
   595   688  3  -1    1.648850E+01   1.352E+08
   596   688  3  -1    1.605772E+01   9.153E+08
   597   688  3  -1    1.385008E+01   1.825E+09
   598   688  3  -1    1.384891E+01   5.138E+08
   599   688  3  -1    1.384736E+01   1.386E+07
   604   688  3  -1    1.369134E+01   2.199E+08
   588   689  3  -1    1.699917E+01   1.965E+09   1.903E+10   3.150E+12   7.279E+10   1.385E+11   3.201E+11   2.363E+12   2.556E+11
   589   689  3  -1    1.694746E+01   1.190E+10
   590   689  3  -1    1.694178E+01   7.645E+09
   591   689  3  -1    1.693083E+01   4.741E+08
   592   689  3  -1    1.654340E+01   1.920E+08
   593   689  3  -1    1.649761E+01   5.232E+08
   594   689  3  -1    1.649684E+01   8.099E+08
   596   689  3  -1    1.606490E+01   2.276E+07
   597   689  3  -1    1.385726E+01   1.141E+07
   600   689  3  -1    1.371841E+01   2.241E+09
   601   689  3  -1    1.371798E+01   2.849E+08
   602   689  3  -1    1.371733E+01   1.942E+08
   595   690  3  -1    1.650524E+01   5.248E+09   4.938E+09   3.436E+12   1.861E+12   0.000E+00   1.226E+11   2.224E+10   1.430E+12
   598   690  3  -1    1.386565E+01   5.570E+08
   599   690  3  -1    1.386410E+01   3.647E+08
   604   690  3  -1    1.370808E+01   5.794E+07
   590   691  3  -1    1.695391E+01   1.723E+09   8.114E+09   2.664E+12   4.184E+10   1.923E+10   3.564E+11   2.225E+12   2.164E+10
   593   691  3  -1    1.650974E+01   5.731E+08
   601   691  3  -1    1.373011E+01   4.091E+08
   588   692  3  -1    1.701166E+01   2.844E+08   6.064E+09   5.470E+12   2.468E+12   3.481E+11   8.778E+10   2.256E+12   3.097E+11
   590   692  3  -1    1.695427E+01   2.743E+08
   593   692  3  -1    1.651010E+01   7.595E+09
   594   692  3  -1    1.650932E+01   9.770E+08
   595   692  3  -1    1.650816E+01   2.577E+07
   597   692  3  -1    1.386974E+01   2.466E+07
   588   693  3  -1    1.701642E+01   2.713E+09   9.203E+09   5.099E+12   3.525E+12   4.764E+10   1.960E+11   4.783E+11   8.520E+11
   591   693  3  -1    1.694808E+01   1.715E+08
   594   693  3  -1    1.651409E+01   8.172E+09
   595   693  3  -1    1.651292E+01   8.888E+08
   596   693  3  -1    1.608215E+01   3.880E+07
   598   693  3  -1    1.387333E+01   2.446E+08
   602   693  3  -1    1.373458E+01   1.449E+08
   604   693  3  -1    1.371576E+01   1.441E+07
   599   694  3  -1    1.389392E+01   3.908E+07   3.266E+07   7.523E+09   0.000E+00   0.000E+00   0.000E+00   4.805E+08   7.043E+09
   591   695  3  -1    1.697347E+01   1.678E+10   1.314E+10   6.531E+11   1.990E+11   4.054E+10   8.283E+10   1.785E+11   1.522E+11
   594   695  3  -1    1.653948E+01   2.038E+08
   595   695  3  -1    1.653831E+01   3.083E+08
   597   695  3  -1    1.389990E+01   5.285E+07
   599   695  3  -1    1.389718E+01   2.330E+08
   602   695  3  -1    1.375997E+01   4.309E+08
   588   696  3  -1    1.704272E+01   2.419E+10   6.353E+10   3.216E+12   2.641E+11   1.285E+11   3.706E+11   9.380E+11   1.515E+12
   589   696  3  -1    1.699101E+01   1.681E+10
   590   696  3  -1    1.698534E+01   6.097E+09
   591   696  3  -1    1.697438E+01   5.835E+09
   592   696  3  -1    1.658696E+01   2.739E+09
   596   696  3  -1    1.610845E+01   2.446E+08
   597   696  3  -1    1.390081E+01   1.810E+07
   600   696  3  -1    1.376196E+01   5.501E+07
   601   696  3  -1    1.376153E+01   1.488E+08
   602   696  3  -1    1.376088E+01   2.428E+07
   603   696  3  -1    1.375323E+01   7.645E+07
   605   696  3  -1    1.339026E+01   2.079E+08
   595   697  3  -1    1.654070E+01   6.506E+09   5.476E+09   3.843E+12   2.879E+12   0.000E+00   1.189E+11   6.036E+10   7.844E+11
   598   697  3  -1    1.390111E+01   6.901E+07
   599   697  3  -1    1.389957E+01   3.462E+08
   604   697  3  -1    1.374354E+01   1.587E+07
   595   698  3  -1    1.654375E+01   5.540E+07   1.229E+08   1.222E+11   2.259E+10   0.000E+00   5.297E+07   1.642E+10   8.313E+10
   598   698  3  -1    1.390416E+01   7.235E+07
   599   698  3  -1    1.390261E+01   2.355E+07
   588   699  3  -1    1.705134E+01   5.592E+08   7.317E+09   8.516E+11   2.849E+10   2.440E+09   1.125E+11   1.424E+11   5.657E+11
   591   699  3  -1    1.698300E+01   8.024E+09
   594   699  3  -1    1.654901E+01   3.019E+08
   595   699  3  -1    1.654784E+01   7.473E+07
   596   699  3  -1    1.611707E+01   1.019E+08
   597   699  3  -1    1.390943E+01   1.138E+08
   598   699  3  -1    1.390825E+01   5.132E+07
   599   699  3  -1    1.390671E+01   3.016E+08
   602   699  3  -1    1.376950E+01   3.580E+08
   604   699  3  -1    1.375068E+01   2.644E+07
   588   700  3  -1    1.705358E+01   4.785E+09   1.535E+10   1.430E+12   1.621E+09   5.292E+10   6.651E+10   7.490E+11   5.600E+11
   590   700  3  -1    1.699619E+01   1.065E+10
   591   700  3  -1    1.698524E+01   2.929E+09
   594   700  3  -1    1.655124E+01   6.483E+07
   596   700  3  -1    1.611931E+01   1.135E+08
   597   700  3  -1    1.391167E+01   3.034E+07
   598   700  3  -1    1.391049E+01   2.165E+08
   601   700  3  -1    1.377239E+01   4.469E+08
   602   700  3  -1    1.377174E+01   1.839E+07
   603   700  3  -1    1.376409E+01   4.179E+08
   588   701  3  -1    1.708993E+01   4.425E+09   1.980E+10   1.820E+12   1.607E+11   1.321E+11   7.264E+10   1.379E+12   7.544E+10
   590   701  3  -1    1.703254E+01   2.283E+10
   591   701  3  -1    1.702159E+01   9.102E+08
   593   701  3  -1    1.658836E+01   3.056E+08
   594   701  3  -1    1.658759E+01   2.988E+08
   596   701  3  -1    1.615565E+01   5.127E+07
   597   701  3  -1    1.394801E+01   1.701E+07
   598   701  3  -1    1.394684E+01   3.620E+07
   602   701  3  -1    1.380808E+01   4.651E+07
   603   701  3  -1    1.380043E+01   9.890E+07
   588   702  3  -1    1.709280E+01   4.512E+08   2.754E+09   1.040E+12   2.800E+11   6.361E+10   1.133E+11   1.523E+11   4.309E+11
   591   702  3  -1    1.702446E+01   2.343E+09
   594   702  3  -1    1.659047E+01   5.921E+08
   595   702  3  -1    1.658930E+01   2.353E+08
   599   702  3  -1    1.394817E+01   5.244E+07
   588   703  3  -1    1.709420E+01   3.310E+07   3.925E+10   7.125E+11   3.758E+09   1.094E+11   3.026E+10   4.776E+11   9.146E+10
   589   703  3  -1    1.704248E+01   6.793E+10
   590   703  3  -1    1.703681E+01   1.626E+10
   591   703  3  -1    1.702585E+01   2.652E+07
   593   703  3  -1    1.659263E+01   7.854E+07
   600   703  3  -1    1.381343E+01   1.188E+08
   601   703  3  -1    1.381300E+01   5.463E+07
   602   703  3  -1    1.381235E+01   1.858E+07
   595   705  3  -1    1.660457E+01   6.089E+08   5.385E+08   6.821E+11   2.282E+11   0.000E+00   9.837E+10   2.371E+10   3.319E+11
   598   705  3  -1    1.396498E+01   7.519E+07
   588   706  3  -1    1.711051E+01   3.309E+10   4.359E+10   6.522E+12   1.829E+10   2.749E+11   7.946E+10   2.988E+12   3.162E+12
   590   706  3  -1    1.705312E+01   1.166E+10
   591   706  3  -1    1.704217E+01   1.684E+09
   594   706  3  -1    1.660817E+01   3.475E+07
   595   706  3  -1    1.660701E+01   2.786E+08
   596   706  3  -1    1.617623E+01   2.786E+08
   598   706  3  -1    1.396742E+01   5.846E+07
   601   706  3  -1    1.382932E+01   4.904E+08
   602   706  3  -1    1.382867E+01   5.184E+08
   603   706  3  -1    1.382101E+01   2.221E+08
   588   707  3  -1    1.711982E+01   1.572E+09   3.767E+10   1.216E+12   6.947E+10   5.908E+10   2.802E+11   8.074E+10   7.264E+11
   589   707  3  -1    1.706811E+01   2.597E+09
   590   707  3  -1    1.706244E+01   9.144E+08
   591   707  3  -1    1.705148E+01   1.901E+10
   592   707  3  -1    1.666406E+01   6.204E+08
   593   707  3  -1    1.661826E+01   1.094E+08
   594   707  3  -1    1.661749E+01   3.299E+08
   596   707  3  -1    1.618555E+01   6.607E+07
   597   707  3  -1    1.397791E+01   3.004E+07
   600   707  3  -1    1.383906E+01   1.138E+08
   601   707  3  -1    1.383863E+01   1.469E+08
   602   707  3  -1    1.383798E+01   1.422E+08
   603   707  3  -1    1.383033E+01   7.634E+07
   605   707  3  -1    1.346736E+01   5.029E+07
   604   708  3  -1    1.382026E+01   2.294E+09   1.879E+09   1.364E+12   0.000E+00   0.000E+00   0.000E+00   1.094E+12   2.692E+11
   599   709  3  -1    1.398578E+01   8.712E+07   1.416E+08   7.799E+10   0.000E+00   0.000E+00   0.000E+00   6.034E+10   1.766E+10
   604   709  3  -1    1.382976E+01   8.592E+07
   590   710  3  -1    1.708715E+01   4.022E+10   3.102E+10   6.360E+11   5.934E+10   2.388E+11   3.165E+10   1.126E+10   2.949E+11
   591   710  3  -1    1.707619E+01   6.401E+09
   593   710  3  -1    1.664297E+01   1.231E+08
   595   710  3  -1    1.664103E+01   2.468E+07
   596   710  3  -1    1.621026E+01   3.230E+07
   597   710  3  -1    1.400262E+01   3.176E+08
   603   710  3  -1    1.385504E+01   2.393E+07
   588   711  3  -1    1.714574E+01   3.671E+09   2.178E+10   2.204E+12   6.158E+10   2.009E+11   6.285E+10   8.380E+11   1.040E+12
   589   711  3  -1    1.709403E+01   1.744E+10
   590   711  3  -1    1.708835E+01   1.908E+09
   591   711  3  -1    1.707740E+01   3.697E+09
   592   711  3  -1    1.668997E+01   7.145E+08
