SEQ='MG'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 112598657.3  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   139159.2 
     3          2S2 2P6 3P1         (2)1( 1.5)   141824.1 
     4          2S2 2P6 3D1         (2)2( 1.5)   334980.8 
     5          2S2 2P6 3D1         (2)2( 2.5)   335372.8 

   IC RESOLVED LEVEL INDEXING           BWNR= 113591701.4 NLVL=  1113
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     3   504  3  -1    2.811019E+01   1.459E+08
     5   504  3  -1    2.506840E+01   9.735E+09
     6   504  3  -1    2.505869E+01   6.080E+10
     9   504  3  -1    2.479414E+01   1.242E+09
    10   504  3  -1    2.478878E+01   2.677E+10
    12   504  3  -1    2.476950E+01   2.947E+08
    13   504  3  -1    2.476544E+01   4.451E+09
    14   504  3  -1    2.476257E+01   5.633E+09
    16   504  3  -1    2.429660E+01   2.249E+09
     3   505  3  -1    2.812023E+01   5.488E+08   1.285E+11   1.340E+13   4.660E+11   4.897E+10   1.058E+11   3.326E+10   7.545E+12
     5   505  3  -1    2.507844E+01   2.488E+08
     6   505  3  -1    2.506874E+01   7.344E+09
     7   505  3  -1    2.505688E+01   7.432E+10
     9   505  3  -1    2.480418E+01   2.520E+10
    13   505  3  -1    2.477549E+01   9.777E+07
    14   505  3  -1    2.477261E+01   6.955E+09
     7   508  3  -1    2.507102E+01   3.929E+07   6.847E+07   1.023E+11   1.744E+08   3.094E+07   3.602E+08   1.836E+07   3.655E+09
     4   511  3  -1    2.761857E+01   2.598E+08   2.545E+11   7.232E+12   6.868E+09   3.896E+10   1.062E+11   1.124E+12   1.454E+12
     8   511  3  -1    2.505276E+01   3.420E+10
     9   511  3  -1    2.483466E+01   3.432E+08
    11   511  3  -1    2.482433E+01   1.498E+09
    12   511  3  -1    2.481003E+01   3.010E+08
    13   511  3  -1    2.480596E+01   8.810E+07
    16   511  3  -1    2.433712E+01   1.957E+11
     4   512  3  -1    2.767745E+01   1.119E+08   1.728E+11   2.215E+13   3.755E+11   7.489E+10   1.857E+11   5.151E+12   7.342E+12
    10   512  3  -1    2.488818E+01   8.605E+07
    12   512  3  -1    2.486891E+01   1.071E+08
    16   512  3  -1    2.439600E+01   5.730E+10
     5   513  3  -1    2.517651E+01   2.931E+09   7.001E+10   9.998E+12   3.888E+09   2.128E+12   1.447E+12   3.084E+12   2.560E+12
     6   513  3  -1    2.516680E+01   3.703E+08
     8   513  3  -1    2.512035E+01   3.839E+09
     9   513  3  -1    2.490225E+01   9.265E+08
    10   513  3  -1    2.489689E+01   7.526E+09
    12   513  3  -1    2.487762E+01   5.023E+10
    13   513  3  -1    2.487355E+01   4.986E+09
    14   513  3  -1    2.487068E+01   8.676E+07
    15   513  3  -1    2.447215E+01   1.428E+08
    16   513  3  -1    2.440471E+01   3.638E+10
     5   514  3  -1    2.517956E+01   4.851E+08   4.783E+10   8.871E+12   5.002E+07   1.465E+12   2.348E+12   2.538E+12   2.335E+12
     6   514  3  -1    2.516986E+01   3.532E+09
     7   514  3  -1    2.515800E+01   5.402E+08
     8   514  3  -1    2.512340E+01   1.111E+08
     9   514  3  -1    2.490530E+01   4.945E+09
    13   514  3  -1    2.487660E+01   4.871E+10
    14   514  3  -1    2.487373E+01   4.520E+09
    15   514  3  -1    2.447520E+01   3.359E+08
     6   515  3  -1    2.517327E+01   4.262E+08   4.582E+10   8.787E+12   0.000E+00   9.199E+11   2.902E+12   5.474E+11   4.242E+12
     7   515  3  -1    2.516142E+01   4.318E+09
    14   515  3  -1    2.487714E+01   5.292E+10
     4   516  3  -1    2.769426E+01   1.719E+08   2.713E+11   1.886E+13   2.941E+10   2.770E+10   1.355E+12   4.822E+12   5.784E+12
     5   516  3  -1    2.518461E+01   1.015E+09
     6   516  3  -1    2.517491E+01   2.411E+08
     8   516  3  -1    2.512845E+01   3.361E+10
     9   516  3  -1    2.491035E+01   1.331E+08
    10   516  3  -1    2.490499E+01   1.811E+08
    12   516  3  -1    2.488572E+01   4.859E+09
    13   516  3  -1    2.488165E+01   1.236E+09
    14   516  3  -1    2.487878E+01   6.000E+07
    16   516  3  -1    2.441281E+01   3.861E+11
     8   519  3  -1    2.520714E+01   8.839E+07   4.864E+08   1.727E+12   1.010E+06   8.487E+08   1.372E+09   8.049E+08   1.468E+09
    15   519  3  -1    2.455894E+01   4.193E+08
     5   520  3  -1    2.526373E+01   1.261E+09   3.563E+11   3.374E+12   2.032E+07   5.652E+11   1.047E+12   5.732E+11   9.659E+11
     8   520  3  -1    2.520758E+01   6.440E+10
    13   520  3  -1    2.496078E+01   1.101E+08
    14   520  3  -1    2.495790E+01   2.930E+08
    15   520  3  -1    2.455938E+01   3.090E+11
    10   521  3  -1    2.514815E+01   5.597E+08   2.102E+09   5.253E+13   1.183E+08   8.997E+10   6.094E+10   3.022E+13   7.570E+12
    12   521  3  -1    2.512887E+01   2.534E+09
    13   521  3  -1    2.512481E+01   1.108E+08
    15   521  3  -1    2.472341E+01   4.762E+07
     9   522  3  -1    2.515549E+01   4.833E+08   2.021E+09   5.043E+13   1.660E+08   7.537E+10   7.577E+10   1.880E+13   1.891E+13
    13   522  3  -1    2.512680E+01   2.255E+09
    14   523  3  -1    2.512665E+01   2.400E+09   1.892E+09   4.666E+13   0.000E+00   3.906E+10   1.095E+11   3.838E+12   3.392E+13
     7   524  3  -1    2.545566E+01   6.363E+07   6.541E+10   4.400E+14   8.791E+10   1.176E+12   1.324E+12   2.004E+11   3.417E+12
     9   524  3  -1    2.520296E+01   3.902E+10
    13   524  3  -1    2.517427E+01   1.974E+08
    14   524  3  -1    2.517139E+01   3.674E+10
    15   524  3  -1    2.477286E+01   5.470E+08
     6   525  3  -1    2.547055E+01   7.378E+07   6.688E+10   5.102E+14   1.036E+11   5.839E+11   1.913E+12   2.150E+12   1.457E+12
     9   525  3  -1    2.520600E+01   9.215E+08
    10   525  3  -1    2.520064E+01   3.808E+10
    12   525  3  -1    2.518136E+01   8.709E+08
    13   525  3  -1    2.517730E+01   3.468E+10
    14   525  3  -1    2.517443E+01   5.158E+09
    15   525  3  -1    2.477590E+01   2.247E+08
    16   525  3  -1    2.470846E+01   3.785E+08
     5   526  3  -1    2.548233E+01   7.870E+07   6.722E+10   4.920E+14   1.159E+11   1.221E+11   2.366E+12   3.481E+12   5.613E+10
    10   526  3  -1    2.520271E+01   1.588E+09
    11   526  3  -1    2.519774E+01   4.091E+10
    12   526  3  -1    2.518343E+01   3.992E+10
    13   526  3  -1    2.517937E+01   7.147E+09
     4   527  3  -1    2.808198E+01   5.457E+08   3.417E+11   2.477E+14   6.796E+10   1.032E+12   2.407E+12   2.172E+12   2.682E+12
     8   527  3  -1    2.551617E+01   6.008E+07
     9   527  3  -1    2.529807E+01   5.291E+07
    15   527  3  -1    2.486797E+01   1.859E+11
    16   527  3  -1    2.480053E+01   1.349E+11
     2   528  3  -1    2.865342E+01   3.977E+07   9.005E+08   4.551E+13   4.325E+07   1.102E+11   5.014E+10   2.107E+13   1.386E+13
    10   528  3  -1    2.531696E+01   2.591E+08
     9   529  3  -1    2.532302E+01   1.831E+08   9.184E+08   4.554E+13   2.247E+08   8.064E+10   7.920E+10   1.731E+13   1.761E+13
    10   529  3  -1    2.531766E+01   7.948E+07
    11   529  3  -1    2.531269E+01   1.006E+09
    12   529  3  -1    2.529838E+01   6.992E+07
     3   530  3  -1    2.864046E+01   8.592E+07   9.362E+08   4.525E+13   4.479E+08   2.847E+10   1.307E+11   1.033E+13   2.460E+13
     9   530  3  -1    2.532442E+01   3.223E+08
    10   530  3  -1    2.531906E+01   4.297E+08
    12   530  3  -1    2.529978E+01   9.059E+07
    13   530  3  -1    2.529572E+01   1.103E+08
    14   530  3  -1    2.529284E+01   3.948E+07
     5   531  3  -1    2.561101E+01   1.558E+10   1.259E+10   9.359E+12   1.404E+03   7.243E+08   1.054E+09   2.679E+12   3.018E+11
     6   531  3  -1    2.560130E+01   1.097E+09
     8   531  3  -1    2.555485E+01   4.234E+08
     6   532  3  -1    2.560145E+01   1.480E+10   1.241E+10   9.006E+12   0.000E+00   2.250E+08   8.801E+08   1.506E+12   1.462E+12
     7   532  3  -1    2.558960E+01   8.737E+08
     7   533  3  -1    2.558979E+01   1.492E+10   1.221E+10   8.691E+12   0.000E+00   0.000E+00   5.661E+08   0.000E+00   2.953E+12
     3   534  3  -1    2.866917E+01   3.234E+08   2.658E+10   3.753E+13   2.903E+11   1.033E+10   1.161E+10   5.283E+11   2.923E+12
     6   534  3  -1    2.561768E+01   4.417E+08
     7   534  3  -1    2.560583E+01   4.819E+09
     9   534  3  -1    2.535312E+01   2.089E+10
    13   534  3  -1    2.532443E+01   3.988E+09
    14   534  3  -1    2.532155E+01   1.919E+09
     2   535  3  -1    2.868509E+01   2.780E+08   2.848E+10   4.059E+13   2.822E+11   1.548E+09   4.421E+10   2.208E+12   1.364E+12
     3   535  3  -1    2.867004E+01   7.017E+07
     5   535  3  -1    2.562825E+01   6.064E+08
     6   535  3  -1    2.561855E+01   4.007E+09
     9   535  3  -1    2.535399E+01   5.961E+09
    10   535  3  -1    2.534864E+01   1.891E+10
    12   535  3  -1    2.532936E+01   5.112E+09
    13   535  3  -1    2.532530E+01   1.546E+08
    14   535  3  -1    2.532242E+01   1.576E+08
    15   535  3  -1    2.492389E+01   6.578E+08
    16   535  3  -1    2.485645E+01   5.762E+08
     1   536  3  -1    2.869268E+01   3.802E+08   2.800E+10   4.185E+13   2.785E+11   1.681E+09   4.413E+10   2.953E+12   6.202E+11
     2   536  3  -1    2.868546E+01   1.064E+08
     5   536  3  -1    2.562862E+01   3.539E+09
     8   536  3  -1    2.557246E+01   7.072E+07
     9   536  3  -1    2.535436E+01   4.871E+08
    10   536  3  -1    2.534900E+01   9.652E+09
    11   536  3  -1    2.534403E+01   3.352E+10
    13   536  3  -1    2.532566E+01   6.021E+07
     4   537  3  -1    2.837010E+01   6.501E+08   2.283E+10   7.933E+13   7.352E+11   6.962E+11   1.439E+12   2.667E+13   3.939E+13
     5   537  3  -1    2.586046E+01   9.064E+07
     8   537  3  -1    2.580430E+01   4.282E+09
    15   537  3  -1    2.515610E+01   7.621E+09
    16   537  3  -1    2.508866E+01   1.229E+10
    15   538  3  -1    2.516009E+01   1.863E+10   1.450E+10   7.743E+13   0.000E+00   6.358E+11   1.297E+12   2.940E+13   4.406E+13
     5   539  3  -1    2.596984E+01   2.193E+09   2.351E+10   1.825E+14   8.556E+07   3.868E+10   5.624E+10   3.288E+13   8.705E+12
     6   539  3  -1    2.596014E+01   2.225E+08
     9   539  3  -1    2.569558E+01   2.453E+08
    10   539  3  -1    2.569022E+01   3.011E+09
    12   539  3  -1    2.567095E+01   2.603E+10
    13   539  3  -1    2.566689E+01   3.109E+09
    14   539  3  -1    2.566401E+01   7.224E+07
     5   540  3  -1    2.597085E+01   1.943E+08   2.320E+10   1.943E+14   1.079E+07   3.120E+10   6.144E+10   2.093E+13   2.075E+13
     6   540  3  -1    2.596115E+01   2.172E+09
     7   540  3  -1    2.594929E+01   1.838E+08
     9   540  3  -1    2.569659E+01   1.890E+09
    13   540  3  -1    2.566790E+01   2.364E+10
    14   540  3  -1    2.566502E+01   2.406E+09
     6   541  3  -1    2.596256E+01   1.225E+08   2.283E+10   1.897E+14   0.000E+00   2.391E+10   6.482E+10   4.065E+12   3.777E+13
     7   541  3  -1    2.595070E+01   2.429E+09
    14   541  3  -1    2.566643E+01   2.611E+10
     1   542  3  -1    2.909143E+01   5.902E+08   1.457E+10   1.007E+15   1.802E+12   6.208E+08   3.986E+08   1.194E+12   1.446E+12
     2   542  3  -1    2.908421E+01   5.970E+08
     3   542  3  -1    2.906916E+01   6.124E+08
     9   542  3  -1    2.575311E+01   3.831E+09
    10   542  3  -1    2.574775E+01   3.765E+09
    11   542  3  -1    2.574278E+01   4.297E+09
    12   542  3  -1    2.572847E+01   5.125E+08
    13   542  3  -1    2.572441E+01   3.938E+08
     5   543  3  -1    2.603866E+01   8.057E+07   3.487E+10   9.272E+13   4.673E+06   4.295E+11   9.006E+11   2.522E+12   4.177E+12
     8   543  3  -1    2.598250E+01   3.612E+09
    15   543  3  -1    2.533430E+01   3.221E+10
     2   544  3  -1    2.919158E+01   2.353E+07   2.693E+10   3.861E+14   5.312E+08   6.828E+11   3.007E+11   2.473E+13   1.503E+13
    10   544  3  -1    2.585512E+01   7.926E+09
    12   544  3  -1    2.583584E+01   1.027E+09
     9   545  3  -1    2.586158E+01   6.677E+09   2.704E+10   3.674E+14   3.268E+08   4.887E+11   5.010E+11   1.981E+13   1.990E+13
    10   545  3  -1    2.585622E+01   1.751E+09
    11   545  3  -1    2.585125E+01   1.541E+10
    12   545  3  -1    2.583694E+01   4.923E+09
    13   545  3  -1    2.583288E+01   2.412E+09
     9   546  3  -1    2.586373E+01   8.575E+09   2.729E+10   3.313E+14   1.333E+07   1.618E+11   8.423E+11   1.171E+13   2.793E+13
    10   546  3  -1    2.585837E+01   4.950E+09
    12   546  3  -1    2.583909E+01   1.549E+09
    13   546  3  -1    2.583503E+01   5.021E+09
    14   546  3  -1    2.583215E+01   6.933E+09
     4   547  3  -1    2.871950E+01   1.244E+08   2.934E+10   3.459E+14   7.497E+07   7.055E+10   1.340E+11   2.847E+12   4.533E+12
     8   547  3  -1    2.615369E+01   1.387E+08
    16   547  3  -1    2.543805E+01   2.895E+10
     4   548  3  -1    2.878826E+01   8.382E+08   1.325E+10   1.423E+15   1.947E+12   1.167E+12   2.483E+12   2.354E+13   3.783E+13
    16   548  3  -1    2.550681E+01   3.579E+09
     5   560  3  -1    2.847554E+01   4.692E+08   3.866E+08   8.603E+12   3.195E+04   1.227E+09   1.298E+08   5.154E+11   5.888E+10
     6   561  3  -1    2.846667E+01   4.273E+08   3.750E+08   8.426E+12   0.000E+00   1.173E+09   4.800E+08   2.834E+11   2.785E+11
     7   562  3  -1    2.845570E+01   4.606E+08   3.768E+08   8.544E+12   0.000E+00   0.000E+00   8.571E+08   0.000E+00   5.787E+11
    15   566  3  -1    2.787918E+01   6.663E+08   5.186E+08   7.945E+12   0.000E+00   2.757E+10   5.683E+10   8.233E+10   1.330E+11
     5   567  3  -1    2.859131E+01   5.775E+07   1.013E+09   1.689E+13   1.437E+10   2.659E+08   2.139E+09   8.773E+11   2.666E+11
    10   567  3  -1    2.831169E+01   1.421E+08
    12   567  3  -1    2.829242E+01   5.439E+08
    13   567  3  -1    2.828835E+01   1.062E+08
     6   568  3  -1    2.858230E+01   6.240E+07   1.008E+09   1.652E+13   1.423E+10   5.202E+08   1.876E+09   6.113E+11   5.268E+11
     9   568  3  -1    2.831774E+01   7.398E+07
    12   568  3  -1    2.829311E+01   2.786E+08
    13   568  3  -1    2.828904E+01   5.506E+08
    14   568  3  -1    2.828617E+01   7.861E+07
     7   569  3  -1    2.857174E+01   7.194E+07   1.002E+09   1.587E+13   1.412E+10   1.045E+09   1.172E+09   1.924E+11   9.460E+11
    13   569  3  -1    2.829034E+01   1.721E+08
    14   569  3  -1    2.828747E+01   7.647E+08
    10   571  3  -1    2.834583E+01   3.744E+08   1.322E+09   2.488E+13   2.136E+05   1.364E+10   7.060E+09   6.899E+10   4.689E+10
    12   571  3  -1    2.832656E+01   6.598E+07
     9   572  3  -1    2.835213E+01   3.208E+08   1.322E+09   2.513E+13   4.490E+07   9.675E+09   9.609E+09   5.227E+10   6.895E+10
    10   572  3  -1    2.834677E+01   9.735E+07
    11   572  3  -1    2.834180E+01   7.195E+08
    12   572  3  -1    2.832749E+01   2.101E+08
    13   572  3  -1    2.832343E+01   1.436E+08
     9   573  3  -1    2.835331E+01   4.717E+08   1.287E+09   2.500E+13   8.111E+07   2.926E+09   1.309E+10   2.400E+10   9.974E+10
    10   573  3  -1    2.834796E+01   2.519E+08
    13   573  3  -1    2.832462E+01   1.808E+08
    14   573  3  -1    2.832174E+01   3.192E+08
    12   574  3  -1    2.834036E+01   6.347E+07   2.346E+08   6.440E+12   2.200E+01   2.431E+09   1.245E+09   1.756E+09   1.202E+09
    13   575  3  -1    2.833663E+01   8.656E+07   2.358E+08   6.176E+12   1.098E+05   2.638E+09   2.468E+09   7.842E+08   5.249E+08
    14   576  3  -1    2.833514E+01   1.515E+08   2.741E+08   6.265E+12   1.798E+06   1.397E+09   7.098E+09   6.727E+07   1.073E+09
     8   577  3  -1    2.864369E+01   1.133E+09   1.167E+09   1.605E+13   3.619E+09   4.924E+09   1.013E+10   2.386E+11   3.589E+11
    14   578  3  -1    2.840017E+01   4.256E+08   3.544E+08   9.960E+12   0.000E+00   1.136E+09   3.712E+09   5.928E+09   4.628E+10
    13   579  3  -1    2.840360E+01   3.879E+08   3.625E+08   1.001E+13   6.352E+05   1.737E+09   3.259E+09   2.573E+10   2.649E+10
    12   580  3  -1    2.840810E+01   4.270E+08   3.706E+08   1.007E+13   7.112E+06   2.203E+09   2.943E+09   3.717E+10   1.631E+10
    16   581  3  -1    2.796084E+01   1.177E+09   1.203E+09   2.727E+13   5.315E+06   2.308E+09   4.834E+09   1.992E+11   3.259E+11
    15   582  3  -1    2.810853E+01   5.848E+08   5.911E+08   1.197E+13   2.733E+06   4.524E+08   7.669E+08   6.891E+10   1.015E+11
     6   583  3  -1    2.896179E+01   7.517E+07   2.509E+09   1.524E+13   2.382E+10   3.916E+09   3.874E+09   7.587E+08   9.949E+11
     7   583  3  -1    2.894994E+01   6.100E+08
     9   583  3  -1    2.869724E+01   1.081E+09
    14   583  3  -1    2.866567E+01   8.661E+08
     5   584  3  -1    2.897206E+01   9.725E+07   2.527E+09   1.523E+13   2.370E+10   1.948E+09   6.201E+09   5.884E+11   4.020E+11
     6   584  3  -1    2.896236E+01   5.262E+08
    10   584  3  -1    2.869245E+01   1.083E+09
    13   584  3  -1    2.866911E+01   8.196E+08
    14   584  3  -1    2.866623E+01   1.265E+08
     5   585  3  -1    2.897244E+01   4.828E+08   2.538E+09   1.522E+13   2.361E+10   3.204E+08   8.066E+09   9.858E+11   1.160E+09
    11   585  3  -1    2.868785E+01   1.193E+09
    12   585  3  -1    2.867355E+01   9.718E+08
    13   585  3  -1    2.866948E+01   1.734E+08
     8   586  3  -1    2.902237E+01   5.320E+08   2.892E+09   2.046E+13   1.877E+09   2.530E+10   5.157E+10   3.855E+11   5.755E+11
    15   586  3  -1    2.837417E+01   1.583E+09
    16   586  3  -1    2.830673E+01   2.196E+08
   591   606  3  -1    1.682184E+01   4.911E+08   3.617E+08   1.707E+09   6.516E+07   2.586E+07   1.673E+08   1.172E+08   1.332E+09
   588   607  3  -1    1.691068E+01   3.412E+07   8.239E+08   1.230E+11   1.008E+11   5.352E+08   2.060E+10   6.265E+08   4.400E+08
   590   607  3  -1    1.685686E+01   1.413E+08
   591   607  3  -1    1.684074E+01   7.019E+08
   589   608  3  -1    1.689546E+01   3.607E+09   3.100E+09   1.182E+11   1.065E+11   6.156E+09   3.606E+09   1.362E+09   6.449E+08
   590   608  3  -1    1.688711E+01   1.755E+09
   591   608  3  -1    1.687099E+01   7.100E+07
   588   610  3  -1    1.701875E+01   2.805E+08   7.595E+09   4.330E+10   4.566E+08   1.253E+09   2.226E+09   3.110E+09   3.626E+10
   591   610  3  -1    1.694881E+01   1.032E+10
   590   611  3  -1    1.698947E+01   1.899E+10   1.238E+10   1.187E+11   4.990E+10   1.546E+09   6.761E+09   3.049E+10   3.004E+10
   591   611  3  -1    1.697335E+01   9.441E+08
   594   611  3  -1    1.645397E+01   3.272E+07
   589   612  3  -1    1.701844E+01   3.265E+10   1.487E+10   2.071E+11   1.388E+11   4.048E+09   3.349E+09   4.621E+10   1.467E+10
   590   612  3  -1    1.701008E+01   2.109E+09
   591   612  3  -1    1.699397E+01   1.043E+09
   593   612  3  -1    1.647584E+01   8.507E+07
   590   613  3  -1    1.701313E+01   4.931E+09   1.518E+10   3.956E+11   2.508E+11   8.632E+10   5.876E+08   5.104E+10   6.882E+09
   593   613  3  -1    1.647889E+01   1.273E+08
   588   614  3  -1    1.712407E+01   1.762E+09   2.474E+10   5.030E+11   8.550E+10   3.107E+09   2.797E+11   7.551E+10   5.917E+10
   590   614  3  -1    1.707025E+01   1.607E+08
   591   614  3  -1    1.705413E+01   2.221E+10
   594   614  3  -1    1.653475E+01   1.438E+08
   595   614  3  -1    1.653287E+01   3.579E+08
   587   615  3  -1    1.954563E+01   2.822E+08   4.159E+10   1.249E+12   4.846E+10   6.219E+11   3.026E+11   2.620E+11   1.381E+10
   588   615  3  -1    1.712941E+01   8.032E+07
   589   615  3  -1    1.708394E+01   3.267E+09
   590   615  3  -1    1.707559E+01   2.088E+10
   591   615  3  -1    1.705947E+01   1.096E+10
   593   615  3  -1    1.654134E+01   2.402E+08
   594   615  3  -1    1.654009E+01   5.106E+08
   590   616  3  -1    1.709577E+01   4.901E+09   1.610E+10   2.529E+12   5.137E+11   1.876E+12   1.726E+09   1.235E+11   1.403E+10
   593   616  3  -1    1.656152E+01   4.632E+08
   587   617  3  -1    1.960315E+01   7.592E+08   4.582E+10   1.518E+12   4.288E+11   5.592E+11   2.744E+11   1.978E+11   5.759E+10
   588   617  3  -1    1.718693E+01   5.832E+07
   589   617  3  -1    1.714147E+01   1.031E+11
   590   617  3  -1    1.713311E+01   1.027E+10
   591   617  3  -1    1.711699E+01   1.077E+08
   593   617  3  -1    1.659887E+01   4.099E+08
   594   617  3  -1    1.659762E+01   1.286E+08
   588   618  3  -1    1.721738E+01   8.673E+08   2.298E+10   9.822E+11   2.802E+11   5.284E+09   5.142E+11   1.244E+11   5.814E+10
   590   618  3  -1    1.716356E+01   1.549E+10
   591   618  3  -1    1.714745E+01   1.246E+10
   594   618  3  -1    1.662807E+01   4.820E+07
   595   618  3  -1    1.662619E+01   2.146E+08
   588   619  3  -1    1.722889E+01   1.979E+08   4.076E+10   2.077E+12   7.027E+11   8.545E+09   1.166E+12   5.445E+10   1.457E+11
   590   619  3  -1    1.717507E+01   6.459E+10
   591   619  3  -1    1.715896E+01   8.823E+08
   593   619  3  -1    1.664083E+01   1.143E+08
   594   619  3  -1    1.663958E+01   4.341E+08
   595   619  3  -1    1.663769E+01   2.984E+08
   588   620  3  -1    1.726595E+01   1.921E+09   6.069E+10   4.304E+11   3.600E+08   9.967E+09   2.926E+10   2.849E+10   3.624E+11
   591   620  3  -1    1.719602E+01   8.299E+10
   595   620  3  -1    1.667476E+01   3.744E+07
   587   621  3  -1    1.969918E+01   5.049E+08   5.467E+10   8.806E+11   5.226E+11   2.070E+11   1.449E+11   5.251E+09   9.220E+08
   588   621  3  -1    1.728295E+01   7.657E+08
   589   621  3  -1    1.723749E+01   1.757E+10
   590   621  3  -1    1.722913E+01   1.898E+10
   591   621  3  -1    1.721302E+01   1.696E+10
   593   621  3  -1    1.669489E+01   3.928E+07
   594   621  3  -1    1.669364E+01   4.741E+07
   595   622  3  -1    1.671532E+01   9.196E+09   7.154E+09   1.788E+12   1.462E+12   0.000E+00   2.891E+11   7.061E+09   2.992E+10
   588   623  3  -1    1.733947E+01   1.483E+10   1.809E+10   1.809E+12   1.295E+12   2.141E+11   5.877E+10   1.544E+11   8.666E+10
   591   623  3  -1    1.726953E+01   1.091E+09
   594   623  3  -1    1.675015E+01   8.766E+09
   595   623  3  -1    1.674827E+01   4.742E+07
   596   623  3  -1    1.627505E+01   5.612E+08
   588   624  3  -1    1.738952E+01   1.138E+10   1.789E+10   1.454E+12   1.089E+12   1.486E+11   9.860E+10   6.438E+10   5.297E+10
   591   624  3  -1    1.731958E+01   1.412E+08
   593   624  3  -1    1.680145E+01   1.030E+10
   595   624  3  -1    1.679832E+01   3.056E+07
   596   624  3  -1    1.632511E+01   1.202E+08
   587   625  3  -1    1.982752E+01   1.443E+11   1.026E+11   3.161E+13   2.947E+13   6.750E+11   1.346E+12   1.219E+11   1.400E+09
   588   625  3  -1    1.741129E+01   2.720E+10
   589   625  3  -1    1.736583E+01   3.737E+09
   590   625  3  -1    1.735747E+01   2.554E+08
   591   625  3  -1    1.734136E+01   4.886E+08
   592   625  3  -1    1.691096E+01   4.415E+09
   593   625  3  -1    1.682323E+01   1.052E+09
   594   625  3  -1    1.682198E+01   3.003E+08
   596   625  3  -1    1.634688E+01   2.262E+09
   588   626  3  -1    1.741930E+01   6.225E+10   4.929E+10   1.468E+12   4.159E+11   1.971E+10   1.340E+11   1.644E+11   7.338E+11
   591   626  3  -1    1.734936E+01   2.652E+08
   594   626  3  -1    1.682999E+01   4.099E+08
   595   626  3  -1    1.682810E+01   2.819E+09
   596   626  3  -1    1.635489E+01   2.107E+09
   604   626  3  -1    1.359332E+01   1.164E+07
   588   627  3  -1    1.750192E+01   1.898E+08   1.492E+10   4.312E+12   3.023E+12   2.194E+10   9.916E+11   1.645E+11   1.109E+11
   590   627  3  -1    1.744810E+01   1.355E+08
   591   627  3  -1    1.743199E+01   8.911E+09
   593   627  3  -1    1.691386E+01   2.026E+08
   594   627  3  -1    1.691261E+01   5.489E+09
   595   627  3  -1    1.691073E+01   8.671E+07
   587   628  3  -1    1.994414E+01   3.487E+10   4.922E+10   2.019E+13   1.619E+13   2.782E+11   3.459E+12   2.482E+11   2.127E+10
   588   628  3  -1    1.752792E+01   1.055E+10
   589   628  3  -1    1.748246E+01   8.991E+09
   590   628  3  -1    1.747410E+01   6.478E+09
   591   628  3  -1    1.745798E+01   1.666E+09
   592   628  3  -1    1.702758E+01   5.480E+09
   593   628  3  -1    1.693986E+01   4.404E+09
   596   628  3  -1    1.646351E+01   9.128E+08
   588   629  3  -1    1.755011E+01   7.571E+10   6.299E+10   2.007E+12   7.816E+11   1.968E+10   2.013E+11   4.199E+11   5.843E+11
   591   629  3  -1    1.748017E+01   5.465E+09
   594   629  3  -1    1.696080E+01   6.343E+08
   595   629  3  -1    1.695891E+01   2.561E+09
   596   629  3  -1    1.648570E+01   2.757E+09
   604   629  3  -1    1.372413E+01   1.557E+07
   588   630  3  -1    1.758604E+01   9.367E+10   1.155E+11   6.533E+12   4.575E+12   1.744E+11   1.730E+12   2.567E+10   2.746E+10
   590   630  3  -1    1.753223E+01   5.126E+09
   591   630  3  -1    1.751611E+01   1.643E+10
   593   630  3  -1    1.699798E+01   1.126E+09
   595   630  3  -1    1.699485E+01   5.732E+08
   596   630  3  -1    1.652163E+01   8.502E+08
   590   631  3  -1    1.758797E+01   2.977E+10   1.024E+11   8.289E+13   6.082E+13   2.191E+13   1.648E+09   7.002E+10   8.899E+10
   593   631  3  -1    1.705372E+01   4.374E+09
   587   632  3  -1    2.007499E+01   1.412E+10   9.491E+10   5.417E+13   4.150E+13   9.637E+12   2.897E+12   3.551E+10   9.878E+10
   588   632  3  -1    1.765877E+01   1.733E+09
   589   632  3  -1    1.761330E+01   1.078E+11
   590   632  3  -1    1.760495E+01   2.073E+10
   591   632  3  -1    1.758883E+01   1.225E+10
   593   632  3  -1    1.707070E+01   1.170E+09
   594   632  3  -1    1.706945E+01   5.172E+09
   596   632  3  -1    1.659435E+01   2.620E+08
   588   633  3  -1    1.766229E+01   2.052E+10   8.632E+10   2.656E+13   2.222E+13   5.136E+10   4.181E+12   7.875E+10   2.892E+10
   590   633  3  -1    1.760847E+01   4.205E+10
   591   633  3  -1    1.759235E+01   3.406E+10
   594   633  3  -1    1.707297E+01   4.296E+08
   595   633  3  -1    1.707109E+01   4.219E+09
   596   633  3  -1    1.659787E+01   1.749E+08
   588   634  3  -1    1.774117E+01   4.872E+08   9.978E+09   7.467E+12   6.107E+12   1.799E+11   3.371E+11   1.216E+11   7.218E+11
