SEQ='NE'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  83052192.2  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
                                                                          1.181E+08   1.976E+09   3.617E+09   1.654E+09   1.933E+09   1.105E+08
                                                                          4.058E+07   3.944E+08   1.689E+08   4.738E+07   8.005E+08   8.024E+08
                                                                          3.096E+09   2.034E+07   5.848E+09   2.569E+09   2.761E+09   4.746E+10
                                                                          8.695E+09   3.949E+10   5.391E+12   4.018E+12   8.907E+11   4.711E+01
                                                                          7.030E+01   1.160E+13   1.188E+13   1.458E+02   1.637E+10   4.359E+12
                                                                          4.302E+12   1.766E+03   1.383E+12   2.322E+12   7.540E+11   4.446E+11
                                                                          6.403E+10   2.297E+11   1.760E+11   1.317E+11   1.160E+11   9.784E+10
                                                                          6.541E+13   9.518E+02   4.247E+12   2.453E+13   4.279E+13   3.769E+12
                                                                          1.459E+07   3.739E+11   7.327E+10   4.149E+13   5.801E+05   0.000E+00
    17    34  3  -1    1.703895E+02   9.048E+12
    18    34  3  -1    1.703648E+02   9.314E+11
    21    34  3  -1    1.703048E+02   1.711E+13
    23    34  3  -1    1.702226E+02   1.250E+13
    24    34  3  -1    1.702106E+02   3.070E+12
    26    34  3  -1    1.701933E+02   1.267E+12
    27    34  3  -1    1.700360E+02   6.714E+11
     3    35  3  -1    1.727009E+02   6.986E+09   6.683E+13   7.319E+14   3.220E+11   1.467E+11   1.217E+11   1.186E+08   8.744E+08   1.614E+08
                                                                          1.386E+10   1.315E+10   2.757E+10   7.369E+10   1.903E+09   2.970E+09
                                                                          7.368E+08   1.417E+09   1.213E+10   4.182E+09   9.462E+10   1.654E+09
                                                                          2.653E+09   1.287E+09   5.870E+08   7.221E+07   9.632E+08   8.633E+08
                                                                          8.587E+10   1.023E+09   1.333E+10   2.470E+08   2.812E+09   1.142E+09
                                                                          5.385E+09   1.221E+11   5.517E+11   7.282E+11   8.310E+09   2.251E+11
                                                                          1.826E+10   1.462E+12   2.277E+11   2.495E+11   2.697E+10   3.836E+11
                                                                          2.573E+11   4.532E+10   9.005E+10   3.567E+12   1.132E+13   5.419E+12
                                                                          1.111E+12   1.611E+14   1.594E+12   2.411E+13   6.742E+13   1.592E+13
                                                                          2.817E+13   5.997E+13   1.615E+13   4.855E+13   9.571E+11   5.017E+13
                                                                          7.527E+08   2.874E+09   4.117E+08   4.935E+09   3.369E+08   1.210E+08
                                                                          4.529E+07   4.194E+08   1.347E+08   5.243E+07   8.048E+08   8.183E+08
                                                                          3.152E+09   2.486E+07   5.786E+09   2.566E+09   2.708E+09   4.631E+10
                                                                          1.227E+10   2.733E+10   6.401E+11   3.405E+12   2.090E+12   1.645E+02
                                                                          1.129E+13   3.774E+12   6.271E+11   1.462E+12   4.655E+12   9.365E+11
                                                                          3.221E+12   3.901E+12   2.311E+12   1.918E+11   3.782E+12   4.402E+11
                                                                          6.807E+10   1.188E+12   4.109E+12   1.310E+11   1.172E+11   1.041E+11
                                                                          6.687E+13   6.135E+11   4.529E+12   2.180E+13   4.241E+13   4.313E+12
                                                                          9.120E+07   3.516E+11   7.679E+10   4.105E+13   4.473E+11   0.000E+00
     5    35  3  -1    1.725746E+02   6.302E+09
    17    35  3  -1    1.703897E+02   8.379E+12
    18    35  3  -1    1.703650E+02   3.135E+12
    20    35  3  -1    1.703366E+02   2.194E+13
    21    35  3  -1    1.703050E+02   1.540E+12
    23    35  3  -1    1.702228E+02   2.917E+12
    24    35  3  -1    1.702108E+02   1.741E+13
    25    35  3  -1    1.701975E+02   4.778E+11
    26    35  3  -1    1.701935E+02   1.476E+11
    27    35  3  -1    1.700362E+02   1.069E+13
    18    36  3  -1    1.703672E+02   1.262E+13   6.692E+13   7.320E+14   2.855E+11   3.573E+11   1.644E+11   4.465E+08   2.764E+08   4.663E+08
                                                                          1.194E+10   1.929E+09   9.230E+10   2.264E+10   4.265E+09   6.035E+08
                                                                          9.184E+04   1.511E+10   2.791E+09   9.612E+08   1.063E+11   6.276E+05
                                                                          5.353E+09   4.546E+05   7.742E+08   1.074E+08   2.986E+06   9.601E+04
                                                                          2.551E+09   8.099E+10   1.267E+09   1.409E+10   2.151E+08   8.081E+08
                                                                          1.813E+10   5.200E+11   2.607E+11   4.071E+09   1.255E+09   8.436E+10
                                                                          1.694E+12   1.867E+11   8.091E+10   2.276E+10   3.225E+11   3.486E+10
                                                                          1.116E+12   3.990E+11   5.788E+11   2.830E+12   2.097E+11   4.119E+12
                                                                          8.669E+12   9.523E+12   1.478E+14   1.298E+13   4.442E+13   1.084E+14
                                                                          3.201E+13   3.997E+13   1.351E+13   1.826E+13   5.169E+13   6.020E+10
                                                                          4.227E+09   2.376E+08   1.697E+06   2.986E+09   7.630E+08   1.581E+08
                                                                          2.607E+08   3.033E+08   8.076E+07   2.070E+07   1.647E+09   1.623E+07
                                                                          6.702E+09   8.696E+07   3.488E+07   2.491E+08   1.191E+09   3.830E+10
                                                                          5.808E+10   5.013E+08   4.950E+04   6.952E+11   6.200E+12   1.486E+13
                                                                          1.765E+12   5.910E+11   1.338E+08   8.325E+12   3.777E+12   1.753E+06
                                                                          9.041E+11   6.449E+12   6.243E+10   2.527E+11   2.890E+12   2.855E+10
                                                                          4.395E+11   5.321E+07   2.968E+11   6.627E+10   2.284E+11   9.314E+10
                                                                          2.518E+12   6.328E+13   2.866E+13   1.933E+08   2.693E+12   4.385E+13
                                                                          1.618E+07   2.141E+07   4.347E+11   1.712E+05   4.150E+13   0.000E+00
    19    36  3  -1    1.703554E+02   2.243E+13
    20    36  3  -1    1.703388E+02   3.441E+11
    21    36  3  -1    1.703072E+02   2.700E+11
    22    36  3  -1    1.702866E+02   7.498E+12
    24    36  3  -1    1.702130E+02   1.204E+12
    25    36  3  -1    1.701997E+02   1.441E+13
    26    36  3  -1    1.701957E+02   8.063E+12
     5    37  3  -1    1.725772E+02   2.872E+10   6.671E+13   7.317E+14   2.205E+11   1.781E+10   6.526E+10   4.400E+08   2.815E+08   4.361E+08
                                                                          1.194E+10   2.080E+09   9.169E+10   2.322E+10   5.896E+08   3.525E+08
                                                                          5.202E+07   1.911E+06   1.400E+08   5.987E+08   1.026E+11   4.207E+08
                                                                          6.940E+09   1.227E+09   8.796E+09   2.175E+09   4.288E+09   5.299E+08
                                                                          4.490E+09   8.597E+10   1.856E+09   1.892E+10   9.954E+08   5.438E+09
                                                                          9.003E+09   5.156E+11   2.639E+11   1.196E+10   8.301E+08   8.586E+10
                                                                          1.676E+12   2.006E+11   8.365E+10   2.524E+10   3.193E+11   3.866E+10
                                                                          1.107E+12   3.951E+11   5.734E+11   2.842E+12   3.308E+11   4.133E+12
                                                                          8.587E+12   1.117E+13   1.463E+14   1.325E+13   4.467E+13   1.074E+14
                                                                          3.197E+13   4.019E+13   1.356E+13   1.859E+13   5.114E+13   6.063E+11
                                                                          3.085E+08   7.565E+08   9.729E+07   5.243E+09   5.893E+09   1.486E+08
                                                                          2.477E+08   3.202E+08   7.659E+07   1.889E+07   1.615E+09   2.790E+07
                                                                          6.560E+09   9.291E+07   1.048E+08   2.538E+08   1.239E+09   3.627E+10
                                                                          1.507E+10   2.925E+09   2.786E+11   1.525E+12   1.196E+12   7.095E+01
                                                                          2.933E+12   1.006E+12   6.260E+11   3.588E+12   2.630E+12   6.272E+11
                                                                          1.282E+12   3.805E+12   9.297E+12   6.611E+12   4.443E+12   3.305E+10
                                                                          4.357E+11   3.409E+12   4.454E+12   6.713E+10   2.274E+11   1.075E+11
                                                                          3.465E+12   6.174E+13   2.635E+13   7.922E+10   3.563E+12   4.528E+13
                                                                          1.933E+08   2.283E+09   4.106E+11   4.472E+11   4.105E+13   0.000E+00
    17    37  3  -1    1.703923E+02   4.745E+12
    18    37  3  -1    1.703675E+02   5.491E+12
    20    37  3  -1    1.703392E+02   1.402E+11
    21    37  3  -1    1.703076E+02   3.431E+12
    22    37  3  -1    1.702869E+02   1.485E+13
    23    37  3  -1    1.702253E+02   6.767E+12
    24    37  3  -1    1.702133E+02   5.896E+11
    25    37  3  -1    1.702000E+02   7.424E+12
    26    37  3  -1    1.701961E+02   1.272E+13
    27    37  3  -1    1.700387E+02   1.028E+13

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
