SEQ='NA'     NUCCHG=26                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 251996423.1  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 255933418.0 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     4    27  3  -1    5.117989E+01   8.539E+08   1.575E+10   9.473E+09   9.473E+09
     5    27  3  -1    5.113649E+01   4.057E+08
     5    28  3  -1    5.123902E+01   5.131E+10   4.255E+10   8.168E+11   8.168E+11
     1    29  3  -1    5.748816E+01   1.005E+11   9.057E+10   7.087E+12   7.087E+12
     4    29  3  -1    5.130417E+01   1.217E+10
     5    29  3  -1    5.126076E+01   1.262E+10
     2    30  3  -1    5.502174E+01   5.034E+11   8.020E+11   3.886E+14   3.886E+14
     3    30  3  -1    5.481854E+01   1.354E+11
     1    31  3  -1    5.764599E+01   1.782E+09   1.811E+10   2.215E+11   2.215E+11
     4    31  3  -1    5.146200E+01   8.042E+08
     5    31  3  -1    5.141860E+01   2.660E+08
     4    32  3  -1    5.146596E+01   2.100E+10   3.109E+10   1.505E+11   1.505E+11
     5    32  3  -1    5.142256E+01   7.324E+09
     1    33  3  -1    5.765110E+01   3.884E+10   7.751E+10   8.084E+12   8.084E+12
     4    33  3  -1    5.146712E+01   1.284E+10
     5    34  3  -1    5.147373E+01   1.363E+10   2.620E+10   1.095E+11   1.095E+11
     4    35  3  -1    5.153473E+01   2.016E+10   2.679E+10   1.354E+11   1.354E+11
     5    35  3  -1    5.149133E+01   3.867E+09
     1    36  3  -1    5.818164E+01   5.485E+10   1.249E+11   2.985E+13   2.985E+13
     4    36  3  -1    5.199765E+01   2.674E+10
     1    37  3  -1    5.821796E+01   9.618E+10   1.039E+11   1.270E+13   1.270E+13
     4    37  3  -1    5.203397E+01   3.014E+10
     5    37  3  -1    5.199056E+01   7.242E+09
     1    38  3  -1    5.828936E+01   3.926E+10   5.883E+10   3.612E+11   3.612E+11
     4    38  3  -1    5.210537E+01   5.766E+08
     1    39  3  -1    5.836435E+01   2.260E+11   1.449E+11   9.431E+09   9.431E+09
     4    39  3  -1    5.218037E+01   9.038E+09
     5    39  3  -1    5.213696E+01   2.986E+09
     1    40  3  -1    5.845191E+01   6.686E+10   8.495E+10   1.899E+13   1.899E+13
     5    40  3  -1    5.222451E+01   2.473E+10
     4    42  3  -1    5.230887E+01   6.849E+08   6.697E+10   1.501E+10   1.501E+10
     5    42  3  -1    5.226546E+01   4.804E+10
     4    43  3  -1    5.232521E+01   3.125E+10   2.900E+10   4.816E+11   4.816E+11
     5    43  3  -1    5.228180E+01   3.501E+09
     1    44  3  -1    5.853213E+01   2.748E+09   2.001E+10   3.850E+11   3.850E+11
     5    45  3  -1    5.231486E+01   1.129E+11   1.047E+11   3.609E+11   3.609E+11
     1    46  3  -1    5.857844E+01   1.024E+11   6.807E+10   8.259E+12   8.259E+12
     4    47  3  -1    5.243504E+01   3.634E+11   2.912E+11   5.689E+11   5.689E+11
     5    47  3  -1    5.239163E+01   2.834E+10
     1    48  3  -1    5.870799E+01   7.606E+10   2.496E+11   5.052E+10   5.052E+10
     4    48  3  -1    5.252400E+01   1.919E+11
     5    48  3  -1    5.248059E+01   4.634E+08
     1    49  3  -1    5.875934E+01   5.681E+10   2.602E+11   9.539E+10   9.539E+10
     4    49  3  -1    5.257535E+01   1.535E+11
     5    49  3  -1    5.253194E+01   4.214E+10
     5    50  3  -1    5.254730E+01   3.161E+11   2.573E+11   7.959E+11   7.959E+11
     4    51  3  -1    5.259708E+01   4.299E+10   6.676E+10   4.181E+10   4.181E+10
     5    51  3  -1    5.255367E+01   2.172E+10
     1    52  3  -1    5.880713E+01   5.116E+11   1.004E+12   1.009E+13   1.009E+13
     4    52  3  -1    5.262314E+01   2.356E+11
     4    53  3  -1    5.262389E+01   3.059E+11   5.485E+11   9.905E+11   9.905E+11
     5    53  3  -1    5.258048E+01   3.251E+11
     1    54  3  -1    5.899183E+01   5.595E+12   3.373E+12   1.560E+12   1.560E+12
     4    54  3  -1    5.280784E+01   9.270E+08
     5    54  3  -1    5.276443E+01   3.689E+11
     1    55  3  -1    5.909368E+01   4.162E+12   4.188E+12   6.301E+13   6.301E+13
