SEQ='MG'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86007551.3  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6 3S1     (2)0( 0.5)        0.0 
     2          1S2 2S2 2P6 3P1     (2)1( 0.5)   104032.6 
     3          1S2 2S2 2P6 3P1     (2)1( 1.5)   105523.2 
     4          1S2 2S2 2P6 3D1     (2)2( 1.5)   247698.8 
     5          1S2 2S2 2P6 3D1     (2)2( 2.5)   247865.4 

   IC RESOLVED LEVEL INDEXING           BWNR=  86588438.9 NLVL=   167
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   580   895  3  -1    1.831005E+02   9.520E+09   6.992E+13   7.790E+14   3.999E+08   2.136E+09   3.479E+08   1.230E+11   2.473E+05
   582   895  3  -1    1.827684E+02   1.034E+12
   579   896  3  -1    1.831201E+02   2.977E+11   6.775E+13   7.814E+14   2.015E+07   3.411E+10   3.753E+10   1.779E+11   6.717E+09
   580   896  3  -1    1.831157E+02   9.844E+10
   581   896  3  -1    1.831071E+02   6.610E+09
   582   896  3  -1    1.827836E+02   8.638E+11
   580   897  3  -1    1.831178E+02   2.412E+11   6.770E+13   7.814E+14   2.355E+07   2.832E+10   4.725E+10   1.184E+11   6.662E+10
   581   897  3  -1    1.831092E+02   7.261E+10
   582   897  3  -1    1.827857E+02   2.348E+11
   583   897  3  -1    1.827851E+02   6.617E+11
   584   897  3  -1    1.827844E+02   4.358E+09
   581   898  3  -1    1.831102E+02   3.357E+11   6.749E+13   7.814E+14   7.065E+06   1.918E+10   6.633E+10   1.460E+10   1.744E+11
   583   898  3  -1    1.827862E+02   1.172E+11
   584   898  3  -1    1.827854E+02   5.056E+11
   579   899  3  -1    1.831673E+02   4.671E+11   7.093E+13   7.691E+14   1.874E+04   7.957E+10   8.107E+10   1.868E+09   2.289E+08
   580   899  3  -1    1.831628E+02   1.179E+11
   581   899  3  -1    1.831543E+02   4.915E+09
   582   899  3  -1    1.828307E+02   2.831E+12
   583   899  3  -1    1.828302E+02   5.496E+11
   580   900  3  -1    1.831630E+02   3.388E+11   7.098E+13   7.691E+14   1.304E+05   6.076E+10   9.545E+10   1.143E+09   3.979E+08
   581   900  3  -1    1.831544E+02   6.883E+10
   582   900  3  -1    1.828309E+02   9.714E+11
   583   900  3  -1    1.828303E+02   2.660E+12
   584   900  3  -1    1.828296E+02   4.038E+11
   581   901  3  -1    1.831547E+02   3.590E+11   7.106E+13   7.691E+14   2.090E+06   3.342E+10   1.161E+11   1.375E+08   6.771E+08
   583   901  3  -1    1.828307E+02   6.209E+11
   584   901  3  -1    1.828299E+02   3.451E+12
   578   902  3  -1    1.833318E+02   3.175E+11   6.829E+13   7.923E+14   7.848E+06   8.546E+10   1.671E+11   1.957E+11   2.677E+11
   586   902  3  -1    1.824969E+02   1.309E+12
   582   903  3  -1    1.829567E+02   8.896E+10   6.669E+13   7.769E+14   4.112E+09   1.412E+09   2.188E+09   2.215E+11   2.935E+10
   583   903  3  -1    1.829561E+02   6.566E+09
   586   903  3  -1    1.825286E+02   4.699E+09
   578   904  3  -1    1.833682E+02   1.554E+10   6.673E+13   7.767E+14   4.443E+09   1.308E+09   1.374E+09   1.373E+11   1.090E+11
   583   904  3  -1    1.829607E+02   8.051E+10
   584   904  3  -1    1.829599E+02   3.741E+09
   586   904  3  -1    1.825332E+02   4.962E+10
   584   905  3  -1    1.829676E+02   8.188E+10   6.669E+13   7.768E+14   4.248E+09   0.000E+00   2.694E+09   1.696E+05   2.466E+11
   578   906  3  -1    1.834269E+02   1.573E+12   7.156E+13   7.618E+14   2.996E+10   6.205E+07   2.949E+08   6.941E+09   3.076E+10
   581   906  3  -1    1.833436E+02   7.074E+09
   586   906  3  -1    1.825919E+02   5.019E+12
   580   907  3  -1    1.835453E+02   1.545E+11   6.791E+13   7.728E+14   3.042E+08   5.773E+10   9.520E+10   7.022E+07   1.114E+09
   581   907  3  -1    1.835367E+02   2.633E+11
   582   907  3  -1    1.832132E+02   1.470E+10
   583   907  3  -1    1.832126E+02   1.294E+11
   584   907  3  -1    1.832119E+02   4.939E+11
   579   908  3  -1    1.835516E+02   3.497E+11   6.791E+13   7.726E+14   3.458E+08   4.708E+10   1.024E+11   3.969E+08   1.806E+08
   580   908  3  -1    1.835471E+02   8.184E+10
   581   908  3  -1    1.835386E+02   8.902E+10
   582   908  3  -1    1.832150E+02   2.139E+11
   583   908  3  -1    1.832145E+02   3.727E+11
   580   909  3  -1    1.835481E+02   1.141E+11   6.791E+13   7.725E+14   3.688E+08   4.116E+10   1.065E+11   2.715E+08   1.393E+04
   582   909  3  -1    1.832160E+02   2.796E+11
   584   910  3  -1    1.833061E+02   2.026E+12   6.837E+13   7.672E+14   2.651E+10   0.000E+00   2.145E+08   1.908E+05   2.967E+11
   583   911  3  -1    1.833085E+02   1.973E+12   6.839E+13   7.671E+14   2.671E+10   7.875E+07   1.395E+08   1.503E+11   1.435E+11
   584   911  3  -1    1.833077E+02   1.851E+11
   582   912  3  -1    1.833103E+02   2.239E+12   6.840E+13   7.670E+14   2.685E+10   9.632E+07   1.228E+08   2.725E+11   1.902E+10
   583   912  3  -1    1.833098E+02   2.568E+11
   584   912  3  -1    1.833090E+02   5.484E+09
   577   913  3  -1    1.855061E+02   8.453E+10   7.086E+13   7.849E+14   1.130E+08   7.119E+10   1.248E+11   6.757E+10   8.026E+10
   578   913  3  -1    1.837547E+02   1.163E+10
   585   913  3  -1    1.832399E+02   1.479E+12
   586   913  3  -1    1.829197E+02   2.025E+12
   578   914  3  -1    1.837951E+02   7.774E+10   6.682E+13   7.913E+14   1.352E+10   4.512E+09   7.657E+09   2.394E+11   3.295E+11
   586   914  3  -1    1.829601E+02   1.628E+11
   579   915  3  -1    1.838153E+02   5.632E+11   6.731E+13   7.809E+14   8.868E+07   9.727E+10   9.013E+10   3.238E+11   8.590E+10
   580   915  3  -1    1.838109E+02   1.095E+11
   581   915  3  -1    1.838024E+02   2.268E+09
   582   915  3  -1    1.834788E+02   1.650E+11
   583   915  3  -1    1.834783E+02   8.798E+10
   580   916  3  -1    1.838117E+02   4.172E+11   6.740E+13   7.805E+14   2.161E+08   9.423E+10   9.045E+10   2.076E+11   1.969E+11
   581   916  3  -1    1.838031E+02   4.254E+10
   582   916  3  -1    1.834796E+02   5.343E+10
   583   916  3  -1    1.834791E+02   1.364E+11
   584   916  3  -1    1.834783E+02   1.127E+11
   586   916  3  -1    1.830515E+02   7.255E+10
   581   917  3  -1    1.838058E+02   4.273E+11   6.730E+13   7.810E+14   1.323E+07   4.164E+10   1.488E+11   2.463E+10   3.836E+11
   583   917  3  -1    1.834817E+02   4.114E+10
   584   917  3  -1    1.834809E+02   2.657E+11
   581   918  3  -1    1.838152E+02   9.690E+10   6.944E+13   7.716E+14   2.366E+09   5.883E+10   6.954E+10   1.305E+10   2.759E+11
   582   918  3  -1    1.834916E+02   1.800E+10
   583   918  3  -1    1.834911E+02   1.146E+11
   584   918  3  -1    1.834903E+02   1.910E+11
   586   918  3  -1    1.830636E+02   2.102E+12
   580   919  3  -1    1.838239E+02   6.455E+10   6.777E+13   7.771E+14   5.317E+09   3.598E+08   7.363E+10   4.472E+11   4.638E+06
   582   919  3  -1    1.834918E+02   2.777E+11
   579   920  3  -1    1.838288E+02   1.169E+11   6.779E+13   7.770E+14   5.163E+09   3.459E+09   7.083E+10   3.773E+11   6.744E+10
   580   920  3  -1    1.838244E+02   6.509E+10
   581   920  3  -1    1.838158E+02   5.125E+10
   582   920  3  -1    1.834922E+02   2.458E+11
   583   920  3  -1    1.834917E+02   3.419E+11
   585   920  3  -1    1.833845E+02   2.403E+10
   586   920  3  -1    1.830642E+02   2.141E+10
   580   921  3  -1    1.838270E+02   2.989E+10   6.935E+13   7.720E+14   2.835E+09   9.471E+09   1.129E+11   1.113E+11   1.893E+11
   581   921  3  -1    1.838185E+02   8.465E+10
   582   921  3  -1    1.834949E+02   9.625E+09
   583   921  3  -1    1.834944E+02   7.630E+10
   584   921  3  -1    1.834936E+02   2.655E+11
   586   921  3  -1    1.830669E+02   1.946E+12
   577   922  3  -1    1.856581E+02   1.193E+11   6.827E+13   7.754E+14   1.021E+09   6.121E+09   2.158E+10   1.437E+11   2.968E+11
   580   922  3  -1    1.838318E+02   3.598E+09
   582   922  3  -1    1.834997E+02   1.226E+10
   583   922  3  -1    1.834992E+02   4.355E+09
   585   922  3  -1    1.833919E+02   7.651E+11
   586   922  3  -1    1.830717E+02   7.351E+11

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
