SEQ='MG'     NUCCHG=30                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 350076065.2  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   342599.2 
     3          2S2 2P6 3P1         (2)1( 1.5)   383777.1 
     4          2S2 2P6 3D1         (2)2( 1.5)   859545.3 
     5          2S2 2P6 3D1         (2)2( 2.5)   869257.4 

   IC RESOLVED LEVEL INDEXING           BWNR= 355659006.2 NLVL=  1125
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     6   463  3  -1    9.034701E+01   1.173E+11
     7   463  3  -1    9.021043E+01   5.642E+11
     9   463  3  -1    8.990102E+01   8.594E+11
    10   463  3  -1    8.983410E+01   9.393E+09
    12   463  3  -1    8.964981E+01   8.074E+08
    13   463  3  -1    8.964242E+01   1.650E+11
    14   463  3  -1    8.962107E+01   6.797E+09
    16   463  3  -1    8.868552E+01   4.951E+09
     5   464  3  -1    9.056514E+01   3.921E+10   1.276E+12   7.288E+12   7.993E+08   2.624E+10   5.977E+09   4.151E+12   3.104E+12
     6   464  3  -1    9.036996E+01   3.856E+11
     7   464  3  -1    9.023337E+01   3.946E+10
     8   464  3  -1    9.014246E+01   2.939E+10
    10   464  3  -1    8.985704E+01   7.671E+11
    12   464  3  -1    8.967275E+01   1.626E+10
    14   464  3  -1    8.964401E+01   3.227E+11
    15   464  3  -1    8.884492E+01   2.040E+09
     5   465  3  -1    9.058729E+01   5.858E+10   2.722E+12   1.310E+13   1.129E+10   1.657E+10   2.215E+10   7.452E+12   5.594E+12
     6   465  3  -1    9.039211E+01   1.959E+12
     7   465  3  -1    9.025552E+01   2.856E+11
     8   465  3  -1    9.016462E+01   4.415E+10
    10   465  3  -1    8.987920E+01   4.453E+11
    12   465  3  -1    8.969490E+01   1.300E+10
    14   465  3  -1    8.966617E+01   1.699E+11
    15   465  3  -1    8.886707E+01   7.816E+09
     6   466  3  -1    9.045653E+01   2.038E+11   2.522E+12   1.625E+13   0.000E+00   7.448E+10   1.100E+10   2.049E+12   1.412E+13
     8   466  3  -1    9.022904E+01   1.032E+12
    12   466  3  -1    8.975932E+01   1.710E+12
    15   466  3  -1    8.893150E+01   2.203E+09
     6   467  3  -1    9.050321E+01   9.289E+08   8.106E+11   4.348E+12   0.000E+00   6.967E+08   2.496E+10   4.267E+11   3.895E+12
     8   467  3  -1    9.027572E+01   7.164E+11
    12   467  3  -1    8.980600E+01   1.201E+11
     9   468  3  -1    9.013211E+01   8.496E+09   3.546E+11   1.420E+12   5.929E+08   1.072E+09   1.757E+08   9.268E+11   4.909E+11
    13   468  3  -1    8.987350E+01   1.096E+11
     5   469  3  -1    9.077818E+01   2.655E+10   6.578E+11   1.987E+12   6.316E+09   4.226E+09   1.068E+10   1.089E+12   8.772E+11
     7   469  3  -1    9.044640E+01   7.742E+10
     9   469  3  -1    9.013700E+01   6.557E+10
    10   469  3  -1    9.007008E+01   5.512E+09
    11   469  3  -1    8.988694E+01   7.503E+11
    13   469  3  -1    8.987840E+01   3.516E+10
    14   469  3  -1    8.985705E+01   7.447E+10
     5   470  3  -1    9.079548E+01   3.004E+10   1.444E+12   4.797E+12   1.301E+10   4.453E+10   1.037E+10   1.620E+12   3.109E+12
     7   470  3  -1    9.046371E+01   1.334E+10
     9   470  3  -1    9.015431E+01   7.089E+11
    10   470  3  -1    9.008739E+01   3.944E+11
    12   470  3  -1    8.990309E+01   2.323E+10
    13   470  3  -1    8.989570E+01   5.719E+11
    14   470  3  -1    8.987436E+01   2.047E+11
     8   471  3  -1    9.038761E+01   4.034E+11   3.300E+11   2.862E+11   0.000E+00   0.000E+00   2.588E+11   0.000E+00   2.737E+10
     5   472  3  -1    9.093391E+01   1.332E+11   7.964E+11   1.601E+12   1.095E+10   1.186E+10   4.598E+10   9.735E+11   5.586E+11
     6   472  3  -1    9.073873E+01   1.192E+11
     7   472  3  -1    9.060214E+01   2.157E+11
     8   472  3  -1    9.051124E+01   1.579E+09
    10   472  3  -1    9.022582E+01   5.429E+11
    12   472  3  -1    9.004152E+01   8.836E+09
    14   472  3  -1    9.001279E+01   1.017E+10
    15   472  3  -1    8.921369E+01   2.206E+10
     5   473  3  -1    9.095552E+01   4.131E+12   7.268E+12   3.714E+12   1.121E+10   3.555E+11   2.094E+11   4.557E+11   2.682E+12
     6   473  3  -1    9.076034E+01   3.386E+11
     7   473  3  -1    9.062375E+01   4.690E+12
     8   473  3  -1    9.053285E+01   1.104E+10
    10   473  3  -1    9.024743E+01   1.383E+11
    12   473  3  -1    9.006313E+01   1.589E+11
    14   473  3  -1    9.003440E+01   4.582E+10
    15   473  3  -1    8.923530E+01   3.234E+11
     5   474  3  -1    9.095579E+01   1.947E+11   2.160E+12   6.378E+12   1.314E+09   7.339E+10   3.373E+10   1.624E+12   4.646E+12
     6   474  3  -1    9.076060E+01   4.800E+10
     7   474  3  -1    9.062402E+01   1.929E+11
     9   474  3  -1    9.031461E+01   8.037E+11
    10   474  3  -1    9.024769E+01   6.043E+11
    12   474  3  -1    9.006340E+01   1.907E+10
    13   474  3  -1    9.005601E+01   1.472E+11
    14   474  3  -1    9.003466E+01   5.036E+11
     4   475  3  -1    9.772898E+01   3.150E+09   5.114E+12   5.796E+12   1.486E+09   1.376E+11   1.376E+11   2.555E+12   2.965E+12
     5   475  3  -1    9.103144E+01   8.457E+11
     7   475  3  -1    9.069967E+01   1.438E+12
     9   475  3  -1    9.039027E+01   4.503E+11
    11   475  3  -1    9.014021E+01   2.605E+11
    13   475  3  -1    9.013166E+01   5.197E+11
    14   475  3  -1    9.011032E+01   1.298E+11
    16   475  3  -1    8.917476E+01   3.095E+10
     5   476  3  -1    9.105186E+01   3.685E+12   1.119E+13   1.798E+12   6.617E+09   4.757E+11   2.466E+11   4.515E+11   6.179E+11
     6   476  3  -1    9.085667E+01   8.640E+11
     7   476  3  -1    9.072008E+01   4.455E+10
     9   476  3  -1    9.041068E+01   7.231E+12
    10   476  3  -1    9.034376E+01   1.193E+12
    12   476  3  -1    9.015946E+01   5.637E+09
    13   476  3  -1    9.015208E+01   1.140E+12
    14   476  3  -1    9.013073E+01   1.755E+10
    15   476  3  -1    8.933164E+01   6.461E+09
     8   477  3  -1    9.066720E+01   2.615E+11   6.390E+11   4.337E+12   0.000E+00   1.055E+10   1.849E+10   5.574E+11   3.751E+12
    12   477  3  -1    9.019748E+01   4.832E+11
    15   477  3  -1    8.936965E+01   2.003E+09
     5   478  3  -1    9.117028E+01   1.770E+12   9.800E+12   2.088E+12   9.692E+09   5.640E+11   7.353E+11   3.794E+10   7.412E+11
     6   478  3  -1    9.097510E+01   1.641E+12
     7   478  3  -1    9.083851E+01   3.649E+12
     8   478  3  -1    9.074761E+01   7.003E+11
    10   478  3  -1    9.046219E+01   3.202E+12
    12   478  3  -1    9.027789E+01   1.376E+11
    14   478  3  -1    9.024916E+01   1.313E+12
    15   478  3  -1    8.945006E+01   2.528E+10
     9   479  3  -1    9.055822E+01   1.436E+11   2.765E+12   1.310E+13   9.738E+09   4.078E+10   4.176E+08   8.718E+12   4.331E+12
    13   479  3  -1    9.029961E+01   7.776E+11
     1   480  3  -1    9.935327E+01   4.390E+09   7.877E+12   6.737E+12   1.390E+10   4.379E+11   1.850E+11   3.684E+12   2.417E+12
     2   480  3  -1    9.925498E+01   1.273E+09
     4   480  3  -1    9.789791E+01   3.753E+09
     5   480  3  -1    9.120037E+01   2.295E+12
     7   480  3  -1    9.086860E+01   5.904E+11
     9   480  3  -1    9.055920E+01   7.333E+10
    10   480  3  -1    9.049228E+01   2.994E+11
    11   480  3  -1    9.030914E+01   6.521E+12
    13   480  3  -1    9.030060E+01   1.229E+11
    14   480  3  -1    9.027925E+01   6.653E+10
    16   480  3  -1    8.934369E+01   8.179E+10
     6   481  3  -1    9.104483E+01   5.883E+12   6.437E+12   3.611E+12   0.000E+00   8.339E+11   2.277E+12   1.625E+02   4.998E+11
     8   481  3  -1    9.081734E+01   6.354E+11
    12   481  3  -1    9.034762E+01   1.559E+12
    15   481  3  -1    8.951980E+01   1.801E+10
     5   482  3  -1    9.129998E+01   1.118E+12   5.835E+12   3.953E+12   2.205E+07   3.021E+12   2.400E+11   3.858E+10   6.532E+11
     6   482  3  -1    9.110479E+01   2.749E+12
     7   482  3  -1    9.096821E+01   4.985E+11
     8   482  3  -1    9.087730E+01   2.154E+11
    10   482  3  -1    9.059188E+01   1.583E+12
    12   482  3  -1    9.040759E+01   9.953E+10
    14   482  3  -1    9.037885E+01   5.926E+11
    15   482  3  -1    8.957976E+01   1.230E+09
     8   483  3  -1    9.094510E+01   4.385E+12   3.588E+12   4.128E+12   0.000E+00   0.000E+00   3.795E+12   0.000E+00   3.327E+11
     5   484  3  -1    9.137114E+01   4.589E+09   1.609E+12   1.033E+12   6.304E+10   9.661E+10   1.543E+11   6.906E+10   6.500E+11
     6   484  3  -1    9.117596E+01   8.986E+10
     7   484  3  -1    9.103937E+01   8.867E+10
     8   484  3  -1    9.094846E+01   5.090E+10
    10   484  3  -1    9.066304E+01   3.375E+11
    12   484  3  -1    9.047875E+01   9.715E+11
    14   484  3  -1    9.045002E+01   2.339E+11
    15   484  3  -1    8.965092E+01   7.451E+09
     6   485  3  -1    9.120970E+01   1.098E+10   9.324E+12   3.696E+12   0.000E+00   1.974E+12   1.569E+10   5.961E+11   1.110E+12
     8   485  3  -1    9.098221E+01   5.503E+12
    12   485  3  -1    9.051249E+01   4.416E+12
    15   485  3  -1    8.968467E+01   4.866E+11
     5   486  3  -1    9.140881E+01   2.378E+10   2.464E+12   3.546E+12   7.978E+10   6.789E+10   1.490E+11   1.910E+12   1.339E+12
     6   486  3  -1    9.121362E+01   2.545E+11
     7   486  3  -1    9.107704E+01   9.441E+10
     9   486  3  -1    9.076763E+01   4.825E+10
    10   486  3  -1    9.070071E+01   7.715E+11
    12   486  3  -1    9.051641E+01   1.628E+10
    13   486  3  -1    9.050903E+01   1.877E+12
    14   486  3  -1    9.048768E+01   3.932E+10
    16   486  3  -1    8.955213E+01   1.224E+09
     1   487  3  -1    9.957496E+01   8.921E+09   7.546E+12   3.390E+12   3.390E+10   3.341E+11   9.586E+11   1.387E+12   6.760E+11
     2   487  3  -1    9.947667E+01   1.803E+09
     4   487  3  -1    9.811960E+01   1.091E+09
     5   487  3  -1    9.142206E+01   8.924E+11
     7   487  3  -1    9.109029E+01   1.415E+12
     9   487  3  -1    9.078089E+01   4.716E+11
    10   487  3  -1    9.071397E+01   1.732E+10
    11   487  3  -1    9.053083E+01   7.616E+11
    13   487  3  -1    9.052228E+01   2.348E+12
    14   487  3  -1    9.050094E+01   3.448E+11
    16   487  3  -1    8.956538E+01   1.596E+10
     2   488  3  -1    9.948987E+01   5.898E+09   1.094E+13   2.429E+12   1.581E+10   8.168E+11   6.558E+11   1.468E+11   7.938E+11
     3   488  3  -1    9.922941E+01   9.131E+08
     5   488  3  -1    9.143526E+01   8.352E+11
     6   488  3  -1    9.124008E+01   2.852E+12
     7   488  3  -1    9.110349E+01   2.945E+11
     9   488  3  -1    9.079409E+01   6.596E+11
    10   488  3  -1    9.072716E+01   1.889E+09
    12   488  3  -1    9.054287E+01   1.605E+11
    13   488  3  -1    9.053548E+01   4.118E+12
    14   488  3  -1    9.051414E+01   2.718E+12
     4   489  3  -1    9.818637E+01   1.776E+09   4.774E+12   1.341E+12   3.806E+10   1.544E+11   1.974E+11   7.240E+11   2.268E+11
     5   489  3  -1    9.148883E+01   2.097E+11
     7   489  3  -1    9.115706E+01   1.119E+12
     9   489  3  -1    9.084766E+01   5.423E+11
    10   489  3  -1    9.078074E+01   1.109E+11
    11   489  3  -1    9.059760E+01   2.143E+12
    13   489  3  -1    9.058905E+01   4.254E+11
    14   489  3  -1    9.056771E+01   3.930E+11
    16   489  3  -1    8.963215E+01   3.496E+10
     5   490  3  -1    9.153723E+01   2.211E+10   7.011E+12   1.723E+12   2.006E+11   4.788E+10   4.729E+11   2.507E+11   7.506E+11
     6   490  3  -1    9.134204E+01   3.076E+11
     7   490  3  -1    9.120546E+01   3.106E+10
     8   490  3  -1    9.111455E+01   1.192E+12
    10   490  3  -1    9.082913E+01   1.834E+12
    12   490  3  -1    9.064483E+01   1.410E+09
    14   490  3  -1    9.061610E+01   5.341E+12
    15   490  3  -1    8.981701E+01   5.860E+09
     2   491  3  -1    9.959206E+01   1.249E+09   2.908E+12   2.011E+12   1.727E+11   2.996E+10   4.888E+11   1.250E+12   6.969E+10
     5   491  3  -1    9.153745E+01   2.273E+09
     7   491  3  -1    9.120568E+01   1.361E+11
     9   491  3  -1    9.089627E+01   1.835E+12
    10   491  3  -1    9.082935E+01   8.425E+10
    11   491  3  -1    9.064622E+01   1.796E+12
    13   491  3  -1    9.063767E+01   4.907E+10
    14   491  3  -1    9.061632E+01   2.774E+10
    16   491  3  -1    8.968077E+01   5.691E+09
     2   492  3  -1    9.963358E+01   2.886E+09   2.358E+12   1.652E+12   1.463E+11   1.865E+11   6.006E+11   4.276E+11   2.905E+11
     3   492  3  -1    9.937312E+01   1.301E+09
     5   492  3  -1    9.157897E+01   5.381E+10
     6   492  3  -1    9.138379E+01   1.371E+11
     7   492  3  -1    9.124720E+01   5.436E+10
     9   492  3  -1    9.093780E+01   3.582E+10
    10   492  3  -1    9.087088E+01   8.564E+11
    12   492  3  -1    9.068658E+01   1.859E+11
    13   492  3  -1    9.067919E+01   5.870E+11
    14   492  3  -1    9.065785E+01   5.644E+11
     3   493  3  -1    9.946109E+01   8.347E+09   7.308E+12   2.232E+12   2.273E+10   5.073E+11   1.196E+12   5.486E+10   4.509E+11
     5   493  3  -1    9.166694E+01   1.100E+10
     6   493  3  -1    9.147176E+01   3.704E+11
     7   493  3  -1    9.133517E+01   1.411E+10
     8   493  3  -1    9.124427E+01   1.570E+12
    10   493  3  -1    9.095885E+01   1.049E+12
    12   493  3  -1    9.077455E+01   3.347E+12
    14   493  3  -1    9.074582E+01   1.032E+12
    15   493  3  -1    8.994672E+01   6.195E+10
     6   494  3  -1    9.161951E+01   1.684E+10   6.749E+12   1.945E+13   0.000E+00   1.441E+12   3.931E+12   4.129E+12   9.953E+12
     8   494  3  -1    9.139202E+01   6.925E+11
    12   494  3  -1    9.092230E+01   4.599E+11
    15   494  3  -1    9.009448E+01   7.310E+12
     2   495  3  -1    9.993135E+01   2.236E+09   7.450E+12   1.871E+13   1.778E+10   1.372E+11   3.137E+10   1.178E+13   6.738E+12
     9   495  3  -1    9.123556E+01   1.799E+12
    13   495  3  -1    9.097696E+01   6.755E+11
    16   495  3  -1    9.002006E+01   5.909E+09
     4   496  3  -1    9.859561E+01   3.575E+09   4.828E+12   1.642E+13   3.309E+10   3.753E+10   5.700E+11   1.055E+13   5.231E+12
     5   496  3  -1    9.189807E+01   1.494E+11
     6   496  3  -1    9.170288E+01   4.174E+10
     7   496  3  -1    9.156630E+01   2.591E+12
     9   496  3  -1    9.125689E+01   6.873E+11
    10   496  3  -1    9.118997E+01   1.016E+11
    12   496  3  -1    9.100568E+01   5.973E+11
    13   496  3  -1    9.099829E+01   1.031E+11
    14   496  3  -1    9.097694E+01   1.025E+11
    15   496  3  -1    9.017785E+01   3.404E+11
    16   496  3  -1    9.004139E+01   5.894E+10
     1   497  3  -1    1.000856E+02   1.013E+10   6.916E+12   1.731E+13   2.567E+11   1.309E+11   2.247E+11   7.273E+12   9.423E+12
     2   497  3  -1    9.998736E+01   2.112E+09
     5   497  3  -1    9.193275E+01   3.103E+10
     7   497  3  -1    9.160097E+01   1.108E+11
     9   497  3  -1    9.129157E+01   1.051E+12
    10   497  3  -1    9.122465E+01   2.058E+12
    11   497  3  -1    9.104151E+01   2.071E+12
    13   497  3  -1    9.103297E+01   4.376E+11
    14   497  3  -1    9.101162E+01   6.381E+11
    16   497  3  -1    9.007607E+01   7.724E+08
     2   498  3  -1    1.000772E+02   2.787E+09   7.023E+12   1.562E+13   2.840E+11   1.086E+11   4.577E+11   3.970E+12   1.080E+13
     3   498  3  -1    9.981678E+01   1.457E+09
     5   498  3  -1    9.202263E+01   2.519E+10
     6   498  3  -1    9.182745E+01   4.374E+11
     7   498  3  -1    9.169086E+01   2.619E+10
     9   498  3  -1    9.138145E+01   7.069E+11
    10   498  3  -1    9.131453E+01   5.216E+11
    12   498  3  -1    9.113024E+01   2.770E+12
    13   498  3  -1    9.112285E+01   8.343E+11
    14   498  3  -1    9.110150E+01   7.747E+11
    15   498  3  -1    9.030241E+01   1.842E+09
    16   498  3  -1    9.016595E+01   4.244E+11
     2   499  3  -1    1.001253E+02   2.629E+09   3.541E+12   6.933E+12   6.271E+11   9.761E+11   3.078E+11   4.548E+12   4.744E+11
     5   499  3  -1    9.207071E+01   3.476E+11
     7   499  3  -1    9.173893E+01   1.289E+11
     9   499  3  -1    9.142953E+01   3.282E+11
    10   499  3  -1    9.136261E+01   4.985E+11
    11   499  3  -1    9.117947E+01   1.117E+11
    13   499  3  -1    9.117093E+01   8.567E+11
    14   499  3  -1    9.114958E+01   3.829E+11
    16   499  3  -1    9.021403E+01   5.252E+10
     5   500  3  -1    9.211252E+01   3.931E+10   3.681E+12   1.258E+13   6.774E+10   7.394E+11   2.730E+11   6.761E+12   4.736E+12
     7   500  3  -1    9.178075E+01   1.394E+11
     9   500  3  -1    9.147135E+01   5.709E+11
    11   500  3  -1    9.122129E+01   2.733E+12
    13   500  3  -1    9.121274E+01   3.307E+09
    14   500  3  -1    9.119140E+01   6.353E+11
    16   500  3  -1    9.025584E+01   8.381E+11
     3   501  3  -1    9.990916E+01   8.583E+08   4.924E+12   1.426E+13   2.408E+11   8.590E+11   3.052E+11   4.568E+12   8.291E+12
     4   501  3  -1    9.881254E+01   4.035E+09
     5   501  3  -1    9.211500E+01   2.334E+09
     6   501  3  -1    9.191982E+01   4.344E+11
     7   501  3  -1    9.178323E+01   2.862E+11
     9   501  3  -1    9.147383E+01   6.048E+10
    10   501  3  -1    9.140691E+01   1.288E+12
    12   501  3  -1    9.122261E+01   1.411E+12
    13   501  3  -1    9.121523E+01   1.588E+11
    14   501  3  -1    9.119388E+01   9.657E+10
    15   501  3  -1    9.039479E+01   1.805E+11
    16   501  3  -1    9.025832E+01   4.653E+11
     2   502  3  -1    1.002094E+02   2.340E+09   3.530E+12   3.582E+12   1.382E+12   1.230E+11   8.910E+10   1.531E+12   4.562E+11
     3   502  3  -1    9.994897E+01   6.352E+09
     5   502  3  -1    9.215482E+01   2.611E+09
     7   502  3  -1    9.182304E+01   2.462E+10
     9   502  3  -1    9.151364E+01   8.408E+09
    10   502  3  -1    9.144672E+01   4.499E+10
    11   502  3  -1    9.126358E+01   7.886E+11
    13   502  3  -1    9.125504E+01   7.058E+11
    14   502  3  -1    9.123369E+01   1.449E+12
    16   502  3  -1    9.029813E+01   3.716E+09
     3   503  3  -1    9.995355E+01   1.079E+09   5.963E+11   1.016E+12   2.037E+11   4.776E+10   6.074E+10   6.052E+11   9.820E+10
     5   503  3  -1    9.215940E+01   1.955E+10
     7   503  3  -1    9.182763E+01   7.153E+09
     9   503  3  -1    9.151823E+01   1.011E+09
    10   503  3  -1    9.145130E+01   3.796E+09
    11   503  3  -1    9.126817E+01   3.748E+11
    13   503  3  -1    9.125962E+01   5.095E+10
    14   503  3  -1    9.123828E+01   2.140E+11
    16   503  3  -1    9.030272E+01   9.749E+09
     9   504  3  -1    9.153274E+01   9.989E+10   4.035E+12   1.395E+13   1.557E+11   9.859E+11   5.228E+10   3.459E+12   9.299E+12
    13   504  3  -1    9.127413E+01   1.141E+12
    16   504  3  -1    9.031723E+01   1.042E+11
     6   505  3  -1    9.197948E+01   2.391E+09   3.460E+10   4.291E+11   1.710E+09   1.383E+10   4.228E+10   1.000E+11   2.713E+11
     7   505  3  -1    9.184289E+01   9.622E+08
     9   505  3  -1    9.153349E+01   1.164E+09
    10   505  3  -1    9.146657E+01   1.688E+10
    12   505  3  -1    9.128227E+01   2.029E+09
    13   505  3  -1    9.127489E+01   6.343E+09
    14   505  3  -1    9.125354E+01   1.263E+09
    15   505  3  -1    9.045445E+01   1.020E+09
    16   505  3  -1    9.031798E+01   5.313E+09
     8   506  3  -1    9.177809E+01   1.906E+09   9.402E+09   1.033E+11   4.565E+09   2.164E+10   3.741E+10   2.574E+10   1.394E+10
    10   506  3  -1    9.149267E+01   1.448E+09
    12   506  3  -1    9.130837E+01   2.145E+09
    14   506  3  -1    9.127964E+01   2.973E+09
    15   506  3  -1    9.048055E+01   1.386E+09
     3   507  3  -1    1.000248E+02   1.764E+09   2.771E+12   2.163E+13   2.561E+11   1.816E+11   4.340E+11   6.428E+12   1.433E+13
     5   507  3  -1    9.223068E+01   7.835E+10
     6   507  3  -1    9.203549E+01   3.201E+11
     7   507  3  -1    9.189890E+01   1.845E+11
     9   507  3  -1    9.158950E+01   4.211E+11
    10   507  3  -1    9.152258E+01   2.284E+11
    12   507  3  -1    9.133828E+01   5.479E+11
    13   507  3  -1    9.133090E+01   8.490E+11
    14   507  3  -1    9.130955E+01   1.526E+10
    15   507  3  -1    9.051046E+01   1.285E+11
    16   507  3  -1    9.037399E+01   1.751E+11
    12   508  3  -1    9.134482E+01   2.214E+09   2.254E+09   3.749E+10   0.000E+00   5.759E+09   2.274E+10   8.454E+08   8.148E+09
     5   510  3  -1    9.231257E+01   1.637E+10   1.277E+12   3.122E+13   1.706E+10   7.435E+12   4.213E+12   1.445E+13   5.104E+12
     6   510  3  -1    9.211739E+01   2.196E+10
     7   510  3  -1    9.198080E+01   4.947E+09
     9   510  3  -1    9.167140E+01   1.084E+12
    10   510  3  -1    9.160448E+01   2.210E+11
    12   510  3  -1    9.142018E+01   2.550E+09
    13   510  3  -1    9.141280E+01   2.986E+11
    14   510  3  -1    9.139145E+01   8.725E+09
    15   510  3  -1    9.059236E+01   9.181E+10
    16   510  3  -1    9.045589E+01   5.628E+10
     3   511  3  -1    1.001090E+02   2.374E+09   2.707E+12   1.780E+13   5.958E+11   1.930E+12   1.892E+12   3.210E+12   1.017E+13
     6   511  3  -1    9.211966E+01   8.857E+10
     7   511  3  -1    9.198307E+01   9.010E+10
     8   511  3  -1    9.189217E+01   1.291E+12
    10   511  3  -1    9.160675E+01   8.305E+11
    12   511  3  -1    9.142245E+01   1.046E+11
    14   511  3  -1    9.139372E+01   5.974E+10
    15   511  3  -1    9.059462E+01   1.523E+11
     6   512  3  -1    9.217432E+01   1.880E+09   1.716E+12   2.043E+13   2.767E+11   4.108E+12   3.702E+12   7.497E+12   4.843E+12
     7   512  3  -1    9.203774E+01   2.094E+10
     8   512  3  -1    9.194683E+01   7.105E+11
    10   512  3  -1    9.166141E+01   1.069E+11
    12   512  3  -1    9.147712E+01   9.328E+10
    14   512  3  -1    9.144838E+01   5.570E+11
    15   512  3  -1    9.064929E+01   2.175E+11
     4   513  3  -1    9.913847E+01   8.776E+08   5.537E+12   9.752E+12   4.351E+10   1.171E+11   1.097E+12   3.448E+12   5.046E+12
     7   513  3  -1    9.210916E+01   2.231E+11
     9   513  3  -1    9.179975E+01   6.910E+10
    10   513  3  -1    9.173283E+01   3.490E+10
    11   513  3  -1    9.154970E+01   8.849E+11
    13   513  3  -1    9.154115E+01   7.755E+10
    14   513  3  -1    9.151981E+01   2.742E+11
    16   513  3  -1    9.058425E+01   4.208E+12
     6   514  3  -1    9.226385E+01   3.258E+09   5.920E+11   2.906E+13   0.000E+00   2.165E+12   9.096E+12   3.471E+12   1.433E+13
     8   514  3  -1    9.203636E+01   1.049E+10
    12   514  3  -1    9.156664E+01   6.611E+11
    15   514  3  -1    9.073882E+01   8.325E+10
     5   515  3  -1    9.259011E+01   1.331E+11   7.682E+12   1.247E+13   3.388E+08   2.103E+12   4.991E+12   1.051E+12   4.324E+12
     6   515  3  -1    9.239493E+01   8.570E+08
     7   515  3  -1    9.225834E+01   7.377E+11
     8   515  3  -1    9.216744E+01   8.864E+08
    10   515  3  -1    9.188202E+01   2.572E+11
    12   515  3  -1    9.169772E+01   2.818E+11
    14   515  3  -1    9.166899E+01   2.742E+10
    15   515  3  -1    9.086989E+01   6.573E+12
    13   516  3  -1    9.169850E+01   9.155E+08   3.530E+09   9.681E+09   3.909E+09   3.844E+07   8.155E+08   1.468E+09   3.450E+09
    14   516  3  -1    9.167715E+01   8.443E+08
     5   517  3  -1    9.261658E+01   7.552E+08   4.051E+11   6.477E+11   1.972E+10   9.950E+08   3.165E+10   1.425E+11   4.529E+11
     7   517  3  -1    9.228481E+01   2.974E+10
    10   517  3  -1    9.190849E+01   2.996E+09
    13   517  3  -1    9.171680E+01   1.657E+09
    14   517  3  -1    9.169546E+01   1.168E+10
    15   517  3  -1    9.089636E+01   4.940E+09
    16   517  3  -1    9.075990E+01   5.860E+11
     5   518  3  -1    9.262966E+01   1.159E+10   7.572E+12   1.212E+13   2.512E+11   2.420E+10   5.878E+11   3.428E+12   7.826E+12
     6   518  3  -1    9.243448E+01   4.901E+09
     7   518  3  -1    9.229789E+01   5.320E+11
    10   518  3  -1    9.192157E+01   1.028E+11
    12   518  3  -1    9.173727E+01   1.348E+10
    13   518  3  -1    9.172988E+01   8.258E+10
    14   518  3  -1    9.170854E+01   2.466E+11
    15   518  3  -1    9.090944E+01   7.457E+10
    16   518  3  -1    9.077298E+01   1.083E+13
     8   519  3  -1    9.222057E+01   5.025E+09   1.656E+10   3.726E+10   1.766E+09   9.360E+08   4.083E+09   2.723E+08   3.020E+10
    10   519  3  -1    9.193515E+01   2.409E+09
    14   519  3  -1    9.172213E+01   2.855E+09
    15   519  3  -1    9.092303E+01   5.931E+09
     4   520  3  -1    9.934765E+01   4.775E+09   4.460E+12   2.161E+13   2.479E+12   1.758E+11   1.355E+12   8.595E+12   9.009E+12
    13   520  3  -1    9.175034E+01   1.510E+11
    16   520  3  -1    9.079344E+01   1.331E+12
     5   521  3  -1    9.305171E+01   3.127E+09   1.548E+12   1.370E+13   3.073E+10   1.817E+12   6.169E+12   1.320E+12   4.366E+12
     6   521  3  -1    9.285652E+01   3.896E+09
     8   521  3  -1    9.262903E+01   1.174E+10
    10   521  3  -1    9.234361E+01   3.723E+11
    12   521  3  -1    9.215931E+01   5.436E+11
    14   521  3  -1    9.213058E+01   1.866E+11
    15   521  3  -1    9.133149E+01   5.839E+11
     5   522  3  -1    9.307233E+01   1.983E+09   1.605E+12   1.417E+13   1.604E+11   1.719E+12   6.752E+12   2.454E+12   3.089E+12
     6   522  3  -1    9.287714E+01   3.725E+09
     9   522  3  -1    9.243115E+01   3.066E+11
    10   522  3  -1    9.236423E+01   2.994E+10
    12   522  3  -1    9.217993E+01   2.024E+11
    13   522  3  -1    9.217255E+01   2.394E+11
    14   522  3  -1    9.215120E+01   6.657E+11
    15   522  3  -1    9.135211E+01   1.224E+11
    16   522  3  -1    9.121565E+01   1.994E+11
     5   523  3  -1    9.309279E+01   1.802E+09   1.523E+12   1.535E+13   4.164E+11   6.016E+11   8.127E+12   5.304E+12   8.999E+11
     9   523  3  -1    9.245162E+01   1.382E+11
    10   523  3  -1    9.238470E+01   5.468E+10
    11   523  3  -1    9.220156E+01   8.060E+11
    13   523  3  -1    9.219301E+01   6.954E+11
    14   523  3  -1    9.217167E+01   1.906E+11
    16   523  3  -1    9.123611E+01   8.625E+09
     5   524  3  -1    9.315685E+01   1.403E+09   5.686E+10   5.849E+13   4.376E+09   2.581E+09   3.158E+11   4.761E+13   1.055E+13
     6   524  3  -1    9.296166E+01   1.946E+09
     9   524  3  -1    9.251567E+01   1.508E+10
    12   524  3  -1    9.226445E+01   6.358E+09
    13   524  3  -1    9.225707E+01   1.092E+10
