SEQ='MG'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 142868335.0  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   173269.9 
     3          2S2 2P6 3P1         (2)1( 1.5)   178218.2 
     4          2S2 2P6 3D1         (2)2( 1.5)   420625.4 
     5          2S2 2P6 3D1         (2)2( 2.5)   421472.6 

   IC RESOLVED LEVEL INDEXING           BWNR= 144375947.0 NLVL=  1116
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     7   188  3  -1    2.777046E+01   6.010E+09
    14   188  3  -1    2.743983E+01   2.056E+09
     7   189  3  -1    2.781107E+01   1.666E+10   1.363E+10   6.092E+11   0.000E+00   0.000E+00   5.007E+11   0.000E+00   1.086E+11
     7   192  3  -1    2.790217E+01   7.410E+09   6.063E+09   1.837E+11   0.000E+00   0.000E+00   1.474E+11   0.000E+00   3.621E+10
     6   193  3  -1    2.794454E+01   1.414E+10   1.595E+10   3.547E+11   0.000E+00   1.361E+11   1.450E+11   3.271E+10   4.090E+10
     7   193  3  -1    2.792152E+01   4.352E+09
    14   193  3  -1    2.759090E+01   7.646E+08
     5   194  3  -1    2.799825E+01   2.850E+10   5.103E+10   6.870E+11   7.751E+07   3.438E+11   1.796E+11   1.142E+11   4.932E+10
     6   194  3  -1    2.797873E+01   2.591E+10
     7   194  3  -1    2.795571E+01   3.187E+08
     8   194  3  -1    2.792395E+01   1.577E+09
     9   194  3  -1    2.766520E+01   1.192E+09
    13   194  3  -1    2.762836E+01   3.154E+09
    14   194  3  -1    2.762508E+01   8.772E+07
     2   195  3  -1    3.190413E+01   6.525E+08   1.756E+10   4.801E+11   2.549E+09   1.780E+11   2.323E+11   6.154E+10   5.656E+09
     5   195  3  -1    2.802428E+01   1.364E+10
     8   195  3  -1    2.794998E+01   1.065E+09
     9   195  3  -1    2.769123E+01   4.552E+08
    10   195  3  -1    2.768421E+01   2.354E+09
    12   195  3  -1    2.766070E+01   5.841E+08
    13   195  3  -1    2.765438E+01   1.746E+08
     5   196  3  -1    2.802488E+01   1.193E+08   8.986E+09   1.466E+11   2.984E+08   3.512E+10   2.337E+10   5.807E+10   2.977E+10
     8   196  3  -1    2.795058E+01   2.448E+08
     9   196  3  -1    2.769183E+01   1.536E+09
    10   196  3  -1    2.768481E+01   2.649E+09
    11   196  3  -1    2.767112E+01   2.357E+09
    12   196  3  -1    2.766130E+01   1.895E+09
    13   196  3  -1    2.765498E+01   2.506E+08
     2   197  3  -1    3.191595E+01   1.091E+09   7.208E+10   1.076E+12   4.056E+09   4.267E+11   3.932E+11   2.380E+11   1.383E+10
     5   197  3  -1    2.803609E+01   5.835E+10
     6   197  3  -1    2.801656E+01   3.646E+08
     8   197  3  -1    2.796179E+01   1.486E+09
     9   197  3  -1    2.770304E+01   8.028E+08
    10   197  3  -1    2.769602E+01   8.986E+09
    12   197  3  -1    2.767251E+01   7.561E+09
    13   197  3  -1    2.766619E+01   1.022E+08
    14   197  3  -1    2.766292E+01   8.387E+07
    16   197  3  -1    2.710528E+01   1.249E+08
     1   198  3  -1    3.193578E+01   5.358E+09   4.216E+10   2.001E+12   1.130E+10   1.155E+12   4.718E+11   2.026E+11   1.604E+11
     2   198  3  -1    3.192242E+01   4.542E+08
     5   198  3  -1    2.804256E+01   1.120E+10
     8   198  3  -1    2.796826E+01   7.724E+09
    10   198  3  -1    2.770249E+01   1.934E+09
    11   198  3  -1    2.768880E+01   4.787E+09
    12   198  3  -1    2.767898E+01   3.809E+09
    13   198  3  -1    2.767266E+01   5.203E+08
    16   198  3  -1    2.711175E+01   7.263E+07
     3   199  3  -1    3.189520E+01   2.682E+08   2.860E+10   1.203E+12   2.274E+09   8.436E+11   1.774E+11   1.157E+11   6.440E+10
     5   199  3  -1    2.804380E+01   2.201E+10
     6   199  3  -1    2.802428E+01   7.484E+09
     7   199  3  -1    2.800126E+01   2.632E+08
     8   199  3  -1    2.796950E+01   1.541E+09
     9   199  3  -1    2.771075E+01   3.525E+09
    13   199  3  -1    2.767391E+01   6.388E+08
    14   199  3  -1    2.767063E+01   7.682E+08
     6   200  3  -1    2.803232E+01   5.267E+08   7.389E+10   9.711E+11   0.000E+00   2.269E+11   5.220E+11   2.890E+10   1.933E+11
     7   200  3  -1    2.800930E+01   4.289E+10
    14   200  3  -1    2.767868E+01   3.920E+10
    15   200  3  -1    2.719805E+01   1.319E+08
     3   201  3  -1    3.190682E+01   3.743E+08   7.485E+10   1.976E+12   3.184E+09   1.222E+12   3.046E+11   3.394E+11   1.065E+11
     5   201  3  -1    2.805542E+01   4.537E+10
     6   201  3  -1    2.803590E+01   2.716E+10
     7   201  3  -1    2.801288E+01   9.013E+08
     8   201  3  -1    2.798112E+01   1.773E+08
     9   201  3  -1    2.772237E+01   7.310E+08
    13   201  3  -1    2.768553E+01   1.792E+10
    14   201  3  -1    2.768225E+01   3.382E+08
    15   201  3  -1    2.720163E+01   7.316E+07
     2   202  3  -1    3.194594E+01   7.115E+08   9.818E+10   8.953E+11   7.019E+09   2.631E+11   4.412E+11   1.117E+11   7.237E+10
     4   202  3  -1    3.128009E+01   2.714E+08
     5   202  3  -1    2.806608E+01   5.868E+10
     6   202  3  -1    2.804656E+01   1.081E+10
     9   202  3  -1    2.773303E+01   3.333E+09
    10   202  3  -1    2.772602E+01   1.418E+10
    12   202  3  -1    2.770250E+01   1.327E+10
    13   202  3  -1    2.769619E+01   2.652E+09
    15   202  3  -1    2.721229E+01   9.927E+07
    16   202  3  -1    2.713528E+01   1.859E+09
     7   204  3  -1    2.802924E+01   2.738E+10   2.240E+10   8.399E+11   0.000E+00   0.000E+00   7.049E+11   0.000E+00   1.350E+11
     6   205  3  -1    2.806164E+01   7.393E+10   9.113E+10   3.718E+12   0.000E+00   2.301E+11   2.872E+12   3.481E+11   2.671E+11
     7   205  3  -1    2.803862E+01   7.146E+09
    14   205  3  -1    2.770799E+01   3.405E+10
     3   206  3  -1    3.194162E+01   1.454E+08   8.356E+10   4.099E+12   1.194E+10   1.362E+12   2.430E+12   1.396E+11   1.553E+11
     5   206  3  -1    2.809023E+01   2.110E+10
     6   206  3  -1    2.807070E+01   1.967E+10
     7   206  3  -1    2.804768E+01   1.859E+09
     8   206  3  -1    2.801593E+01   1.466E+10
     9   206  3  -1    2.775718E+01   2.981E+10
    13   206  3  -1    2.772033E+01   1.781E+10
    14   206  3  -1    2.771706E+01   1.690E+09
    15   206  3  -1    2.723643E+01   1.428E+08
     2   207  3  -1    3.204138E+01   1.495E+09   6.827E+09   5.003E+11   1.287E+07   1.731E+11   6.981E+10   1.439E+11   1.135E+11
    10   207  3  -1    2.782146E+01   1.610E+08
    12   207  3  -1    2.779795E+01   6.070E+08
     5   208  3  -1    2.816219E+01   5.478E+08   1.836E+10   1.189E+12   5.843E+08   6.148E+11   4.211E+11   1.319E+11   2.102E+10
     6   208  3  -1    2.814267E+01   1.277E+10
     7   208  3  -1    2.811965E+01   1.501E+09
     8   208  3  -1    2.808789E+01   1.256E+09
     9   208  3  -1    2.782914E+01   2.421E+09
    13   208  3  -1    2.779230E+01   1.075E+08
    15   208  3  -1    2.730840E+01   5.057E+08
     7   209  3  -1    2.812202E+01   1.442E+11   1.180E+11   2.188E+13   0.000E+00   0.000E+00   1.981E+13   0.000E+00   2.067E+12
     4   210  3  -1    3.137917E+01   5.466E+08   1.338E+10   1.615E+12   1.617E+09   1.659E+11   1.263E+12   1.486E+11   3.595E+10
     5   210  3  -1    2.816516E+01   2.106E+08
     6   210  3  -1    2.814564E+01   1.453E+09
     8   210  3  -1    2.809086E+01   2.000E+09
     9   210  3  -1    2.783211E+01   5.188E+08
    10   210  3  -1    2.782510E+01   5.119E+09
    12   210  3  -1    2.780159E+01   8.134E+08
    13   210  3  -1    2.779527E+01   1.809E+09
    14   210  3  -1    2.779200E+01   1.503E+08
    15   210  3  -1    2.731137E+01   3.740E+08
    16   210  3  -1    2.723436E+01   3.456E+09
     6   211  3  -1    2.815732E+01   9.310E+10   8.252E+10   1.861E+13   0.000E+00   1.730E+13   2.841E+11   4.110E+11   6.168E+11
     7   211  3  -1    2.813430E+01   2.483E+08
    14   211  3  -1    2.780368E+01   6.741E+09
    15   211  3  -1    2.732305E+01   5.935E+09
     1   212  3  -1    3.207455E+01   1.024E+09   3.586E+10   1.367E+12   3.240E+08   9.176E+10   9.188E+11   2.158E+10   3.349E+11
     2   212  3  -1    3.206119E+01   1.849E+09
     3   212  3  -1    3.203272E+01   1.104E+09
     4   212  3  -1    3.139533E+01   3.142E+08
     5   212  3  -1    2.818133E+01   3.632E+09
     8   212  3  -1    2.810703E+01   1.063E+10
     9   212  3  -1    2.784828E+01   1.290E+08
    10   212  3  -1    2.784126E+01   4.520E+08
    11   212  3  -1    2.782757E+01   2.820E+09
    12   212  3  -1    2.781775E+01   1.496E+09
    13   212  3  -1    2.781143E+01   2.726E+09
    16   212  3  -1    2.725052E+01   1.069E+08
     6   213  3  -1    2.817206E+01   4.502E+08   2.481E+09   1.149E+11   0.000E+00   6.717E+10   4.635E+10   4.015E+07   1.330E+09
     7   213  3  -1    2.814904E+01   2.113E+09
     6   214  3  -1    2.817443E+01   1.510E+09   1.599E+10   2.509E+12   0.000E+00   2.258E+12   1.375E+11   4.505E+10   6.809E+10
     7   214  3  -1    2.815141E+01   1.207E+10
    14   214  3  -1    2.782079E+01   3.193E+09
    15   214  3  -1    2.734016E+01   3.290E+08
     3   215  3  -1    3.205042E+01   2.262E+08   1.490E+10   1.227E+12   5.968E+08   5.089E+11   5.534E+11   1.652E+10   1.476E+11
     5   215  3  -1    2.819902E+01   9.959E+08
     6   215  3  -1    2.817950E+01   3.967E+08
     7   215  3  -1    2.815647E+01   2.501E+09
     8   215  3  -1    2.812472E+01   8.239E+09
     9   215  3  -1    2.786597E+01   4.103E+09
    13   215  3  -1    2.782913E+01   1.189E+08
    14   215  3  -1    2.782585E+01   1.282E+09
    15   215  3  -1    2.734523E+01   2.299E+08
     3   216  3  -1    3.206287E+01   1.578E+09   4.713E+10   1.197E+12   3.335E+09   2.274E+11   8.407E+11   6.351E+10   6.229E+10
     4   216  3  -1    3.142548E+01   2.797E+08
     5   216  3  -1    2.821148E+01   9.016E+09
     6   216  3  -1    2.819195E+01   1.868E+10
     8   216  3  -1    2.813718E+01   1.785E+09
     9   216  3  -1    2.787843E+01   7.555E+08
    10   216  3  -1    2.787141E+01   2.841E+08
    12   216  3  -1    2.784790E+01   1.649E+09
    13   216  3  -1    2.784158E+01   1.754E+09
    14   216  3  -1    2.783831E+01   2.505E+09
    15   216  3  -1    2.735768E+01   2.442E+08
    16   216  3  -1    2.728067E+01   1.517E+09
     3   217  3  -1    3.206694E+01   1.772E+09   2.027E+10   1.538E+12   2.060E+09   3.750E+11   1.010E+12   5.263E+10   9.805E+10
     4   217  3  -1    3.142955E+01   3.746E+08
     6   217  3  -1    2.819602E+01   1.029E+08
     8   217  3  -1    2.814124E+01   9.828E+07
     9   217  3  -1    2.788249E+01   2.094E+09
    10   217  3  -1    2.787548E+01   2.488E+09
    13   217  3  -1    2.784565E+01   5.746E+09
    14   217  3  -1    2.784237E+01   5.003E+09
    15   217  3  -1    2.736175E+01   2.286E+08
    16   217  3  -1    2.728473E+01   2.223E+09
     7   218  3  -1    2.818355E+01   1.085E+10   8.874E+09   3.709E+10   0.000E+00   0.000E+00   2.701E+10   0.000E+00   1.008E+10
     3   219  3  -1    3.207871E+01   1.252E+09   1.006E+11   6.343E+12   9.883E+08   2.129E+12   3.676E+12   5.116E+10   4.860E+11
     5   219  3  -1    2.822731E+01   3.553E+09
     6   219  3  -1    2.820779E+01   1.063E+10
     7   219  3  -1    2.818476E+01   1.342E+10
     8   219  3  -1    2.815301E+01   6.514E+10
     9   219  3  -1    2.789426E+01   2.071E+10
    14   219  3  -1    2.785414E+01   6.038E+09
    15   219  3  -1    2.737352E+01   1.906E+09
     2   220  3  -1    3.210740E+01   3.136E+08   1.808E+10   1.356E+12   1.487E+09   1.877E+11   9.805E+11   1.724E+11   1.375E+10
     3   220  3  -1    3.207894E+01   7.666E+07
     4   220  3  -1    3.144155E+01   1.250E+08
     5   220  3  -1    2.822754E+01   5.647E+08
     8   220  3  -1    2.815324E+01   3.313E+09
     9   220  3  -1    2.789449E+01   6.543E+07
    11   220  3  -1    2.787378E+01   7.603E+08
    12   220  3  -1    2.786396E+01   5.343E+09
    13   220  3  -1    2.785765E+01   3.126E+09
    16   220  3  -1    2.729674E+01   9.834E+07
     6   221  3  -1    2.821318E+01   1.162E+08   3.843E+10   1.998E+13   0.000E+00   1.055E+12   1.892E+13   1.402E+09   8.994E+08
     7   221  3  -1    2.819016E+01   8.235E+09
    14   221  3  -1    2.785954E+01   3.400E+10
    15   221  3  -1    2.737892E+01   4.709E+09
     3   222  3  -1    3.208651E+01   2.178E+08   8.875E+10   2.553E+13   7.808E+07   1.530E+13   9.437E+12   3.969E+11   3.968E+11
     5   222  3  -1    2.823512E+01   4.008E+09
     7   222  3  -1    2.819257E+01   2.269E+09
     8   222  3  -1    2.816082E+01   5.612E+10
     9   222  3  -1    2.790207E+01   1.175E+10
    13   222  3  -1    2.786522E+01   4.497E+10
    14   222  3  -1    2.786195E+01   1.321E+09
    15   222  3  -1    2.738133E+01   8.586E+08
     2   223  3  -1    3.212305E+01   4.027E+07   5.830E+09   9.043E+09   5.202E+05   6.051E+09   2.029E+09   6.662E+08   2.964E+08
    12   223  3  -1    2.787962E+01   1.901E+09
     6   224  3  -1    2.822471E+01   5.693E+08   1.250E+10   2.070E+12   0.000E+00   9.001E+10   1.964E+12   2.104E+09   1.342E+10
     7   224  3  -1    2.820169E+01   4.970E+09
    14   224  3  -1    2.787107E+01   8.430E+09
    15   224  3  -1    2.739044E+01   6.826E+08
     5   225  3  -1    2.824536E+01   1.368E+10   1.907E+10   3.555E+12   1.429E+08   8.389E+11   2.566E+12   1.365E+11   1.289E+10
     6   225  3  -1    2.822584E+01   1.475E+09
     7   225  3  -1    2.820282E+01   3.794E+08
     8   225  3  -1    2.817106E+01   5.369E+09
     9   225  3  -1    2.791231E+01   4.316E+08
    13   225  3  -1    2.787547E+01   2.253E+09
    14   225  3  -1    2.787220E+01   1.536E+09
     7   226  3  -1    2.820314E+01   1.635E+10   1.338E+10   1.786E+10   0.000E+00   0.000E+00   4.586E+09   0.000E+00   1.327E+10
     1   227  3  -1    3.215241E+01   2.502E+09   1.213E+11   6.878E+12   2.646E+09   2.000E+12   4.086E+12   6.071E+11   1.822E+11
     2   227  3  -1    3.213905E+01   9.970E+08
     3   227  3  -1    3.211059E+01   6.246E+07
     4   227  3  -1    3.147320E+01   1.445E+09
     5   227  3  -1    2.825919E+01   2.418E+10
     8   227  3  -1    2.818489E+01   2.153E+10
     9   227  3  -1    2.792614E+01   3.925E+08
    10   227  3  -1    2.791913E+01   8.211E+08
    11   227  3  -1    2.790543E+01   5.506E+10
    12   227  3  -1    2.789561E+01   2.049E+10
    13   227  3  -1    2.788930E+01   2.874E+08
    16   227  3  -1    2.732838E+01   9.713E+08
     3   228  3  -1    3.211536E+01   2.025E+08   3.583E+10   1.852E+12   1.706E+07   3.184E+11   1.336E+12   1.135E+11   8.470E+10
     5   228  3  -1    2.826396E+01   1.961E+09
     6   228  3  -1    2.824444E+01   1.170E+10
     7   228  3  -1    2.822142E+01   4.566E+09
     9   228  3  -1    2.793091E+01   3.409E+08
    13   228  3  -1    2.789407E+01   1.531E+08
    14   228  3  -1    2.789079E+01   1.612E+10
    15   228  3  -1    2.741017E+01   2.204E+08
     2   229  3  -1    3.214721E+01   8.074E+08   6.772E+10   1.789E+13   7.368E+09   1.057E+13   7.163E+12   1.437E+11   8.998E+09
     4   229  3  -1    3.148136E+01   2.386E+08
     5   229  3  -1    2.826735E+01   3.610E+09
     6   229  3  -1    2.824783E+01   1.731E+09
     8   229  3  -1    2.819305E+01   1.164E+10
     9   229  3  -1    2.793430E+01   2.506E+09
    10   229  3  -1    2.792729E+01   2.283E+10
    12   229  3  -1    2.790378E+01   5.312E+10
    13   229  3  -1    2.789746E+01   1.895E+08
    14   229  3  -1    2.789418E+01   2.688E+08
    15   229  3  -1    2.741356E+01   2.045E+08
    16   229  3  -1    2.733655E+01   8.182E+08
     3   230  3  -1    3.212157E+01   3.397E+08   4.558E+10   7.267E+11   1.700E+08   3.167E+11   2.160E+11   4.646E+10   1.474E+11
     5   230  3  -1    2.827017E+01   3.417E+09
     6   230  3  -1    2.825065E+01   4.919E+09
     8   230  3  -1    2.819587E+01   2.217E+08
     9   230  3  -1    2.793712E+01   2.661E+10
    10   230  3  -1    2.793011E+01   1.262E+10
    13   230  3  -1    2.790028E+01   3.039E+08
    14   230  3  -1    2.789700E+01   5.226E+07
     2   231  3  -1    3.215563E+01   4.011E+08   5.009E+10   5.478E+12   1.409E+09   3.944E+12   1.368E+12   6.687E+10   9.767E+10
     3   231  3  -1    3.212717E+01   8.316E+08
     4   231  3  -1    3.148978E+01   2.660E+08
     5   231  3  -1    2.827577E+01   3.910E+09
     6   231  3  -1    2.825625E+01   5.275E+09
     8   231  3  -1    2.820147E+01   3.882E+09
     9   231  3  -1    2.794272E+01   1.381E+08
    10   231  3  -1    2.793571E+01   5.124E+10
    12   231  3  -1    2.791220E+01   6.989E+08
    14   231  3  -1    2.790261E+01   1.093E+09
    15   231  3  -1    2.742198E+01   4.442E+07
    16   231  3  -1    2.734497E+01   1.299E+09
     6   232  3  -1    2.826034E+01   1.282E+10   1.116E+10   2.344E+12   0.000E+00   1.109E+12   9.632E+11   1.098E+11   1.616E+11
     7   232  3  -1    2.823732E+01   4.377E+08
    14   232  3  -1    2.790669E+01   8.291E+08
    15   232  3  -1    2.742607E+01   1.344E+08
     8   233  3  -1    2.821055E+01   1.206E+09   3.479E+10   2.882E+11   3.918E+08   8.328E+09   1.748E+11   9.072E+10   1.394E+10
     9   233  3  -1    2.795180E+01   4.987E+09
    10   233  3  -1    2.794478E+01   2.392E+10
    12   233  3  -1    2.792127E+01   2.500E+08
    13   233  3  -1    2.791495E+01   4.092E+07
    16   233  3  -1    2.735404E+01   8.474E+07
     5   234  3  -1    2.829467E+01   1.363E+10   6.400E+10   3.381E+11   5.141E+08   3.290E+10   3.168E+09   2.645E+11   3.706E+10
     8   234  3  -1    2.822037E+01   4.073E+09
    10   234  3  -1    2.795461E+01   9.302E+09
    11   234  3  -1    2.794091E+01   4.108E+10
    12   234  3  -1    2.793109E+01   8.179E+09
    13   234  3  -1    2.792478E+01   1.770E+09
    16   234  3  -1    2.736387E+01   2.922E+08
     2   235  3  -1    3.217933E+01   1.717E+08   1.719E+10   1.850E+11   1.921E+07   7.696E+10   2.960E+10   4.653E+10   3.185E+10
    10   235  3  -1    2.795941E+01   4.748E+09
    12   235  3  -1    2.793590E+01   8.103E+08
     3   236  3  -1    3.215203E+01   4.687E+08   1.872E+10   4.227E+12   8.880E+07   2.085E+11   3.779E+12   1.422E+11   9.710E+10
     5   236  3  -1    2.830063E+01   1.833E+08
     6   236  3  -1    2.828111E+01   6.566E+07
     8   236  3  -1    2.822633E+01   1.812E+10
     9   236  3  -1    2.796758E+01   2.944E+09
    13   236  3  -1    2.793074E+01   1.023E+08
    14   236  3  -1    2.792746E+01   3.029E+09
     7   238  3  -1    2.826632E+01   3.812E+10   3.119E+10   1.360E+11   0.000E+00   0.000E+00   1.307E+11   0.000E+00   5.366E+09
     6   239  3  -1    2.829851E+01   7.133E+08   3.548E+10   2.712E+12   0.000E+00   3.687E+11   2.278E+12   2.518E+08   6.480E+10
     7   239  3  -1    2.827548E+01   2.957E+10
    14   239  3  -1    2.794486E+01   3.706E+09
    15   239  3  -1    2.746424E+01   3.184E+09
     5   240  3  -1    2.832341E+01   6.891E+09   1.089E+11   1.231E+13   3.193E+09   5.948E+12   6.150E+12   8.733E+10   1.225E+11
     6   240  3  -1    2.830389E+01   2.890E+10
     8   240  3  -1    2.824911E+01   1.901E+09
     9   240  3  -1    2.799036E+01   1.071E+10
    10   240  3  -1    2.798335E+01   3.772E+10
    12   240  3  -1    2.795983E+01   7.410E+09
    13   240  3  -1    2.795352E+01   2.099E+10
    14   240  3  -1    2.795024E+01   1.777E+08
    15   240  3  -1    2.746962E+01   1.374E+08
    16   240  3  -1    2.739261E+01   4.600E+08
     1   241  3  -1    3.223851E+01   3.584E+08   5.544E+08   3.584E+10   1.452E+10   5.027E+09   1.601E+10   1.004E+08   1.729E+08
     2   241  3  -1    3.222515E+01   2.611E+08
     3   242  3  -1    3.219711E+01   8.985E+08   1.421E+11   1.060E+13   3.420E+07   5.304E+12   5.162E+12   1.743E+10   1.177E+11
     5   242  3  -1    2.834571E+01   1.715E+10
     6   242  3  -1    2.832619E+01   4.244E+10
     7   242  3  -1    2.830317E+01   4.397E+10
     8   242  3  -1    2.827141E+01   3.315E+09
     9   242  3  -1    2.801266E+01   2.770E+10
    13   242  3  -1    2.797582E+01   1.100E+10
    14   242  3  -1    2.797254E+01   2.490E+08
     7   244  3  -1    2.831196E+01   2.088E+10   1.708E+10   4.385E+12   0.000E+00   0.000E+00   3.512E+12   0.000E+00   8.738E+11
     6   245  3  -1    2.833731E+01   7.693E+10   9.486E+10   8.888E+12   0.000E+00   7.661E+12   3.948E+11   5.209E+11   3.119E+11
     7   245  3  -1    2.831429E+01   2.669E+10
    14   245  3  -1    2.798366E+01   7.869E+09
    15   245  3  -1    2.750304E+01   2.846E+09
     3   246  3  -1    3.221206E+01   3.540E+08   1.056E+09   5.731E+10   2.690E+09   1.570E+10   3.776E+10   4.125E+08   7.468E+08
     5   246  3  -1    2.836067E+01   2.726E+08
     8   246  3  -1    2.828637E+01   1.007E+08
     9   246  3  -1    2.802762E+01   6.625E+07
    13   246  3  -1    2.799077E+01   1.536E+08
     1   247  3  -1    3.226230E+01   4.423E+09   2.491E+11   5.062E+12   2.032E+09   1.131E+12   3.519E+12   1.608E+11   2.495E+11
     3   247  3  -1    3.222048E+01   9.235E+07
     4   247  3  -1    3.158309E+01   2.887E+08
     5   247  3  -1    2.836908E+01   3.279E+10
     8   247  3  -1    2.829478E+01   8.869E+10
     9   247  3  -1    2.803603E+01   1.744E+09
    10   247  3  -1    2.802902E+01   1.518E+10
    11   247  3  -1    2.801532E+01   1.450E+10
    12   247  3  -1    2.800550E+01   1.199E+10
    13   247  3  -1    2.799919E+01   5.291E+09
    16   247  3  -1    2.743828E+01   9.055E+08
     2   249  3  -1    3.224987E+01   3.864E+09   2.259E+11   5.829E+12   1.306E+10   1.382E+12   3.828E+12   4.533E+11   1.521E+11
     5   249  3  -1    2.837001E+01   1.102E+11
     6   249  3  -1    2.835048E+01   2.783E+10
     8   249  3  -1    2.829571E+01   2.866E+10
     9   249  3  -1    2.803696E+01   9.323E+07
    10   249  3  -1    2.802994E+01   2.967E+09
    12   249  3  -1    2.800643E+01   1.504E+09
    13   249  3  -1    2.800011E+01   3.760E+10
    14   249  3  -1    2.799684E+01   3.485E+09
    15   249  3  -1    2.751622E+01   2.918E+08
    16   249  3  -1    2.743920E+01   1.611E+08
     6   250  3  -1    2.835318E+01   1.187E+10   5.828E+10   1.138E+13   0.000E+00   2.665E+11   1.029E+13   4.676E+11   3.472E+11
     7   250  3  -1    2.833016E+01   4.072E+10
    14   250  3  -1    2.799953E+01   5.264E+08
    15   250  3  -1    2.751891E+01   1.019E+10
     7   251  3  -1    2.833921E+01   3.803E+10   3.112E+10   4.818E+12   0.000E+00   0.000E+00   4.075E+12   0.000E+00   7.431E+11
     3   252  3  -1    3.223329E+01   3.495E+08   1.176E+11   1.251E+13   1.869E+09   5.628E+12   4.522E+12   2.031E+12   3.296E+11
     5   252  3  -1    2.838189E+01   7.631E+10
     6   252  3  -1    2.836237E+01   2.858E+10
     7   252  3  -1    2.833935E+01   2.235E+09
     8   252  3  -1    2.830759E+01   3.628E+10
     9   252  3  -1    2.804884E+01   9.699E+08
    14   252  3  -1    2.800872E+01   4.441E+09
    15   252  3  -1    2.752810E+01   3.147E+08
     3   253  3  -1    3.223372E+01   3.564E+08   1.699E+10   1.843E+12   9.185E+09   8.194E+11   6.728E+11   2.887E+11   5.282E+10
     5   253  3  -1    2.838233E+01   1.131E+10
     6   253  3  -1    2.836280E+01   3.998E+09
     7   253  3  -1    2.833978E+01   1.248E+08
     8   253  3  -1    2.830803E+01   5.410E+09
    14   253  3  -1    2.800916E+01   5.223E+08
     5   254  3  -1    2.839518E+01   1.999E+09   8.245E+09   1.436E+11   1.308E+08   1.377E+10   2.345E+10   2.482E+10   8.141E+10
     6   254  3  -1    2.837566E+01   1.826E+09
     8   254  3  -1    2.832088E+01   7.939E+07
     9   254  3  -1    2.806213E+01   1.785E+09
    12   254  3  -1    2.803160E+01   4.226E+08
    14   254  3  -1    2.802201E+01   9.034E+08
    15   254  3  -1    2.754139E+01   5.446E+07
    16   254  3  -1    2.746437E+01   1.971E+08
     7   255  3  -1    2.835784E+01   1.474E+10   1.206E+10   4.369E+12   0.000E+00   0.000E+00   3.706E+12   0.000E+00   6.628E+11
     2   256  3  -1    3.228559E+01   5.907E+08   4.583E+10   1.579E+12   1.492E+09   7.185E+10   1.151E+12   2.933E+11   6.160E+10
     5   256  3  -1    2.840573E+01   2.101E+09
     6   256  3  -1    2.838620E+01   2.110E+09
     8   256  3  -1    2.833143E+01   5.942E+09
     9   256  3  -1    2.807268E+01   9.151E+09
    10   256  3  -1    2.806566E+01   7.693E+09
    12   256  3  -1    2.804215E+01   3.365E+10
    13   256  3  -1    2.803583E+01   6.815E+07
    14   256  3  -1    2.803256E+01   2.486E+08
     3   257  3  -1    3.225730E+01   3.344E+08   1.526E+11   6.235E+12   5.975E+07   4.565E+11   4.744E+12   3.794E+11   6.548E+11
     5   257  3  -1    2.840591E+01   4.883E+10
     6   257  3  -1    2.838638E+01   4.895E+10
     7   257  3  -1    2.836336E+01   3.939E+08
     8   257  3  -1    2.833161E+01   4.792E+10
     9   257  3  -1    2.807286E+01   5.501E+09
    14   257  3  -1    2.803274E+01   2.860E+10
    15   257  3  -1    2.755212E+01   1.240E+09
     6   258  3  -1    2.839166E+01   6.389E+09   9.351E+09   1.520E+12   0.000E+00   9.360E+11   3.673E+11   1.253E+11   9.173E+10
     7   258  3  -1    2.836864E+01   3.416E+09
    14   258  3  -1    2.803802E+01   1.234E+09
     7   259  3  -1    2.837036E+01   4.369E+10   3.575E+10   1.943E+12   0.000E+00   0.000E+00   1.533E+12   0.000E+00   4.100E+11
     6   260  3  -1    2.840007E+01   1.288E+11   1.289E+11   2.360E+13   0.000E+00   1.188E+07   2.146E+13   1.025E+12   1.112E+12
     7   260  3  -1    2.837705E+01   8.659E+09
    14   260  3  -1    2.804642E+01   3.334E+09
    15   260  3  -1    2.756580E+01   2.238E+10
     3   261  3  -1    3.227263E+01   1.348E+09   1.687E+11   1.415E+13   3.735E+08   1.113E+13   1.258E+12   1.104E+12   6.581E+11
     5   261  3  -1    2.842124E+01   4.660E+10
     6   261  3  -1    2.840171E+01   9.728E+10
     7   261  3  -1    2.837869E+01   5.701E+09
     8   261  3  -1    2.834694E+01   2.502E+09
     9   261  3  -1    2.808819E+01   3.896E+09
    13   261  3  -1    2.805134E+01   1.653E+10
    14   261  3  -1    2.804807E+01   1.328E+10
    15   261  3  -1    2.756745E+01   1.303E+08
     5   262  3  -1    2.842215E+01   3.077E+09   2.118E+10   2.214E+11   1.601E+08   3.619E+10   2.545E+10   4.819E+10   1.114E+11
     8   262  3  -1    2.834785E+01   2.481E+08
     9   262  3  -1    2.808910E+01   6.798E+09
