SEQ='MG'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63076954.8  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)    69764.0 
     3          2S2 2P6 3P1         (2)1( 1.5)    70231.5 
     4          2S2 2P6 3D1         (2)2( 1.5)   158402.6 
     5          2S2 2P6 3D1         (2)2( 2.5)   158438.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  63342701.4 NLVL=   981
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   594   773  3  -1    8.514328E+00   8.381E+08
   594   774  3  -1    8.515995E+00   1.013E+10   8.479E+09   3.181E+13   2.128E+12   0.000E+00   5.269E+12   2.368E+10   2.410E+13
   588   775  3  -1    8.731240E+00   1.811E+09   1.080E+10   4.039E+13   2.640E+12   3.080E+12   3.637E+12   1.721E+13   1.354E+13
   591   775  3  -1    8.653698E+00   7.121E+07
   593   775  3  -1    8.519640E+00   1.099E+10
   594   775  3  -1    8.519490E+00   8.132E+08
   596   775  3  -1    8.229050E+00   8.412E+07
   592   776  3  -1    8.520502E+00   4.879E+07   2.239E+09   2.115E+12   2.233E+09   4.066E+11   1.099E+11   1.567E+12   2.717E+10
   593   776  3  -1    8.520402E+00   1.192E+09
   594   776  3  -1    8.520252E+00   1.312E+08
   588   777  3  -1    8.733192E+00   8.277E+06   1.122E+10   4.883E+13   3.252E+12   6.230E+12   1.788E+12   3.451E+13   2.846E+12
   590   777  3  -1    8.658220E+00   5.225E+07
   592   777  3  -1    8.521692E+00   1.401E+10
   593   777  3  -1    8.521592E+00   2.063E+09
   594   777  3  -1    8.521442E+00   7.647E+07
   589   779  3  -1    8.665486E+00   1.980E+07   5.367E+09   3.533E+11   2.151E+08   8.857E+08   4.542E+08   3.040E+11   3.289E+10
   592   779  3  -1    8.527641E+00   3.647E+09
   593   779  3  -1    8.527541E+00   6.777E+08
   594   780  3  -1    8.531727E+00   4.172E+08   1.606E+09   1.289E+11   6.713E+10   0.000E+00   1.036E+09   3.786E+09   5.532E+10
   588   781  3  -1    8.745537E+00   9.450E+07   3.055E+10   7.766E+12   1.345E+12   3.457E+09   4.318E+11   2.309E+11   7.556E+11
   590   781  3  -1    8.670565E+00   1.013E+10
   591   781  3  -1    8.667995E+00   2.348E+10
   593   781  3  -1    8.533937E+00   1.576E+08
   594   781  3  -1    8.533787E+00   4.961E+08
   596   781  3  -1    8.243347E+00   9.349E+06
   593   782  3  -1    8.535531E+00   4.366E+08   3.107E+09   1.573E+11   2.462E+09   6.418E+06   7.055E+08   2.693E+10   1.168E+11
   594   782  3  -1    8.535380E+00   1.600E+09
   592   783  3  -1    8.536492E+00   4.266E+09   4.611E+09   5.755E+11   2.141E+11   3.584E+09   6.392E+08   3.099E+11   2.766E+10
   593   783  3  -1    8.536392E+00   1.076E+09
   594   783  3  -1    8.536242E+00   2.283E+08
   588   784  3  -1    8.749281E+00   9.889E+08   4.050E+10   6.608E+12   1.962E+12   3.710E+11   1.199E+11   4.301E+11   1.379E+11
   589   784  3  -1    8.675626E+00   1.730E+10
   590   784  3  -1    8.674309E+00   5.212E+09
   591   784  3  -1    8.671739E+00   1.542E+10
   592   784  3  -1    8.537781E+00   6.151E+08
   593   784  3  -1    8.537681E+00   8.018E+08
   590   785  3  -1    8.674466E+00   1.295E+10   4.161E+10   4.757E+12   2.281E+12   4.963E+11   1.117E+11   5.006E+11   1.810E+07
   592   785  3  -1    8.537939E+00   9.162E+08
   587   786  3  -1    9.869106E+00   9.676E+07   5.574E+10   9.313E+12   4.280E+12   1.002E+11   1.972E+11   3.102E+12   1.054E+12
   588   786  3  -1    8.772711E+00   2.312E+10
   589   786  3  -1    8.699057E+00   1.516E+09
   590   786  3  -1    8.697739E+00   4.226E+09
   591   786  3  -1    8.695169E+00   4.866E+09
   593   786  3  -1    8.561112E+00   3.735E+07
   595   786  3  -1    8.437068E+00   5.892E+09
   596   786  3  -1    8.270521E+00   1.166E+09
   591   787  3  -1    8.698398E+00   8.365E+07   2.739E+08   3.984E+10   5.972E+09   4.066E+08   4.273E+08   3.865E+09   2.868E+10
   593   787  3  -1    8.564340E+00   9.109E+07
   594   787  3  -1    8.564190E+00   2.358E+07
   588   788  3  -1    8.778415E+00   9.668E+07   1.325E+10   8.659E+12   5.730E+11   7.056E+09   6.025E+11   6.995E+11   2.501E+12
   589   788  3  -1    8.704761E+00   2.988E+09
   590   788  3  -1    8.703444E+00   5.110E+09
   591   788  3  -1    8.700874E+00   2.911E+09
   592   788  3  -1    8.566916E+00   7.325E+08
   593   788  3  -1    8.566816E+00   9.770E+07
   595   788  3  -1    8.442773E+00   1.223E+08
   596   788  3  -1    8.276225E+00   2.949E+08
   590   789  3  -1    8.706218E+00   7.229E+08   3.086E+09   1.779E+12   2.879E+11   1.675E+10   9.375E+10   7.009E+11   2.021E+10
   592   789  3  -1    8.569691E+00   2.612E+08
   593   790  3  -1    8.570492E+00   4.564E+09   1.169E+10   7.959E+11   4.511E+11   2.696E+09   3.312E+09   1.235E+11   1.692E+11
   594   790  3  -1    8.570342E+00   1.984E+08
   588   791  3  -1    8.783385E+00   7.251E+07   1.373E+10   5.399E+12   6.247E+11   1.245E+11   2.813E+11   1.579E+11   1.807E+12
   590   791  3  -1    8.708413E+00   2.539E+09
   591   791  3  -1    8.705843E+00   1.014E+10
   592   791  3  -1    8.571885E+00   6.252E+07
   593   791  3  -1    8.571785E+00   8.900E+08
   594   791  3  -1    8.571635E+00   5.519E+08
   596   791  3  -1    8.281195E+00   9.785E+06
   588   792  3  -1    8.785238E+00   1.673E+07   3.268E+09   1.548E+12   1.587E+11   2.202E+10   4.348E+10   8.946E+10   6.286E+11
   590   792  3  -1    8.710266E+00   3.020E+08
   591   792  3  -1    8.707696E+00   2.861E+09
   593   792  3  -1    8.573638E+00   3.836E+07
   594   792  3  -1    8.573488E+00   7.675E+07
   594   793  3  -1    8.579181E+00   1.633E+09   6.357E+09   3.070E+11   2.487E+11   0.000E+00   3.557E+07   2.601E+10   2.923E+10
   590   794  3  -1    8.716999E+00   3.177E+09   9.672E+09   1.580E+13   3.175E+11   1.308E+11   5.327E+11   7.292E+12   1.359E+11
   592   794  3  -1    8.580472E+00   3.238E+06
   588   795  3  -1    8.793426E+00   1.299E+09   3.785E+09   4.259E+11   2.245E+11   1.048E+10   6.635E+09   1.377E+11   1.633E+10
   589   795  3  -1    8.719772E+00   1.616E+09
   590   795  3  -1    8.718454E+00   3.064E+08
   591   795  3  -1    8.715885E+00   2.436E+07
   592   795  3  -1    8.581927E+00   6.561E+07
   593   795  3  -1    8.581827E+00   1.107E+08
   595   795  3  -1    8.457784E+00   3.840E+08
   596   795  3  -1    8.291236E+00   4.566E+07
   588   796  3  -1    8.793770E+00   3.609E+07   9.100E+09   4.121E+12   8.317E+10   8.188E+10   3.222E+11   7.321E+11   1.608E+12
   590   796  3  -1    8.718799E+00   8.446E+09
   591   796  3  -1    8.716229E+00   2.380E+09
   592   796  3  -1    8.582271E+00   8.645E+08
   593   796  3  -1    8.582171E+00   3.622E+08
   596   796  3  -1    8.291580E+00   2.024E+08
   591   798  3  -1    8.718136E+00   3.650E+09   6.211E+09   3.145E+12   2.712E+11   1.533E+10   2.797E+11   5.776E+11   2.051E+11
   593   798  3  -1    8.584079E+00   3.443E+09
   594   799  3  -1    8.584287E+00   3.483E+09   3.807E+09   1.348E+12   3.494E+11   0.000E+00   3.861E+10   1.031E+11   8.049E+11
   587   800  3  -1    9.898981E+00   2.928E+07   2.446E+10   4.764E+12   9.913E+11   9.091E+10   9.018E+10   1.883E+12   9.818E+10
   588   800  3  -1    8.802586E+00   2.860E+09
   589   800  3  -1    8.728932E+00   2.545E+10
   590   800  3  -1    8.727614E+00   5.451E+09
   591   800  3  -1    8.725045E+00   1.619E+09
   592   800  3  -1    8.591087E+00   1.073E+07
   593   800  3  -1    8.590987E+00   2.269E+08
   595   800  3  -1    8.466944E+00   2.957E+09
   596   800  3  -1    8.300396E+00   5.974E+08
   588   801  3  -1    8.804931E+00   1.059E+10   2.214E+10   1.172E+13   5.765E+11   8.115E+11   5.835E+11   3.522E+12   5.633E+11
   589   801  3  -1    8.731276E+00   9.301E+08
   590   801  3  -1    8.729959E+00   1.098E+08
   591   801  3  -1    8.727389E+00   8.834E+08
   592   801  3  -1    8.593431E+00   2.746E+07
   593   801  3  -1    8.593331E+00   3.629E+08
   595   801  3  -1    8.469288E+00   2.633E+08
   596   801  3  -1    8.302741E+00   7.061E+07
   588   802  3  -1    8.805111E+00   7.847E+08   6.493E+09   7.730E+12   8.981E+10   4.482E+11   4.307E+11   7.670E+10   1.284E+12
   591   802  3  -1    8.727569E+00   3.901E+09
   593   802  3  -1    8.593512E+00   7.293E+07
   594   802  3  -1    8.593362E+00   1.207E+09
   596   802  3  -1    8.302921E+00   1.292E+08
   588   803  3  -1    8.808295E+00   3.683E+07   2.187E+10   5.620E+12   1.174E+12   7.097E+11   2.041E+11   2.106E+11   1.984E+12
   590   803  3  -1    8.733323E+00   2.028E+09
   591   803  3  -1    8.730753E+00   2.451E+09
   592   803  3  -1    8.596795E+00   2.090E+10
   593   803  3  -1    8.596695E+00   4.650E+08
   594   803  3  -1    8.596545E+00   3.342E+07
   596   803  3  -1    8.306105E+00   8.297E+07
   588   804  3  -1    8.815473E+00   1.728E+08   4.945E+10   2.416E+12   1.176E+12   3.665E+10   1.158E+10   7.873E+10   1.007E+12
   591   804  3  -1    8.737931E+00   3.051E+10
   593   804  3  -1    8.603873E+00   2.064E+10
   594   804  3  -1    8.603723E+00   8.492E+09
   588   805  3  -1    8.816509E+00   4.016E+08   8.261E+09   1.203E+13   5.534E+10   1.504E+12   2.178E+11   1.249E+12   2.573E+12
   590   805  3  -1    8.741537E+00   1.418E+09
   591   805  3  -1    8.738967E+00   1.958E+09
   592   805  3  -1    8.605010E+00   6.243E+07
   593   805  3  -1    8.604910E+00   2.147E+09
   594   805  3  -1    8.604760E+00   7.359E+06
   596   805  3  -1    8.314319E+00   7.099E+06
   594   806  3  -1    8.606501E+00   4.789E+09   6.168E+09   9.514E+11   6.181E+11   0.000E+00   8.689E+10   6.419E+09   2.236E+11
   588   807  3  -1    8.818786E+00   4.520E+08   6.190E+09   1.130E+13   1.233E+11   8.716E+11   5.040E+11   1.606E+12   2.031E+11
   590   807  3  -1    8.743815E+00   2.386E+08
   591   807  3  -1    8.741245E+00   2.733E+08
   592   807  3  -1    8.607287E+00   1.216E+09
   593   807  3  -1    8.607187E+00   8.415E+07
   595   807  3  -1    8.483144E+00   2.364E+09
   596   807  3  -1    8.316596E+00   1.162E+07
   588   810  3  -1    8.823730E+00   1.534E+09   1.543E+10   8.086E+12   5.888E+11   7.141E+11   5.270E+11   2.287E+12   3.401E+12
   591   810  3  -1    8.746188E+00   5.980E+09
   593   810  3  -1    8.612131E+00   4.596E+09
   594   810  3  -1    8.611981E+00   9.579E+08
   596   810  3  -1    8.321540E+00   1.111E+08
   588   811  3  -1    8.823745E+00   1.971E+08   2.555E+10   2.999E+12   4.914E+11   2.042E+11   1.539E+11   8.517E+11   6.959E+11
   590   811  3  -1    8.748773E+00   2.985E+10
   591   811  3  -1    8.746203E+00   6.474E+08
   592   811  3  -1    8.612245E+00   5.958E+09
   593   811  3  -1    8.612145E+00   5.387E+08
   594   811  3  -1    8.611995E+00   1.062E+09
   596   811  3  -1    8.321555E+00   1.838E+08
   588   812  3  -1    8.824534E+00   2.640E+09   3.637E+10   2.514E+12   5.094E+11   1.069E+11   4.580E+10   5.534E+11   1.143E+12
   589   812  3  -1    8.750879E+00   5.320E+10
   590   812  3  -1    8.749562E+00   1.131E+10
   591   812  3  -1    8.746992E+00   5.208E+07
   592   812  3  -1    8.613034E+00   1.597E+09
   593   812  3  -1    8.612934E+00   4.861E+08
   595   812  3  -1    8.488891E+00   4.533E+08
   596   812  3  -1    8.322344E+00   1.354E+08
   591   813  3  -1    8.750305E+00   3.125E+09   3.270E+10   5.735E+12   4.906E+10   6.900E+10   9.442E+10   5.209E+10   5.221E+12
   593   813  3  -1    8.616247E+00   7.582E+09
   594   813  3  -1    8.616097E+00   2.269E+10
   594   814  3  -1    8.619960E+00   1.795E+10   2.302E+10   3.390E+12   1.935E+12   0.000E+00   5.418E+11   5.037E+10   7.249E+11
   588   815  3  -1    8.835217E+00   5.781E+07   3.557E+10   7.579E+12   1.141E+12   1.800E+11   1.308E+11   1.536E+12   4.309E+12
   590   815  3  -1    8.760245E+00   5.147E+09
   591   815  3  -1    8.757675E+00   8.813E+08
   592   815  3  -1    8.623717E+00   2.455E+10
   593   815  3  -1    8.623617E+00   7.687E+09
   594   815  3  -1    8.623467E+00   3.407E+09
   588   816  3  -1    8.837986E+00   1.048E+09   1.881E+10   7.509E+12   1.214E+12   4.510E+11   1.583E+11   2.745E+12   2.696E+12
   591   816  3  -1    8.760445E+00   8.730E+09
   593   816  3  -1    8.626387E+00   7.585E+09
   594   816  3  -1    8.626237E+00   2.711E+09
   596   816  3  -1    8.335796E+00   1.979E+08
   588   817  3  -1    8.838783E+00   3.978E+08   1.949E+10   3.054E+12   1.649E+12   1.946E+11   4.910E+10   6.725E+11   5.556E+10
   590   817  3  -1    8.763811E+00   5.246E+09
   591   817  3  -1    8.761241E+00   5.500E+08
   592   817  3  -1    8.627284E+00   4.522E+09
   593   817  3  -1    8.627184E+00   6.328E+09
   594   817  3  -1    8.627034E+00   2.170E+09
   596   817  3  -1    8.336593E+00   6.395E+06
   588   818  3  -1    8.844429E+00   3.530E+07   2.627E+10   1.932E+12   1.112E+10   2.941E+10   4.178E+10   1.585E+12   1.157E+11
   590   818  3  -1    8.769457E+00   4.214E+07
   592   818  3  -1    8.632930E+00   1.006E+10
   593   818  3  -1    8.632830E+00   8.295E+09
   595   818  3  -1    8.508787E+00   1.130E+08
   591   819  3  -1    8.769765E+00   5.655E+09   5.711E+10   1.084E+13   1.162E+11   1.234E+11   8.473E+10   4.840E+11   9.882E+12
   593   819  3  -1    8.635707E+00   2.751E+09
   594   819  3  -1    8.635557E+00   4.496E+10
   596   819  3  -1    8.345117E+00   9.248E+06
   590   820  3  -1    8.773332E+00   3.479E+06   8.567E+09   3.911E+11   7.590E+08   4.560E+10   4.507E+10   1.073E+11   2.960E+10
   592   820  3  -1    8.636804E+00   2.350E+09
   588   821  3  -1    8.853162E+00   2.858E+08   4.129E+10   5.264E+12   1.887E+12   1.010E+11   7.929E+10   6.511E+11   2.101E+12
   591   821  3  -1    8.775621E+00   1.100E+09
   593   821  3  -1    8.641563E+00   8.547E+08
   594   821  3  -1    8.641413E+00   3.450E+10
   596   821  3  -1    8.350972E+00   1.621E+07
   588   822  3  -1    8.854053E+00   5.453E+08   9.904E+10   1.309E+13   5.917E+11   3.157E+11   7.851E+09   3.379E+12   8.377E+12
   590   822  3  -1    8.779081E+00   2.517E+09
   591   822  3  -1    8.776511E+00   1.746E+08
   592   822  3  -1    8.642553E+00   7.545E+09
   593   822  3  -1    8.642453E+00   7.275E+10
   594   822  3  -1    8.642303E+00   7.662E+09
   596   822  3  -1    8.351863E+00   1.098E+07
   589   823  3  -1    8.782711E+00   2.295E+09   1.146E+11   1.142E+13   1.323E+09   1.683E+11   3.861E+10   1.005E+13   7.862E+11
   590   823  3  -1    8.781394E+00   4.499E+08
   591   823  3  -1    8.778824E+00   5.640E+06
   592   823  3  -1    8.644866E+00   8.421E+10
   593   823  3  -1    8.644766E+00   1.179E+10
   595   823  3  -1    8.520723E+00   1.276E+09
   596   823  3  -1    8.354175E+00   7.817E+06
   594   824  3  -1    8.653178E+00   7.979E+07   1.179E+09   4.367E+12   7.000E+10   0.000E+00   4.746E+11   1.330E+11   3.678E+12
   588   825  3  -1    8.865793E+00   4.756E+09   1.653E+10   6.940E+12   1.030E+11   2.093E+11   3.421E+11   3.350E+12   1.522E+12
   590   825  3  -1    8.790821E+00   6.888E+08
   591   825  3  -1    8.788252E+00   4.723E+08
   592   825  3  -1    8.654294E+00   1.096E+09
   593   825  3  -1    8.654194E+00   6.182E+08
   594   825  3  -1    8.654044E+00   5.013E+09
   596   825  3  -1    8.363603E+00   1.555E+08
   588   826  3  -1    8.866115E+00   5.234E+09   1.081E+10   1.184E+13   1.505E+11   8.524E+11   4.880E+11   1.313E+12   6.540E+12
   590   826  3  -1    8.791143E+00   6.998E+08
   591   826  3  -1    8.788573E+00   7.098E+08
   592   826  3  -1    8.654616E+00   1.576E+09
   593   826  3  -1    8.654516E+00   1.156E+09
   594   826  3  -1    8.654366E+00   1.313E+08
   596   826  3  -1    8.363925E+00   2.461E+08
   588   827  3  -1    8.876185E+00   1.679E+07   2.051E+10   5.704E+13   2.173E+11   1.069E+12   6.121E+12   2.661E+13   1.130E+13
   589   827  3  -1    8.802531E+00   1.168E+10
   590   827  3  -1    8.801213E+00   5.190E+09
   591   827  3  -1    8.798643E+00   4.156E+09
   592   827  3  -1    8.664686E+00   7.130E+08
   593   827  3  -1    8.664586E+00   2.353E+08
   595   827  3  -1    8.540543E+00   2.505E+08
   596   827  3  -1    8.373995E+00   8.855E+06
   588   828  3  -1    8.876801E+00   8.891E+07   3.127E+10   7.753E+13   2.530E+11   4.207E+12   4.372E+12   5.755E+12   4.990E+13
   590   828  3  -1    8.801829E+00   7.290E+09
   591   828  3  -1    8.799260E+00   1.469E+10
   592   828  3  -1    8.665302E+00   4.779E+08
   593   828  3  -1    8.665202E+00   3.418E+09
   594   828  3  -1    8.665052E+00   5.561E+09
   596   828  3  -1    8.374611E+00   1.252E+07
   590   829  3  -1    8.802135E+00   6.194E+09   2.316E+10   5.988E+13   2.769E+11   7.085E+10   7.161E+12   4.048E+13   7.837E+10
   592   829  3  -1    8.665608E+00   8.819E+08
   588   830  3  -1    8.887162E+00   1.233E+07   3.342E+10   1.288E+13   6.763E+10   3.533E+11   6.158E+11   6.362E+12   4.450E+12
   589   830  3  -1    8.813507E+00   1.109E+10
   590   830  3  -1    8.812190E+00   1.719E+08
   591   830  3  -1    8.809620E+00   5.690E+08
   592   830  3  -1    8.675662E+00   1.069E+10
   593   830  3  -1    8.675562E+00   3.971E+09
   595   830  3  -1    8.551519E+00   8.120E+07
   596   830  3  -1    8.384972E+00   9.032E+06
   590   831  3  -1    8.822954E+00   1.922E+09   2.225E+10   3.747E+12   5.575E+10   2.202E+11   1.512E+11   4.150E+11   2.672E+12
   591   831  3  -1    8.820384E+00   1.187E+08
   592   831  3  -1    8.686427E+00   1.143E+09
   593   831  3  -1    8.686327E+00   8.011E+09
   594   831  3  -1    8.686177E+00   1.034E+09
   590   832  3  -1    8.828768E+00   2.673E+09   9.128E+10   2.170E+13   1.506E+11   1.603E+11   7.960E+11   2.010E+13   6.696E+10
   592   832  3  -1    8.692241E+00   2.506E+10
   588   833  3  -1    8.905467E+00   1.028E+07   7.306E+10   1.712E+13   1.071E+11   9.297E+10   7.340E+11   1.212E+13   3.598E+12
   589   833  3  -1    8.831813E+00   4.981E+09
   590   833  3  -1    8.830496E+00   2.627E+09
   591   833  3  -1    8.827926E+00   1.015E+09
   592   833  3  -1    8.693968E+00   1.089E+10
   593   833  3  -1    8.693868E+00   2.811E+10
   595   833  3  -1    8.569825E+00   9.950E+07
   594   834  3  -1    8.693903E+00   6.323E+10   4.956E+10   1.418E+14   2.574E+13   0.000E+00   1.680E+13   7.656E+10   9.508E+13
   588   835  3  -1    8.907258E+00   9.746E+07   4.232E+10   1.165E+14   2.164E+13   4.698E+12   8.748E+12   4.376E+13   3.470E+13
   591   835  3  -1    8.829716E+00   2.795E+07
   593   835  3  -1    8.695659E+00   4.903E+10
   594   835  3  -1    8.695509E+00   5.818E+09
   596   835  3  -1    8.405068E+00   1.200E+08
   588   836  3  -1    8.907830E+00   1.672E+08   4.464E+10   1.171E+14   2.332E+13   9.002E+12   3.899E+12   7.518E+13   3.166E+12
   591   836  3  -1    8.830288E+00   1.568E+07
   592   836  3  -1    8.696330E+00   6.560E+10
   593   836  3  -1    8.696230E+00   4.405E+09
   594   836  3  -1    8.696080E+00   2.370E+08
   588   837  3  -1    8.910372E+00   9.714E+06   2.101E+10   1.216E+13   2.157E+12   1.015E+12   4.438E+11   2.661E+12   5.374E+12
   591   837  3  -1    8.832831E+00   2.911E+08
   593   837  3  -1    8.698773E+00   1.040E+10
   594   837  3  -1    8.698623E+00   2.894E+09
   596   837  3  -1    8.408182E+00   1.062E+07
   590   838  3  -1    8.844646E+00   1.558E+09   7.728E+10   3.084E+13   1.094E+11   1.056E+11   6.540E+11   3.367E+12   1.157E+13
   591   838  3  -1    8.842076E+00   3.779E+09
   592   838  3  -1    8.708118E+00   4.153E+08
   593   838  3  -1    8.708018E+00   8.789E+09
   594   838  3  -1    8.707868E+00   3.933E+10
   588   839  3  -1    8.931339E+00   6.474E+06   2.241E+10   3.960E+12   1.528E+10   1.492E+10   7.770E+10   1.508E+12   1.173E+11
   589   839  3  -1    8.857684E+00   4.714E+07
   590   839  3  -1    8.856367E+00   7.442E+06
   591   839  3  -1    8.853797E+00   8.550E+08
   592   839  3  -1    8.719839E+00   2.534E+09
   593   839  3  -1    8.719739E+00   3.064E+09
   595   839  3  -1    8.595696E+00   2.536E+08
   596   839  3  -1    8.429149E+00   4.526E+06
   588   840  3  -1    8.945073E+00   4.262E+06   2.276E+10   9.051E+13   2.389E+10   6.140E+12   6.309E+12   5.971E+13   1.478E+13
   589   840  3  -1    8.871419E+00   9.095E+08
   590   840  3  -1    8.870101E+00   1.815E+08
   592   840  3  -1    8.733574E+00   9.234E+09
   593   840  3  -1    8.733474E+00   5.773E+09
   595   840  3  -1    8.609431E+00   2.493E+09
   588   841  3  -1    8.947148E+00   2.740E+08   1.045E+10   5.304E+13   3.896E+11   2.902E+12   2.961E+12   8.183E+12   2.357E+13
   591   841  3  -1    8.869606E+00   1.105E+08
   593   841  3  -1    8.735549E+00   7.905E+08
   594   841  3  -1    8.735399E+00   6.863E+09
   596   841  3  -1    8.444958E+00   1.076E+07
   588   842  3  -1    8.949554E+00   2.105E+07   2.241E+10   8.546E+13   1.138E+11   4.736E+12   6.626E+12   3.873E+13   2.771E+13
   590   842  3  -1    8.874582E+00   1.652E+08
   592   842  3  -1    8.738055E+00   2.130E+09
   593   842  3  -1    8.737955E+00   1.015E+10
   594   842  3  -1    8.737805E+00   5.945E+09
   596   842  3  -1    8.447364E+00   8.700E+06
   588   843  3  -1    8.960988E+00   3.125E+08   1.504E+10   4.668E+13   2.739E+11   4.827E+11   6.541E+12   3.240E+11   3.593E+13
   591   843  3  -1    8.883446E+00   3.987E+08
   593   843  3  -1    8.749389E+00   9.119E+08
   594   843  3  -1    8.749239E+00   1.151E+10
   587   844  3  -1    1.006468E+01   3.399E+08   1.230E+11   3.139E+13   4.376E+11   1.196E+12   2.000E+12   6.630E+12   1.930E+13
   589   844  3  -1    8.894633E+00   5.650E+08
   590   844  3  -1    8.893316E+00   9.356E+07
   591   844  3  -1    8.890746E+00   8.032E+07
   592   844  3  -1    8.756788E+00   3.611E+08
   593   844  3  -1    8.756688E+00   1.090E+09
   595   844  3  -1    8.632645E+00   3.264E+11
   596   844  3  -1    8.466097E+00   3.843E+09
   594   846  3  -1    8.769881E+00   1.271E+09   9.956E+08   2.941E+14   8.900E+10   0.000E+00   1.447E+11   1.730E+11   2.484E+12
   590   848  3  -1    8.917419E+00   2.377E+09   4.975E+10   1.350E+15   1.177E+12   8.195E+11   3.154E+12   2.026E+13   4.040E+10
   592   848  3  -1    8.780892E+00   1.408E+10
   588   849  3  -1    8.996903E+00   1.819E+07   4.075E+09   5.110E+14   1.066E+12   1.228E+10   9.399E+11   4.528E+12   1.712E+12
   591   849  3  -1    8.919361E+00   1.234E+08
   593   849  3  -1    8.785304E+00   1.240E+09
   594   849  3  -1    8.785154E+00   1.674E+08
   596   849  3  -1    8.494713E+00   2.672E+09
   589   850  3  -1    8.925577E+00   8.824E+09   5.107E+10   1.353E+15   1.142E+12   3.320E+11   3.944E+12   2.113E+13   6.986E+11
   590   850  3  -1    8.924259E+00   1.325E+09
   591   850  3  -1    8.921689E+00   1.738E+09
   592   850  3  -1    8.787732E+00   9.497E+09
   593   850  3  -1    8.787632E+00   1.740E+10
   595   850  3  -1    8.663588E+00   1.367E+10
   596   850  3  -1    8.497041E+00   7.859E+07
   588   851  3  -1    9.000748E+00   8.421E+06   1.989E+10   5.387E+14   4.198E+11   4.144E+12   2.037E+12   1.241E+13   1.079E+13
   590   851  3  -1    8.925776E+00   1.060E+09
   591   851  3  -1    8.923206E+00   1.874E+09
   592   851  3  -1    8.789249E+00   1.244E+09
   593   851  3  -1    8.789149E+00   1.416E+09
   594   851  3  -1    8.788998E+00   8.785E+09
   596   851  3  -1    8.498558E+00   1.207E+08
   590   853  3  -1    8.935917E+00   3.389E+09   2.507E+10   8.027E+14   6.556E+11   1.459E+11   3.773E+12   9.492E+12   9.009E+12
   591   853  3  -1    8.933347E+00   2.515E+09
   592   853  3  -1    8.799389E+00   2.140E+08
   593   853  3  -1    8.799289E+00   3.233E+09
   594   853  3  -1    8.799139E+00   1.170E+10
   588   854  3  -1    9.028087E+00   2.762E+08   1.005E+10   2.782E+14   1.755E+11   2.143E+12   1.083E+13   9.441E+12   3.451E+13
   590   854  3  -1    8.953115E+00   4.412E+08
   591   854  3  -1    8.950545E+00   8.553E+08
   592   854  3  -1    8.816587E+00   5.095E+08
   593   854  3  -1    8.816487E+00   3.506E+07
   594   854  3  -1    8.816337E+00   2.857E+09
   596   854  3  -1    8.525897E+00   1.436E+08
   588   856  3  -1    9.039207E+00   6.144E+07   2.369E+10   4.996E+14   6.213E+12   7.427E+08   9.869E+11   2.286E+12   3.288E+12
   591   856  3  -1    8.961666E+00   2.326E+08
   593   856  3  -1    8.827608E+00   5.981E+08
   594   856  3  -1    8.827458E+00   5.549E+08
   596   856  3  -1    8.537017E+00   2.605E+10
   594   857  3  -1    8.830036E+00   1.256E+09   1.213E+09   2.278E+14   5.705E+09   0.000E+00   1.008E+12   1.646E+11   8.562E+12
   588   858  3  -1    9.047061E+00   2.109E+07   1.226E+10   1.605E+14   1.400E+12   1.245E+12   5.644E+11   7.757E+12   2.975E+12
   591   858  3  -1    8.969519E+00   3.389E+08
   593   858  3  -1    8.835462E+00   1.788E+09
   594   858  3  -1    8.835312E+00   5.072E+09
   596   858  3  -1    8.544871E+00   5.941E+09
   588   859  3  -1    9.051870E+00   2.622E+07   1.264E+10   3.920E+14   3.071E+12   7.230E+11   1.164E+12   7.520E+11   6.577E+12
   591   859  3  -1    8.974329E+00   3.455E+08
   593   859  3  -1    8.840271E+00   3.077E+07
   594   859  3  -1    8.840121E+00   2.363E+09
   596   859  3  -1    8.549680E+00   8.276E+09
   587   861  3  -1    1.015162E+01   5.334E+08   2.596E+10   1.292E+14   2.122E+10   1.473E+11   9.893E+11   1.059E+12   1.410E+12
   589   861  3  -1    8.981572E+00   4.744E+08
   590   861  3  -1    8.980255E+00   4.208E+08
   591   861  3  -1    8.977685E+00   6.149E+07
   592   861  3  -1    8.843727E+00   7.996E+09
   593   861  3  -1    8.843627E+00   7.084E+08
   595   861  3  -1    8.719584E+00   3.223E+10
   596   861  3  -1    8.553037E+00   6.829E+08
   588   862  3  -1    9.056910E+00   8.130E+06   1.283E+10   2.073E+14   1.033E+11   1.460E+12   9.627E+11   4.849E+12   5.008E+12
   590   862  3  -1    8.981938E+00   1.115E+08
   591   862  3  -1    8.979368E+00   9.392E+08
   592   862  3  -1    8.845411E+00   4.306E+09
   593   862  3  -1    8.845311E+00   7.848E+09
