SEQ='MG'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86007310.2  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   104740.3 
     3          2S2 2P6 3P1         (2)1( 1.5)   105995.1 
     4          2S2 2P6 3D1         (2)2( 1.5)   247928.3 
     5          2S2 2P6 3D1         (2)2( 2.5)   248073.7 

   IC RESOLVED LEVEL INDEXING           BWNR=  86586122.6 NLVL=  1096
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     5   509  3  -1    1.798818E+01   4.436E+09
     6   509  3  -1    1.798399E+01   2.639E+10
     9   509  3  -1    1.777554E+01   6.681E+08
    10   509  3  -1    1.777270E+01   7.031E+09
    12   509  3  -1    1.775469E+01   2.456E+08
    13   509  3  -1    1.775290E+01   2.342E+09
    14   509  3  -1    1.775127E+01   1.317E+09
    16   509  3  -1    1.738491E+01   4.627E+08
     3   510  3  -1    2.020626E+01   3.700E+08   5.160E+10   1.083E+15   3.532E+11   5.708E+10   6.753E+10   2.692E+10   6.790E+12
     5   510  3  -1    1.799315E+01   1.207E+08
     6   510  3  -1    1.798896E+01   3.236E+09
     7   510  3  -1    1.798367E+01   3.073E+10
     9   510  3  -1    1.778051E+01   7.220E+09
    13   510  3  -1    1.775787E+01   1.198E+08
    14   510  3  -1    1.775624E+01   3.256E+09
     4   511  3  -1    1.978712E+01   1.612E+08   1.068E+11   1.184E+15   2.336E+10   5.467E+09   2.336E+10   1.057E+12   6.910E+11
     5   511  3  -1    1.799673E+01   8.860E+08
     8   511  3  -1    1.795509E+01   1.859E+10
     9   511  3  -1    1.778409E+01   5.738E+07
    10   511  3  -1    1.778125E+01   7.231E+07
    11   511  3  -1    1.777938E+01   8.597E+08
    12   511  3  -1    1.776324E+01   2.901E+08
    16   511  3  -1    1.739346E+01   7.339E+10
     4   512  3  -1    1.982650E+01   1.494E+07   6.917E+10   9.325E+14   1.193E+11   1.506E+10   3.618E+10   4.041E+12   5.872E+12
    10   512  3  -1    1.782063E+01   2.004E+07
    12   512  3  -1    1.780262E+01   1.479E+07
    16   512  3  -1    1.743285E+01   2.301E+10
     5   513  3  -1    1.805939E+01   2.207E+09   2.490E+10   1.064E+15   5.093E+08   1.247E+12   9.221E+11   1.026E+12   9.423E+11
     6   513  3  -1    1.805520E+01   2.489E+08
     8   513  3  -1    1.801775E+01   9.854E+08
     9   513  3  -1    1.784675E+01   1.225E+08
    10   513  3  -1    1.784391E+01   7.288E+08
    12   513  3  -1    1.782590E+01   2.311E+10
    13   513  3  -1    1.782411E+01   2.425E+09
    14   513  3  -1    1.782247E+01   4.582E+07
    15   513  3  -1    1.751440E+01   2.776E+07
    16   513  3  -1    1.745612E+01   7.335E+09
     5   514  3  -1    1.806078E+01   3.189E+08   2.031E+10   1.064E+15   2.971E+07   8.358E+11   1.389E+12   7.734E+11   7.177E+11
     6   514  3  -1    1.805659E+01   2.308E+09
     7   514  3  -1    1.805130E+01   2.745E+08
     9   514  3  -1    1.784814E+01   6.858E+08
    13   514  3  -1    1.782550E+01   2.094E+10
    14   514  3  -1    1.782386E+01   1.905E+09
    15   514  3  -1    1.751579E+01   5.876E+07
     6   515  3  -1    1.805817E+01   2.532E+08   1.985E+10   1.061E+15   0.000E+00   5.441E+11   1.687E+12   1.658E+11   1.294E+12
     7   515  3  -1    1.805288E+01   2.725E+09
    14   515  3  -1    1.782544E+01   2.177E+10
     4   516  3  -1    1.985549E+01   2.320E+08   1.083E+11   9.778E+14   7.833E+09   1.486E+11   1.079E+12   3.862E+12   5.810E+12
     5   516  3  -1    1.806510E+01   2.633E+08
     6   516  3  -1    1.806091E+01   6.997E+07
     8   516  3  -1    1.802346E+01   1.625E+10
     9   516  3  -1    1.785246E+01   3.557E+07
    12   516  3  -1    1.783161E+01   1.037E+09
    13   516  3  -1    1.782982E+01   2.377E+08
    15   516  3  -1    1.752012E+01   4.469E+07
    16   516  3  -1    1.746184E+01   1.510E+11
     5   520  3  -1    1.812877E+01   2.421E+08   1.489E+11   1.265E+15   4.749E+06   3.011E+11   5.721E+11   3.318E+11   5.102E+11
     8   520  3  -1    1.808713E+01   3.217E+10
    14   520  3  -1    1.789186E+01   4.179E+07
    15   520  3  -1    1.758379E+01   1.257E+11
    10   521  3  -1    1.799690E+01   1.102E+08   2.361E+09   1.174E+15   8.905E+06   1.051E+11   1.097E+11   2.495E+13   6.246E+12
    12   521  3  -1    1.797890E+01   3.231E+09
    13   521  3  -1    1.797710E+01   3.021E+08
     9   522  3  -1    1.800054E+01   1.144E+08   2.329E+09   1.175E+15   1.059E+07   8.427E+10   1.310E+11   1.559E+13   1.559E+13
    13   522  3  -1    1.797790E+01   2.827E+09
    14   522  3  -1    1.797627E+01   2.025E+08
    14   523  3  -1    1.797734E+01   2.923E+09   2.299E+09   1.176E+15   0.000E+00   5.466E+10   1.615E+11   3.151E+12   2.800E+13
     7   524  3  -1    1.829992E+01   1.753E+08   2.881E+10   1.246E+15   8.658E+10   7.290E+11   7.084E+11   5.757E+10   2.628E+12
     9   524  3  -1    1.809677E+01   1.451E+10
    13   524  3  -1    1.807412E+01   1.013E+09
    14   524  3  -1    1.807249E+01   1.739E+10
    15   524  3  -1    1.776442E+01   6.652E+07
     5   525  3  -1    1.831060E+01   2.718E+07   2.895E+10   1.185E+15   9.422E+10   3.273E+11   1.096E+12   1.595E+12   1.068E+12
     6   525  3  -1    1.830641E+01   1.753E+08
     9   525  3  -1    1.809796E+01   7.989E+08
    10   525  3  -1    1.809512E+01   1.318E+10
    12   525  3  -1    1.807711E+01   2.413E+09
    13   525  3  -1    1.807532E+01   1.518E+10
    14   525  3  -1    1.807369E+01   2.323E+09
    15   525  3  -1    1.776562E+01   2.709E+07
    16   525  3  -1    1.770733E+01   4.911E+07
     5   526  3  -1    1.831137E+01   1.759E+08   2.894E+10   1.144E+15   9.968E+10   4.515E+10   1.366E+12   2.602E+12   3.480E+10
    10   526  3  -1    1.809589E+01   1.702E+09
    11   526  3  -1    1.809403E+01   1.463E+10
    12   526  3  -1    1.807789E+01   1.668E+10
    13   526  3  -1    1.807609E+01   3.210E+09
     2   527  3  -1    2.055909E+01   5.670E+07   1.069E+09   1.245E+15   4.165E+06   8.421E+10   4.059E+10   1.705E+13   1.130E+13
    10   527  3  -1    1.812355E+01   2.851E+08
    12   527  3  -1    1.810554E+01   1.460E+07
     1   528  3  -1    2.056278E+01   1.738E+08   1.071E+09   1.245E+15   8.929E+06   6.231E+10   6.216E+10   1.416E+13   1.420E+13
     2   528  3  -1    2.055938E+01   4.323E+07
     3   528  3  -1    2.055243E+01   4.177E+07
     9   528  3  -1    1.812669E+01   2.183E+08
    10   528  3  -1    1.812385E+01   1.594E+08
    11   528  3  -1    1.812198E+01   7.866E+08
    12   528  3  -1    1.810584E+01   7.177E+07
    13   528  3  -1    1.810404E+01   2.529E+07
     2   529  3  -1    2.055998E+01   7.281E+07   1.073E+09   1.245E+15   1.386E+07   2.045E+10   1.034E+11   8.520E+12   1.987E+13
     3   529  3  -1    2.055302E+01   1.285E+08
     9   529  3  -1    1.812728E+01   5.020E+08
    10   529  3  -1    1.812444E+01   3.040E+08
    13   529  3  -1    1.810464E+01   8.737E+07
    14   529  3  -1    1.810301E+01   8.119E+07
     5   530  3  -1    1.837237E+01   8.610E+09   6.809E+09   1.341E+15   6.546E+02   4.135E+09   2.102E+09   1.167E+12   1.355E+11
     6   530  3  -1    1.836818E+01   5.778E+08
     8   530  3  -1    1.833073E+01   8.858E+07
     6   531  3  -1    1.836824E+01   8.102E+09   6.762E+09   1.341E+15   0.000E+00   2.071E+09   3.667E+09   6.522E+11   6.464E+11
     7   531  3  -1    1.836295E+01   4.567E+08
     7   532  3  -1    1.836303E+01   8.199E+09   6.709E+09   1.342E+15   0.000E+00   0.000E+00   5.165E+09   0.000E+00   1.294E+12
     4   533  3  -1    2.017353E+01   2.854E+08   1.438E+11   1.257E+15   2.891E+10   8.662E+11   1.805E+12   1.515E+12   2.388E+12
     6   533  3  -1    1.837895E+01   2.850E+07
     8   533  3  -1    1.834150E+01   6.095E+07
     9   533  3  -1    1.817051E+01   4.735E+07
    10   533  3  -1    1.816766E+01   1.408E+08
    15   533  3  -1    1.783816E+01   7.485E+10
    16   533  3  -1    1.777988E+01   6.431E+10
     3   534  3  -1    2.061233E+01   1.769E+08   1.491E+10   1.436E+15   7.889E+10   2.966E+10   2.746E+10   2.003E+11   2.172E+12
     6   534  3  -1    1.839503E+01   2.394E+08
     7   534  3  -1    1.838974E+01   2.422E+09
     9   534  3  -1    1.818658E+01   1.434E+10
    13   534  3  -1    1.816394E+01   9.360E+08
    14   534  3  -1    1.816231E+01   5.144E+08
     2   535  3  -1    2.062020E+01   1.562E+08   1.681E+10   1.429E+15   7.459E+10   4.790E+09   9.548E+10   1.552E+12   9.077E+11
     3   535  3  -1    2.061325E+01   3.454E+07
     5   535  3  -1    1.840015E+01   3.254E+08
     6   535  3  -1    1.839595E+01   2.025E+09
     9   535  3  -1    1.818751E+01   3.121E+09
    10   535  3  -1    1.818467E+01   1.341E+10
    12   535  3  -1    1.816666E+01   8.942E+08
    13   535  3  -1    1.816486E+01   5.953E+07
    14   535  3  -1    1.816323E+01   3.872E+07
    15   535  3  -1    1.785516E+01   8.766E+08
    16   535  3  -1    1.779688E+01   7.970E+08
     1   536  3  -1    2.062396E+01   2.144E+08   1.558E+10   1.428E+15   7.299E+10   1.402E+09   7.976E+10   2.196E+12   2.827E+11
     2   536  3  -1    2.062056E+01   5.636E+07
     5   536  3  -1    1.840050E+01   1.848E+09
     9   536  3  -1    1.818787E+01   2.327E+08
    10   536  3  -1    1.818502E+01   5.269E+09
    11   536  3  -1    1.818316E+01   1.990E+10
    13   536  3  -1    1.816522E+01   1.778E+07
    15   537  3  -1    1.803015E+01   7.903E+09   6.148E+09   1.245E+15   0.000E+00   4.277E+11   8.663E+11   2.069E+13   3.107E+13
     4   538  3  -1    2.037012E+01   4.876E+08   1.047E+10   1.360E+15   4.147E+11   6.236E+11   1.270E+12   1.845E+13   2.757E+13
     8   538  3  -1    1.853809E+01   1.982E+09
    15   538  3  -1    1.803475E+01   3.941E+09
    16   538  3  -1    1.797647E+01   4.430E+09
     5   539  3  -1    1.868790E+01   1.080E+09   1.129E+10   1.499E+15   5.009E+06   3.056E+10   4.265E+10   2.152E+13   5.497E+12
     6   539  3  -1    1.868370E+01   1.033E+08
     9   539  3  -1    1.847526E+01   3.977E+07
    10   539  3  -1    1.847242E+01   3.276E+08
    12   539  3  -1    1.845441E+01   1.369E+10
    13   539  3  -1    1.845261E+01   1.552E+09
    14   539  3  -1    1.845098E+01   3.351E+07
     5   540  3  -1    1.868824E+01   1.103E+08   1.122E+10   1.501E+15   2.002E+06   2.533E+10   4.707E+10   1.358E+13   1.347E+13
     6   540  3  -1    1.868404E+01   1.044E+09
     7   540  3  -1    1.867875E+01   8.359E+07
     9   540  3  -1    1.847560E+01   3.118E+08
    13   540  3  -1    1.845295E+01   1.207E+10
    14   540  3  -1    1.845132E+01   1.141E+09
     6   541  3  -1    1.868451E+01   7.450E+07   1.112E+10   1.503E+15   0.000E+00   1.814E+10   5.285E+10   2.688E+12   2.442E+13
     7   541  3  -1    1.867922E+01   1.166E+09
    14   541  3  -1    1.845179E+01   1.273E+10
     1   542  3  -1    2.092337E+01   2.956E+08   8.200E+09   1.561E+15   5.467E+11   1.484E+09   2.206E+09   4.867E+11   6.643E+11
     2   542  3  -1    2.091997E+01   2.979E+08
     3   542  3  -1    2.091302E+01   3.028E+08
     9   542  3  -1    1.848727E+01   2.363E+09
    10   542  3  -1    1.848443E+01   2.359E+09
    11   542  3  -1    1.848257E+01   2.419E+09
    12   542  3  -1    1.846642E+01   6.701E+07
    13   542  3  -1    1.846463E+01   7.592E+07
     8   543  3  -1    1.866983E+01   1.716E+09   1.872E+10   1.189E+15   1.048E+06   2.974E+11   6.137E+11   1.110E+12   1.849E+12
    15   543  3  -1    1.816649E+01   1.748E+10
     2   544  3  -1    2.103727E+01   1.563E+07   1.289E+10   1.525E+15   9.023E+07   8.274E+11   3.831E+11   1.551E+13   9.675E+12
    10   544  3  -1    1.860173E+01   3.188E+09
    12   544  3  -1    1.858372E+01   1.092E+09
     9   545  3  -1    1.860507E+01   2.644E+09   1.292E+10   1.525E+15   1.157E+07   6.026E+11   6.127E+11   1.261E+13   1.254E+13
    10   545  3  -1    1.860223E+01   1.383E+09
    11   545  3  -1    1.860037E+01   7.462E+09
    12   545  3  -1    1.858422E+01   1.828E+09
    13   545  3  -1    1.858243E+01   1.656E+09
     9   546  3  -1    1.860609E+01   4.822E+09   1.299E+10   1.526E+15   1.155E+06   2.008E+11   1.026E+12   7.478E+12   1.764E+13
    10   546  3  -1    1.860325E+01   2.829E+09
    12   546  3  -1    1.858524E+01   3.320E+08
    13   546  3  -1    1.858345E+01   1.659E+09
    14   546  3  -1    1.858181E+01   3.259E+09
     4   547  3  -1    2.063665E+01   2.034E+08   1.593E+10   1.219E+15   4.581E+06   2.871E+10   4.798E+10   1.278E+12   2.073E+12
     8   547  3  -1    1.880462E+01   5.891E+07
    16   547  3  -1    1.824299E+01   1.562E+10
     4   548  3  -1    2.069099E+01   5.098E+08   6.122E+09   1.450E+15   6.055E+11   1.100E+12   2.302E+12   1.676E+13   2.627E+13
    16   548  3  -1    1.829733E+01   1.531E+09
     5   554  3  -1    2.047751E+01   5.844E+07   1.129E+08   1.909E+15   2.508E+05   6.864E+09   8.554E+09   1.624E+07   4.022E+06
    12   554  3  -1    2.024402E+01   6.554E+07
     6   555  3  -1    2.047414E+01   5.526E+07   1.132E+08   1.909E+15   2.315E+05   5.554E+09   9.941E+09   4.154E+07   1.211E+07
    13   555  3  -1    2.024305E+01   5.694E+07
     7   556  3  -1    2.046993E+01   6.285E+07   1.135E+08   1.909E+15   0.000E+00   3.976E+09   1.163E+10   2.056E+07   4.076E+07
    14   556  3  -1    2.024250E+01   5.782E+07
     5   560  3  -1    2.051467E+01   2.971E+08   2.343E+08   2.224E+15   7.561E-01   7.432E+08   2.176E+08   2.773E+11   3.126E+10
     6   561  3  -1    2.051079E+01   2.777E+08   2.322E+08   2.223E+15   0.000E+00   4.293E+08   4.952E+08   1.545E+11   1.534E+11
     7   562  3  -1    2.050591E+01   2.814E+08   2.303E+08   2.221E+15   0.000E+00   0.000E+00   8.812E+08   0.000E+00   3.079E+11
    15   566  3  -1    2.003148E+01   3.704E+08   2.882E+08   1.942E+15   0.000E+00   1.887E+10   3.830E+10   2.470E+10   3.947E+10
     5   568  3  -1    2.060710E+01   3.553E+07   5.922E+08   2.368E+15   1.008E+10   1.251E+08   2.282E+09   3.914E+11   1.465E+11
    10   568  3  -1    2.039162E+01   5.299E+07
    12   568  3  -1    2.037361E+01   3.475E+08
    13   568  3  -1    2.037182E+01   5.948E+07
     6   569  3  -1    2.060318E+01   3.795E+07   5.911E+08   2.367E+15   1.003E+10   5.323E+08   1.868E+09   2.747E+11   2.626E+11
     9   569  3  -1    2.039474E+01   3.786E+07
    12   569  3  -1    2.037388E+01   1.478E+08
    13   569  3  -1    2.037209E+01   3.234E+08
    14   569  3  -1    2.037046E+01   4.354E+07
     7   570  3  -1    2.059835E+01   4.339E+07   5.896E+08   2.366E+15   9.980E+09   1.201E+09   1.110E+09   1.009E+11   4.371E+11
    13   570  3  -1    2.037255E+01   9.626E+07
    14   570  3  -1    2.037092E+01   4.314E+08
    12   571  3  -1    2.037771E+01   1.009E+08   3.293E+08   1.971E+15   1.935E+03   3.520E+09   1.808E+09   2.620E+05   2.755E+05
    12   572  3  -1    2.037796E+01   4.322E+07   3.249E+08   1.972E+15   1.503E+07   2.514E+09   2.452E+09   5.681E+08   3.932E+08
    13   572  3  -1    2.037617E+01   1.344E+08
     9   573  3  -1    2.039932E+01   6.922E+07   3.164E+08   1.972E+15   1.415E+07   7.288E+08   3.597E+09   5.918E+08   3.275E+08
    14   573  3  -1    2.037504E+01   1.477E+08
    10   574  3  -1    2.042463E+01   1.986E+08   8.190E+08   2.389E+15   8.588E+04   1.705E+10   8.624E+09   5.350E+09   3.703E+09
    12   574  3  -1    2.040662E+01   7.443E+07
     9   575  3  -1    2.042772E+01   1.634E+08   8.243E+08   2.389E+15   5.804E+06   1.302E+10   1.305E+10   4.024E+09   5.311E+09
    10   575  3  -1    2.042488E+01   8.720E+07
    11   575  3  -1    2.042302E+01   4.514E+08
    12   575  3  -1    2.040687E+01   1.136E+08
    13   575  3  -1    2.040508E+01   1.204E+08
     9   576  3  -1    2.042821E+01   2.883E+08   8.344E+08   2.387E+15   1.172E+07   4.714E+09   2.213E+10   1.977E+09   7.708E+09
    10   576  3  -1    2.042537E+01   1.632E+08
    13   576  3  -1    2.040557E+01   1.002E+08
    14   576  3  -1    2.040394E+01   2.401E+08
     8   577  3  -1    2.062770E+01   7.011E+08   7.260E+08   2.081E+15   1.482E+09   3.666E+09   8.034E+09   6.646E+10   1.025E+11
    14   578  3  -1    2.045570E+01   3.075E+08   2.454E+08   2.255E+15   0.000E+00   1.814E+09   5.567E+09   8.709E+08   7.062E+09
    13   579  3  -1    2.045756E+01   2.928E+08   2.484E+08   2.257E+15   1.549E+05   2.654E+09   4.803E+09   3.899E+09   4.026E+09
    12   580  3  -1    2.045953E+01   3.330E+08   2.507E+08   2.259E+15   1.188E+05   3.391E+09   4.124E+09   6.167E+09   1.751E+09
    13   580  3  -1    2.045773E+01   3.682E+07
    16   581  3  -1    2.009718E+01   9.023E+08   9.059E+08   2.099E+15   1.334E+06   1.143E+09   2.295E+09   9.882E+10   1.563E+11
    15   582  3  -1    2.020877E+01   5.668E+08   5.675E+08   1.964E+15   4.917E+05   1.390E+09   2.665E+09   3.369E+10   5.001E+10
     6   583  3  -1    2.089563E+01   3.530E+07   1.412E+09   2.344E+15   2.173E+10   4.754E+09   4.423E+09   5.528E+08   1.881E+11
     7   583  3  -1    2.089034E+01   2.966E+08
     9   583  3  -1    2.068718E+01   6.472E+08
    14   583  3  -1    2.066291E+01   5.129E+08
     5   584  3  -1    2.090008E+01   4.725E+07   1.419E+09   2.346E+15   2.168E+10   2.197E+09   7.177E+09   1.118E+11   7.612E+10
     6   584  3  -1    2.089589E+01   2.586E+08
     9   584  3  -1    2.068744E+01   4.782E+07
    10   584  3  -1    2.068460E+01   6.095E+08
    12   584  3  -1    2.066659E+01   6.315E+07
    13   584  3  -1    2.066480E+01   4.590E+08
    14   584  3  -1    2.066317E+01   7.008E+07
     5   585  3  -1    2.090026E+01   2.411E+08   1.424E+09   2.347E+15   2.166E+10   3.169E+08   9.187E+09   1.866E+11   8.068E+08
    10   585  3  -1    2.068478E+01   9.974E+07
    11   585  3  -1    2.068291E+01   7.214E+08
    12   585  3  -1    2.066677E+01   5.128E+08
    13   585  3  -1    2.066497E+01   9.777E+07
     8   586  3  -1    2.091957E+01   2.533E+08   1.778E+09   2.054E+15   3.541E+08   2.284E+10   4.638E+10   7.112E+10   1.064E+11
    15   586  3  -1    2.041622E+01   1.075E+09
   591   606  3  -1    1.117141E+01   1.698E+08   1.226E+08   1.589E+09   1.408E+07   3.810E+06   3.751E+07   1.204E+08   1.414E+09
   590   607  3  -1    1.119217E+01   1.763E+07   2.072E+08   9.419E+10   7.228E+10   6.636E+08   2.065E+10   4.035E+08   1.971E+08
   591   607  3  -1    1.118501E+01   1.932E+08
   589   608  3  -1    1.121295E+01   6.781E+08   6.811E+08   7.861E+10   6.435E+10   8.494E+09   5.193E+09   4.206E+08   1.438E+08
   590   608  3  -1    1.120924E+01   4.093E+08
   591   608  3  -1    1.120208E+01   2.569E+07
   588   610  3  -1    1.133352E+01   1.675E+07   1.951E+09   2.813E+10   1.576E+08   2.156E+08   1.756E+08   1.989E+09   2.559E+10
   591   610  3  -1    1.126470E+01   2.707E+09
   590   611  3  -1    1.128867E+01   4.520E+09   2.935E+09   8.680E+10   4.088E+10   1.035E+08   7.120E+09   1.971E+10   1.899E+10
   591   611  3  -1    1.128150E+01   2.127E+08
   589   612  3  -1    1.130525E+01   6.944E+09   3.020E+09   1.739E+11   1.344E+11   3.458E+09   5.824E+09   2.346E+10   6.847E+09
   590   612  3  -1    1.130154E+01   3.081E+08
   591   612  3  -1    1.129438E+01   2.218E+08
   592   612  3  -1    1.095341E+01   1.830E+07
   590   613  3  -1    1.130623E+01   9.570E+08   2.940E+09   2.819E+11   2.578E+11   2.422E+08   7.361E+09   1.479E+10   1.645E+09
   592   613  3  -1    1.095810E+01   2.283E+07
   588   614  3  -1    1.142131E+01   2.429E+08   8.985E+09   3.580E+11   1.409E+11   1.120E+10   1.176E+11   5.016E+10   3.815E+10
   590   614  3  -1    1.135966E+01   2.048E+08
   591   614  3  -1    1.135250E+01   8.322E+09
   593   614  3  -1    1.101109E+01   5.993E+07
   594   614  3  -1    1.101042E+01   1.639E+08
   587   615  3  -1    1.318818E+01   1.254E+08   1.579E+10   8.364E+11   3.063E+10   4.044E+11   1.983E+11   1.938E+11   9.301E+09
   589   615  3  -1    1.136774E+01   6.457E+07
   590   615  3  -1    1.136403E+01   7.712E+09
   591   615  3  -1    1.135687E+01   4.461E+09
   592   615  3  -1    1.101590E+01   1.340E+08
   593   615  3  -1    1.101546E+01   2.624E+08
   590   616  3  -1    1.136671E+01   3.098E+09   1.000E+10   1.221E+12   6.482E+10   1.027E+12   1.602E+10   1.030E+11   1.094E+10
   592   616  3  -1    1.101858E+01   2.356E+08
   587   617  3  -1    1.321924E+01   1.687E+08   2.324E+10   7.604E+11   1.098E+11   2.147E+11   1.079E+11   2.702E+11   5.789E+10
   588   617  3  -1    1.145673E+01   1.514E+07
   589   617  3  -1    1.139879E+01   5.085E+10
   590   617  3  -1    1.139509E+01   5.972E+09
   591   617  3  -1    1.138792E+01   1.377E+07
   592   617  3  -1    1.104695E+01   1.521E+08
   593   617  3  -1    1.104651E+01   3.259E+07
   588   618  3  -1    1.147044E+01   1.707E+08   9.604E+09   6.438E+11   9.646E+10   6.872E+09   3.782E+11   1.125E+11   4.973E+10
   590   618  3  -1    1.140879E+01   4.086E+09
   591   618  3  -1    1.140162E+01   6.766E+09
   593   618  3  -1    1.106021E+01   2.750E+07
   594   618  3  -1    1.105955E+01   1.318E+08
   588   619  3  -1    1.148157E+01   3.858E+07   2.028E+10   9.335E+11   1.697E+11   3.032E+08   5.010E+11   9.677E+10   1.657E+11
   590   619  3  -1    1.141992E+01   3.220E+10
   591   619  3  -1    1.141276E+01   6.068E+08
   592   619  3  -1    1.107179E+01   3.633E+07
   593   619  3  -1    1.107135E+01   1.538E+08
   594   619  3  -1    1.107068E+01   9.314E+07
   588   620  3  -1    1.150338E+01   1.837E+08   2.635E+10   4.259E+11   1.249E+08   2.329E+09   6.407E+09   2.917E+10   3.879E+11
   591   620  3  -1    1.143456E+01   3.667E+10
   594   620  3  -1    1.109249E+01   2.342E+07
   587   621  3  -1    1.329010E+01   7.537E+07   2.261E+10   3.693E+11   2.049E+11   1.046E+11   5.722E+10   2.217E+09   4.292E+08
   588   621  3  -1    1.152760E+01   7.679E+07
   589   621  3  -1    1.146966E+01   8.050E+09
   590   621  3  -1    1.146595E+01   7.904E+09
   591   621  3  -1    1.145878E+01   7.105E+09
   592   621  3  -1    1.111782E+01   1.027E+07
   593   621  3  -1    1.111737E+01   1.215E+07
   594   622  3  -1    1.115427E+01   4.361E+09   3.392E+09   1.474E+12   9.824E+11   0.000E+00   4.651E+11   6.491E+09   1.970E+10
   588   623  3  -1    1.158749E+01   4.414E+09   6.529E+09   1.500E+12   9.263E+11   2.952E+11   1.312E+11   7.007E+10   7.754E+10
   591   623  3  -1    1.151867E+01   1.774E+08
   593   623  3  -1    1.117726E+01   4.307E+09
   594   623  3  -1    1.117660E+01   3.935E+07
   596   623  3  -1    1.079036E+01   1.845E+08
   588   624  3  -1    1.161860E+01   2.610E+09   5.901E+09   1.275E+12   8.153E+11   2.738E+11   1.224E+11   2.339E+10   4.028E+10
   590   624  3  -1    1.155695E+01   3.796E+07
   591   624  3  -1    1.154978E+01   7.416E+07
   592   624  3  -1    1.120882E+01   5.210E+09
   593   624  3  -1    1.120837E+01   2.002E+07
   594   624  3  -1    1.120771E+01   7.939E+06
   596   624  3  -1    1.082147E+01   3.630E+07
   588   625  3  -1    1.165007E+01   2.304E+10   1.908E+10   1.257E+12   4.128E+11   2.026E+10   1.343E+11   1.347E+11   5.547E+11
   591   625  3  -1    1.158126E+01   4.724E+08
   593   625  3  -1    1.123984E+01   1.765E+08
   594   625  3  -1    1.123918E+01   1.514E+09
   596   625  3  -1    1.085294E+01   9.023E+08
   587   626  3  -1    1.341345E+01   6.633E+10   4.286E+10   2.681E+13   2.579E+13   3.517E+11   5.303E+11   1.289E+11   7.198E+09
   588   626  3  -1    1.165095E+01   1.038E+10
   589   626  3  -1    1.159301E+01   1.058E+09
   590   626  3  -1    1.158930E+01   1.894E+08
   591   626  3  -1    1.158214E+01   5.640E+07
   592   626  3  -1    1.124117E+01   7.294E+08
   593   626  3  -1    1.124073E+01   1.677E+08
   595   626  3  -1    1.123806E+01   1.359E+09
   596   626  3  -1    1.085383E+01   8.101E+08
   590   627  3  -1    1.163073E+01   4.682E+07   4.707E+09   2.205E+12   1.390E+12   3.518E+10   5.777E+11   1.183E+11   8.389E+10
   591   627  3  -1    1.162357E+01   1.921E+09
   593   627  3  -1    1.128216E+01   2.569E+09
   594   627  3  -1    1.128149E+01   1.228E+08
   587   628  3  -1    1.348036E+01   3.420E+10   2.761E+10   1.937E+13   1.716E+13   9.825E+10   1.936E+12   1.310E+11   3.971E+10
   588   628  3  -1    1.171785E+01   6.435E+09
   589   628  3  -1    1.165991E+01   8.088E+08
   590   628  3  -1    1.165621E+01   1.339E+09
   591   628  3  -1    1.164904E+01   3.999E+08
   592   628  3  -1    1.130807E+01   1.654E+09
   593   628  3  -1    1.130763E+01   4.153E+07
   595   628  3  -1    1.130496E+01   1.773E+09
   596   628  3  -1    1.092073E+01   5.328E+08
   588   629  3  -1    1.172197E+01   3.532E+10   2.830E+10   1.936E+12   7.564E+11   2.126E+10   2.391E+11   4.171E+11   5.019E+11
   591   629  3  -1    1.165316E+01   1.096E+09
   593   629  3  -1    1.131175E+01   1.747E+08
   594   629  3  -1    1.131108E+01   1.139E+09
   596   629  3  -1    1.092485E+01   1.418E+09
   604   629  3  -1    8.955175E+00   6.192E+06
   588   630  3  -1    1.176387E+01   4.601E+10   5.013E+10   3.901E+12   2.416E+12   1.765E+11   1.205E+12   5.389E+10   4.923E+10
   590   630  3  -1    1.170222E+01   8.165E+08
   591   630  3  -1    1.169506E+01   2.760E+09
   592   630  3  -1    1.135409E+01   3.021E+08
   594   630  3  -1    1.135298E+01   1.051E+08
   596   630  3  -1    1.096675E+01   5.337E+08
   590   631  3  -1    1.176614E+01   1.195E+10   4.172E+10   7.914E+13   5.581E+13   2.321E+13   2.051E+09   3.411E+10   8.384E+10
   592   631  3  -1    1.141801E+01   1.953E+09
   587   632  3  -1    1.359697E+01   3.854E+09   4.023E+10   6.176E+13   4.451E+13   1.200E+13   5.135E+12   2.752E+10   8.393E+10
   588   632  3  -1    1.183447E+01   4.134E+08
   589   632  3  -1    1.177652E+01   4.237E+10
   590   632  3  -1    1.177282E+01   8.853E+09
   591   632  3  -1    1.176565E+01   6.137E+09
   592   632  3  -1    1.142468E+01   8.631E+08
   593   632  3  -1    1.142424E+01   2.451E+09
   595   632  3  -1    1.142157E+01   7.343E+07
   596   632  3  -1    1.103734E+01   4.648E+07
