SEQ='MG'     NUCCHG=15                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  74085659.4  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)    87341.3 
     3          2S2 2P6 3P1         (2)1( 1.5)    88138.6 
     4          2S2 2P6 3D1         (2)2( 1.5)   203504.5 
     5          2S2 2P6 3D1         (2)2( 2.5)   203581.9 

   IC RESOLVED LEVEL INDEXING           BWNR=  74495206.5 NLVL=  1082
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     3   503  3  -1    1.660650E+01   4.348E+07   3.255E+10   1.159E+15   1.577E+09   7.548E+11   8.230E+11   2.768E+12   2.403E+12
     5   503  3  -1    1.481712E+01   2.197E+07
     9   503  3  -1    1.463782E+01   7.257E+07
    10   503  3  -1    1.463594E+01   4.854E+08
    11   503  3  -1    1.463481E+01   1.579E+09
    12   503  3  -1    1.462038E+01   8.362E+09
    13   503  3  -1    1.461931E+01   1.376E+10
     3   507  3  -1    1.660786E+01   3.585E+07   3.360E+10   1.161E+15   6.663E+08   2.785E+11   1.374E+12   1.507E+12   3.849E+12
     6   507  3  -1    1.481593E+01   4.631E+07
     9   507  3  -1    1.463918E+01   1.318E+08
    10   507  3  -1    1.463731E+01   6.050E+07
    12   507  3  -1    1.462174E+01   6.233E+08
    13   507  3  -1    1.462067E+01   5.351E+09
    14   507  3  -1    1.461962E+01   1.969E+10
     4   508  3  -1    1.627905E+01   1.187E+08   6.459E+10   1.099E+15   1.611E+10   1.733E+08   7.633E+09   6.050E+11   5.519E+11
     5   508  3  -1    1.485606E+01   1.240E+09
     8   508  3  -1    1.482179E+01   1.213E+10
     9   508  3  -1    1.467676E+01   3.643E+07
    10   508  3  -1    1.467489E+01   4.049E+07
    11   508  3  -1    1.467376E+01   1.330E+08
    12   508  3  -1    1.465932E+01   6.188E+07
    13   508  3  -1    1.465826E+01   9.617E+07
    16   508  3  -1    1.434528E+01   4.180E+10
     1   509  3  -1    1.666171E+01   3.165E+08   3.112E+10   1.081E+15   2.712E+11   8.496E+08   1.227E+11   5.979E+12   1.816E+09
     2   509  3  -1    1.665955E+01   8.526E+07
     5   509  3  -1    1.486579E+01   1.318E+10
     8   509  3  -1    1.483152E+01   1.277E+09
    10   509  3  -1    1.468462E+01   5.554E+08
    11   509  3  -1    1.468349E+01   3.269E+09
    12   509  3  -1    1.466905E+01   1.772E+09
    13   509  3  -1    1.466798E+01   5.585E+08
    16   509  3  -1    1.435501E+01   2.478E+09
     2   510  3  -1    1.666110E+01   2.515E+08   2.921E+10   1.082E+15   2.878E+11   3.106E+10   9.826E+10   4.044E+12   2.248E+12
     3   510  3  -1    1.665672E+01   5.634E+07
     5   510  3  -1    1.486734E+01   2.663E+09
     6   510  3  -1    1.486479E+01   1.548E+10
     9   510  3  -1    1.468804E+01   2.967E+08
    10   510  3  -1    1.468616E+01   2.713E+09
    12   510  3  -1    1.467060E+01   3.397E+08
    13   510  3  -1    1.466953E+01   1.589E+09
    14   510  3  -1    1.466848E+01   6.023E+08
    16   510  3  -1    1.435656E+01   1.744E+08
     3   511  3  -1    1.665998E+01   2.873E+08   2.940E+10   1.085E+15   2.912E+11   5.716E+10   6.001E+10   2.022E+10   6.303E+12
     5   511  3  -1    1.487060E+01   7.470E+07
     6   511  3  -1    1.486805E+01   1.933E+09
     7   511  3  -1    1.486478E+01   1.779E+10
     9   511  3  -1    1.469130E+01   2.897E+09
    13   511  3  -1    1.467279E+01   1.883E+08
    14   511  3  -1    1.467173E+01   2.134E+09
    10   512  3  -1    1.470971E+01   7.425E+06   3.957E+10   9.022E+14   4.227E+10   3.495E+08   1.257E+09   3.453E+12   5.077E+12
    16   512  3  -1    1.438010E+01   1.318E+10
     5   513  3  -1    1.491202E+01   1.822E+09   1.156E+10   1.266E+15   2.393E+07   7.036E+11   7.290E+11   1.644E+11   9.273E+10
     6   513  3  -1    1.490947E+01   2.135E+08
     8   513  3  -1    1.487775E+01   5.865E+07
     9   513  3  -1    1.473272E+01   3.066E+07
    10   513  3  -1    1.473085E+01   1.978E+08
    12   513  3  -1    1.471528E+01   1.273E+10
    13   513  3  -1    1.471422E+01   1.408E+09
    14   513  3  -1    1.471316E+01   2.926E+07
    16   513  3  -1    1.440124E+01   2.321E+08
     5   514  3  -1    1.491281E+01   2.398E+08   1.130E+10   1.269E+15   4.238E+07   5.358E+11   9.004E+11   1.150E+11   1.015E+11
     6   514  3  -1    1.491026E+01   1.741E+09
     7   514  3  -1    1.490699E+01   1.994E+08
     9   514  3  -1    1.473351E+01   2.121E+08
    13   514  3  -1    1.471500E+01   1.110E+10
    14   514  3  -1    1.471395E+01   1.027E+09
    15   514  3  -1    1.445587E+01   1.968E+07
     6   515  3  -1    1.491129E+01   1.850E+08   1.111E+10   1.275E+15   0.000E+00   3.527E+11   1.087E+12   2.570E+10   1.794E+11
     7   515  3  -1    1.490802E+01   2.039E+09
    14   515  3  -1    1.471497E+01   1.148E+10
     4   518  3  -1    1.635038E+01   2.460E+08   6.316E+10   1.055E+15   1.850E+09   3.195E+11   8.327E+11   3.465E+12   5.862E+12
     5   518  3  -1    1.492740E+01   3.135E+07
     6   518  3  -1    1.492484E+01   1.510E+07
     8   518  3  -1    1.489312E+01   1.083E+10
     9   518  3  -1    1.474810E+01   1.852E+07
    13   518  3  -1    1.472959E+01   1.965E+07
    15   518  3  -1    1.447045E+01   2.483E+07
    16   518  3  -1    1.441661E+01   8.673E+10
     5   520  3  -1    1.497505E+01   9.422E+07   8.741E+10   1.339E+15   1.114E+06   1.827E+11   3.493E+11   2.216E+11   3.093E+11
     8   520  3  -1    1.494077E+01   2.130E+10
    15   520  3  -1    1.451810E+01   7.211E+10
     5   521  3  -1    1.502162E+01   4.573E+07   2.616E+09   2.420E+15   2.486E+06   1.265E+11   1.439E+11   2.131E+13   5.331E+12
    10   521  3  -1    1.484044E+01   6.004E+07
    12   521  3  -1    1.482488E+01   3.569E+09
    13   521  3  -1    1.482381E+01   3.647E+08
     6   522  3  -1    1.501953E+01   4.323E+07   2.599E+09   2.420E+15   2.698E+06   1.022E+11   1.694E+11   1.331E+13   1.331E+13
     9   522  3  -1    1.484278E+01   6.850E+07
    13   522  3  -1    1.482427E+01   3.137E+09
    14   522  3  -1    1.482322E+01   2.538E+08
     7   523  3  -1    1.501688E+01   5.165E+07   2.578E+09   2.435E+15   0.000E+00   6.843E+10   2.049E+11   2.687E+12   2.391E+13
    14   523  3  -1    1.482384E+01   3.242E+09
     2   524  3  -1    1.691918E+01   6.040E+07   1.060E+09   2.569E+15   7.954E+05   6.531E+10   3.202E+10   1.458E+13   9.680E+12
    10   524  3  -1    1.494424E+01   2.663E+08
    12   524  3  -1    1.492868E+01   2.659E+07
     1   525  3  -1    1.692151E+01   1.839E+08   1.062E+09   2.569E+15   6.363E+06   4.878E+10   4.824E+10   1.214E+13   1.213E+13
     2   525  3  -1    1.691936E+01   4.530E+07
     3   525  3  -1    1.691498E+01   4.502E+07
     9   525  3  -1    1.494629E+01   2.050E+08
    10   525  3  -1    1.494442E+01   1.515E+08
    11   525  3  -1    1.494329E+01   7.833E+08
    12   525  3  -1    1.492885E+01   4.728E+07
    13   525  3  -1    1.492779E+01   4.721E+07
     2   526  3  -1    1.691971E+01   7.742E+07   1.065E+09   2.569E+15   1.210E+07   1.652E+10   7.986E+10   7.310E+12   1.698E+13
     3   526  3  -1    1.691533E+01   1.361E+08
     9   526  3  -1    1.494665E+01   4.799E+08
    10   526  3  -1    1.494477E+01   3.327E+08
    13   526  3  -1    1.492814E+01   4.557E+07
    14   526  3  -1    1.492709E+01   1.080E+08
     6   527  3  -1    1.513593E+01   2.934E+07   1.692E+10   1.141E+15   7.901E+10   4.750E+11   4.321E+11   3.638E+10   1.936E+12
     7   527  3  -1    1.513267E+01   2.846E+08
     9   527  3  -1    1.495918E+01   6.220E+09
    13   527  3  -1    1.494068E+01   1.061E+09
    14   527  3  -1    1.493962E+01   1.129E+10
    15   527  3  -1    1.468154E+01   1.734E+07
     5   528  3  -1    1.513889E+01   4.481E+07   1.684E+10   1.155E+15   8.319E+10   1.996E+11   6.906E+11   1.142E+12   7.853E+11
     6   528  3  -1    1.513634E+01   2.741E+08
     9   528  3  -1    1.495959E+01   3.545E+08
    10   528  3  -1    1.495771E+01   5.390E+09
    12   528  3  -1    1.494215E+01   2.155E+09
    13   528  3  -1    1.494108E+01   9.452E+09
    14   528  3  -1    1.494003E+01   1.461E+09
     5   529  3  -1    1.513913E+01   2.695E+08   1.676E+10   1.164E+15   8.604E+10   1.799E+10   8.599E+11   1.850E+12   3.993E+10
    10   529  3  -1    1.495795E+01   7.502E+08
    11   529  3  -1    1.495682E+01   5.865E+09
    12   529  3  -1    1.494238E+01   1.024E+10
    13   529  3  -1    1.494132E+01   2.004E+09
     5   530  3  -1    1.516451E+01   6.215E+09   4.887E+09   1.782E+15   3.309E+02   5.665E+09   2.442E+09   5.773E+11   6.836E+10
     6   530  3  -1    1.516196E+01   4.104E+08
     8   530  3  -1    1.513024E+01   3.748E+07
     6   531  3  -1    1.516200E+01   5.837E+09   4.865E+09   1.782E+15   0.000E+00   2.967E+09   4.811E+09   3.218E+11   3.222E+11
     7   531  3  -1    1.515873E+01   3.235E+08
     7   532  3  -1    1.515878E+01   5.916E+09   4.840E+09   1.782E+15   0.000E+00   0.000E+00   7.381E+09   0.000E+00   6.417E+11
     3   533  3  -1    1.698862E+01   1.286E+08   1.132E+10   1.634E+15   1.731E+10   5.718E+10   5.027E+10   8.054E+10   2.329E+12
     6   533  3  -1    1.519669E+01   1.628E+08
     7   533  3  -1    1.519342E+01   1.602E+09
     9   533  3  -1    1.501994E+01   1.221E+10
    13   533  3  -1    1.500143E+01   3.275E+08
    14   533  3  -1    1.500037E+01   5.066E+07
     2   534  3  -1    1.699347E+01   1.054E+08   1.812E+10   1.576E+15   1.571E+10   1.538E+11   1.690E+11   8.753E+11   1.688E+12
     5   534  3  -1    1.519971E+01   2.002E+08
     6   534  3  -1    1.519716E+01   1.242E+09
     9   534  3  -1    1.502041E+01   2.189E+09
    10   534  3  -1    1.501854E+01   1.041E+10
    12   534  3  -1    1.500297E+01   2.133E+08
    15   534  3  -1    1.474277E+01   3.841E+09
    16   534  3  -1    1.468893E+01   3.565E+09
     1   535  3  -1    1.699668E+01   1.565E+08   1.180E+10   1.612E+15   1.455E+10   1.480E+09   1.315E+11   2.410E+12   1.209E+11
     2   535  3  -1    1.699453E+01   4.041E+07
     5   535  3  -1    1.520077E+01   1.225E+09
     9   535  3  -1    1.502147E+01   1.639E+08
    10   535  3  -1    1.501959E+01   4.022E+09
    11   535  3  -1    1.501846E+01   1.602E+10
    12   535  3  -1    1.500403E+01   2.292E+07
     4   536  3  -1    1.662738E+01   1.883E+08   7.888E+10   1.140E+15   1.387E+10   6.372E+11   1.520E+12   2.064E+12   1.430E+12
     5   536  3  -1    1.520440E+01   2.147E+07
     6   536  3  -1    1.520185E+01   1.135E+08
     8   536  3  -1    1.517013E+01   3.134E+07
     9   536  3  -1    1.502510E+01   1.940E+08
    10   536  3  -1    1.502322E+01   1.010E+09
    15   536  3  -1    1.474746E+01   3.954E+10
    16   536  3  -1    1.469361E+01   3.730E+10
    15   537  3  -1    1.488424E+01   4.866E+09   3.785E+09   2.618E+15   0.000E+00   3.235E+11   6.538E+11   1.585E+13   2.381E+13
     4   538  3  -1    1.677345E+01   4.067E+08   7.026E+09   2.546E+15   2.880E+11   6.146E+11   1.245E+12   1.391E+13   2.085E+13
     8   538  3  -1    1.531619E+01   1.273E+09
    15   538  3  -1    1.489352E+01   2.960E+09
    16   538  3  -1    1.483968E+01   2.264E+09
     1   539  3  -1    1.724225E+01   1.910E+08   5.943E+09   1.905E+15   1.821E+11   2.028E+09   3.479E+09   2.360E+11   3.332E+11
     2   539  3  -1    1.724009E+01   1.922E+08
     3   539  3  -1    1.723571E+01   1.948E+08
     9   539  3  -1    1.526703E+01   1.760E+09
    10   539  3  -1    1.526516E+01   1.754E+09
    11   539  3  -1    1.526402E+01   1.774E+09
    12   539  3  -1    1.524959E+01   2.627E+07
    13   539  3  -1    1.524852E+01   3.344E+07
     5   540  3  -1    1.545286E+01   7.158E+08   7.455E+09   1.994E+15   8.637E+05   2.616E+10   3.582E+10   1.542E+13   3.899E+12
     6   540  3  -1    1.545031E+01   6.708E+07
    10   540  3  -1    1.527169E+01   1.153E+08
    12   540  3  -1    1.525612E+01   9.151E+09
    13   540  3  -1    1.525506E+01   1.031E+09
    14   540  3  -1    1.525400E+01   2.187E+07
     5   541  3  -1    1.545302E+01   7.664E+07   7.423E+09   1.995E+15   1.040E+06   2.214E+10   3.960E+10   9.727E+12   9.605E+12
     6   541  3  -1    1.545046E+01   6.863E+08
     7   541  3  -1    1.544720E+01   5.384E+07
     9   541  3  -1    1.527372E+01   1.248E+08
    13   541  3  -1    1.525521E+01   8.075E+09
    14   541  3  -1    1.525415E+01   7.495E+08
     6   542  3  -1    1.545067E+01   5.306E+07   7.379E+09   1.998E+15   0.000E+00   1.534E+10   4.552E+10   1.930E+12   1.744E+13
     7   542  3  -1    1.544741E+01   7.667E+08
    14   542  3  -1    1.525436E+01   8.449E+09
     8   543  3  -1    1.542452E+01   1.091E+09   1.320E+10   1.402E+15   4.857E+05   2.312E+11   4.753E+11   5.326E+11   9.718E+11
    15   543  3  -1    1.500185E+01   1.241E+10
     2   544  3  -1    1.735946E+01   1.225E+07   8.442E+09   1.950E+15   2.809E+07   9.520E+11   4.477E+11   1.084E+13   6.812E+12
    10   544  3  -1    1.538452E+01   1.975E+09
    12   544  3  -1    1.536896E+01   8.267E+08
     9   545  3  -1    1.538671E+01   1.615E+09   8.461E+09   1.948E+15   8.965E+05   6.955E+11   7.065E+11   8.862E+12   8.749E+12
    10   545  3  -1    1.538484E+01   9.957E+08
    11   545  3  -1    1.538371E+01   4.900E+09
    12   545  3  -1    1.536927E+01   1.106E+09
    13   545  3  -1    1.536821E+01   1.187E+09
    16   545  3  -1    1.505523E+01   1.887E+07
     3   546  3  -1    1.735608E+01   2.768E+07   8.492E+09   1.949E+15   2.009E+05   2.326E+11   1.182E+12   5.257E+12   1.235E+13
     9   546  3  -1    1.538739E+01   3.294E+09
    10   546  3  -1    1.538552E+01   1.917E+09
    12   546  3  -1    1.536995E+01   1.659E+08
    13   546  3  -1    1.536889E+01   9.467E+08
    14   546  3  -1    1.536783E+01   2.117E+09
     4   547  3  -1    1.699967E+01   2.283E+08   1.132E+10   1.401E+15   5.351E+05   1.532E+10   1.719E+10   6.429E+11   1.125E+12
     8   547  3  -1    1.554242E+01   3.441E+07
    16   547  3  -1    1.506591E+01   1.101E+10
     4   548  3  -1    1.704399E+01   3.830E+08   3.979E+09   2.720E+15   2.164E+11   1.094E+12   2.277E+12   1.292E+13   2.007E+13
    16   548  3  -1    1.511022E+01   9.434E+08
     5   554  3  -1    1.689818E+01   6.082E+07   1.129E+08   1.496E+15   7.775E+04   4.837E+09   6.047E+09   4.858E+06   1.432E+06
    12   554  3  -1    1.670144E+01   6.172E+07
     6   555  3  -1    1.689610E+01   5.769E+07   1.131E+08   1.495E+15   6.534E+04   3.926E+09   7.000E+09   7.266E+06   3.219E+06
    13   555  3  -1    1.670084E+01   5.398E+07
     7   556  3  -1    1.689345E+01   6.523E+07   1.133E+08   1.495E+15   0.000E+00   2.782E+09   8.202E+09   3.677E+06   6.889E+06
    14   556  3  -1    1.670040E+01   5.531E+07
     5   560  3  -1    1.694388E+01   2.201E+08   1.726E+08   1.745E+15   3.094E-02   5.990E+08   1.886E+08   1.801E+11   2.022E+10
     6   561  3  -1    1.694151E+01   2.059E+08   1.716E+08   1.744E+15   0.000E+00   3.426E+08   4.244E+08   1.002E+11   9.982E+10
     7   562  3  -1    1.693848E+01   2.086E+08   1.706E+08   1.744E+15   0.000E+00   0.000E+00   7.421E+08   0.000E+00   2.000E+11
    15   566  3  -1    1.652897E+01   2.607E+08   2.028E+08   1.533E+15   0.000E+00   1.445E+10   2.920E+10   8.941E+09   1.437E+10
    10   568  3  -1    1.683046E+01   1.453E+07   3.354E+08   1.535E+15   6.441E+02   2.853E+09   1.456E+09   3.481E+06   2.957E+06
    12   568  3  -1    1.681489E+01   9.722E+07
    10   569  3  -1    1.683059E+01   2.760E+07   3.336E+08   1.535E+15   6.769E+05   2.092E+09   2.085E+09   3.040E+07   6.929E+06
    11   569  3  -1    1.682946E+01   7.502E+07
    12   569  3  -1    1.681502E+01   5.838E+07
    13   569  3  -1    1.681396E+01   1.249E+08
     9   570  3  -1    1.683274E+01   7.214E+07   3.301E+08   1.535E+15   1.029E+06   6.414E+08   3.277E+09   8.836E+06   2.674E+07
    13   570  3  -1    1.681423E+01   2.768E+07
    14   570  3  -1    1.681318E+01   1.480E+08
     5   571  3  -1    1.702391E+01   2.641E+07   4.319E+08   1.842E+15   7.847E+09   6.898E+07   2.183E+09   2.333E+11   9.601E+10
    10   571  3  -1    1.684273E+01   3.445E+07
    11   571  3  -1    1.684160E+01   7.559E+07
    12   571  3  -1    1.682717E+01   2.404E+08
    13   571  3  -1    1.682610E+01   4.993E+07
     6   572  3  -1    1.702151E+01   2.810E+07   4.313E+08   1.842E+15   7.820E+09   5.164E+08   1.726E+09   1.653E+11   1.639E+11
     9   572  3  -1    1.684476E+01   2.350E+07
    10   572  3  -1    1.684288E+01   4.055E+07
    12   572  3  -1    1.682732E+01   1.015E+08
    13   572  3  -1    1.682625E+01   2.243E+08
    14   572  3  -1    1.682520E+01   3.829E+07
     7   573  3  -1    1.701848E+01   3.210E+07   4.305E+08   1.842E+15   7.786E+09   1.185E+09   1.029E+09   6.507E+10   2.640E+11
     9   573  3  -1    1.684500E+01   4.351E+07
    13   573  3  -1    1.682649E+01   6.753E+07
    14   573  3  -1    1.682543E+01   3.057E+08
    10   574  3  -1    1.687392E+01   1.376E+08   6.290E+08   1.856E+15   2.752E+04   2.281E+10   1.147E+10   5.820E+07   2.991E+07
    12   574  3  -1    1.685835E+01   7.206E+07
     9   575  3  -1    1.687594E+01   1.128E+08   6.313E+08   1.856E+15   1.775E+06   1.723E+10   1.727E+10   1.407E+08   1.857E+07
    10   575  3  -1    1.687406E+01   6.794E+07
    11   575  3  -1    1.687293E+01   3.315E+08
    12   575  3  -1    1.685850E+01   8.756E+07
    13   575  3  -1    1.685743E+01   1.063E+08
     9   576  3  -1    1.687622E+01   2.198E+08   6.356E+08   1.855E+15   4.674E+06   6.203E+09   2.867E+10   9.312E+07   2.400E+08
    10   576  3  -1    1.687434E+01   1.256E+08
    13   576  3  -1    1.685771E+01   7.157E+07
    14   576  3  -1    1.685665E+01   1.861E+08
     8   577  3  -1    1.703213E+01   5.232E+08   5.558E+08   1.631E+15   7.080E+08   3.304E+09   7.825E+09   2.295E+10   3.495E+10
    14   578  3  -1    1.689621E+01   2.511E+08   1.977E+08   1.767E+15   0.000E+00   1.982E+09   6.012E+09   9.715E+07   7.600E+08
    13   579  3  -1    1.689739E+01   2.408E+08   1.994E+08   1.768E+15   7.816E+04   2.878E+09   5.159E+09   4.143E+08   4.396E+08
    12   580  3  -1    1.689856E+01   2.734E+08   2.006E+08   1.768E+15   6.310E+04   3.626E+09   4.445E+09   6.608E+08   1.897E+08
    13   580  3  -1    1.689750E+01   3.025E+07
    16   581  3  -1    1.658482E+01   7.637E+08   7.682E+08   1.634E+15   5.118E+05   5.992E+08   1.175E+09   6.399E+10   9.974E+10
    15   582  3  -1    1.667969E+01   5.272E+08   5.305E+08   1.545E+15   2.335E+05   1.836E+09   3.593E+09   2.162E+10   3.221E+10
     7   583  3  -1    1.726677E+01   1.922E+08   1.006E+09   1.825E+15   1.961E+10   4.622E+09   4.192E+09   4.114E+08   1.876E+10
     9   583  3  -1    1.709328E+01   4.770E+08
    14   583  3  -1    1.707372E+01   3.752E+08
     5   584  3  -1    1.727275E+01   3.054E+07   1.010E+09   1.826E+15   1.959E+10   2.082E+09   6.855E+09   1.113E+10   7.878E+09
     6   584  3  -1    1.727020E+01   1.683E+08
     9   584  3  -1    1.709345E+01   4.432E+07
    10   584  3  -1    1.709157E+01   4.410E+08
    12   584  3  -1    1.707601E+01   5.978E+07
    13   584  3  -1    1.707494E+01   3.282E+08
    14   584  3  -1    1.707389E+01   4.994E+07
     5   585  3  -1    1.727286E+01   1.576E+08   1.012E+09   1.826E+15   1.957E+10   2.758E+08   8.744E+09   1.830E+10   5.989E+08
    10   585  3  -1    1.709168E+01   8.915E+07
    11   585  3  -1    1.709055E+01   5.360E+08
    12   585  3  -1    1.707612E+01   3.613E+08
    13   585  3  -1    1.707505E+01   6.978E+07
     8   586  3  -1    1.728014E+01   1.607E+08   1.351E+09   1.604E+15   1.033E+07   2.135E+10   4.325E+10   6.442E+09   9.723E+09
    15   586  3  -1    1.685747E+01   8.481E+08
   591   606  3  -1    8.750657E+00   8.554E+07   6.153E+07   1.530E+09   5.687E+06   3.040E+06   2.770E+07   1.170E+08   1.376E+09
   591   607  3  -1    8.761564E+00   8.642E+07   9.026E+07   8.024E+10   5.891E+10   5.776E+08   2.031E+10   3.127E+08   1.246E+08
   589   608  3  -1    8.780661E+00   2.608E+08   2.833E+08   6.312E+10   4.873E+10   8.845E+09   5.299E+09   2.016E+08   4.364E+07
   590   608  3  -1    8.778366E+00   1.734E+08
   591   608  3  -1    8.773913E+00   1.317E+07
   591   610  3  -1    8.828342E+00   1.198E+09   8.600E+08   2.265E+10   8.155E+07   1.371E+08   9.000E+07   1.580E+09   2.076E+10
   590   611  3  -1    8.845896E+00   1.896E+09   1.228E+09   7.385E+10   3.550E+10   1.240E+08   8.622E+09   1.526E+10   1.434E+10
   591   611  3  -1    8.841443E+00   8.602E+07
   589   612  3  -1    8.857916E+00   2.729E+09   1.166E+09   1.564E+11   1.181E+11   9.245E+09   8.651E+09   1.626E+10   4.144E+09
   590   612  3  -1    8.855621E+00   1.068E+08
   591   612  3  -1    8.851168E+00   8.318E+07
   592   612  3  -1    8.610173E+00   7.312E+06
   590   613  3  -1    8.859770E+00   3.383E+08   1.040E+09   2.502E+11   2.226E+11   1.358E+10   7.502E+09   5.999E+09   5.068E+08
   592   613  3  -1    8.614322E+00   8.240E+06
   588   614  3  -1    8.977635E+00   7.339E+07   4.632E+09   3.059E+11   1.752E+11   1.668E+10   5.350E+10   3.585E+10   2.475E+10
   590   614  3  -1    8.910522E+00   1.590E+08
   591   614  3  -1    8.906069E+00   4.282E+09
   593   614  3  -1    8.664846E+00   3.630E+07
   594   614  3  -1    8.664504E+00   1.004E+08
   590   615  3  -1    8.914666E+00   1.998E+09   6.476E+09   7.815E+11   4.576E+09   6.486E+11   4.267E+10   7.830E+10   7.327E+09
   592   615  3  -1    8.669218E+00   1.600E+08
   587   616  3  -1    1.041424E+01   7.159E+07   8.825E+09   6.291E+11   4.116E+10   2.785E+11   1.521E+11   1.516E+11   5.801E+09
   589   616  3  -1    8.917218E+00   2.152E+07
   590   616  3  -1    8.914922E+00   4.135E+09
   591   616  3  -1    8.910469E+00   2.555E+09
   592   616  3  -1    8.669474E+00   9.902E+07
   593   616  3  -1    8.669246E+00   1.793E+08
   587   617  3  -1    1.043712E+01   7.105E+07   1.430E+10   5.979E+11   5.137E+10   1.195E+11   6.465E+10   3.061E+11   5.628E+10
   588   617  3  -1    9.004914E+00   6.728E+06
   589   617  3  -1    8.940097E+00   3.076E+10
   590   617  3  -1    8.937801E+00   3.900E+09
   592   617  3  -1    8.692353E+00   8.365E+07
   593   617  3  -1    8.692125E+00   1.630E+07
   588   618  3  -1    9.012352E+00   6.818E+07   5.567E+09   4.965E+11   3.638E+10   1.293E+10   3.055E+11   9.950E+10   4.210E+10
   590   618  3  -1    8.945238E+00   1.476E+09
   591   618  3  -1    8.940785E+00   4.437E+09
   593   618  3  -1    8.699562E+00   2.562E+07
   594   618  3  -1    8.699220E+00   1.052E+08
   588   619  3  -1    9.022796E+00   1.526E+07   1.279E+10   6.566E+11   6.318E+10   1.846E+09   2.904E+11   1.259E+11   1.753E+11
   590   619  3  -1    8.955683E+00   2.016E+10
   591   619  3  -1    8.951230E+00   5.074E+08
   592   619  3  -1    8.710235E+00   1.905E+07
   593   619  3  -1    8.710007E+00   8.482E+07
   594   619  3  -1    8.709664E+00   4.978E+07
   588   620  3  -1    9.038915E+00   3.892E+07   1.552E+10   4.384E+11   5.850E+07   1.670E+09   4.398E+09   3.021E+10   4.021E+11
   591   620  3  -1    8.967349E+00   2.167E+10
   594   620  3  -1    8.725784E+00   1.394E+07
   588   621  3  -1    9.062788E+00   1.876E+07   1.307E+10   2.360E+11   1.266E+11   7.228E+10   3.559E+10   1.302E+09   2.513E+08
   589   621  3  -1    8.997970E+00   4.775E+09
   590   621  3  -1    8.995675E+00   4.579E+09
   591   621  3  -1    8.991222E+00   4.109E+09
   593   621  3  -1    8.749999E+00   6.016E+06
   594   622  3  -1    8.787843E+00   2.864E+09   2.228E+09   1.359E+12   7.200E+11   0.000E+00   6.089E+11   5.777E+09   2.382E+10
   588   623  3  -1    9.118500E+00   2.091E+09   3.698E+09   1.380E+12   7.041E+11   3.728E+11   1.898E+11   3.380E+10   7.912E+10
   591   623  3  -1    9.046934E+00   7.096E+07
   593   623  3  -1    8.805711E+00   2.872E+09
   594   623  3  -1    8.805368E+00   3.112E+07
   596   623  3  -1    8.466071E+00   9.851E+07
   588   624  3  -1    9.141823E+00   1.106E+09   3.305E+09   1.200E+12   6.224E+11   3.767E+11   1.512E+11   1.373E+10   3.567E+10
   590   624  3  -1    9.074710E+00   2.545E+07
   591   624  3  -1    9.070257E+00   3.852E+07
   592   624  3  -1    8.829262E+00   3.488E+09
   593   624  3  -1    8.829034E+00   2.667E+07
   596   624  3  -1    8.489394E+00   1.953E+07
   588   625  3  -1    9.171667E+00   1.211E+10   1.050E+10   1.117E+12   3.980E+11   2.809E+10   1.532E+11   1.127E+11   4.246E+11
   591   625  3  -1    9.100101E+00   3.843E+08
   593   625  3  -1    8.858878E+00   1.146E+08
   594   625  3  -1    8.858535E+00   1.100E+09
   596   625  3  -1    8.519238E+00   5.415E+08
   587   626  3  -1    1.060806E+01   3.816E+10   2.363E+10   2.293E+13   2.236E+13   2.214E+11   2.116E+11   1.242E+11   1.573E+10
   588   626  3  -1    9.175846E+00   5.288E+09
   589   626  3  -1    9.111028E+00   5.163E+08
   590   626  3  -1    9.108733E+00   1.472E+08
   591   626  3  -1    9.104280E+00   2.199E+07
   592   626  3  -1    8.863285E+00   6.378E+08
   593   626  3  -1    8.863057E+00   1.321E+08
   595   626  3  -1    8.803484E+00   5.748E+08
   596   626  3  -1    8.523417E+00   4.110E+08
   588   627  3  -1    9.200667E+00   1.872E+07   2.778E+09   1.553E+12   9.245E+11   4.119E+10   4.488E+11   8.156E+10   5.709E+10
   590   627  3  -1    9.133554E+00   7.706E+07
   591   627  3  -1    9.129101E+00   8.517E+08
   593   627  3  -1    8.887878E+00   1.705E+09
   594   627  3  -1    8.887535E+00   1.105E+08
   588   628  3  -1    9.223829E+00   2.155E+10   1.718E+10   1.936E+12   7.719E+11   3.159E+10   3.039E+11   3.924E+11   4.359E+11
   591   628  3  -1    9.152263E+00   4.308E+08
   593   628  3  -1    8.911040E+00   8.245E+07
   594   628  3  -1    8.910697E+00   7.175E+08
   596   628  3  -1    8.571400E+00   9.711E+08
   604   628  3  -1    7.000139E+00   3.407E+06
   587   629  3  -1    1.065711E+01   3.092E+10   2.115E+10   2.190E+13   2.038E+13   9.177E+10   1.294E+12   7.127E+10   5.720E+10
   588   629  3  -1    9.224904E+00   4.793E+09
