SEQ='MG'     NUCCHG=13                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  52978499.7  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6 3S1     (2)0( 0.5)        0.0 
     2          1S2 2S2 2P6 3P1     (2)1( 0.5)    51376.4 
     3          1S2 2S2 2P6 3P1     (2)1( 1.5)    51676.9 
     4          1S2 2S2 2P6 3D1     (2)2( 1.5)   112699.8 
     5          1S2 2S2 2P6 3D1     (2)2( 2.5)   112715.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  53126450.4 NLVL=   145
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     2   513  3  -1    1.161315E+02   2.130E+09
     5   513  3  -1    1.152054E+02   4.801E+11
     8   513  3  -1    1.151890E+02   2.177E+09
     2   514  3  -1    1.161320E+02   6.489E+09   2.724E+13   1.302E+15   2.185E+07   3.452E+08   1.083E+09   3.215E+08   4.278E+08
     3   514  3  -1    1.161304E+02   1.299E+09
     5   514  3  -1    1.152059E+02   1.009E+11
     6   514  3  -1    1.152050E+02   4.990E+11
     3   515  3  -1    1.161311E+02   7.448E+09   2.724E+13   1.301E+15   2.348E+07   6.754E+08   7.736E+08   1.234E+08   3.557E+08
     5   515  3  -1    1.152066E+02   3.287E+09
     6   515  3  -1    1.152057E+02   7.544E+10
     7   515  3  -1    1.152045E+02   5.566E+11
     3   517  3  -1    1.161742E+02   6.740E+09   2.599E+13   1.687E+15   3.463E+08   1.800E+08   1.723E+08   3.759E+10   1.504E+11
     7   517  3  -1    1.152476E+02   9.815E+08
     2   518  3  -1    1.161761E+02   6.172E+09   2.599E+13   1.682E+15   3.571E+08   8.925E+07   2.769E+08   9.444E+10   9.332E+10
     3   518  3  -1    1.161744E+02   1.249E+09
     1   519  3  -1    1.161770E+02   8.382E+09   2.600E+13   1.679E+15   3.649E+08   2.377E+07   3.500E+08   1.329E+11   5.484E+10
     2   519  3  -1    1.161762E+02   2.107E+09
     8   520  3  -1    1.152604E+02   3.548E+11   2.607E+13   1.506E+15   1.678E+08   1.748E+08   3.875E+08   7.932E+10   1.158E+11
     3   529  3  -1    1.162624E+02   2.371E+09   2.610E+13   7.557E+14   3.261E+05   1.062E+09   5.155E+09   6.808E+09   1.803E+10
     3   530  3  -1    1.162632E+02   8.008E+08   2.607E+13   7.592E+14   9.082E+04   3.354E+09   3.239E+09   1.281E+10   1.278E+10
     2   531  3  -1    1.162652E+02   1.067E+09   2.605E+13   7.610E+14   9.853E+05   4.672E+09   2.116E+09   1.322E+10   1.304E+10
     1   532  3  -1    1.162907E+02   7.349E+09   2.612E+13   7.420E+14   1.461E+09   6.744E+08   1.122E+08   7.731E+10   1.441E+11
     2   532  3  -1    1.162899E+02   7.068E+09
     3   532  3  -1    1.162882E+02   6.693E+09
     8   534  3  -1    1.153507E+02   2.781E+09   2.702E+13   7.332E+14   7.439E+07   4.015E+09   5.133E+09   1.912E+10   5.024E+09
     4   536  3  -1    1.160509E+02   3.436E+09   2.683E+13   8.324E+14   4.630E+06   1.869E+09   3.167E+09   1.196E+10   1.299E+10
     5   536  3  -1    1.153742E+02   1.417E+09
     8   536  3  -1    1.153578E+02   3.868E+11
     5   537  3  -1    1.153766E+02   1.704E+10   2.562E+13   1.440E+15   2.401E+03   8.659E+07   1.064E+08   2.727E+08   6.726E+07
     6   537  3  -1    1.153757E+02   1.489E+09
     5   538  3  -1    1.153768E+02   2.106E+09   2.562E+13   1.438E+15   1.572E+03   6.987E+07   1.198E+08   1.651E+08   1.555E+08
     6   538  3  -1    1.153759E+02   1.608E+10
     7   538  3  -1    1.153747E+02   1.154E+09
     6   539  3  -1    1.153761E+02   1.522E+09   2.562E+13   1.435E+15   0.000E+00   4.604E+07   1.390E+08   3.836E+07   2.604E+08
     7   539  3  -1    1.153750E+02   1.776E+10
     4   540  3  -1    1.160590E+02   2.488E+09   2.611E+13   7.432E+14   1.312E+09   1.643E+09   3.093E+09   9.296E+10   1.401E+11
     5   544  3  -1    1.154322E+02   6.985E+10   2.581E+13   2.428E+15   1.005E+05   9.397E+08   1.148E+09   5.076E+09   1.252E+09
     6   544  3  -1    1.154313E+02   5.834E+09
     5   545  3  -1    1.154326E+02   8.900E+09   2.581E+13   2.434E+15   2.554E+04   7.777E+08   1.310E+09   3.266E+09   3.005E+09
     6   545  3  -1    1.154317E+02   6.632E+10
     7   545  3  -1    1.154305E+02   4.475E+09
     6   546  3  -1    1.154322E+02   6.679E+09   2.581E+13   2.441E+15   0.000E+00   5.206E+08   1.567E+09   6.651E+08   5.501E+09
     7   546  3  -1    1.154311E+02   7.401E+10
     1   547  3  -1    1.163800E+02   1.648E+10   2.602E+13   1.125E+15   3.780E+09   6.140E+08   1.909E+08   2.291E+10   1.214E+08
     2   547  3  -1    1.163792E+02   3.300E+09
     5   547  3  -1    1.154531E+02   2.381E+11
     8   547  3  -1    1.154367E+02   1.347E+09
     2   548  3  -1    1.163803E+02   1.303E+10   2.601E+13   1.114E+15   3.733E+09   4.567E+08   3.545E+08   1.472E+10   8.024E+09
     3   548  3  -1    1.163787E+02   1.139E+09
     5   548  3  -1    1.154542E+02   4.262E+10
     6   548  3  -1    1.154533E+02   2.513E+11
