SEQ='NE'     NUCCHG=13                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  51820567.8  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
                                                                          1.371E+08   2.078E+09   3.775E+09   3.417E+08   1.015E+09   1.081E+07
                                                                          4.729E+06   3.865E+07   2.937E+07   2.702E+06   7.962E+07   3.834E+07
                                                                          6.578E+05   1.381E+09   4.021E+09   8.575E+08   1.179E+09   2.468E+10
                                                                          8.942E+09   4.349E+10   5.213E+12   3.722E+12   6.380E+11   7.567E+00
                                                                          1.311E+01   1.049E+13   1.162E+13   7.195E+01   5.637E+10   2.460E+02
                                                                          4.358E+12   4.572E+12   1.871E+12   1.923E+12   2.601E+11   6.981E+11
                                                                          4.784E+10   2.778E+11   3.775E+10   7.920E+10   7.408E+10   6.065E+10
                                                                          4.033E+12   2.095E+13   5.709E+13   3.390E+02   3.699E+13   3.763E+12
                                                                          1.060E+03   2.149E+11   4.265E+10   3.716E+13   3.960E+05   0.000E+00
    17    34  3  -1    1.096313E+02   3.403E+12
    18    34  3  -1    1.096223E+02   3.422E+11
    21    34  3  -1    1.095998E+02   6.535E+12
    23    34  3  -1    1.095732E+02   4.318E+12
    24    34  3  -1    1.095644E+02   1.197E+12
    26    34  3  -1    1.095585E+02   5.038E+11
    27    34  3  -1    1.095275E+02   7.810E+11
     3    35  3  -1    1.109262E+02   1.721E+09   2.560E+13   6.483E+14   5.368E+10   2.776E+10   8.110E+10   2.743E+07   9.328E+07   4.812E+07
                                                                          5.281E+09   4.843E+09   2.604E+10   7.283E+10   1.098E+09   2.076E+09
                                                                          4.268E+08   1.198E+09   7.074E+09   3.136E+09   9.444E+08   3.950E+09
                                                                          3.506E+08   3.564E+08   4.385E+06   1.055E+09   1.253E+09   1.085E+11
                                                                          5.972E+10   4.999E+08   9.564E+09   5.073E+08   1.260E+09   8.771E+08
                                                                          3.039E+10   1.425E+11   1.690E+11   4.493E+10   3.680E+09   3.038E+11
                                                                          2.994E+09   7.333E+10   5.962E+10   5.620E+10   5.617E+10   4.658E+10
                                                                          5.968E+09   2.032E+10   1.475E+10   2.860E+12   1.113E+12   1.125E+12
                                                                          3.853E+11   1.417E+14   1.226E+12   2.328E+13   2.339E+13   1.456E+13
                                                                          4.100E+12   1.545E+13   1.125E+14   5.185E+13   6.718E+11   4.622E+13
                                                                          8.567E+08   2.830E+09   4.948E+08   3.795E+09   1.949E+08   1.352E+07
                                                                          5.451E+06   4.538E+07   1.977E+07   3.270E+06   7.860E+07   4.136E+07
                                                                          1.185E+06   1.416E+09   3.995E+09   8.384E+08   1.186E+09   2.451E+10
                                                                          1.858E+10   2.177E+10   6.143E+11   3.274E+12   1.782E+12   2.618E+01
                                                                          1.067E+13   4.158E+12   5.440E+11   2.791E+12   1.992E+12   2.675E+12
                                                                          7.470E+11   2.985E+12   4.059E+12   2.276E+11   4.413E+12   6.177E+11
                                                                          4.090E+12   2.755E+11   4.003E+10   7.881E+10   7.463E+10   6.263E+10
                                                                          4.200E+12   1.966E+13   5.751E+13   4.840E+11   3.668E+13   4.152E+12
                                                                          2.259E+07   2.038E+11   4.432E+10   3.681E+13   3.469E+11   0.000E+00
     5    35  3  -1    1.108609E+02   2.159E+09
    17    35  3  -1    1.096314E+02   3.067E+12
    18    35  3  -1    1.096223E+02   1.155E+12
    20    35  3  -1    1.096130E+02   8.393E+12
    21    35  3  -1    1.095999E+02   6.350E+11
    22    35  3  -1    1.095950E+02   6.342E+10
    23    35  3  -1    1.095732E+02   3.738E+11
    24    35  3  -1    1.095645E+02   6.684E+12
    25    35  3  -1    1.095614E+02   1.349E+11
    26    35  3  -1    1.095585E+02   4.017E+10
    27    35  3  -1    1.095276E+02   4.989E+12
    18    36  3  -1    1.096226E+02   4.806E+12   2.563E+13   6.483E+14   5.096E+10   6.019E+10   1.120E+11   1.050E+08   1.632E+07   1.090E+08
                                                                          5.199E+09   9.791E+08   8.496E+10   1.846E+10   3.462E+09   4.164E+08
                                                                          1.713E+04   1.102E+10   2.621E+09   6.140E+08   3.304E+04   2.947E+09
                                                                          3.343E+08   1.406E+04   6.430E+06   4.536E+04   4.606E+07   1.134E+11
                                                                          2.246E+09   5.598E+10   7.727E+08   9.629E+09   5.635E+07   1.430E+08
                                                                          1.431E+11   6.863E+10   1.015E+09   1.742E+10   3.942E+11   2.684E+10
                                                                          1.218E+10   6.374E+09   1.843E+10   3.939E+10   2.911E+11   3.743E+10
                                                                          1.926E+08   1.166E+11   1.191E+11   1.360E+11   8.460E+11   9.236E+11
                                                                          1.985E+12   9.702E+12   1.313E+14   1.023E+13   3.480E+13   1.490E+13
                                                                          7.566E+13   9.528E+13   1.965E+12   1.543E+13   4.688E+13   1.135E+11
                                                                          4.881E+09   4.440E+08   7.156E+04   1.387E+09   1.173E+08   1.964E+07
                                                                          3.336E+07   4.016E+07   7.117E+06   1.694E+06   2.581E+08   1.480E+07
                                                                          1.608E+07   3.980E+09   3.017E+07   1.296E+09   3.176E+07   2.246E+10
                                                                          6.756E+10   8.557E+07   1.320E+04   6.915E+11   6.298E+12   1.443E+13
                                                                          2.047E+12   4.131E+11   2.190E+09   5.297E+12   2.202E+12   8.857E+12
                                                                          3.853E+05   7.683E+11   1.329E+12   1.076E+11   2.388E+12   1.326E+07
                                                                          5.881E+11   2.060E+10   2.823E+11   3.754E+10   1.307E+11   5.895E+10
                                                                          2.468E+13   2.649E+07   2.523E+12   5.487E+13   2.619E+12   3.816E+13
                                                                          1.085E+03   5.750E+06   2.543E+11   2.103E+05   3.716E+13   0.000E+00
    19    36  3  -1    1.096186E+02   8.596E+12
    20    36  3  -1    1.096133E+02   2.026E+11
    21    36  3  -1    1.096002E+02   9.391E+10
    22    36  3  -1    1.095953E+02   2.344E+12
    24    36  3  -1    1.095648E+02   4.709E+11
    25    36  3  -1    1.095618E+02   5.974E+12
    26    36  3  -1    1.095588E+02   3.098E+12
     5    37  3  -1    1.108613E+02   8.214E+09   2.558E+13   6.483E+14   4.163E+10   2.614E+09   4.248E+10   1.045E+08   1.690E+07   1.026E+08
                                                                          5.192E+09   1.024E+09   8.445E+10   1.898E+10   4.703E+08   5.171E+08
                                                                          9.300E+07   1.388E+08   7.326E+08   7.012E+08   3.651E+08   5.719E+09
                                                                          7.784E+09   4.518E+08   5.208E+07   1.015E+09   4.024E+09   1.106E+11
                                                                          3.368E+09   5.887E+10   1.146E+09   1.217E+10   9.325E+08   3.019E+09
                                                                          1.420E+11   6.934E+10   2.599E+09   1.768E+10   3.905E+11   2.945E+10
                                                                          5.627E+09   7.009E+09   1.897E+10   3.955E+10   2.889E+11   3.751E+10
                                                                          5.196E+08   1.157E+11   1.181E+11   1.617E+11   8.491E+11   9.256E+11
                                                                          1.970E+12   1.095E+13   1.301E+14   1.042E+13   3.469E+13   1.491E+13
                                                                          7.498E+13   9.453E+13   3.007E+12   1.577E+13   4.644E+13   5.480E+11
                                                                          3.718E+08   9.948E+08   1.714E+08   4.483E+09   4.619E+09   1.695E+07
                                                                          3.022E+07   4.612E+07   6.329E+06   1.273E+06   2.585E+08   1.538E+07
                                                                          1.512E+07   3.902E+09   7.161E+07   1.323E+09   4.794E+07   2.217E+10
                                                                          7.069E+09   1.269E+10   2.910E+11   1.592E+12   1.130E+12   1.164E+01
                                                                          2.639E+12   1.110E+12   5.771E+11   5.975E+12   7.047E+12   1.119E+12
                                                                          6.824E+11   1.285E+12   5.096E+12   6.604E+12   4.263E+12   3.114E+12
                                                                          3.277E+12   2.301E+10   2.801E+11   3.798E+10   1.302E+11   6.337E+10
                                                                          2.358E+13   1.110E+11   3.139E+12   5.396E+13   3.117E+12   3.867E+13
                                                                          5.079E+07   1.069E+09   2.382E+11   3.469E+11   3.681E+13   0.000E+00
    17    37  3  -1    1.096317E+02   1.998E+12
    18    37  3  -1    1.096227E+02   2.169E+12
    21    37  3  -1    1.096002E+02   1.300E+12
    22    37  3  -1    1.095953E+02   6.154E+12
    23    37  3  -1    1.095736E+02   3.787E+12
    24    37  3  -1    1.095648E+02   1.848E+11
    25    37  3  -1    1.095618E+02   2.438E+12
    26    37  3  -1    1.095589E+02   4.858E+12
    27    37  3  -1    1.095279E+02   2.598E+12

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
