SEQ='NA'     NUCCHG=30                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 344141809.7  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 350076010.1 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    95   111    1S2 2S2 2P5 3P1 3D1 (2)1( 1.5)  9747234.8*
    96   113    1S2 2S2 2P5 3P1 3D1 (2)3( 2.5)  9748597.4*
    97   114    1S2 2S2 2P5 3P1 3D1 (2)3( 2.5)  9760688.3*
    98   115    1S2 2S2 2P5 3P1 3D1 (2)1( 1.5)  9769110.9*
    99   118    1S2 2S2 2P5 3P1 3D1 (4)3( 2.5)  9803141.5*
   100   119    1S2 2S2 2P5 3P1 3D1 (2)1( 1.5)  9808109.4*
   101   120    1S2 2S1 2P6 3S2     (2)0( 0.5)  9813426.1*
   102   121    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  9816463.4*
   103   122    1S2 2S2 2P5 3P1 3D1 (4)2( 0.5)  9820962.4*
   104   123    1S2 2S2 2P5 3P1 3D1 (4)1( 1.5)  9825931.5*
   105   125    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  9827751.3*
   106   126    1S2 2S2 2P5 3P1 3D1 (2)1( 0.5)  9848899.5*
   107   127    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  9849176.7*
   108   128    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  9881759.2*
   109   129    1S2 2S2 2P5 3P1 3D1 (4)1( 0.5)  9905355.4*
   110   131    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  9922667.6*
   111   132    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  9928844.2*
   112   133    1S2 2S2 2P5 3P1 3D1 (2)1( 0.5)  9953246.7*
   113   134    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  9974372.0*
   114   135    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  9988558.2*
   115   136    1S2 2S2 2P5 3D2     (4)2( 0.5) 10029955.6*
   116   137    1S2 2S2 2P5 3D2     (4)2( 1.5) 10034076.2*
   117   138    1S2 2S2 2P5 3D2     (4)2( 2.5) 10041332.7*
   118   139    1S2 2S1 2P6 3S1 3P1 (4)1( 0.5) 10043546.1*
   119   140    1S2 2S2 2P5 3D2     (4)2( 3.5) 10052771.4*
   120   141    1S2 2S1 2P6 3S1 3P1 (4)1( 1.5) 10055905.6*
   121   144    1S2 2S2 2P5 3D2     (2)3( 2.5) 10066491.6*
   122   145    1S2 2S2 2P5 3D2     (4)3( 3.5) 10067432.2*
   123   146    1S2 2S2 2P5 3D2     (4)1( 2.5) 10081993.7*
   124   147    1S2 2S2 2P5 3D2     (2)4( 3.5) 10085166.0*
   125   148    1S2 2S1 2P6 3S1 3P1 (4)1( 2.5) 10085275.8*
   126   149    1S2 2S2 2P5 3D2     (2)2( 1.5) 10085322.3*
   127   151    1S2 2S2 2P5 3D2     (4)1( 1.5) 10097912.2*
   128   152    1S2 2S2 2P5 3D2     (2)2( 2.5) 10098540.8*
   129   153    1S2 2S2 2P5 3D2     (2)1( 0.5) 10107305.1*
   130   155    1S2 2S2 2P5 3D2     (2)3( 3.5) 10119386.1*
   131   156    1S2 2S2 2P5 3D2     (4)2( 2.5) 10122437.0*
   132   157    1S2 2S2 2P5 3D2     (4)2( 3.5) 10122505.1*
   133   158    1S2 2S2 2P5 3D2     (4)3( 1.5) 10124683.5*
   134   159    1S2 2S2 2P5 3D2     (4)1( 0.5) 10128012.4*
   135   160    1S2 2S1 2P6 3S1 3P1 (2)1( 0.5) 10140021.1*
   136   162    1S2 2S2 2P5 3D2     (2)2( 1.5) 10156587.0*
   137   163    1S2 2S2 2P5 3D2     (2)3( 2.5) 10158423.3*
   138   164    1S2 2S1 2P6 3S1 3P1 (2)1( 1.5) 10159571.5*
