SEQ='MG'     NUCCHG=15                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  74085886.5  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6 3S1     (2)0( 0.5)        0.0 
     2          1S2 2S2 2P6 3P1     (2)1( 0.5)    86683.0 
     3          1S2 2S2 2P6 3P1     (2)1( 1.5)    87642.8 
     4          1S2 2S2 2P6 3D1     (2)2( 1.5)   203276.5 
     5          1S2 2S2 2P6 3D1     (2)2( 2.5)   203366.0 

   IC RESOLVED LEVEL INDEXING           BWNR=  74496363.9 NLVL=   165
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   586   902  3  -1    1.581813E+02   9.058E+11
   582   903  3  -1    1.585703E+02   7.054E+10   4.955E+13   7.434E+14   2.572E+09   8.739E+08   2.559E+09   1.656E+11   2.552E+10
   583   903  3  -1    1.585701E+02   5.931E+09
   586   903  3  -1    1.581959E+02   6.901E+09
   578   904  3  -1    1.588844E+02   7.572E+09   4.957E+13   7.432E+14   2.710E+09   8.936E+08   9.611E+08   1.030E+11   8.442E+10
   583   904  3  -1    1.585732E+02   6.353E+10
   584   904  3  -1    1.585728E+02   3.667E+09
   586   904  3  -1    1.581990E+02   2.035E+10
   584   905  3  -1    1.585778E+02   6.484E+10   4.955E+13   7.432E+14   2.645E+09   0.000E+00   1.850E+09   1.226E+05   1.872E+11
   578   906  3  -1    1.589345E+02   1.228E+12   5.284E+13   7.307E+14   1.785E+10   9.095E+07   3.071E+08   4.447E+09   1.750E+10
   586   906  3  -1    1.582491E+02   3.301E+12
   580   907  3  -1    1.590322E+02   1.182E+11   5.041E+13   7.399E+14   3.378E+08   4.990E+10   8.451E+10   1.403E+08   1.311E+07
   581   907  3  -1    1.590268E+02   2.052E+11
   582   907  3  -1    1.588002E+02   1.003E+10
   583   907  3  -1    1.587999E+02   8.877E+10
   584   907  3  -1    1.587995E+02   3.436E+11
   579   908  3  -1    1.590360E+02   2.712E+11   5.041E+13   7.398E+14   3.686E+08   4.135E+10   9.078E+10   9.550E+07   3.132E+06
   580   908  3  -1    1.590332E+02   6.474E+10
   581   908  3  -1    1.590278E+02   6.926E+10
   582   908  3  -1    1.588012E+02   1.470E+11
   583   908  3  -1    1.588009E+02   2.588E+11
   580   909  3  -1    1.590337E+02   8.927E+10   5.040E+13   7.397E+14   3.859E+08   3.678E+10   9.418E+10   7.148E+07   8.843E+03
   582   909  3  -1    1.588017E+02   1.933E+11
   584   910  3  -1    1.588801E+02   1.360E+12   5.066E+13   7.351E+14   1.485E+10   0.000E+00   1.080E+08   1.271E+05   2.412E+11
   583   911  3  -1    1.588816E+02   1.322E+12   5.067E+13   7.350E+14   1.494E+10   4.161E+07   6.778E+07   1.229E+11   1.164E+11
   584   911  3  -1    1.588812E+02   1.229E+11
   582   912  3  -1    1.588828E+02   1.498E+12   5.067E+13   7.350E+14   1.501E+10   5.195E+07   5.789E+07   2.222E+11   1.573E+10
   583   912  3  -1    1.588825E+02   1.708E+11
   584   912  3  -1    1.588821E+02   3.621E+09
   577   913  3  -1    1.606472E+02   7.183E+10   5.218E+13   7.526E+14   5.993E+06   5.747E+10   1.050E+11   6.214E+10   8.080E+10
   578   913  3  -1    1.592241E+02   6.614E+09
   585   913  3  -1    1.587613E+02   1.090E+12
   586   913  3  -1    1.585386E+02   1.277E+12
   578   914  3  -1    1.592577E+02   4.448E+10   4.960E+13   7.565E+14   7.078E+09   2.641E+09   4.668E+09   1.908E+11   2.675E+11
   586   914  3  -1    1.585723E+02   7.704E+10
   579   915  3  -1    1.592750E+02   4.183E+11   4.998E+13   7.473E+14   5.609E+07   8.384E+10   7.437E+10   2.566E+11   6.088E+10
   580   915  3  -1    1.592722E+02   8.481E+10
   581   915  3  -1    1.592668E+02   2.024E+09
   582   915  3  -1    1.590402E+02   1.191E+11
   583   915  3  -1    1.590400E+02   5.143E+10
   580   916  3  -1    1.592728E+02   3.124E+11   5.002E+13   7.471E+14   1.286E+08   7.646E+10   8.083E+10   1.674E+11   1.472E+11
   581   916  3  -1    1.592674E+02   3.663E+10
   582   916  3  -1    1.590408E+02   3.946E+10
   583   916  3  -1    1.590405E+02   1.027E+11
   584   916  3  -1    1.590401E+02   5.955E+10
   586   916  3  -1    1.586663E+02   3.317E+10
   581   917  3  -1    1.592690E+02   3.216E+11   4.998E+13   7.474E+14   3.199E+06   3.521E+10   1.248E+11   1.992E+10   2.966E+11
   583   917  3  -1    1.590422E+02   2.860E+10
   584   917  3  -1    1.590418E+02   1.775E+11
   581   918  3  -1    1.592773E+02   2.650E+10   5.215E+13   7.362E+14   7.382E+08   5.776E+10   8.193E+10   8.104E+09   1.383E+11
   582   918  3  -1    1.590507E+02   4.546E+09
   583   918  3  -1    1.590505E+02   2.693E+10
   584   918  3  -1    1.590501E+02   3.635E+10
   586   918  3  -1    1.586763E+02   2.375E+12
   580   919  3  -1    1.592851E+02   5.260E+10   5.027E+13   7.442E+14   5.352E+09   3.191E+08   6.530E+10   3.452E+11   3.119E+06
   582   919  3  -1    1.590531E+02   1.795E+11
   579   920  3  -1    1.592881E+02   1.099E+11   5.028E+13   7.441E+14   5.271E+09   4.386E+09   6.152E+10   2.775E+11   6.632E+10
   580   920  3  -1    1.592853E+02   4.997E+10
   581   920  3  -1    1.592799E+02   4.163E+10
   582   920  3  -1    1.590533E+02   1.560E+11
   583   920  3  -1    1.590531E+02   2.271E+11
   585   920  3  -1    1.589016E+02   1.042E+10
   586   920  3  -1    1.586789E+02   8.123E+09
   580   921  3  -1    1.592864E+02   3.241E+10   5.061E+13   7.427E+14   4.565E+09   7.528E+09   7.206E+10   8.143E+10   2.267E+11
   581   921  3  -1    1.592810E+02   1.143E+11
   582   921  3  -1    1.590544E+02   1.135E+10
   583   921  3  -1    1.590541E+02   8.712E+10
   584   921  3  -1    1.590537E+02   2.672E+11
   586   921  3  -1    1.586799E+02   4.214E+11
   577   922  3  -1    1.607932E+02   8.161E+10   5.082E+13   7.416E+14   6.267E+08   8.092E+09   2.546E+10   1.146E+11   2.083E+11
   582   922  3  -1    1.590592E+02   4.770E+09
   585   922  3  -1    1.589074E+02   6.934E+11
   586   922  3  -1    1.586847E+02   5.881E+11

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
