SEQ='NA'     NUCCHG=28                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 296226882.2  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 301111794.4 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     3    14  3  -1    6.360116E+01   5.622E+11   3.748E+11   1.514E+11   1.514E+11
     2    15  3  -1    6.409235E+01   2.532E+10   7.940E+11   5.258E+11   5.258E+11
     3    15  3  -1    6.379954E+01   3.829E+11
     3    16  3  -1    6.446751E+01   6.180E+11   4.346E+11   4.570E+11   4.570E+11
     2    17  3  -1    6.478827E+01   3.906E+11   4.018E+11   3.174E+13   3.174E+13
     3    17  3  -1    6.449547E+01   1.441E+09
     2    18  3  -1    6.483347E+01   2.206E+11   3.027E+11   9.758E+10   9.758E+10
     3    18  3  -1    6.454067E+01   4.102E+10
     2    19  3  -1    6.489452E+01   2.048E+10   1.569E+11   4.803E+09   4.803E+09
     3    19  3  -1    6.460172E+01   1.260E+11
     2    20  3  -1    6.497982E+01   1.513E+12   9.086E+11   1.678E+11   1.678E+11
     3    20  3  -1    6.468701E+01   1.473E+11
     2    21  3  -1    6.514806E+01   1.500E+11   5.825E+11   2.454E+05   2.454E+05
     3    21  3  -1    6.485526E+01   5.065E+11
     3    22  3  -1    6.493430E+01   1.159E+12   7.731E+11   2.770E+11   2.770E+11
     2    23  3  -1    6.596477E+01   9.703E+09   1.055E+12   3.384E+13   3.384E+13
     3    23  3  -1    6.567197E+01   5.116E+11
     2    24  3  -1    6.618003E+01   2.092E+11   6.043E+11   2.415E+11   2.415E+11
     3    24  3  -1    6.588723E+01   4.759E+11
     1    25  3  -1    6.929123E+01   1.723E+10   4.454E+10   2.865E+12   2.865E+12
     4    25  3  -1    6.229818E+01   7.628E+09
     5    25  3  -1    6.223261E+01   1.036E+10
     1    26  3  -1    6.935899E+01   1.345E+11   2.102E+11   1.057E+13   1.057E+13
     4    26  3  -1    6.236594E+01   3.402E+10
     4    27  3  -1    6.241256E+01   1.707E+09   1.939E+10   1.504E+10   1.504E+10
     5    27  3  -1    6.234699E+01   7.542E+08
     5    28  3  -1    6.245463E+01   7.160E+10   5.905E+10   9.283E+11   9.283E+11
     1    29  3  -1    6.953794E+01   1.663E+11   1.402E+11   6.795E+12   6.795E+12
     4    29  3  -1    6.254489E+01   1.921E+10
     5    29  3  -1    6.247932E+01   1.846E+10
     2    30  3  -1    6.688870E+01   7.894E+11   1.100E+12   3.755E+14   3.755E+14
     3    30  3  -1    6.659590E+01   1.392E+11
     1    31  3  -1    6.970572E+01   1.362E+09   2.270E+10   4.398E+11   4.398E+11
     4    31  3  -1    6.271267E+01   1.903E+09
     5    31  3  -1    6.264710E+01   7.036E+08
     4    32  3  -1    6.272702E+01   3.008E+10   4.284E+10   1.679E+11   1.679E+11
     5    32  3  -1    6.266145E+01   1.117E+10
     1    33  3  -1    6.978182E+01   7.257E+10   1.387E+11   1.061E+13   1.061E+13
     4    33  3  -1    6.278877E+01   2.547E+10
     5    34  3  -1    6.277239E+01   2.406E+10   3.690E+10   1.402E+11   1.402E+11
     4    35  3  -1    6.285320E+01   2.978E+10   3.760E+10   1.425E+11   1.425E+11
     5    35  3  -1    6.278763E+01   6.035E+09
     1    36  3  -1    7.039326E+01   1.395E+10   1.343E+11   2.710E+13   2.710E+13
     4    36  3  -1    6.340021E+01   5.012E+10
     1    37  3  -1    7.042054E+01   1.478E+11   1.986E+11   1.985E+13   1.985E+13
     4    37  3  -1    6.342749E+01   1.484E+10
     1    38  3  -1    7.043306E+01   1.138E+11   1.668E+11   1.465E+13   1.465E+13
     4    38  3  -1    6.344001E+01   5.986E+10
     5    38  3  -1    6.337445E+01   2.080E+10
     1    39  3  -1    7.050766E+01   4.288E+11   2.437E+11   8.795E+11   8.795E+11
     4    39  3  -1    6.351462E+01   6.893E+09
     5    39  3  -1    6.344905E+01   9.922E+08
     4    41  3  -1    6.366735E+01   1.097E+09   8.773E+10   5.846E+09   5.846E+09
     5    41  3  -1    6.360178E+01   6.528E+10
     5    42  3  -1    6.364491E+01   1.803E+11   1.581E+11   4.913E+11   4.913E+11
     1    43  3  -1    7.075198E+01   3.037E+11   2.410E+11   4.112E+13   4.112E+13
     4    43  3  -1    6.375894E+01   6.172E+09
     5    43  3  -1    6.369337E+01   4.079E+10
     4    44  3  -1    6.379685E+01   6.253E+11   4.864E+11   8.284E+11   8.284E+11
     5    44  3  -1    6.373128E+01   4.616E+10
     1    45  3  -1    7.089864E+01   1.948E+11   5.486E+11   2.594E+11   2.594E+11
     4    45  3  -1    6.390560E+01   4.266E+11
     5    45  3  -1    6.384003E+01   1.259E+09
     4    46  3  -1    6.394755E+01   4.928E+08   8.748E+09   2.311E+11   2.311E+11
     5    46  3  -1    6.388199E+01   1.970E+09
     1    47  3  -1    7.094685E+01   2.863E+09   2.275E+10   2.035E+11   2.035E+11
     1    48  3  -1    7.096039E+01   2.369E+10   1.773E+11   4.362E+11   4.362E+11
     4    48  3  -1    6.396734E+01   1.062E+11
     5    48  3  -1    6.390177E+01   2.849E+10
     5    49  3  -1    6.391754E+01   4.751E+11   3.790E+11   9.678E+11   9.678E+11
     4    50  3  -1    6.400972E+01   4.966E+11   8.752E+11   1.336E+12   1.336E+12
     5    50  3  -1    6.394415E+01   5.213E+11
     1    51  3  -1    7.103870E+01   1.489E+12   2.174E+12   9.040E+11   9.040E+11
     4    51  3  -1    6.404565E+01   3.291E+11
     1    52  3  -1    7.119976E+01   3.982E+12   2.626E+12   3.501E+11   3.501E+11
     4    52  3  -1    6.420671E+01   1.402E+10
     5    52  3  -1    6.414114E+01   4.017E+11
     1    53  3  -1    7.128385E+01   5.185E+12   2.897E+12   3.294E+11   3.294E+11
     4    53  3  -1    6.429080E+01   2.444E+10
     5    53  3  -1    6.422523E+01   1.718E+11
     4    54  3  -1    6.431394E+01   1.895E+10   6.560E+10   1.432E+11   1.432E+11
     5    54  3  -1    6.424837E+01   3.518E+10
     1    55  3  -1    7.142944E+01   7.026E+12   7.076E+12   6.725E+13   6.725E+13
     4    55  3  -1    6.443639E+01   1.176E+10
     5    56  3  -1    6.457991E+01   3.346E+11   2.925E+11   4.950E+12   4.950E+12
     1    57  3  -1    7.174472E+01   1.182E+13   6.341E+12   3.743E+13   3.743E+13
     4    57  3  -1    6.475167E+01   3.867E+11
     5    57  3  -1    6.468610E+01   7.125E+09
     4    58  3  -1    6.482495E+01   1.804E+11   4.216E+11   1.694E+12   1.694E+12
     5    58  3  -1    6.475938E+01   2.567E+11
     1    59  3  -1    7.209597E+01   3.020E+11   6.245E+11   5.284E+12   5.284E+12
     4    59  3  -1    6.510292E+01   4.190E+11
     5    59  3  -1    6.503735E+01   1.980E+10
     1    60  3  -1    7.211431E+01   2.487E+10   1.928E+11   5.030E+13   5.030E+13
     4    60  3  -1    6.512126E+01   6.395E+10
     4    61  3  -1    6.515477E+01   2.733E+11   2.402E+11   3.389E+11   3.389E+11
     5    61  3  -1    6.508920E+01   3.552E+10
     1    62  3  -1    7.221410E+01   3.018E+11   3.918E+11   3.425E+14   3.425E+14
