SEQ='NA'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 141171768.6  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 142868363.9 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     2    22  3  -1    2.547604E+01   1.248E+11   1.211E+11   1.145E+11   1.145E+11
     3    22  3  -1    2.542450E+01   4.724E+10
     2    23  3  -1    2.571258E+01   3.782E+10   1.391E+11   4.413E+12   4.413E+12
     3    23  3  -1    2.566104E+01   4.477E+10
     2    24  3  -1    2.572277E+01   2.434E+10   9.944E+10   2.365E+11   2.365E+11
     3    24  3  -1    2.567123E+01   7.642E+10
     1    25  3  -1    2.790252E+01   2.623E+10   4.126E+10   1.256E+13   1.256E+13
     4    25  3  -1    2.407004E+01   6.254E+09
     1    26  3  -1    2.792167E+01   1.962E+10   2.130E+10   5.711E+12   5.711E+12
     4    26  3  -1    2.408919E+01   1.862E+09
     5    26  3  -1    2.408059E+01   3.521E+09
     2    28  3  -1    2.639119E+01   9.261E+10   2.159E+11   3.697E+14   3.697E+14
     3    28  3  -1    2.633965E+01   5.365E+10
     1    29  3  -1    2.800911E+01   1.802E+10   2.048E+10   6.111E+12   6.111E+12
     4    29  3  -1    2.417663E+01   1.819E+09
     5    29  3  -1    2.416803E+01   2.588E+09
     5    30  3  -1    2.417011E+01   1.379E+10   1.147E+10   3.998E+11   3.998E+11
     1    31  3  -1    2.804638E+01   3.783E+09   1.310E+10   2.790E+12   2.790E+12
     4    31  3  -1    2.421390E+01   1.014E+09
     5    32  3  -1    2.426749E+01   1.012E+09   9.870E+09   1.626E+10   1.626E+10
     4    33  3  -1    2.428259E+01   1.059E+10   9.518E+09   1.727E+11   1.727E+11
     5    33  3  -1    2.427398E+01   1.559E+09
     4    34  3  -1    2.429910E+01   3.907E+08   9.412E+09   5.305E+09   5.305E+09
     5    34  3  -1    2.429050E+01   1.878E+08
     1    35  3  -1    2.814660E+01   2.951E+08   8.708E+09   8.175E+06   8.175E+06
     1    36  3  -1    2.830834E+01   3.767E+09   1.468E+10   4.746E+12   4.746E+12
     4    36  3  -1    2.447586E+01   9.313E+08
     1    37  3  -1    2.834956E+01   2.878E+08   8.323E+09   9.149E+09   9.149E+09
     4    37  3  -1    2.451708E+01   3.428E+09
     5    37  3  -1    2.450848E+01   1.186E+09
     4    38  3  -1    2.452404E+01   5.384E+09   9.006E+09   2.038E+11   2.038E+11
     5    38  3  -1    2.451543E+01   3.925E+09
     1    39  3  -1    2.837964E+01   4.256E+09   1.421E+10   4.871E+12   4.871E+12
     4    39  3  -1    2.454717E+01   1.607E+09
     5    39  3  -1    2.453856E+01   7.908E+08
     1    40  3  -1    2.843702E+01   3.402E+08   9.342E+09   6.424E+11   6.424E+11
     4    40  3  -1    2.460454E+01   1.067E+08
     4    41  3  -1    2.462867E+01   1.739E+08   1.234E+10   2.567E+12   2.567E+12
     5    41  3  -1    2.462007E+01   1.820E+09
     4    42  3  -1    2.465271E+01   3.631E+08   9.761E+09   1.337E+10   1.337E+10
     5    42  3  -1    2.464410E+01   1.426E+09
     1    43  3  -1    2.859847E+01   4.860E+09   1.747E+10   1.948E+10   1.948E+10
     4    43  3  -1    2.476600E+01   2.019E+08
     1    44  3  -1    2.862918E+01   2.291E+10   2.569E+10   8.286E+10   8.286E+10
     4    44  3  -1    2.479670E+01   1.640E+09
     5    44  3  -1    2.478810E+01   2.821E+08
     1    45  3  -1    2.868311E+01   1.078E+11   6.318E+10   1.075E+11   1.075E+11
     5    45  3  -1    2.484203E+01   9.650E+08
     4    46  3  -1    2.485191E+01   6.742E+08   1.950E+10   7.065E+06   7.065E+06
     5    46  3  -1    2.484331E+01   6.995E+09
     5    48  3  -1    2.489227E+01   1.611E+10   2.464E+10   7.105E+10   7.105E+10
     4    49  3  -1    2.494316E+01   4.367E+10   4.547E+10   1.071E+11   1.071E+11
     5    49  3  -1    2.493456E+01   3.587E+09
     1    50  3  -1    2.882823E+01   2.007E+10   6.471E+10   1.813E+09   1.813E+09
     4    50  3  -1    2.499575E+01   4.029E+10
     5    50  3  -1    2.498715E+01   9.065E+08
     1    51  3  -1    2.882914E+01   1.028E+10   7.945E+10   3.182E+13   3.182E+13
     4    51  3  -1    2.499666E+01   2.980E+10
     5    52  3  -1    2.502198E+01   5.987E+10   5.793E+10   2.403E+11   2.403E+11
     4    53  3  -1    2.505665E+01   8.500E+10   1.210E+11   3.427E+11   3.427E+11
     5    53  3  -1    2.504805E+01   5.140E+10
     1    54  3  -1    2.894454E+01   4.958E+11   5.258E+11   4.730E+12   4.730E+12
     4    54  3  -1    2.511207E+01   8.541E+09
     1    55  3  -1    2.896208E+01   8.086E+11   5.099E+11   4.907E+12   4.907E+12
     4    55  3  -1    2.512960E+01   6.383E+07
     5    55  3  -1    2.512100E+01   6.232E+10
     1    56  3  -1    2.908251E+01   1.468E+10   1.062E+11   3.644E+13   3.644E+13
     4    56  3  -1    2.525003E+01   4.622E+09
     5    56  3  -1    2.524143E+01   5.429E+10
     4    57  3  -1    2.525660E+01   5.239E+10   5.720E+10   1.846E+11   1.846E+11
     5    57  3  -1    2.524799E+01   9.444E+09
     1    58  3  -1    2.912796E+01   1.654E+10   1.274E+11   7.580E+13   7.580E+13
     4    58  3  -1    2.529549E+01   4.962E+10
     1    59  3  -1    2.912875E+01   5.202E+10   1.873E+11   5.941E+13   5.941E+13
     4    59  3  -1    2.529628E+01   1.387E+11
     5    59  3  -1    2.528767E+01   6.115E+09
     5    60  3  -1    2.530251E+01   1.216E+11   1.037E+11   7.736E+11   7.736E+11
     4    61  3  -1    2.532069E+01   5.109E+10   1.437E+11   1.114E+11   1.114E+11
     5    61  3  -1    2.531209E+01   9.640E+10
     5    62  3  -1    2.550107E+01   7.144E+10   7.584E+10   7.149E+12   7.149E+12
     1    63  3  -1    2.938186E+01   6.093E+12   3.113E+12   1.636E+14   1.636E+14
     4    63  3  -1    2.554938E+01   1.271E+10
     5    63  3  -1    2.554078E+01   2.308E+10
     1    64  3  -1    2.939492E+01   2.301E+12   2.372E+12   2.004E+14   2.004E+14
     4    64  3  -1    2.556244E+01   2.480E+10
     4    65  3  -1    2.559992E+01   6.958E+10   1.322E+11   3.165E+12   3.165E+12
     5    65  3  -1    2.559132E+01   6.242E+10
     1    66  3  -1    2.956465E+01   5.071E+11   3.810E+11   7.083E+13   7.083E+13
     4    66  3  -1    2.573217E+01   6.729E+10
     5    66  3  -1    2.572357E+01   2.341E+10
     1    67  3  -1    2.965372E+01   2.159E+12   2.207E+12   1.161E+14   1.161E+14
     4    67  3  -1    2.582124E+01   1.261E+10
     4    68  3  -1    2.585482E+01   1.240E+10   1.048E+11   4.394E+12   4.394E+12
     5    68  3  -1    2.584622E+01   7.322E+10
     1    69  3  -1    2.985197E+01   2.387E+12   1.256E+12   9.313E+13   9.313E+13
     4    69  3  -1    2.601949E+01   3.759E+10
     2    71  3  -1    2.834585E+01   7.884E+09   6.939E+09   1.768E+10   1.768E+10
     3    71  3  -1    2.829432E+01   8.415E+08
     3    72  3  -1    2.833501E+01   1.145E+10   1.014E+10   3.219E+10   3.219E+10
     3    77  3  -1    2.850407E+01   3.528E+10   3.090E+10   4.429E+11   4.429E+11
     2    78  3  -1    2.858311E+01   9.840E+10   6.467E+10   3.726E+11   3.726E+11
     3    78  3  -1    2.853157E+01   7.254E+09
     3    79  3  -1    2.855530E+01   6.635E+08   2.929E+09   1.763E+10   1.763E+10
