SEQ='MG'     NUCCHG=22                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 176834102.8  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   207222.1 
     3          2S2 2P6 3P1         (2)1( 1.5)   215619.9 
     4          2S2 2P6 3D1         (2)2( 1.5)   505958.9 
     5          2S2 2P6 3D1         (2)2( 2.5)   507555.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 178956323.0 NLVL=  1117
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    15   532  3  -1    4.249347E+01   4.707E+09
    16   532  3  -1    4.240649E+01   3.935E+09
     1   533  3  -1    4.821750E+01   1.050E+09   8.384E+10   7.883E+12   8.659E+11   5.493E+09   3.715E+10   4.488E+12   2.486E+12
     2   533  3  -1    4.819506E+01   2.786E+08
     5   533  3  -1    4.349711E+01   1.000E+10
     8   533  3  -1    4.339700E+01   7.224E+08
     9   533  3  -1    4.310494E+01   1.465E+09
    10   533  3  -1    4.309974E+01   2.082E+10
    11   533  3  -1    4.306701E+01   1.023E+11
    12   533  3  -1    4.305989E+01   7.849E+09
    12   534  3  -1    4.309655E+01   1.113E+08   3.892E+08   4.428E+13   9.028E+08   1.469E+11   5.200E+10   2.695E+13   1.714E+13
    10   535  3  -1    4.313940E+01   4.264E+08   9.293E+08   4.405E+13   6.512E+09   9.987E+10   9.715E+10   2.255E+13   2.131E+13
    12   535  3  -1    4.309955E+01   1.614E+08
     9   536  3  -1    4.315001E+01   6.755E+08   1.209E+09   4.403E+13   9.000E+09   3.918E+10   1.602E+11   1.497E+13   2.886E+13
     4   537  3  -1    4.773902E+01   1.055E+09   8.652E+10   1.004E+14   1.484E+12   8.585E+11   1.883E+12   4.071E+13   5.549E+13
     5   537  3  -1    4.382861E+01   1.345E+09
     8   537  3  -1    4.372851E+01   1.439E+10
    10   537  3  -1    4.343124E+01   5.851E+08
    15   537  3  -1    4.282548E+01   2.627E+10
    16   537  3  -1    4.273850E+01   5.434E+10
    14   538  3  -1    4.340298E+01   2.542E+08   5.725E+10   1.098E+14   0.000E+00   9.504E+11   1.999E+12   4.339E+13   6.345E+13
    15   538  3  -1    4.284577E+01   7.325E+10
     5   539  3  -1    4.391817E+01   6.665E+09   8.046E+10   6.515E+13   4.800E+09   6.444E+10   9.573E+10   4.903E+13   1.596E+13
     6   539  3  -1    4.388274E+01   8.432E+08
     8   539  3  -1    4.381807E+01   8.367E+08
     9   539  3  -1    4.352601E+01   3.301E+09
    10   539  3  -1    4.352080E+01   5.602E+10
    12   539  3  -1    4.348095E+01   4.063E+10
    13   539  3  -1    4.347391E+01   8.556E+09
    14   539  3  -1    4.347224E+01   2.835E+08
    15   539  3  -1    4.291504E+01   2.591E+08
    16   539  3  -1    4.282806E+01   1.922E+09
     5   540  3  -1    4.392211E+01   3.779E+08   7.758E+10   6.543E+13   1.650E+08   4.355E+10   1.047E+11   3.282E+13   3.247E+13
     6   540  3  -1    4.388668E+01   7.487E+09
     7   540  3  -1    4.384606E+01   7.483E+08
     9   540  3  -1    4.352995E+01   2.408E+10
    13   540  3  -1    4.347785E+01   6.006E+10
    14   540  3  -1    4.347618E+01   8.578E+09
    15   540  3  -1    4.291898E+01   1.793E+08
     7   541  3  -1    4.385204E+01   8.365E+09   7.431E+10   6.614E+13   0.000E+00   4.677E+10   8.595E+10   5.555E+12   6.045E+13
    14   541  3  -1    4.348216E+01   8.448E+10
     1   542  3  -1    4.880373E+01   1.671E+09   3.949E+10   1.176E+13   5.393E+12   1.027E+09   6.701E+09   3.935E+12   2.429E+12
     2   542  3  -1    4.878129E+01   1.697E+09
     3   542  3  -1    4.873211E+01   1.749E+09
     9   542  3  -1    4.369117E+01   5.859E+09
    10   542  3  -1    4.368597E+01   4.209E+09
    11   542  3  -1    4.365324E+01   1.393E+10
    12   542  3  -1    4.364611E+01   8.566E+09
    13   542  3  -1    4.363908E+01   4.233E+09
     5   543  3  -1    4.409827E+01   9.551E+08   1.018E+11   1.735E+13   5.717E+07   6.572E+11   1.451E+12   5.568E+12   9.675E+12
     8   543  3  -1    4.399816E+01   1.174E+10
    14   543  3  -1    4.365233E+01   1.882E+08
    15   543  3  -1    4.309513E+01   9.232E+10
    10   544  3  -1    4.376037E+01   2.824E+10   8.958E+10   6.478E+13   5.579E+09   5.506E+11   2.024E+11   4.106E+13   2.296E+13
    12   544  3  -1    4.372051E+01   1.565E+09
     8   545  3  -1    4.406181E+01   1.120E+08   9.021E+10   6.437E+13   3.069E+10   3.701E+11   3.872E+11   3.069E+13   3.289E+13
     9   545  3  -1    4.376975E+01   3.059E+10
    11   545  3  -1    4.373182E+01   4.789E+10
    12   545  3  -1    4.372469E+01   2.090E+10
    13   545  3  -1    4.371766E+01   1.184E+09
     9   546  3  -1    4.377665E+01   1.513E+10   9.227E+10   6.455E+13   3.546E+08   1.187E+11   6.683E+11   1.824E+13   4.552E+13
    10   546  3  -1    4.377145E+01   4.824E+09
    12   546  3  -1    4.373159E+01   1.574E+10
    13   546  3  -1    4.372456E+01   3.076E+10
    14   546  3  -1    4.372288E+01   2.397E+10
    15   546  3  -1    4.316568E+01   1.260E+08
     8   547  3  -1    4.424657E+01   5.564E+08   8.507E+10   1.692E+13   1.702E+09   1.752E+11   3.573E+11   6.232E+12   1.015E+13
    16   547  3  -1    4.325656E+01   8.381E+10
     4   548  3  -1    4.834530E+01   1.947E+09   4.745E+10   1.011E+14   5.841E+12   1.369E+12   3.054E+12   3.311E+13   5.774E+13
    16   548  3  -1    4.334478E+01   1.387E+10
     5   557  3  -1    4.781079E+01   1.087E+09   9.129E+08   1.223E+12   1.176E+05   4.786E+08   6.223E+08   1.091E+12   1.296E+11
     6   558  3  -1    4.777775E+01   1.010E+09   8.557E+08   1.190E+12   0.000E+00   5.058E+07   8.549E+08   5.975E+11   5.904E+11
     7   559  3  -1    4.774152E+01   9.955E+08   8.145E+08   1.180E+12   0.000E+00   0.000E+00   4.382E+08   0.000E+00   1.178E+12
     5   566  3  -1    4.796977E+01   1.190E+08   2.474E+09   2.713E+12   2.063E+10   7.524E+08   1.939E+09   2.252E+12   4.352E+11
    10   566  3  -1    4.757240E+01   1.038E+09
    12   566  3  -1    4.753255E+01   7.257E+08
    13   566  3  -1    4.752551E+01   2.045E+08
     6   567  3  -1    4.793670E+01   1.351E+08   2.430E+09   2.633E+12   1.975E+10   2.505E+08   2.593E+09   1.613E+12   9.945E+11
     9   567  3  -1    4.757997E+01   2.890E+08
    12   567  3  -1    4.753491E+01   5.907E+08
    13   567  3  -1    4.752787E+01   1.355E+09
     7   568  3  -1    4.790319E+01   1.638E+08   2.395E+09   2.712E+12   2.044E+10   4.936E+08   1.418E+09   4.108E+11   2.277E+12
    13   568  3  -1    4.753498E+01   3.308E+08
    14   568  3  -1    4.753331E+01   1.899E+09
    10   569  3  -1    4.760644E+01   8.806E+08   2.891E+09   6.999E+11   2.944E+06   8.590E+09   4.892E+09   4.016E+11   2.732E+11
    12   569  3  -1    4.756659E+01   8.172E+07
     9   570  3  -1    4.761586E+01   9.883E+08   2.890E+09   7.800E+11   8.113E+08   6.291E+09   5.997E+09   2.995E+11   4.567E+11
    11   570  3  -1    4.757793E+01   1.682E+09
    12   570  3  -1    4.757080E+01   4.904E+08
     9   571  3  -1    4.762120E+01   8.494E+08   2.891E+09   8.337E+11   1.334E+09   2.427E+09   8.386E+09   8.658E+10   7.200E+11
    12   571  3  -1    4.757614E+01   3.146E+08
    13   571  3  -1    4.756910E+01   5.053E+08
    14   571  3  -1    4.756743E+01   8.165E+08
    15   572  3  -1    4.702467E+01   1.693E+09   1.321E+09   8.231E+11   0.000E+00   4.014E+10   8.887E+10   2.527E+11   4.387E+11
    14   577  3  -1    4.770009E+01   7.458E+08   6.981E+08   2.434E+11   0.000E+00   1.002E+08   9.812E+08   3.300E+10   2.084E+11
    13   578  3  -1    4.770365E+01   5.299E+08   7.335E+08   2.442E+11   3.350E+06   3.570E+08   9.015E+08   1.182E+11   1.238E+11
    10   579  3  -1    4.775203E+01   5.389E+08   7.672E+08   2.485E+11   2.920E+07   9.338E+08   6.258E+08   2.043E+11   4.144E+10
    12   579  3  -1    4.771218E+01   3.623E+08
     8   580  3  -1    4.808840E+01   2.472E+09   2.757E+09   1.983E+12   8.621E+09   7.547E+09   1.775E+10   7.489E+11   1.199E+12
     8   581  3  -1    4.812091E+01   1.120E+08   2.149E+09   1.307E+12   3.836E+07   4.142E+09   1.027E+10   4.545E+11   8.161E+11
    16   581  3  -1    4.713090E+01   1.900E+09
    15   582  3  -1    4.735515E+01   5.472E+08   6.661E+08   4.173E+11   3.543E+07   9.820E+07   4.501E+08   1.680E+11   2.460E+11
     6   583  3  -1    4.849059E+01   2.524E+08   6.358E+09   3.626E+12   2.441E+10   1.772E+09   2.070E+09   4.825E+08   3.591E+12
     7   583  3  -1    4.844997E+01   1.835E+09
     9   583  3  -1    4.813386E+01   2.216E+09
    14   583  3  -1    4.808009E+01   2.026E+09
     5   584  3  -1    4.852784E+01   2.865E+08   6.435E+09   3.586E+12   2.399E+10   1.200E+09   3.348E+09   2.085E+12   1.466E+12
     6   584  3  -1    4.849241E+01   1.527E+09
    10   584  3  -1    4.813047E+01   2.056E+09
    12   584  3  -1    4.809062E+01   4.237E+08
    13   584  3  -1    4.808358E+01   1.950E+09
    14   584  3  -1    4.808191E+01   3.655E+08
     5   585  3  -1    4.852906E+01   1.319E+09   6.482E+09   3.557E+12   2.368E+10   2.168E+08   4.753E+09   3.522E+12   1.312E+09
    10   585  3  -1    4.813169E+01   2.261E+08
    11   585  3  -1    4.809897E+01   2.798E+09
    12   585  3  -1    4.809184E+01   2.177E+09
    13   585  3  -1    4.808480E+01   4.048E+08
     8   586  3  -1    4.863812E+01   1.561E+09   6.866E+09   3.596E+12   5.551E+09   2.884E+10   5.954E+10   1.405E+12   2.094E+12
    15   586  3  -1    4.773509E+01   3.072E+09
    16   586  3  -1    4.764811E+01   1.466E+09
   588   606  3  -1    3.148714E+01   2.399E+08   1.312E+09   2.280E+09   6.297E+08   1.537E+08   7.936E+08   6.903E+07   6.338E+08
   591   606  3  -1    3.138577E+01   1.581E+09
   588   607  3  -1    3.150934E+01   9.385E+08   6.034E+09   1.623E+11   1.398E+11   4.248E+07   2.018E+10   1.298E+09   9.744E+08
   590   607  3  -1    3.146573E+01   2.526E+09
   591   607  3  -1    3.140796E+01   3.550E+09
   587   608  3  -1    3.531176E+01   5.051E+08   3.082E+10   2.320E+11   2.191E+11   1.257E+09   1.144E+09   6.916E+09   3.544E+09
   588   608  3  -1    3.158114E+01   1.370E+08
   589   608  3  -1    3.156789E+01   4.837E+10
   590   608  3  -1    3.153754E+01   1.393E+10
   591   608  3  -1    3.147976E+01   1.390E+08
   588   610  3  -1    3.169107E+01   1.046E+10   5.287E+10   1.042E+11   2.118E+09   1.286E+10   2.964E+10   6.625E+09   5.299E+10
   591   610  3  -1    3.158969E+01   6.335E+10
   595   610  3  -1    3.078238E+01   1.400E+08
   588   611  3  -1    3.172282E+01   4.804E+08   8.742E+10   2.188E+11   5.602E+10   3.247E+10   3.526E+10   4.775E+10   4.725E+10
   590   611  3  -1    3.167922E+01   1.338E+11
   591   611  3  -1    3.162145E+01   6.381E+09
   594   611  3  -1    3.082219E+01   2.090E+08
   590   612  3  -1    3.170764E+01   3.174E+10   9.795E+10   1.033E+12   1.390E+11   6.959E+11   4.616E+10   1.340E+11   1.836E+10
   593   612  3  -1    3.085590E+01   9.020E+08
   587   613  3  -1    3.549064E+01   8.903E+08   1.354E+11   3.481E+11   8.159E+10   8.350E+10   3.615E+10   1.240E+11   2.293E+10
   588   613  3  -1    3.176002E+01   1.752E+08
   589   613  3  -1    3.174677E+01   2.533E+11
   590   613  3  -1    3.171641E+01   4.457E+10
   591   613  3  -1    3.165864E+01   3.212E+09
   593   613  3  -1    3.086467E+01   4.216E+08
   588   614  3  -1    3.182303E+01   2.635E+10   1.024E+11   8.152E+11   4.459E+10   9.355E+09   5.680E+11   1.117E+11   8.153E+10
   591   614  3  -1    3.172166E+01   7.375E+10
   594   614  3  -1    3.092240E+01   6.131E+08
   595   614  3  -1    3.091434E+01   1.080E+09
   587   615  3  -1    3.556720E+01   8.807E+08   1.478E+11   1.918E+12   7.812E+10   9.977E+11   5.318E+11   2.866E+11   2.344E+10
   588   615  3  -1    3.183658E+01   4.241E+09
   589   615  3  -1    3.182334E+01   1.381E+10
   590   615  3  -1    3.179298E+01   5.449E+10
   591   615  3  -1    3.173521E+01   4.649E+10
   592   615  3  -1    3.114244E+01   4.798E+08
   593   615  3  -1    3.094124E+01   1.099E+09
   594   615  3  -1    3.093595E+01   1.527E+09
   590   616  3  -1    3.192587E+01   3.781E+09   1.677E+10   8.366E+12   3.712E+12   4.435E+12   6.428E+10   1.414E+11   1.226E+10
   593   616  3  -1    3.107413E+01   1.807E+09
   587   617  3  -1    3.575225E+01   1.011E+10   9.632E+10   6.823E+12   3.437E+12   2.043E+12   1.170E+12   1.217E+11   5.166E+10
   588   617  3  -1    3.202163E+01   1.870E+09
   589   617  3  -1    3.200839E+01   2.096E+11
   590   617  3  -1    3.197803E+01   1.549E+10
   591   617  3  -1    3.192026E+01   1.247E+08
   593   617  3  -1    3.112629E+01   2.098E+09
   594   617  3  -1    3.112100E+01   1.209E+09
   596   617  3  -1    3.048371E+01   6.707E+07
   595   618  3  -1    3.116963E+01   3.007E+10   2.340E+10   2.448E+12   2.242E+12   0.000E+00   1.401E+11   6.650E+09   5.953E+10
   588   619  3  -1    3.208807E+01   4.521E+09   3.219E+10   1.057E+13   5.805E+12   4.139E+10   4.605E+12   4.156E+10   7.998E+10
   590   619  3  -1    3.204447E+01   3.291E+10
   593   619  3  -1    3.119273E+01   1.482E+09
   594   619  3  -1    3.118744E+01   3.301E+09
   595   619  3  -1    3.117939E+01   2.636E+09
   588   620  3  -1    3.210803E+01   2.131E+09   1.362E+11   4.672E+11   6.359E+10   5.862E+10   1.329E+11   1.148E+11   9.726E+10
   590   620  3  -1    3.206443E+01   1.815E+11
   591   620  3  -1    3.200666E+01   2.507E+10
   594   620  3  -1    3.120740E+01   1.190E+08
   588   621  3  -1    3.213203E+01   8.571E+10   8.587E+10   2.421E+12   1.756E+12   1.982E+11   9.925E+09   3.224E+11   1.344E+11
   591   621  3  -1    3.203066E+01   5.145E+09
   594   621  3  -1    3.123140E+01   2.626E+10
   596   621  3  -1    3.059411E+01   3.002E+09
   587   622  3  -1    3.588177E+01   2.034E+10   1.924E+11   4.612E+12   3.338E+12   3.903E+11   8.658E+11   1.571E+10   2.285E+09
   588   622  3  -1    3.215115E+01   2.185E+10
   589   622  3  -1    3.213791E+01   2.083E+10
   590   622  3  -1    3.210755E+01   6.263E+10
   591   622  3  -1    3.204977E+01   4.655E+10
   592   622  3  -1    3.145700E+01   8.747E+08
   593   622  3  -1    3.125581E+01   2.205E+08
   594   622  3  -1    3.125051E+01   5.581E+08
   596   622  3  -1    3.061322E+01   3.665E+08
   588   623  3  -1    3.219101E+01   4.138E+09   1.797E+11   6.953E+11   3.472E+10   1.726E+10   1.877E+11   3.921E+09   4.517E+11
   591   623  3  -1    3.208963E+01   2.467E+11
   595   623  3  -1    3.128232E+01   1.935E+08
   596   623  3  -1    3.065308E+01   4.028E+08
   587   624  3  -1    3.594752E+01   3.924E+11   3.292E+11   3.452E+13   3.055E+13   1.601E+12   2.262E+12   1.050E+11   2.508E+09
   588   624  3  -1    3.221690E+01   8.130E+10
   589   624  3  -1    3.220366E+01   3.289E+10
   591   624  3  -1    3.211552E+01   1.627E+10
   592   624  3  -1    3.152275E+01   1.721E+10
   593   624  3  -1    3.132156E+01   2.728E+09
   594   624  3  -1    3.131626E+01   7.870E+08
   596   624  3  -1    3.067897E+01   8.976E+09
   588   625  3  -1    3.222916E+01   9.679E+10   1.152E+11   1.499E+12   1.126E+12   7.856E+10   8.811E+10   1.332E+11   7.351E+10
   590   625  3  -1    3.218556E+01   3.400E+08
   591   625  3  -1    3.212779E+01   4.683E+08
   593   625  3  -1    3.133382E+01   2.710E+10
   594   625  3  -1    3.132853E+01   1.582E+08
   595   625  3  -1    3.132047E+01   3.214E+08
   596   625  3  -1    3.069124E+01   8.876E+08
   588   626  3  -1    3.224804E+01   2.553E+11   1.979E+11   1.530E+12   3.770E+11   5.763E+10   1.616E+11   1.924E+11   7.414E+11
   591   626  3  -1    3.214666E+01   1.120E+09
   594   626  3  -1    3.134740E+01   1.927E+09
   595   626  3  -1    3.133935E+01   8.205E+09
   596   626  3  -1    3.071011E+01   7.061E+09
   604   626  3  -1    2.636866E+01   4.914E+07
   587   627  3  -1    3.619546E+01   3.056E+09   2.229E+11   3.084E+13   2.369E+13   1.179E+12   5.616E+12   3.391E+11   1.745E+10
   588   627  3  -1    3.246484E+01   1.540E+10
   589   627  3  -1    3.245160E+01   2.187E+11
   590   627  3  -1    3.242124E+01   6.971E+10
   591   627  3  -1    3.236347E+01   1.167E+10
   592   627  3  -1    3.177069E+01   3.354E+10
   593   627  3  -1    3.156950E+01   1.834E+10
   594   627  3  -1    3.156420E+01   1.494E+09
   596   627  3  -1    3.092692E+01   1.258E+09
   588   628  3  -1    3.246629E+01   1.265E+10   1.892E+11   1.122E+13   8.994E+12   1.910E+08   1.983E+12   1.525E+11   8.784E+10
   590   628  3  -1    3.242269E+01   3.259E+10
   591   628  3  -1    3.236492E+01   1.408E+11
   593   628  3  -1    3.157095E+01   3.618E+08
   594   628  3  -1    3.156566E+01   1.509E+10
   595   628  3  -1    3.155760E+01   4.802E+08
   596   628  3  -1    3.092837E+01   2.337E+08
   590   629  3  -1    3.253479E+01   1.086E+11   3.772E+11   9.530E+13   7.203E+13   2.301E+13   5.654E+09   1.763E+11   8.144E+10
   593   629  3  -1    3.168305E+01   1.711E+10
   588   630  3  -1    3.259173E+01   9.803E+10   2.279E+11   5.233E+12   4.559E+12   1.197E+11   4.752E+11   3.683E+10   4.184E+10
   590   630  3  -1    3.254813E+01   5.625E+10
   591   630  3  -1    3.249036E+01   8.132E+10
   593   630  3  -1    3.169639E+01   8.385E+09
   594   630  3  -1    3.169110E+01   2.255E+09
   595   630  3  -1    3.168304E+01   4.728E+09
   596   630  3  -1    3.105381E+01   8.344E+08
   588   631  3  -1    3.260699E+01   2.059E+11   2.041E+11   2.247E+12   9.750E+11   3.918E+10   2.272E+11   3.597E+11   6.462E+11
   591   631  3  -1    3.250562E+01   5.483E+10
   594   631  3  -1    3.170636E+01   4.064E+09
   595   631  3  -1    3.169831E+01   9.059E+09
   596   631  3  -1    3.106907E+01   8.096E+09
   604   631  3  -1    2.672761E+01   5.720E+07
   588   632  3  -1    3.262653E+01   1.055E+11   2.259E+11   1.211E+13   1.107E+13   2.800E+11   2.315E+11   1.579E+11   3.721E+11
   590   632  3  -1    3.258293E+01   1.566E+11
   591   632  3  -1    3.252515E+01   1.972E+10
   593   632  3  -1    3.173119E+01   9.241E+08
   594   632  3  -1    3.172589E+01   3.380E+08
   595   632  3  -1    3.171784E+01   3.827E+09
   596   632  3  -1    3.108860E+01   5.279E+08
   587   633  3  -1    3.640219E+01   3.840E+10   2.559E+11   3.037E+13   2.558E+13   4.588E+12   2.762E+10   9.775E+10   7.330E+10
   588   633  3  -1    3.267156E+01   1.425E+10
   589   633  3  -1    3.265832E+01   3.170E+11
   590   633  3  -1    3.262796E+01   5.129E+10
   591   633  3  -1    3.257019E+01   1.766E+10
   592   633  3  -1    3.197742E+01   1.388E+10
   593   633  3  -1    3.177622E+01   9.422E+07
   594   633  3  -1    3.177093E+01   1.374E+10
   596   633  3  -1    3.113364E+01   3.187E+09
   588   634  3  -1    3.271130E+01   1.081E+11   1.143E+11   2.111E+12   1.671E+12   2.505E+10   6.307E+10   7.976E+09   3.441E+11
   590   634  3  -1    3.266770E+01   3.071E+08
   591   634  3  -1    3.260993E+01   2.391E+09
   593   634  3  -1    3.181596E+01   6.864E+08
   595   634  3  -1    3.180261E+01   1.511E+09
   596   634  3  -1    3.117338E+01   1.042E+09
   587   635  3  -1    3.653982E+01   3.212E+11   3.142E+11   9.789E+12   8.884E+12   1.586E+11   2.166E+11   1.615E+11   3.687E+11
   588   635  3  -1    3.280920E+01   2.169E+10
   589   635  3  -1    3.279596E+01   2.350E+10
   590   635  3  -1    3.276560E+01   4.434E+09
   591   635  3  -1    3.270783E+01   9.308E+07
   592   635  3  -1    3.211506E+01   4.742E+11
   593   635  3  -1    3.191386E+01   3.534E+08
   596   635  3  -1    3.127128E+01   5.855E+07
   588   636  3  -1    3.285711E+01   2.239E+10   2.153E+11   1.454E+12   1.795E+08   1.108E+11   4.492E+11   1.016E+11   7.920E+11
   591   636  3  -1    3.275574E+01   2.788E+11
   594   636  3  -1    3.195647E+01   1.518E+08
   588   637  3  -1    3.286774E+01   2.279E+10   1.050E+11   2.050E+12   9.697E+11   1.463E+11   2.441E+11   1.247E+11   5.656E+11
   590   637  3  -1    3.282413E+01   8.790E+10
   591   637  3  -1    3.276636E+01   2.849E+10
   595   637  3  -1    3.195905E+01   1.598E+08
   596   637  3  -1    3.132981E+01   6.515E+08
   590   638  3  -1    3.290674E+01   4.090E+08   2.516E+10   4.508E+13   1.421E+13   2.892E+13   4.008E+11   1.489E+12   5.859E+10
   593   638  3  -1    3.205500E+01   7.944E+09
   602   638  3  -1    2.711697E+01   3.250E+07
   587   639  3  -1    3.670467E+01   5.030E+11   4.111E+11   1.168E+14   5.839E+13   4.742E+13   9.264E+12   1.559E+12   1.969E+11
   588   639  3  -1    3.297405E+01   2.767E+10
   589   639  3  -1    3.296081E+01   4.618E+10
   590   639  3  -1    3.293045E+01   4.659E+09
   591   639  3  -1    3.287267E+01   1.188E+10
   592   639  3  -1    3.227990E+01   2.904E+11
   593   639  3  -1    3.207871E+01   1.889E+10
   594   639  3  -1    3.207341E+01   2.476E+10
   596   639  3  -1    3.143613E+01   2.602E+08
   588   640  3  -1    3.314124E+01   9.997E+09   1.836E+11   2.105E+14   1.236E+14   3.283E+11   8.483E+13   2.555E+10   1.766E+12
   590   640  3  -1    3.309764E+01   1.072E+09
   591   640  3  -1    3.303987E+01   4.534E+10
   593   640  3  -1    3.224590E+01   7.734E+09
   594   640  3  -1    3.224060E+01   3.365E+10
   595   640  3  -1    3.223255E+01   6.278E+10
   596   640  3  -1    3.160332E+01   1.274E+09
   603   640  3  -1    2.729375E+01   6.673E+07
   587   641  3  -1    3.687258E+01   1.044E+11   3.174E+11   3.946E+13   2.421E+13   2.850E+12   1.161E+13   5.576E+11   2.258E+11
   588   641  3  -1    3.314196E+01   1.803E+09
   589   641  3  -1    3.312872E+01   5.403E+10
   590   641  3  -1    3.309836E+01   1.442E+11
   591   641  3  -1    3.304059E+01   5.132E+10
   592   641  3  -1    3.244781E+01   1.902E+10
   593   641  3  -1    3.224662E+01   9.467E+09
   594   641  3  -1    3.224133E+01   8.559E+09
   596   641  3  -1    3.160404E+01   1.041E+09
   590   642  3  -1    3.313758E+01   5.807E+09   6.350E+10   8.539E+13   6.169E+13   2.354E+13   2.988E+10   6.156E+10   6.505E+10
   593   642  3  -1    3.228584E+01   1.535E+10
   587   643  3  -1    3.695476E+01   2.773E+11   3.490E+11   3.605E+13   2.758E+13   5.839E+12   2.257E+12   1.659E+11   2.086E+11
   588   643  3  -1    3.322414E+01   1.105E+09
   589   643  3  -1    3.321090E+01   6.235E+10
   590   643  3  -1    3.318054E+01   2.670E+10
   591   643  3  -1    3.312276E+01   2.649E+10
   592   643  3  -1    3.252999E+01   4.349E+11
   593   643  3  -1    3.232880E+01   6.155E+09
   594   643  3  -1    3.232350E+01   6.464E+09
   596   643  3  -1    3.168621E+01   7.025E+08
   590   644  3  -1    3.320603E+01   9.192E+09   1.001E+11   1.309E+13   3.757E+12   8.010E+12   1.189E+10   1.310E+12   2.970E+08
   593   644  3  -1    3.235429E+01   2.413E+10
   602   644  3  -1    2.741626E+01   6.066E+07
   587   645  3  -1    3.703535E+01   3.096E+10   2.683E+11   2.192E+13   1.173E+13   8.675E+12   4.588E+11   9.693E+11   9.061E+10
   588   645  3  -1    3.330473E+01   4.045E+09
   589   645  3  -1    3.329149E+01   6.814E+10
   590   645  3  -1    3.326113E+01   5.521E+09
   591   645  3  -1    3.320336E+01   9.088E+10
   592   645  3  -1    3.261058E+01   2.855E+10
   593   645  3  -1    3.240939E+01   3.354E+10
   594   645  3  -1    3.240409E+01   1.671E+10
   596   645  3  -1    3.176681E+01   2.693E+08
   588   646  3  -1    3.330550E+01   5.535E+08   1.353E+11   2.825E+13   1.236E+13   5.988E+10   1.453E+13   7.866E+11   5.112E+11
   590   646  3  -1    3.326190E+01   7.342E+10
   591   646  3  -1    3.320412E+01   4.301E+10
   593   646  3  -1    3.241016E+01   3.633E+09
   594   646  3  -1    3.240486E+01   2.016E+10
   595   646  3  -1    3.239681E+01   1.610E+10
   596   646  3  -1    3.176757E+01   2.649E+09
   595   647  3  -1    3.247435E+01   2.429E+11   1.891E+11   4.405E+12   2.628E+12   0.000E+00   6.772E+10   1.190E+08   1.709E+12
   599   647  3  -1    2.777435E+01   1.402E+08
   591   648  3  -1    3.331965E+01   3.537E+08   2.101E+11   5.884E+12   4.234E+12   1.114E+10   1.703E+11   1.340E+12   1.288E+11
   594   648  3  -1    3.252039E+01   2.102E+11
   596   648  3  -1    3.188310E+01   8.308E+10
   598   648  3  -1    2.782290E+01   6.431E+07
   604   648  3  -1    2.754164E+01   6.775E+07
   588   649  3  -1    3.350031E+01   4.425E+09   2.337E+11   7.596E+12   3.830E+12   1.817E+09   2.222E+12   1.182E+12   3.602E+11
   590   649  3  -1    3.345670E+01   1.738E+08
   593   649  3  -1    3.260497E+01   2.361E+11
   594   649  3  -1    3.259967E+01   1.476E+10
   595   649  3  -1    3.259162E+01   8.010E+09
   596   649  3  -1    3.196238E+01   6.123E+10
   598   649  3  -1    2.790219E+01   1.133E+08
   590   650  3  -1    3.348699E+01   1.685E+10   6.027E+10   4.764E+14   2.723E+14   2.008E+14   3.267E+12   1.066E+10   5.963E+10
   593   650  3  -1    3.263525E+01   3.232E+09
   588   651  3  -1    3.353379E+01   5.776E+08   2.750E+11   4.844E+12   3.545E+12   8.579E+09   3.060E+11   9.750E+09   9.742E+11
   591   651  3  -1    3.343242E+01   3.413E+08
   594   651  3  -1    3.263316E+01   5.364E+10
   595   651  3  -1    3.262510E+01   1.461E+11
   596   651  3  -1    3.199587E+01   1.253E+11
   599   651  3  -1    2.792510E+01   1.804E+08
   604   651  3  -1    2.765441E+01   1.038E+08
   587   652  3  -1    3.727010E+01   3.878E+10   1.366E+11   4.219E+14   2.445E+14   1.413E+14   3.581E+13   1.691E+11   7.323E+10
   588   652  3  -1    3.353948E+01   2.935E+09
   589   652  3  -1    3.352624E+01   1.300E+11
   590   652  3  -1    3.349588E+01   1.848E+10
   591   652  3  -1    3.343811E+01   1.836E+09
   592   652  3  -1    3.284533E+01   1.267E+10
   593   652  3  -1    3.264414E+01   4.834E+10
   594   652  3  -1    3.263884E+01   5.204E+08
   596   652  3  -1    3.200156E+01   2.334E+08
   588   653  3  -1    3.357724E+01   3.513E+09   1.560E+11   3.503E+14   2.031E+14   8.073E+11   1.458E+14   2.945E+10   5.222E+11
   590   653  3  -1    3.353364E+01   4.237E+10
   591   653  3  -1    3.347587E+01   3.727E+10
   593   653  3  -1    3.268190E+01   5.665E+09
   594   653  3  -1    3.267661E+01   4.808E+10
   595   653  3  -1    3.266856E+01   7.273E+08
   596   653  3  -1    3.203932E+01   3.718E+10
