SEQ='MG'     NUCCHG=27                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 278051087.5  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   291866.0 
     3          2S2 2P6 3P1         (2)1( 1.5)   316289.0 
     4          2S2 2P6 3D1         (2)2( 1.5)   723251.0 
     5          2S2 2P6 3D1         (2)2( 2.5)   728686.4 

   IC RESOLVED LEVEL INDEXING           BWNR= 282147785.7 NLVL=  1122
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   593   625  3  -1    5.599442E+01   9.070E+08
   594   625  3  -1    5.597618E+01   2.928E+08
   587   626  3  -1    6.281432E+01   1.718E+11   1.034E+12   9.205E+12   7.117E+12   3.910E+11   1.417E+12   2.544E+11   2.547E+10
   588   626  3  -1    5.743774E+01   1.493E+12
   589   626  3  -1    5.736661E+01   3.415E+08
   590   626  3  -1    5.732981E+01   3.677E+11
   591   626  3  -1    5.714398E+01   5.641E+09
   592   626  3  -1    5.637644E+01   2.002E+11
   593   626  3  -1    5.613642E+01   2.909E+10
   594   626  3  -1    5.611818E+01   2.707E+09
   596   626  3  -1    5.528189E+01   3.832E+08
   589   627  3  -1    5.737433E+01   3.230E+11   5.218E+11   6.367E+11   7.779E+10   1.164E+11   2.203E+11   5.443E+10   1.679E+11
   591   627  3  -1    5.715170E+01   4.051E+11
   594   627  3  -1    5.612590E+01   1.288E+09
   596   627  3  -1    5.528962E+01   8.232E+08
   589   628  3  -1    5.742341E+01   2.090E+10   2.081E+11   3.476E+12   2.087E+12   1.360E+11   7.846E+11   1.025E+11   3.655E+11
   590   628  3  -1    5.738662E+01   1.601E+11
   591   628  3  -1    5.720078E+01   8.423E+10
   593   628  3  -1    5.619322E+01   7.220E+08
   594   628  3  -1    5.617498E+01   5.717E+09
   595   628  3  -1    5.614658E+01   4.859E+08
   589   629  3  -1    5.747920E+01   2.588E+10   9.196E+11   6.539E+12   2.681E+12   3.025E+11   3.204E+12   5.437E+10   2.963E+11
   590   629  3  -1    5.744241E+01   7.808E+11
   591   629  3  -1    5.725657E+01   4.148E+11
   593   629  3  -1    5.624901E+01   5.135E+08
   594   629  3  -1    5.623077E+01   5.518E+09
   595   629  3  -1    5.620236E+01   3.201E+09
   590   630  3  -1    5.748165E+01   3.017E+11   1.082E+12   8.737E+13   6.798E+13   1.904E+13   1.725E+09   2.858E+11   6.324E+10
   593   630  3  -1    5.628826E+01   5.879E+10
   587   631  3  -1    6.318969E+01   4.018E+11   9.260E+11   1.938E+13   1.859E+13   2.965E+10   4.230E+11   1.645E+11   1.693E+11
   588   631  3  -1    5.781311E+01   5.212E+11
   590   631  3  -1    5.770518E+01   1.079E+11
   591   631  3  -1    5.751934E+01   3.257E+08
   592   631  3  -1    5.675180E+01   1.442E+12
   593   631  3  -1    5.651178E+01   4.390E+08
   594   631  3  -1    5.649354E+01   9.983E+09
   596   631  3  -1    5.565726E+01   7.120E+09
   589   632  3  -1    5.778892E+01   5.001E+10   2.253E+11   2.530E+12   1.219E+12   7.599E+10   5.211E+11   1.251E+11   5.895E+11
   590   632  3  -1    5.775213E+01   1.368E+11
   591   632  3  -1    5.756629E+01   8.895E+10
   594   632  3  -1    5.654050E+01   2.270E+09
   595   632  3  -1    5.651209E+01   6.392E+08
   596   632  3  -1    5.570421E+01   1.042E+09
   589   633  3  -1    5.779528E+01   1.946E+11   7.076E+11   1.490E+12   2.745E+10   1.195E+11   4.878E+11   6.849E+10   7.870E+11
   591   633  3  -1    5.757265E+01   7.912E+11
   594   633  3  -1    5.654685E+01   4.167E+09
   595   633  3  -1    5.651845E+01   3.179E+08
   589   634  3  -1    5.784308E+01   1.675E+10   9.676E+10   1.208E+13   8.438E+12   2.885E+10   3.447E+12   7.601E+10   8.898E+10
   590   634  3  -1    5.780628E+01   3.707E+10
   591   634  3  -1    5.762045E+01   7.227E+09
   593   634  3  -1    5.661289E+01   1.408E+10
   594   634  3  -1    5.659465E+01   3.876E+10
   595   634  3  -1    5.656624E+01   2.295E+09
   587   635  3  -1    6.333491E+01   9.023E+11   1.002E+12   6.299E+13   3.867E+13   8.483E+12   1.545E+13   3.784E+11   4.255E+09
   588   635  3  -1    5.795833E+01   4.234E+10
   589   635  3  -1    5.788720E+01   2.121E+11
   590   635  3  -1    5.785040E+01   3.136E+09
   591   635  3  -1    5.766457E+01   6.329E+09
   592   635  3  -1    5.689702E+01   7.168E+11
   593   635  3  -1    5.665701E+01   6.633E+10
   594   635  3  -1    5.663877E+01   6.633E+09
   596   635  3  -1    5.580248E+01   2.271E+09
   589   636  3  -1    5.791972E+01   5.771E+11   7.937E+11   1.725E+13   1.113E+13   1.805E+11   5.861E+12   3.905E+10   4.058E+10
   590   636  3  -1    5.788293E+01   1.266E+10
   591   636  3  -1    5.769709E+01   1.816E+11
   593   636  3  -1    5.668953E+01   3.663E+10
   594   636  3  -1    5.667129E+01   3.429E+08
   595   636  3  -1    5.664289E+01   1.140E+09
   596   636  3  -1    5.583501E+01   3.436E+09
   589   637  3  -1    5.795003E+01   4.003E+11   6.292E+11   2.455E+12   1.203E+12   4.698E+10   3.023E+11   2.752E+11   6.273E+11
   591   637  3  -1    5.772741E+01   3.991E+11
   594   637  3  -1    5.670161E+01   1.743E+10
   595   637  3  -1    5.667320E+01   2.932E+10
   596   637  3  -1    5.586532E+01   2.247E+10
   604   637  3  -1    4.948965E+01   1.831E+08
   590   638  3  -1    5.793571E+01   3.997E+08   1.706E+11   8.399E+13   3.743E+13   4.443E+13   3.027E+11   1.820E+12   1.293E+10
   593   638  3  -1    5.674231E+01   5.633E+10
   602   638  3  -1    4.959077E+01   1.500E+08
   587   639  3  -1    6.346877E+01   5.338E+11   6.139E+11   1.145E+14   5.617E+13   5.370E+13   2.106E+12   2.011E+12   4.866E+11
   588   639  3  -1    5.809218E+01   7.656E+09
   589   639  3  -1    5.802105E+01   1.614E+09
   590   639  3  -1    5.798426E+01   3.608E+10
   591   639  3  -1    5.779842E+01   2.935E+10
   592   639  3  -1    5.703088E+01   2.923E+10
   593   639  3  -1    5.679086E+01   8.613E+10
   594   639  3  -1    5.677262E+01   1.449E+11
   596   639  3  -1    5.593634E+01   4.626E+09
   601   639  3  -1    4.965137E+01   7.112E+08
   589   640  3  -1    5.830521E+01   1.068E+11   7.103E+11   1.089E+14   6.364E+13   9.609E+10   4.271E+13   1.927E+11   2.223E+12
   590   640  3  -1    5.826842E+01   9.439E+09
   591   640  3  -1    5.808259E+01   1.497E+10
   593   640  3  -1    5.707503E+01   7.809E+10
   594   640  3  -1    5.705679E+01   2.289E+11
   595   640  3  -1    5.702838E+01   1.986E+11
   596   640  3  -1    5.622050E+01   2.835E+10
   603   640  3  -1    4.988170E+01   5.220E+08
   587   641  3  -1    6.382708E+01   9.246E+11   1.234E+12   5.026E+13   3.254E+13   9.797E+12   6.783E+12   7.192E+11   4.219E+11
   588   641  3  -1    5.845050E+01   1.494E+11
   589   641  3  -1    5.837936E+01   5.077E+10
   590   641  3  -1    5.834257E+01   4.551E+11
   591   641  3  -1    5.815674E+01   1.374E+11
   592   641  3  -1    5.738919E+01   6.820E+10
   593   641  3  -1    5.714918E+01   3.468E+10
   594   641  3  -1    5.713094E+01   1.370E+10
   596   641  3  -1    5.629465E+01   1.623E+10
   590   642  3  -1    5.838498E+01   8.855E+10   4.956E+11   7.072E+13   4.542E+13   2.379E+13   7.153E+11   7.676E+11   2.902E+10
   593   642  3  -1    5.719158E+01   7.640E+10
   602   642  3  -1    5.004004E+01   2.373E+08
   595   643  3  -1    5.717236E+01   7.513E+11   5.849E+11   3.701E+12   1.411E+12   0.000E+00   8.531E+10   4.755E+08   2.205E+12
   599   643  3  -1    5.036133E+01   5.380E+08
   591   644  3  -1    5.827023E+01   2.814E+09   6.661E+11   6.530E+12   4.390E+12   1.681E+10   2.313E+11   1.789E+12   1.033E+11
   594   644  3  -1    5.724444E+01   6.329E+11
   595   644  3  -1    5.721603E+01   1.148E+09
   596   644  3  -1    5.640815E+01   2.940E+11
   598   644  3  -1    5.044138E+01   2.207E+08
   599   644  3  -1    5.040500E+01   2.217E+08
   604   644  3  -1    5.003248E+01   3.137E+08
   587   645  3  -1    6.403420E+01   4.889E+09   7.623E+11   1.582E+14   1.010E+14   3.727E+13   1.944E+13   4.468E+11   2.321E+10
   588   645  3  -1    5.865762E+01   7.688E+10
   589   645  3  -1    5.858648E+01   2.429E+10
   591   645  3  -1    5.836385E+01   2.670E+11
   592   645  3  -1    5.759631E+01   9.670E+10
   593   645  3  -1    5.735629E+01   2.044E+11
   594   645  3  -1    5.733805E+01   2.059E+09
   596   645  3  -1    5.650177E+01   5.276E+09
   597   645  3  -1    5.056524E+01   1.272E+08
   589   646  3  -1    5.862223E+01   2.656E+10   7.485E+11   7.387E+12   3.257E+12   5.196E+09   1.904E+12   1.660E+12   5.619E+11
   590   646  3  -1    5.858544E+01   1.345E+09
   591   646  3  -1    5.839961E+01   6.454E+08
   593   646  3  -1    5.739205E+01   5.981E+11
   594   646  3  -1    5.737381E+01   5.711E+10
   595   646  3  -1    5.734540E+01   3.701E+10
   596   646  3  -1    5.653752E+01   2.516E+11
   598   646  3  -1    5.057075E+01   4.561E+08
   600   646  3  -1    5.025404E+01   2.740E+08
   589   647  3  -1    5.868432E+01   1.884E+09   8.652E+11   5.739E+12   3.959E+12   1.288E+10   3.214E+11   1.237E+10   1.434E+12
   591   647  3  -1    5.846169E+01   7.352E+08
   594   647  3  -1    5.743589E+01   1.599E+11
   595   647  3  -1    5.740749E+01   4.873E+11
   596   647  3  -1    5.659961E+01   3.644E+11
   599   647  3  -1    5.059645E+01   7.031E+08
   604   647  3  -1    5.022393E+01   4.285E+08
   590   648  3  -1    5.865174E+01   3.412E+10   1.277E+11   1.452E+14   1.071E+14   3.778E+13   2.917E+11   3.246E+10   4.485E+10
   593   648  3  -1    5.745834E+01   8.423E+09
   589   649  3  -1    5.876910E+01   6.282E+10   6.159E+11   2.006E+14   1.280E+14   4.978E+11   7.137E+13   2.078E+11   5.150E+11
   590   649  3  -1    5.873230E+01   1.448E+09
   591   649  3  -1    5.854647E+01   3.822E+11
   593   649  3  -1    5.753891E+01   1.430E+09
   594   649  3  -1    5.752067E+01   8.139E+10
   595   649  3  -1    5.749226E+01   2.017E+09
   596   649  3  -1    5.668438E+01   8.444E+10
   603   649  3  -1    5.034558E+01   2.580E+08
   587   650  3  -1    6.422210E+01   1.604E+12   1.306E+12   8.622E+13   6.521E+13   1.807E+13   2.694E+12   1.929E+11   5.585E+10
   588   650  3  -1    5.884552E+01   9.883E+09
   590   650  3  -1    5.873759E+01   8.593E+10
   591   650  3  -1    5.855176E+01   7.004E+10
   592   650  3  -1    5.778421E+01   1.613E+12
   593   650  3  -1    5.754420E+01   3.099E+09
   594   650  3  -1    5.752596E+01   6.193E+09
   596   650  3  -1    5.668967E+01   8.208E+09
   590   651  3  -1    5.882856E+01   6.401E+08   2.182E+09   3.501E+14   1.850E+14   1.621E+14   2.519E+12   4.341E+11   7.199E+10
   587   652  3  -1    6.433830E+01   1.530E+12   1.039E+12   2.697E+14   1.545E+14   1.045E+14   1.001E+13   5.614E+11   7.394E+10
   588   652  3  -1    5.896172E+01   7.419E+11
   589   652  3  -1    5.889058E+01   1.710E+08
   590   652  3  -1    5.885379E+01   3.934E+08
   591   652  3  -1    5.866795E+01   1.172E+11
   592   652  3  -1    5.790041E+01   8.040E+10
   593   652  3  -1    5.766039E+01   2.040E+10
   594   652  3  -1    5.764215E+01   2.263E+10
   596   652  3  -1    5.680587E+01   7.224E+08
   589   653  3  -1    5.896522E+01   2.203E+10   3.673E+11   3.041E+14   1.703E+14   5.605E+11   1.323E+14   4.083E+11   4.981E+11
   590   653  3  -1    5.892843E+01   3.913E+11
   591   653  3  -1    5.874259E+01   4.541E+09
   593   653  3  -1    5.773503E+01   2.495E+10
   594   653  3  -1    5.771679E+01   1.614E+10
   595   653  3  -1    5.768839E+01   3.672E+10
   596   653  3  -1    5.688051E+01   2.328E+10
   587   654  3  -1    6.449183E+01   2.810E+13   1.019E+13   7.037E+13   4.005E+13   2.024E+13   8.574E+12   6.423E+11   8.680E+11
   588   654  3  -1    5.911525E+01   1.088E+11
   589   654  3  -1    5.904411E+01   1.276E+10
   590   654  3  -1    5.900732E+01   4.291E+09
   591   654  3  -1    5.882148E+01   3.071E+09
   592   654  3  -1    5.805394E+01   4.553E+10
   593   654  3  -1    5.781393E+01   2.867E+11
   594   654  3  -1    5.779569E+01   1.286E+11
   596   654  3  -1    5.695940E+01   1.396E+11
   597   654  3  -1    5.102287E+01   4.131E+08
   600   654  3  -1    5.067592E+01   1.284E+08
   603   654  3  -1    5.062060E+01   1.723E+08
   589   655  3  -1    5.955098E+01   3.315E+09   7.381E+11   3.255E+12   1.111E+12   1.106E+11   9.138E+09   1.915E+12   1.095E+11
   591   655  3  -1    5.932835E+01   2.183E+09
   593   655  3  -1    5.832079E+01   3.415E+11
   594   655  3  -1    5.830255E+01   3.415E+11
   595   655  3  -1    5.827414E+01   3.604E+10
   596   655  3  -1    5.746626E+01   1.348E+11
   597   655  3  -1    5.152974E+01   6.060E+08
   587   656  3  -1    6.504760E+01   6.122E+12   2.887E+12   5.067E+14   2.999E+14   2.654E+13   1.755E+14   9.031E+11   3.838E+12
   588   656  3  -1    5.967102E+01   1.892E+10
   589   656  3  -1    5.959988E+01   3.349E+11
   590   656  3  -1    5.956309E+01   5.606E+10
   591   656  3  -1    5.937725E+01   1.220E+10
   592   656  3  -1    5.860971E+01   1.982E+11
   593   656  3  -1    5.836969E+01   2.682E+10
   594   656  3  -1    5.835145E+01   2.744E+10
   596   656  3  -1    5.751517E+01   3.976E+10
   591   657  3  -1    5.942354E+01   1.308E+09   8.168E+11   6.677E+12   4.733E+12   2.515E+11   5.397E+10   1.447E+10   1.624E+12
   594   657  3  -1    5.839774E+01   9.557E+10
   595   657  3  -1    5.836934E+01   4.392E+11
   596   657  3  -1    5.756146E+01   4.298E+11
   598   657  3  -1    5.159468E+01   3.673E+08
   599   657  3  -1    5.155830E+01   2.202E+08
   604   657  3  -1    5.118578E+01   4.052E+08
   589   658  3  -1    5.966661E+01   3.121E+10   7.303E+11   8.577E+13   5.025E+13   7.350E+11   3.342E+13   1.599E+11   1.210E+12
   590   658  3  -1    5.962982E+01   4.774E+10
   591   658  3  -1    5.944398E+01   1.100E+10
   593   658  3  -1    5.843643E+01   7.022E+10
   594   658  3  -1    5.841819E+01   1.040E+11
   595   658  3  -1    5.838978E+01   2.083E+11
   596   658  3  -1    5.758190E+01   2.205E+11
   598   658  3  -1    5.161513E+01   3.146E+08
   600   658  3  -1    5.129842E+01   4.081E+08
   602   658  3  -1    5.128488E+01   4.612E+08
   587   659  3  -1    6.554841E+01   6.805E+13   2.384E+13   5.957E+13   2.175E+13   2.084E+12   3.131E+13   2.628E+12   1.791E+12
   588   659  3  -1    6.017183E+01   2.522E+09
   589   659  3  -1    6.010069E+01   1.474E+09
   590   659  3  -1    6.006390E+01   5.307E+09
   592   659  3  -1    5.911052E+01   1.093E+09
   593   659  3  -1    5.887051E+01   1.134E+11
   594   659  3  -1    5.885227E+01   8.210E+10
   596   659  3  -1    5.801598E+01   5.398E+11
   597   659  3  -1    5.207946E+01   2.326E+08
   600   659  3  -1    5.173250E+01   3.186E+08
   603   659  3  -1    5.167718E+01   1.459E+08
   590   660  3  -1    6.267649E+01   1.520E+10   4.651E+10   1.686E+10   2.498E+08   2.378E+09   1.064E+10   1.779E+09   1.819E+09
   593   660  3  -1    6.148310E+01   2.147E+08
   602   660  3  -1    5.433156E+01   9.107E+07
   588   661  3  -1    6.282568E+01   8.452E+10   4.328E+10   9.224E+10   1.073E+09   5.089E+10   5.415E+09   2.773E+10   7.139E+09
   589   661  3  -1    6.275454E+01   3.240E+09
   590   661  3  -1    6.271775E+01   5.408E+09
   591   661  3  -1    6.253191E+01   1.149E+09
   593   661  3  -1    6.152435E+01   1.524E+09
   597   661  3  -1    5.473330E+01   2.918E+08
   588   662  3  -1    6.285680E+01   1.546E+10   8.722E+10   7.496E+12   5.222E+09   1.162E+10   1.122E+10   6.763E+12   7.052E+11
   589   662  3  -1    6.278566E+01   1.448E+09
   590   662  3  -1    6.274887E+01   3.573E+08
   591   662  3  -1    6.256304E+01   8.079E+08
   592   662  3  -1    6.179549E+01   5.092E+09
   593   662  3  -1    6.155548E+01   2.486E+10
   594   662  3  -1    6.153724E+01   7.765E+09
   597   662  3  -1    5.476443E+01   2.156E+10
   601   662  3  -1    5.441599E+01   3.915E+09
   602   662  3  -1    5.440394E+01   8.098E+08
   589   663  3  -1    6.281419E+01   4.380E+09   4.326E+10   2.339E+12   2.644E+10   2.280E+10   1.763E+10   1.015E+12   1.257E+12
   590   663  3  -1    6.277739E+01   1.519E+10
   591   663  3  -1    6.259156E+01   6.189E+08
   593   663  3  -1    6.158400E+01   3.691E+09
   594   663  3  -1    6.156576E+01   7.797E+09
   595   663  3  -1    6.153735E+01   2.314E+09
   597   663  3  -1    5.479295E+01   5.795E+09
   598   663  3  -1    5.476270E+01   5.972E+09
   602   663  3  -1    5.443246E+01   2.712E+09
   589   664  3  -1    6.284236E+01   1.292E+10   5.757E+10   4.176E+12   6.323E+07   2.683E+10   1.268E+10   1.869E+12   2.268E+12
   590   664  3  -1    6.280556E+01   1.615E+10
   591   664  3  -1    6.261973E+01   5.907E+08
   593   664  3  -1    6.161217E+01   1.053E+09
   594   664  3  -1    6.159393E+01   9.314E+09
   595   664  3  -1    6.156552E+01   3.034E+09
   597   664  3  -1    5.482112E+01   6.351E+09
   598   664  3  -1    5.479087E+01   8.601E+09
   602   664  3  -1    5.446063E+01   1.849E+09
   603   664  3  -1    5.441884E+01   6.300E+08
   589   665  3  -1    6.287960E+01   5.087E+10   7.920E+10   4.094E+12   1.055E+11   1.217E+11   8.476E+09   3.702E+11   3.488E+12
   591   665  3  -1    6.265697E+01   1.772E+09
   595   665  3  -1    6.160276E+01   1.504E+10
   596   665  3  -1    6.079488E+01   5.184E+08
   597   665  3  -1    5.485836E+01   3.153E+09
   598   665  3  -1    5.482811E+01   9.529E+09
   599   665  3  -1    5.479173E+01   7.583E+09
   600   665  3  -1    5.451140E+01   2.593E+09
   603   665  3  -1    5.445608E+01   3.822E+09
   589   666  3  -1    6.291859E+01   2.147E+10   2.648E+10   1.663E+12   1.291E+11   4.370E+09   2.057E+10   3.568E+11   1.152E+12
   591   666  3  -1    6.269596E+01   1.969E+09
   595   666  3  -1    6.164175E+01   2.828E+09
   596   666  3  -1    6.083387E+01   9.016E+08
   598   666  3  -1    5.486710E+01   2.512E+08
   599   666  3  -1    5.483072E+01   2.887E+09
   600   666  3  -1    5.455040E+01   9.382E+08
   603   666  3  -1    5.449508E+01   1.448E+09
   604   666  3  -1    5.445820E+01   3.279E+08
   595   667  3  -1    6.166637E+01   1.471E+09   4.405E+09   3.663E+11   2.013E+11   0.000E+00   6.456E+09   1.853E+10   1.400E+11
   598   667  3  -1    5.489172E+01   1.701E+09
   599   667  3  -1    5.485533E+01   1.927E+09
   599   668  3  -1    5.487529E+01   7.817E+09   6.399E+09   2.401E+11   0.000E+00   0.000E+00   0.000E+00   2.979E+10   2.103E+11
   588   669  3  -1    6.303940E+01   2.245E+10   5.980E+10   2.787E+11   2.768E+09   7.080E+10   2.983E+10   1.573E+11   1.798E+10
   589   669  3  -1    6.296827E+01   1.181E+10
   590   669  3  -1    6.293147E+01   1.671E+10
   591   669  3  -1    6.274564E+01   8.187E+09
   593   669  3  -1    6.173808E+01   1.416E+09
   597   669  3  -1    5.494703E+01   3.389E+08
   589   670  3  -1    6.297780E+01   6.583E+10   8.052E+10   3.163E+12   1.361E+12   3.584E+10   2.184E+11   9.550E+11   5.929E+11
   591   670  3  -1    6.275517E+01   6.692E+09
   594   670  3  -1    6.172937E+01   1.528E+10
   595   670  3  -1    6.170097E+01   5.736E+09
   596   670  3  -1    6.089309E+01   1.002E+09
   597   670  3  -1    5.495656E+01   7.520E+09
   598   670  3  -1    5.492631E+01   4.682E+09
   604   670  3  -1    5.451741E+01   9.364E+08
   595   671  3  -1    6.173024E+01   5.365E+09   3.021E+10   1.713E+12   4.362E+10   0.000E+00   1.336E+11   9.998E+11   5.357E+11
   598   671  3  -1    5.495558E+01   3.305E+10
   599   671  3  -1    5.491920E+01   3.105E+08
   589   672  3  -1    6.302256E+01   6.672E+10   1.946E+11   4.660E+12   2.750E+12   3.715E+11   2.382E+11   1.170E+12   1.291E+11
   590   672  3  -1    6.298577E+01   1.402E+11
   593   672  3  -1    6.179237E+01   3.590E+10
   594   672  3  -1    6.177413E+01   1.600E+10
   595   672  3  -1    6.174572E+01   3.510E+08
   597   672  3  -1    5.500132E+01   5.359E+09
   599   673  3  -1    5.494641E+01   3.743E+10   3.077E+10   1.015E+12   0.000E+00   0.000E+00   0.000E+00   3.105E+11   7.046E+11
   589   674  3  -1    6.305899E+01   4.954E+09   9.329E+10   3.949E+12   6.838E+11   8.252E+10   1.677E+10   2.172E+12   9.937E+11
   591   674  3  -1    6.283636E+01   7.382E+10
   595   674  3  -1    6.178215E+01   4.536E+09
   596   674  3  -1    6.097427E+01   2.276E+10
   597   674  3  -1    5.503775E+01   9.086E+09
   598   674  3  -1    5.500750E+01   2.558E+08
   599   674  3  -1    5.497112E+01   1.830E+09
   603   674  3  -1    5.463547E+01   1.115E+09
   604   674  3  -1    5.459860E+01   4.908E+09
   595   675  3  -1    6.179023E+01   1.257E+10   1.032E+10   1.142E+12   1.018E+12   0.000E+00   4.861E+10   2.455E+09   7.364E+10
   604   675  3  -1    5.460668E+01   2.452E+08
   589   676  3  -1    6.308904E+01   1.186E+10   9.044E+10   9.159E+11   2.325E+11   1.095E+11   1.213E+11   2.949E+11   1.577E+11
   590   676  3  -1    6.305225E+01   9.933E+09
   591   676  3  -1    6.286641E+01   6.393E+10
   593   676  3  -1    6.185885E+01   7.403E+09
   594   676  3  -1    6.184061E+01   3.909E+08
   595   676  3  -1    6.181221E+01   1.236E+09
   597   676  3  -1    5.506780E+01   3.076E+08
   598   676  3  -1    5.503755E+01   7.958E+08
   602   676  3  -1    5.470731E+01   9.542E+08
   595   678  3  -1    6.188445E+01   1.844E+10   3.406E+10   3.395E+12   4.054E+11   0.000E+00   5.289E+11   5.027E+10   2.411E+12
   598   678  3  -1    5.510980E+01   1.631E+09
   599   678  3  -1    5.507342E+01   1.833E+10
   589   679  3  -1    6.317213E+01   2.614E+10   1.310E+11   5.867E+12   1.089E+12   8.668E+11   1.949E+11   1.080E+12   2.636E+12
   590   679  3  -1    6.313534E+01   8.259E+10
   591   679  3  -1    6.294950E+01   9.826E+08
   593   679  3  -1    6.194194E+01   3.583E+10
   595   679  3  -1    6.189529E+01   9.530E+09
   597   679  3  -1    5.515089E+01   7.764E+08
   598   679  3  -1    5.512064E+01   6.656E+08
   600   679  3  -1    5.480394E+01   1.010E+09
   602   679  3  -1    5.479040E+01   8.164E+09
   603   679  3  -1    5.474862E+01   1.136E+10
   589   680  3  -1    6.320511E+01   3.874E+10   6.567E+10   1.388E+12   5.039E+11   3.874E+10   2.748E+11   8.017E+10   4.904E+11
   591   680  3  -1    6.298248E+01   3.552E+10
   594   680  3  -1    6.195668E+01   9.865E+09
   595   680  3  -1    6.192828E+01   3.699E+09
   597   680  3  -1    5.518387E+01   5.411E+08
   603   680  3  -1    5.478160E+01   6.375E+08
   604   680  3  -1    5.474473E+01   5.234E+08
   588   681  3  -1    6.328912E+01   2.174E+12   8.914E+11   4.033E+12   2.087E+10   1.176E+12   4.245E+11   2.216E+12   1.951E+11
   589   681  3  -1    6.321798E+01   4.451E+09
   590   681  3  -1    6.318119E+01   1.380E+11
   591   681  3  -1    6.299535E+01   1.395E+09
   592   681  3  -1    6.222781E+01   2.640E+09
   593   681  3  -1    6.198779E+01   9.013E+09
   596   681  3  -1    6.113327E+01   4.759E+08
   597   681  3  -1    5.519674E+01   4.254E+09
   600   681  3  -1    5.484979E+01   3.068E+08
   602   681  3  -1    5.483625E+01   6.094E+08
   599   682  3  -1    5.513091E+01   2.335E+09   2.266E+09   2.365E+11   0.000E+00   0.000E+00   0.000E+00   1.226E+09   2.353E+11
   604   682  3  -1    5.475839E+01   4.352E+08
   595   683  3  -1    6.194905E+01   4.600E+08   3.364E+09   5.484E+11   8.577E+10   0.000E+00   4.653E+10   1.179E+10   4.043E+11
   598   683  3  -1    5.517439E+01   7.869E+08
   599   683  3  -1    5.513801E+01   2.248E+09
   590   684  3  -1    6.320627E+01   3.669E+09   2.267E+10   2.377E+12   2.547E+09   1.045E+11   2.291E+11   1.936E+12   1.058E+11
   593   684  3  -1    6.201288E+01   5.159E+08
   602   684  3  -1    5.486134E+01   3.372E+09
   589   685  3  -1    6.326220E+01   4.022E+10   1.244E+11   2.538E+12   8.279E+11   3.650E+11   3.207E+11   1.551E+11   8.691E+11
   591   685  3  -1    6.303958E+01   1.013E+11
   594   685  3  -1    6.201378E+01   1.453E+10
   595   685  3  -1    6.198537E+01   3.975E+08
   596   685  3  -1    6.117749E+01   5.773E+09
   598   685  3  -1    5.521072E+01   1.499E+09
   600   685  3  -1    5.489401E+01   4.294E+09
   603   685  3  -1    5.483869E+01   3.821E+09
   604   685  3  -1    5.480182E+01   7.572E+08
   589   686  3  -1    6.329589E+01   7.404E+10   8.688E+10   3.446E+12   1.769E+12   1.258E+09   7.693E+11   5.706E+11   3.364E+11
   591   686  3  -1    6.307326E+01   4.194E+09
   594   686  3  -1    6.204746E+01   3.059E+10
   596   686  3  -1    6.121118E+01   1.345E+09
   597   686  3  -1    5.527465E+01   7.032E+08
   598   686  3  -1    5.524440E+01   2.745E+09
   599   686  3  -1    5.520802E+01   1.818E+09
   600   686  3  -1    5.492770E+01   6.779E+08
   603   686  3  -1    5.487238E+01   2.463E+09
   604   686  3  -1    5.483550E+01   2.390E+08
   589   687  3  -1    6.330311E+01   9.269E+10   4.292E+11   1.699E+13   7.390E+12   3.788E+12   2.384E+11   4.108E+12   1.469E+12
   590   687  3  -1    6.326632E+01   3.723E+11
   593   687  3  -1    6.207292E+01   1.483E+11
   594   687  3  -1    6.205468E+01   2.076E+10
   595   687  3  -1    6.202628E+01   4.000E+08
   596   687  3  -1    6.121840E+01   7.153E+08
   602   687  3  -1    5.492138E+01   5.482E+08
   603   687  3  -1    5.487960E+01   1.544E+09
   589   688  3  -1    6.332459E+01   1.661E+11   4.225E+11   5.070E+12   8.816E+10   2.598E+11   3.646E+11   2.358E+12   2.000E+12
   590   688  3  -1    6.328780E+01   1.888E+11
   591   688  3  -1    6.310196E+01   1.121E+11
   593   688  3  -1    6.209440E+01   7.236E+09
   595   688  3  -1    6.204775E+01   1.819E+09
   596   688  3  -1    6.123987E+01   1.421E+09
   597   688  3  -1    5.530335E+01   7.985E+09
   598   688  3  -1    5.527310E+01   1.165E+09
   600   688  3  -1    5.495640E+01   3.449E+09
   602   688  3  -1    5.494286E+01   1.520E+10
   603   688  3  -1    5.490108E+01   5.132E+08
   588   689  3  -1    6.340433E+01   3.652E+11   7.014E+11   3.722E+12   1.501E+11   6.726E+10   6.853E+11   2.468E+12   3.520E+11
   589   689  3  -1    6.333319E+01   3.261E+11
   590   689  3  -1    6.329640E+01   6.798E+09
   591   689  3  -1    6.311056E+01   3.124E+09
   592   689  3  -1    6.234302E+01   2.938E+10
   593   689  3  -1    6.210301E+01   2.066E+09
   596   689  3  -1    6.124848E+01   1.436E+09
   600   689  3  -1    5.496500E+01   2.114E+09
   601   689  3  -1    5.496352E+01   1.487E+10
